tick,type,frame_rate,hours,minutes,seconds,frames,sub_frames,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,program,note,velocity
77999,note_on,,,,,,,5,0,1,,,,,,,,0,,,,71,100
78076,note_off,,,,,,,156,0,2,,,,,,,,1,,,,66,100
78079,note_on,,,,,,,3,0,2,,,,,,,,1,,,,71,100
78230,note_off,,,,,,,470,0,3,,,,,,,,2,,,,35,100
78231,note_off,,,,,,,1,0,3,,,,,,,,2,,,,47,100
78232,note_off,,,,,,,233,0,1,,,,,,,,0,,,,71,100
78235,note_off,,,,,,,156,0,2,,,,,,,,1,,,,71,100
78240,note_on,,,,,,,0,0,3,,,,,,,,2,,,,59,100
78240,note_on,,,,,,,9,0,3,,,,,,,,2,,,,50,100
78240,note_on,,,,,,,5,0,2,,,,,,,,1,,,,78,100
78241,note_on,,,,,,,9,0,1,,,,,,,,0,,,,73,100
78396,note_off,,,,,,,156,0,2,,,,,,,,1,,,,78,100
78400,note_on,,,,,,,4,0,2,,,,,,,,1,,,,66,100
78475,note_off,,,,,,,234,0,1,,,,,,,,0,,,,73,100
78479,note_on,,,,,,,4,0,1,,,,,,,,0,,,,74,100
78556,note_off,,,,,,,156,0,2,,,,,,,,1,,,,66,100
78560,note_on,,,,,,,4,0,2,,,,,,,,1,,,,71,100
78713,note_off,,,,,,,234,0,1,,,,,,,,0,,,,74,100
78716,note_off,,,,,,,156,0,2,,,,,,,,1,,,,71,100
78720,note_on,,,,,,,7,0,1,,,,,,,,0,,,,73,100
78720,note_on,,,,,,,4,0,2,,,,,,,,1,,,,78,100
78876,note_off,,,,,,,156,0,2,,,,,,,,1,,,,78,100
78879,note_on,,,,,,,3,0,2,,,,,,,,1,,,,66,100
78944,note_off,,,,,,,704,0,3,,,,,,,,2,,,,59,100
78944,note_off,,,,,,,0,0,3,,,,,,,,2,,,,50,100
78953,note_off,,,,,,,233,0,1,,,,,,,,0,,,,73,100
78960,note_on,,,,,,,16,0,3,,,,,,,,2,,,,59,100
78960,note_on,,,,,,,7,0,1,,,,,,,,0,,,,71,100
78961,note_on,,,,,,,1,0,3,,,,,,,,2,,,,50,100
79036,note_off,,,,,,,157,0,2,,,,,,,,1,,,,66,100
79039,note_on,,,,,,,3,0,2,,,,,,,,1,,,,71,100
79194,note_off,,,,,,,234,0,1,,,,,,,,0,,,,71,100
79194,note_off,,,,,,,155,0,2,,,,,,,,1,,,,71,100
79195,note_off,,,,,,,234,0,3,,,,,,,,2,,,,59,100
79196,note_off,,,,,,,1,0,3,,,,,,,,2,,,,50,100
79200,note_on,,,,,,,4,0,3,,,,,,,,2,,,,54,100
79200,note_on,,,,,,,6,0,1,,,,,,,,0,,,,73,100
79200,note_on,,,,,,,6,0,2,,,,,,,,1,,,,78,100
79200,note_on,,,,,,,0,0,3,,,,,,,,2,,,,61,100
79356,note_off,,,,,,,156,0,2,,,,,,,,1,,,,78,100
79360,note_on,,,,,,,4,0,2,,,,,,,,1,,,,66,100
79516,note_off,,,,,,,156,0,2,,,,,,,,1,,,,66,100
79521,note_on,,,,,,,5,0,2,,,,,,,,1,,,,73,100
79670,note_off,,,,,,,470,0,3,,,,,,,,2,,,,54,100
79671,note_off,,,,,,,1,0,3,,,,,,,,2,,,,61,100
79676,note_off,,,,,,,155,0,2,,,,,,,,1,,,,73,100
79680,note_on,,,,,,,4,0,2,,,,,,,,1,,,,78,100
79680,note_on,,,,,,,9,0,3,,,,,,,,2,,,,42,100
79681,note_on,,,,,,,1,0,3,,,,,,,,2,,,,30,100
79836,note_off,,,,,,,156,0,2,,,,,,,,1,,,,78,100
79840,note_on,,,,,,,4,0,2,,,,,,,,1,,,,66,100
79996,note_off,,,,,,,156,0,2,,,,,,,,1,,,,66,100
80000,note_on,,,,,,,4,0,2,,,,,,,,1,,,,73,100
80140,note_off,,,,,,,940,0,1,,,,,,,,0,,,,73,100
80156,note_off,,,,,,,156,0,2,,,,,,,,1,,,,73,100
80160,note_on,,,,,,,4,0,2,,,,,,,,1,,,,78,100
80317,note_off,,,,,,,157,0,2,,,,,,,,1,,,,78,100
80320,note_on,,,,,,,3,0,2,,,,,,,,1,,,,66,100
80385,note_off,,,,,,,704,0,3,,,,,,,,2,,,,30,100
80385,note_off,,,,,,,0,0,3,,,,,,,,2,,,,42,100
80400,note_on,,,,,,,0,0,3,,,,,,,,2,,,,42,100
80400,note_on,,,,,,,15,0,3,,,,,,,,2,,,,30,100
80476,note_off,,,,,,,156,0,2,,,,,,,,1,,,,66,100
80480,note_on,,,,,,,4,0,2,,,,,,,,1,,,,73,100
80634,note_off,,,,,,,0,0,3,,,,,,,,2,,,,30,100
80634,note_off,,,,,,,234,0,3,,,,,,,,2,,,,42,100
80635,note_off,,,,,,,155,0,2,,,,,,,,1,,,,73,100
80639,note_on,,,,,,,5,0,3,,,,,,,,2,,,,47,100
80639,note_on,,,,,,,499,0,1,,,,,,,,0,,,,74,100
80640,note_on,,,,,,,5,0,2,,,,,,,,1,,,,78,100
80640,note_on,,,,,,,1,0,3,,,,,,,,2,,,,35,100
80796,note_off,,,,,,,156,0,2,,,,,,,,1,,,,78,100
80800,note_on,,,,,,,4,0,2,,,,,,,,1,,,,66,100
80956,note_off,,,,,,,156,0,2,,,,,,,,1,,,,66,100
80960,note_on,,,,,,,4,0,2,,,,,,,,1,,,,74,100
81109,note_off,,,,,,,470,0,1,,,,,,,,0,,,,74,100
81109,note_off,,,,,,,469,0,3,,,,,,,,2,,,,47,100
81110,note_off,,,,,,,1,0,3,,,,,,,,2,,,,35,100
81115,note_off,,,,,,,155,0,2,,,,,,,,1,,,,74,100
81120,note_on,,,,,,,10,0,3,,,,,,,,2,,,,37,100
81120,note_on,,,,,,,0,0,3,,,,,,,,2,,,,49,100
81120,note_on,,,,,,,11,0,1,,,,,,,,0,,,,73,100
81120,note_on,,,,,,,5,0,2,,,,,,,,1,,,,76,100
81276,note_off,,,,,,,156,0,2,,,,,,,,1,,,,76,100
81281,note_on,,,,,,,5,0,2,,,,,,,,1,,,,64,100
81437,note_off,,,,,,,156,0,2,,,,,,,,1,,,,64,100
81440,note_on,,,,,,,3,0,2,,,,,,,,1,,,,73,100
81590,note_off,,,,,,,470,0,3,,,,,,,,2,,,,49,100
81590,note_off,,,,,,,0,0,3,,,,,,,,2,,,,37,100
81590,note_off,,,,,,,470,0,1,,,,,,,,0,,,,73,100
81595,note_off,,,,,,,155,0,2,,,,,,,,1,,,,73,100
81600,note_on,,,,,,,10,0,1,,,,,,,,0,,,,71,100
81600,note_on,,,,,,,10,0,3,,,,,,,,2,,,,38,100
81600,note_on,,,,,,,0,0,3,,,,,,,,2,,,,50,100
81601,note_on,,,,,,,6,0,2,,,,,,,,1,,,,74,100
81757,note_off,,,,,,,156,0,2,,,,,,,,1,,,,74,100
81760,note_on,,,,,,,3,0,2,,,,,,,,1,,,,62,100
81916,note_off,,,,,,,156,0,2,,,,,,,,1,,,,62,100
81921,note_on,,,,,,,5,0,2,,,,,,,,1,,,,71,100
82069,note_off,,,,,,,469,0,1,,,,,,,,0,,,,71,100
82070,note_off,,,,,,,470,0,3,,,,,,,,2,,,,38,100
82071,note_off,,,,,,,1,0,3,,,,,,,,2,,,,50,100
82077,note_off,,,,,,,156,0,2,,,,,,,,1,,,,71,100
82080,note_on,,,,,,,9,0,3,,,,,,,,2,,,,40,100
82080,note_on,,,,,,,0,0,3,,,,,,,,2,,,,52,100
82080,note_on,,,,,,,11,0,1,,,,,,,,0,,,,69,100
82080,note_on,,,,,,,3,0,2,,,,,,,,1,,,,73,100
82235,note_off,,,,,,,155,0,2,,,,,,,,1,,,,73,100
82240,note_on,,,,,,,5,0,2,,,,,,,,1,,,,61,100
82395,note_off,,,,,,,155,0,2,,,,,,,,1,,,,61,100
82400,note_on,,,,,,,5,0,2,,,,,,,,1,,,,69,100
82549,note_off,,,,,,,469,0,3,,,,,,,,2,,,,52,100
82550,note_off,,,,,,,1,0,3,,,,,,,,2,,,,40,100
82556,note_off,,,,,,,156,0,2,,,,,,,,1,,,,69,100
82560,note_on,,,,,,,4,0,2,,,,,,,,1,,,,73,100
82560,note_on,,,,,,,0,0,3,,,,,,,,2,,,,45,100
82560,note_on,,,,,,,10,0,3,,,,,,,,2,,,,33,100
82717,note_off,,,,,,,157,0,2,,,,,,,,1,,,,73,100
82720,note_on,,,,,,,3,0,2,,,,,,,,1,,,,61,100
82784,note_off,,,,,,,704,0,1,,,,,,,,0,,,,69,100
82800,note_on,,,,,,,16,0,1,,,,,,,,0,,,,69,100
82875,note_off,,,,,,,155,0,2,,,,,,,,1,,,,61,100
82880,note_on,,,,,,,5,0,2,,,,,,,,1,,,,64,100
83029,note_off,,,,,,,469,0,3,,,,,,,,2,,,,45,100
83031,note_off,,,,,,,2,0,3,,,,,,,,2,,,,33,100
83035,note_off,,,,,,,235,0,1,,,,,,,,0,,,,69,100
83036,note_off,,,,,,,156,0,2,,,,,,,,1,,,,64,100
83040,note_on,,,,,,,5,0,1,,,,,,,,0,,,,67,100
83040,note_on,,,,,,,0,0,3,,,,,,,,2,,,,47,100
83040,note_on,,,,,,,9,0,3,,,,,,,,2,,,,35,100
83040,note_on,,,,,,,4,0,2,,,,,,,,1,,,,71,100
83195,note_off,,,,,,,155,0,2,,,,,,,,1,,,,71,100
83199,note_on,,,,,,,4,0,2,,,,,,,,1,,,,59,100
83355,note_off,,,,,,,156,0,2,,,,,,,,1,,,,59,100
83360,note_on,,,,,,,5,0,2,,,,,,,,1,,,,62,100
83510,note_off,,,,,,,470,0,1,,,,,,,,0,,,,67,100
83510,note_off,,,,,,,470,0,3,,,,,,,,2,,,,35,100
83511,note_off,,,,,,,1,0,3,,,,,,,,2,,,,47,100
83516,note_off,,,,,,,156,0,2,,,,,,,,1,,,,62,100
83519,note_on,,,,,,,8,0,3,,,,,,,,2,,,,49,100
83520,note_on,,,,,,,10,0,1,,,,,,,,0,,,,66,100
83520,note_on,,,,,,,4,0,2,,,,,,,,1,,,,69,100
83520,note_on,,,,,,,1,0,3,,,,,,,,2,,,,37,100
83675,note_off,,,,,,,155,0,2,,,,,,,,1,,,,69,100
83679,note_on,,,,,,,4,0,2,,,,,,,,1,,,,57,100
83836,note_off,,,,,,,157,0,2,,,,,,,,1,,,,57,100
83841,note_on,,,,,,,5,0,2,,,,,,,,1,,,,61,100
83871,note_off,,,,,,,351,0,1,,,,,,,,0,,,,66,100
83880,note_on,,,,,,,9,0,1,,,,,,,,0,,,,68,100
83996,note_off,,,,,,,116,0,1,,,,,,,,0,,,,68,100
83997,note_off,,,,,,,156,0,2,,,,,,,,1,,,,61,100
84000,note_on,,,,,,,3,0,2,,,,,,,,1,,,,66,100
84000,note_on,,,,,,,4,0,1,,,,,,,,0,,,,69,100
84155,note_off,,,,,,,155,0,2,,,,,,,,1,,,,66,100
84160,note_on,,,,,,,5,0,2,,,,,,,,1,,,,57,100
84317,note_off,,,,,,,157,0,2,,,,,,,,1,,,,57,100
84320,note_on,,,,,,,3,0,2,,,,,,,,1,,,,61,100
84459,note_off,,,,,,,939,0,3,,,,,,,,2,,,,49,100
84460,note_off,,,,,,,1,0,3,,,,,,,,2,,,,37,100
84470,note_off,,,,,,,470,0,1,,,,,,,,0,,,,69,100
84476,note_off,,,,,,,156,0,2,,,,,,,,1,,,,61,100
84479,note_on,,,,,,,19,0,3,,,,,,,,2,,,,25,100
84480,note_on,,,,,,,1,0,3,,,,,,,,2,,,,37,100
84480,note_on,,,,,,,4,0,2,,,,,,,,1,,,,68,100
84480,note_on,,,,,,,10,0,1,,,,,,,,0,,,,65,100
84636,note_off,,,,,,,156,0,2,,,,,,,,1,,,,68,100
84640,note_on,,,,,,,4,0,2,,,,,,,,1,,,,59,100
84797,note_off,,,,,,,157,0,2,,,,,,,,1,,,,59,100
84800,note_on,,,,,,,3,0,2,,,,,,,,1,,,,61,100
84948,note_off,,,,,,,468,0,3,,,,,,,,2,,,,25,100
84950,note_off,,,,,,,470,0,1,,,,,,,,0,,,,65,100
84950,note_off,,,,,,,2,0,3,,,,,,,,2,,,,37,100
84957,note_off,,,,,,,157,0,2,,,,,,,,1,,,,61,100
84960,note_on,,,,,,,10,0,3,,,,,,,,2,,,,30,100
84960,note_on,,,,,,,10,0,1,,,,,,,,0,,,,66,100
84960,note_on,,,,,,,0,0,3,,,,,,,,2,,,,42,100
84960,note_on,,,,,,,3,0,2,,,,,,,,1,,,,66,100
85116,note_off,,,,,,,156,0,2,,,,,,,,1,,,,66,100
85120,note_on,,,,,,,4,0,2,,,,,,,,1,,,,54,100
85276,note_off,,,,,,,156,0,2,,,,,,,,1,,,,54,100
85281,note_on,,,,,,,5,0,2,,,,,,,,1,,,,61,100
85437,note_off,,,,,,,156,0,2,,,,,,,,1,,,,61,100
85441,note_on,,,,,,,4,0,2,,,,,,,,1,,,,73,100
85597,note_off,,,,,,,156,0,2,,,,,,,,1,,,,73,100
85599,note_on,,,,,,,2,0,2,,,,,,,,1,,,,61,100
85756,note_off,,,,,,,157,0,2,,,,,,,,1,,,,61,100
85761,note_on,,,,,,,5,0,2,,,,,,,,1,,,,66,100
85899,note_off,,,,,,,939,0,3,,,,,,,,2,,,,30,100
85900,note_off,,,,,,,1,0,3,,,,,,,,2,,,,42,100
85900,note_off,,,,,,,940,0,1,,,,,,,,0,,,,66,100
85917,note_off,,,,,,,156,0,2,,,,,,,,1,,,,66,100
85920,note_on,,,,,,,3,0,2,,,,,,,,1,,,,78,100
86077,note_off,,,,,,,157,0,2,,,,,,,,1,,,,78,100
86080,note_on,,,,,,,3,0,2,,,,,,,,1,,,,66,100
86236,note_off,,,,,,,156,0,2,,,,,,,,1,,,,66,100
86240,note_on,,,,,,,4,0,2,,,,,,,,1,,,,73,100
86396,note_off,,,,,,,156,0,2,,,,,,,,1,,,,73,100
86400,note_on,,,,,,,500,0,3,,,,,,,,2,,,,35,100
86400,note_on,,,,,,,500,0,1,,,,,,,,0,,,,71,100
86400,note_on,,,,,,,0,0,3,,,,,,,,2,,,,47,100
86400,note_on,,,,,,,4,0,2,,,,,,,,1,,,,83,100
86556,note_off,,,,,,,156,0,2,,,,,,,,1,,,,83,100
86560,note_on,,,,,,,4,0,2,,,,,,,,1,,,,71,100
86716,note_off,,,,,,,156,0,2,,,,,,,,1,,,,71,100
86720,note_on,,,,,,,4,0,2,,,,,,,,1,,,,78,100
86869,note_off,,,,,,,469,0,1,,,,,,,,0,,,,71,100
86870,note_off,,,,,,,0,0,3,,,,,,,,2,,,,35,100
86870,note_off,,,,,,,470,0,3,,,,,,,,2,,,,47,100
86877,note_off,,,,,,,157,0,2,,,,,,,,1,,,,78,100
86880,note_on,,,,,,,10,0,3,,,,,,,,2,,,,55,100
86880,note_on,,,,,,,11,0,1,,,,,,,,0,,,,73,100
86880,note_on,,,,,,,0,0,3,,,,,,,,2,,,,64,100
86881,note_on,,,,,,,4,0,2,,,,,,,,1,,,,83,100
87037,note_off,,,,,,,156,0,2,,,,,,,,1,,,,83,100
87040,note_on,,,,,,,3,0,2,,,,,,,,1,,,,71,100
87195,note_off,,,,,,,155,0,2,,,,,,,,1,,,,71,100
87200,note_on,,,,,,,5,0,2,,,,,,,,1,,,,76,100
87357,note_off,,,,,,,157,0,2,,,,,,,,1,,,,76,100
87360,note_on,,,,,,,3,0,2,,,,,,,,1,,,,83,100
87516,note_off,,,,,,,156,0,2,,,,,,,,1,,,,83,100
87520,note_on,,,,,,,4,0,2,,,,,,,,1,,,,71,100
87584,note_off,,,,,,,704,0,3,,,,,,,,2,,,,64,100
87584,note_off,,,,,,,0,0,3,,,,,,,,2,,,,55,100
87584,note_off,,,,,,,704,0,1,,,,,,,,0,,,,73,100
87600,note_on,,,,,,,16,0,3,,,,,,,,2,,,,55,100
87600,note_on,,,,,,,0,0,3,,,,,,,,2,,,,64,100
87600,note_on,,,,,,,16,0,1,,,,,,,,0,,,,73,100
87677,note_off,,,,,,,157,0,2,,,,,,,,1,,,,71,100
87680,note_on,,,,,,,3,0,2,,,,,,,,1,,,,73,100
87834,note_off,,,,,,,234,0,1,,,,,,,,0,,,,73,100
87834,note_off,,,,,,,234,0,3,,,,,,,,2,,,,55,100
87835,note_off,,,,,,,1,0,3,,,,,,,,2,,,,64,100
87835,note_off,,,,,,,155,0,2,,,,,,,,1,,,,73,100
87840,note_on,,,,,,,6,0,1,,,,,,,,0,,,,74,100
87840,note_on,,,,,,,5,0,3,,,,,,,,2,,,,59,100
87840,note_on,,,,,,,5,0,2,,,,,,,,1,,,,83,100
87840,note_on,,,,,,,0,0,3,,,,,,,,2,,,,66,100
87995,note_off,,,,,,,155,0,2,,,,,,,,1,,,,83,100
87999,note_on,,,,,,,4,0,2,,,,,,,,1,,,,71,100
88154,note_off,,,,,,,155,0,2,,,,,,,,1,,,,71,100
88161,note_on,,,,,,,7,0,2,,,,,,,,1,,,,74,100
88309,note_off,,,,,,,469,0,3,,,,,,,,2,,,,66,100
88310,note_off,,,,,,,1,0,3,,,,,,,,2,,,,59,100
88317,note_off,,,,,,,156,0,2,,,,,,,,1,,,,74,100
88319,note_on,,,,,,,9,0,3,,,,,,,,2,,,,47,100
88320,note_on,,,,,,,1,0,3,,,,,,,,2,,,,35,100
88320,note_on,,,,,,,3,0,2,,,,,,,,1,,,,83,100
88475,note_off,,,,,,,155,0,2,,,,,,,,1,,,,83,100
88480,note_on,,,,,,,5,0,2,,,,,,,,1,,,,71,100
88545,note_off,,,,,,,705,0,1,,,,,,,,0,,,,74,100
88560,note_on,,,,,,,15,0,1,,,,,,,,0,,,,73,100
88636,note_off,,,,,,,156,0,2,,,,,,,,1,,,,71,100
88640,note_on,,,,,,,4,0,2,,,,,,,,1,,,,74,100
88794,note_off,,,,,,,234,0,1,,,,,,,,0,,,,73,100
88796,note_off,,,,,,,156,0,2,,,,,,,,1,,,,74,100
88800,note_on,,,,,,,4,0,2,,,,,,,,1,,,,83,100
88800,note_on,,,,,,,6,0,1,,,,,,,,0,,,,71,100
88956,note_off,,,,,,,156,0,2,,,,,,,,1,,,,83,100
88960,note_on,,,,,,,4,0,2,,,,,,,,1,,,,71,100
89023,note_off,,,,,,,703,0,3,,,,,,,,2,,,,47,100
89024,note_off,,,,,,,1,0,3,,,,,,,,2,,,,35,100
89039,note_on,,,,,,,15,0,3,,,,,,,,2,,,,35,100
89040,note_on,,,,,,,1,0,3,,,,,,,,2,,,,47,100
89115,note_off,,,,,,,155,0,2,,,,,,,,1,,,,71,100
89120,note_on,,,,,,,5,0,2,,,,,,,,1,,,,74,100
89270,note_off,,,,,,,470,0,1,,,,,,,,0,,,,71,100
89273,note_off,,,,,,,233,0,3,,,,,,,,2,,,,35,100
89275,note_off,,,,,,,155,0,2,,,,,,,,1,,,,74,100
89275,note_off,,,,,,,2,0,3,,,,,,,,2,,,,47,100
89280,note_on,,,,,,,10,0,1,,,,,,,,0,,,,71,100
89280,note_on,,,,,,,0,0,3,,,,,,,,2,,,,52,100
89280,note_on,,,,,,,5,0,2,,,,,,,,1,,,,83,100
89280,note_on,,,,,,,5,0,3,,,,,,,,2,,,,40,100
89436,note_off,,,,,,,156,0,2,,,,,,,,1,,,,83,100
89440,note_on,,,,,,,4,0,2,,,,,,,,1,,,,71,100
89514,note_off,,,,,,,234,0,1,,,,,,,,0,,,,71,100
89519,note_on,,,,,,,5,0,1,,,,,,,,0,,,,74,100
89596,note_off,,,,,,,156,0,2,,,,,,,,1,,,,71,100
89600,note_on,,,,,,,4,0,2,,,,,,,,1,,,,79,100
89750,note_off,,,,,,,0,0,3,,,,,,,,2,,,,40,100
89750,note_off,,,,,,,470,0,3,,,,,,,,2,,,,52,100
89753,note_off,,,,,,,234,0,1,,,,,,,,0,,,,74,100
89756,note_off,,,,,,,156,0,2,,,,,,,,1,,,,79,100
89760,note_on,,,,,,,10,0,3,,,,,,,,2,,,,55,100
89760,note_on,,,,,,,4,0,2,,,,,,,,1,,,,83,100
89760,note_on,,,,,,,0,0,3,,,,,,,,2,,,,64,100
89760,note_on,,,,,,,7,0,1,,,,,,,,0,,,,73,100
89916,note_off,,,,,,,156,0,2,,,,,,,,1,,,,83,100
89921,note_on,,,,,,,5,0,2,,,,,,,,1,,,,71,100
89994,note_off,,,,,,,234,0,1,,,,,,,,0,,,,73,100
90000,note_on,,,,,,,6,0,1,,,,,,,,0,,,,76,100
90078,note_off,,,,,,,157,0,2,,,,,,,,1,,,,71,100
90079,note_on,,,,,,,1,0,2,,,,,,,,1,,,,76,100
90234,note_off,,,,,,,234,0,1,,,,,,,,0,,,,76,100
90235,note_off,,,,,,,156,0,2,,,,,,,,1,,,,76,100
90239,note_on,,,,,,,5,0,1,,,,,,,,0,,,,74,100
90240,note_on,,,,,,,5,0,2,,,,,,,,1,,,,83,100
90397,note_off,,,,,,,157,0,2,,,,,,,,1,,,,83,100
90399,note_on,,,,,,,2,0,2,,,,,,,,1,,,,71,100
90464,note_off,,,,,,,0,0,3,,,,,,,,2,,,,55,100
90464,note_off,,,,,,,704,0,3,,,,,,,,2,,,,64,100
90473,note_off,,,,,,,234,0,1,,,,,,,,0,,,,74,100
90480,note_on,,,,,,,16,0,3,,,,,,,,2,,,,64,100
90480,note_on,,,,,,,7,0,1,,,,,,,,0,,,,73,100
90481,note_on,,,,,,,1,0,3,,,,,,,,2,,,,55,100
90555,note_off,,,,,,,156,0,2,,,,,,,,1,,,,71,100
90561,note_on,,,,,,,6,0,2,,,,,,,,1,,,,73,100
90714,note_off,,,,,,,234,0,1,,,,,,,,0,,,,73,100
90714,note_off,,,,,,,233,0,3,,,,,,,,2,,,,64,100
90715,note_off,,,,,,,1,0,3,,,,,,,,2,,,,55,100
90717,note_off,,,,,,,156,0,2,,,,,,,,1,,,,73,100
90719,note_on,,,,,,,4,0,3,,,,,,,,2,,,,66,100
90720,note_on,,,,,,,6,0,1,,,,,,,,0,,,,74,100
90720,note_on,,,,,,,3,0,2,,,,,,,,1,,,,83,100
90721,note_on,,,,,,,2,0,3,,,,,,,,2,,,,59,100
90875,note_off,,,,,,,155,0,2,,,,,,,,1,,,,83,100
90880,note_on,,,,,,,5,0,2,,,,,,,,1,,,,71,100
91037,note_off,,,,,,,157,0,2,,,,,,,,1,,,,71,100
91039,note_on,,,,,,,2,0,2,,,,,,,,1,,,,74,100
91190,note_off,,,,,,,469,0,3,,,,,,,,2,,,,66,100
91191,note_off,,,,,,,1,0,3,,,,,,,,2,,,,59,100
91195,note_off,,,,,,,156,0,2,,,,,,,,1,,,,74,100
91199,note_on,,,,,,,4,0,2,,,,,,,,1,,,,83,100
91200,note_on,,,,,,,0,0,3,,,,,,,,2,,,,47,100
91200,note_on,,,,,,,9,0,3,,,,,,,,2,,,,35,100
91356,note_off,,,,,,,157,0,2,,,,,,,,1,,,,83,100
91360,note_on,,,,,,,4,0,2,,,,,,,,1,,,,71,100
91515,note_off,,,,,,,155,0,2,,,,,,,,1,,,,71,100
91521,note_on,,,,,,,6,0,2,,,,,,,,1,,,,74,100
91661,note_off,,,,,,,941,0,1,,,,,,,,0,,,,74,100
91678,note_off,,,,,,,157,0,2,,,,,,,,1,,,,74,100
91680,note_on,,,,,,,2,0,2,,,,,,,,1,,,,83,100
91836,note_off,,,,,,,156,0,2,,,,,,,,1,,,,83,100
91840,note_on,,,,,,,4,0,2,,,,,,,,1,,,,71,100
91904,note_off,,,,,,,704,0,3,,,,,,,,2,,,,35,100
91905,note_off,,,,,,,1,0,3,,,,,,,,2,,,,47,100
91920,note_on,,,,,,,0,0,3,,,,,,,,2,,,,47,100
91920,note_on,,,,,,,15,0,3,,,,,,,,2,,,,35,100
91996,note_off,,,,,,,156,0,2,,,,,,,,1,,,,71,100
92000,note_on,,,,,,,4,0,2,,,,,,,,1,,,,74,100
92154,note_off,,,,,,,234,0,3,,,,,,,,2,,,,47,100
92154,note_off,,,,,,,0,0,3,,,,,,,,2,,,,35,100
92156,note_off,,,,,,,156,0,2,,,,,,,,1,,,,74,100
92159,note_on,,,,,,,5,0,3,,,,,,,,2,,,,43,100
92160,note_on,,,,,,,4,0,2,,,,,,,,1,,,,83,100
92160,note_on,,,,,,,499,0,1,,,,,,,,0,,,,74,100
92160,note_on,,,,,,,1,0,3,,,,,,,,2,,,,31,100
92316,note_off,,,,,,,156,0,2,,,,,,,,1,,,,83,100
92320,note_on,,,,,,,4,0,2,,,,,,,,1,,,,71,100
92476,note_off,,,,,,,156,0,2,,,,,,,,1,,,,71,100
92479,note_on,,,,,,,3,0,2,,,,,,,,1,,,,74,100
92629,note_off,,,,,,,469,0,3,,,,,,,,2,,,,43,100
92630,note_off,,,,,,,1,0,3,,,,,,,,2,,,,31,100
92630,note_off,,,,,,,470,0,1,,,,,,,,0,,,,74,100
92635,note_off,,,,,,,156,0,2,,,,,,,,1,,,,74,100
92639,note_on,,,,,,,9,0,3,,,,,,,,2,,,,45,100
92640,note_on,,,,,,,1,0,3,,,,,,,,2,,,,33,100
92640,note_on,,,,,,,10,0,1,,,,,,,,0,,,,73,100
92640,note_on,,,,,,,5,0,2,,,,,,,,1,,,,81,100
92796,note_off,,,,,,,156,0,2,,,,,,,,1,,,,81,100
92801,note_on,,,,,,,5,0,2,,,,,,,,1,,,,69,100
92957,note_off,,,,,,,156,0,2,,,,,,,,1,,,,69,100
92960,note_on,,,,,,,3,0,2,,,,,,,,1,,,,73,100
93109,note_off,,,,,,,469,0,3,,,,,,,,2,,,,45,100
93110,note_off,,,,,,,470,0,1,,,,,,,,0,,,,73,100
93110,note_off,,,,,,,1,0,3,,,,,,,,2,,,,33,100
93116,note_off,,,,,,,156,0,2,,,,,,,,1,,,,73,100
93120,note_on,,,,,,,10,0,1,,,,,,,,0,,,,71,100
93120,note_on,,,,,,,0,0,3,,,,,,,,2,,,,47,100
93120,note_on,,,,,,,10,0,3,,,,,,,,2,,,,35,100
93120,note_on,,,,,,,4,0,2,,,,,,,,1,,,,79,100
93276,note_off,,,,,,,156,0,2,,,,,,,,1,,,,79,100
93280,note_on,,,,,,,4,0,2,,,,,,,,1,,,,67,100
93436,note_off,,,,,,,156,0,2,,,,,,,,1,,,,67,100
93440,note_on,,,,,,,4,0,2,,,,,,,,1,,,,71,100
93471,note_off,,,,,,,351,0,3,,,,,,,,2,,,,47,100
93472,note_off,,,,,,,1,0,3,,,,,,,,2,,,,35,100
93480,note_on,,,,,,,8,0,3,,,,,,,,2,,,,37,100
93480,note_on,,,,,,,0,0,3,,,,,,,,2,,,,49,100
93590,note_off,,,,,,,470,0,1,,,,,,,,0,,,,71,100
93596,note_off,,,,,,,0,0,3,,,,,,,,2,,,,37,100
93596,note_off,,,,,,,116,0,3,,,,,,,,2,,,,49,100
93596,note_off,,,,,,,156,0,2,,,,,,,,1,,,,71,100
93600,note_on,,,,,,,4,0,3,,,,,,,,2,,,,38,100
93600,note_on,,,,,,,0,0,3,,,,,,,,2,,,,50,100
93600,note_on,,,,,,,4,0,2,,,,,,,,1,,,,78,100
93600,note_on,,,,,,,10,0,1,,,,,,,,0,,,,69,100
93757,note_off,,,,,,,157,0,2,,,,,,,,1,,,,78,100
93760,note_on,,,,,,,3,0,2,,,,,,,,1,,,,66,100
93916,note_off,,,,,,,156,0,2,,,,,,,,1,,,,66,100
93919,note_on,,,,,,,3,0,2,,,,,,,,1,,,,69,100
93951,note_off,,,,,,,351,0,3,,,,,,,,2,,,,38,100
93952,note_off,,,,,,,1,0,3,,,,,,,,2,,,,50,100
93960,note_on,,,,,,,0,0,3,,,,,,,,2,,,,52,100
93960,note_on,,,,,,,8,0,3,,,,,,,,2,,,,40,100
94071,note_off,,,,,,,471,0,1,,,,,,,,0,,,,69,100
94075,note_off,,,,,,,156,0,2,,,,,,,,1,,,,69,100
