tick,type,port,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity
12652,note_on,,5,0,1,,,,,,,,,,0,,51,0
12656,note_on,,4,0,1,,,,,,,,,,0,,82,89
12660,note_on,,4,0,1,,,,,,,,,,0,,67,74
12663,set_tempo,,33,1,0,,,,,,,902256,,,,,,
12665,note_on,,5,0,1,,,,,,,,,,0,,70,0
12667,note_on,,2,0,1,,,,,,,,,,0,,79,0
12669,note_on,,2,0,1,,,,,,,,,,0,,67,0
12670,note_on,,1,0,1,,,,,,,,,,0,,58,0
12674,note_on,,4,0,1,,,,,,,,,,0,,82,0
12694,note_on,,20,0,1,,,,,,,,,,0,,70,56
12700,note_on,,0,0,1,,,,,,,,,,0,,51,68
12700,note_on,,6,0,1,,,,,,,,,,0,,79,57
12707,note_on,,7,0,1,,,,,,,,,,0,,58,68
12713,note_on,,6,0,1,,,,,,,,,,0,,51,0
12713,note_on,,0,0,1,,,,,,,,,,0,,81,89
12720,note_on,,7,0,1,,,,,,,,,,0,,67,72
12724,note_on,,4,0,1,,,,,,,,,,0,,79,0
12725,note_on,,1,0,1,,,,,,,,,,0,,70,0
12729,note_on,,4,0,1,,,,,,,,,,0,,58,0
12731,note_on,,2,0,1,,,,,,,,,,0,,81,0
12731,note_on,,0,0,1,,,,,,,,,,0,,67,0
12740,set_tempo,,77,1,0,,,,,,,853485,,,,,,
12755,note_on,,0,0,1,,,,,,,,,,0,,51,68
12755,note_on,,24,0,1,,,,,,,,,,0,,70,51
12763,note_on,,8,0,1,,,,,,,,,,0,,79,57
12765,note_on,,2,0,1,,,,,,,,,,0,,58,69
12770,note_on,,5,0,1,,,,,,,,,,0,,51,0
12775,note_on,,5,0,1,,,,,,,,,,0,,82,88
12778,note_on,,3,0,1,,,,,,,,,,0,,67,72
12782,note_on,,4,0,1,,,,,,,,,,0,,70,0
12783,note_on,,1,0,1,,,,,,,,,,0,,79,0
12788,note_on,,5,0,1,,,,,,,,,,0,,67,0
12791,note_on,,3,0,1,,,,,,,,,,0,,82,0
12793,note_on,,2,0,1,,,,,,,,,,0,,58,0
12804,note_on,,11,0,1,,,,,,,,,,0,,70,47
12806,set_tempo,,66,1,0,,,,,,,833333,,,,,,
12814,note_on,,10,0,1,,,,,,,,,,0,,79,53
12814,note_on,,0,0,1,,,,,,,,,,0,,51,63
12820,note_on,,6,0,1,,,,,,,,,,0,,70,0
12824,note_on,,4,0,1,,,,,,,,,,0,,86,77
12824,note_on,,0,0,1,,,,,,,,,,0,,58,66
12827,note_on,,3,0,1,,,,,,,,,,0,,51,0
12836,note_on,,9,0,1,,,,,,,,,,0,,67,67
12840,note_on,,4,0,1,,,,,,,,,,0,,84,90
12842,note_on,,2,0,1,,,,,,,,,,0,,79,0
12843,note_on,,1,0,1,,,,,,,,,,0,,86,0
12845,note_on,,2,0,1,,,,,,,,,,0,,67,0
12849,note_on,,4,0,1,,,,,,,,,,0,,58,0
12854,note_on,,5,0,1,,,,,,,,,,0,,84,0
12874,note_on,,20,0,1,,,,,,,,,,0,,70,50
12877,note_on,,3,0,1,,,,,,,,,,0,,51,64
12885,note_on,,8,0,1,,,,,,,,,,0,,79,58
12885,note_on,,0,0,1,,,,,,,,,,0,,58,66
12889,note_on,,4,0,1,,,,,,,,,,0,,51,0
12897,note_on,,8,0,1,,,,,,,,,,0,,82,89
12897,note_on,,0,0,1,,,,,,,,,,0,,67,67
12903,note_on,,6,0,1,,,,,,,,,,0,,70,0
12905,note_on,,2,0,1,,,,,,,,,,0,,79,0
12906,note_on,,1,0,1,,,,,,,,,,0,,67,0
12908,note_on,,2,0,1,,,,,,,,,,0,,58,0
12914,note_on,,6,0,1,,,,,,,,,,0,,82,0
12933,control_change,,19,0,1,,,,,,,,64,0,0,,,
12933,note_on,,0,0,1,,,,,,,,,,0,,50,69
12936,note_on,,3,0,1,,,,,,,,,,0,,70,57
12943,control_change,,7,0,1,,,,,,,,64,127,0,,,
12944,note_on,,1,0,1,,,,,,,,,,0,,58,69
12945,note_on,,1,0,1,,,,,,,,,,0,,50,0
12946,note_on,,1,0,1,,,,,,,,,,0,,80,61
12947,note_on,,1,0,1,,,,,,,,,,0,,70,0
12954,note_on,,7,0,1,,,,,,,,,,0,,68,69
12958,note_on,,4,0,1,,,,,,,,,,0,,80,0
12961,note_on,,3,0,1,,,,,,,,,,0,,58,0
12962,note_on,,1,0,1,,,,,,,,,,0,,89,90
12964,note_on,,2,0,1,,,,,,,,,,0,,68,0
12974,note_on,,10,0,1,,,,,,,,,,0,,89,0
12997,note_on,,23,0,1,,,,,,,,,,0,,50,68
13004,note_on,,7,0,1,,,,,,,,,,0,,70,47
13008,note_on,,4,0,1,,,,,,,,,,0,,58,71
13012,note_on,,4,0,1,,,,,,,,,,0,,50,0
13013,note_on,,1,0,1,,,,,,,,,,0,,80,59
13021,note_on,,8,0,1,,,,,,,,,,0,,68,82
13023,note_on,,2,0,1,,,,,,,,,,0,,82,88
13030,note_on,,0,0,1,,,,,,,,,,0,,70,0
13030,note_on,,7,0,1,,,,,,,,,,0,,68,0
13030,note_on,,0,0,1,,,,,,,,,,0,,58,0
13037,note_on,,7,0,1,,,,,,,,,,0,,80,0
13044,note_on,,7,0,1,,,,,,,,,,0,,82,0
13056,note_on,,12,0,1,,,,,,,,,,0,,50,66
13059,note_on,,3,0,1,,,,,,,,,,0,,70,52
13066,note_on,,7,0,1,,,,,,,,,,0,,80,56
13069,note_on,,3,0,1,,,,,,,,,,0,,58,67
13070,note_on,,1,0,1,,,,,,,,,,0,,50,0
13078,note_on,,8,0,1,,,,,,,,,,0,,81,90
13079,note_on,,1,0,1,,,,,,,,,,0,,68,68
13087,note_on,,8,0,1,,,,,,,,,,0,,70,0
13088,note_on,,1,0,1,,,,,,,,,,0,,58,0
13089,note_on,,1,0,1,,,,,,,,,,0,,68,0
13092,note_on,,3,0,1,,,,,,,,,,0,,80,0
13097,note_on,,5,0,1,,,,,,,,,,0,,81,0
13113,note_on,,16,0,1,,,,,,,,,,0,,70,52
13117,note_on,,4,0,1,,,,,,,,,,0,,50,71
13122,note_on,,5,0,1,,,,,,,,,,0,,80,58
13127,note_on,,5,0,1,,,,,,,,,,0,,58,72
13130,note_on,,3,0,1,,,,,,,,,,0,,50,0
13133,note_on,,3,0,1,,,,,,,,,,0,,82,91
13136,note_on,,3,0,1,,,,,,,,,,0,,68,72
13139,note_on,,3,0,1,,,,,,,,,,0,,70,0
13145,note_on,,6,0,1,,,,,,,,,,0,,58,0
13146,note_on,,1,0,1,,,,,,,,,,0,,80,0
13147,note_on,,1,0,1,,,,,,,,,,0,,68,0
13149,note_on,,2,0,1,,,,,,,,,,0,,82,0
13163,note_on,,14,0,1,,,,,,,,,,0,,70,58
13173,note_on,,10,0,1,,,,,,,,,,0,,80,56
13173,note_on,,0,0,1,,,,,,,,,,0,,50,71
13178,note_on,,5,0,1,,,,,,,,,,0,,70,0
13185,note_on,,7,0,1,,,,,,,,,,0,,58,74
13186,note_on,,1,0,1,,,,,,,,,,0,,86,74
13187,note_on,,1,0,1,,,,,,,,,,0,,50,0
13195,note_on,,8,0,1,,,,,,,,,,0,,68,75
13200,note_on,,5,0,1,,,,,,,,,,0,,80,0
13202,note_on,,0,0,1,,,,,,,,,,0,,84,89
13202,note_on,,2,0,1,,,,,,,,,,0,,58,0
13204,note_on,,2,0,1,,,,,,,,,,0,,68,0
13206,note_on,,2,0,1,,,,,,,,,,0,,86,0
13214,note_on,,8,0,1,,,,,,,,,,0,,84,0
13231,note_on,,17,0,1,,,,,,,,,,0,,70,56
13234,note_on,,3,0,1,,,,,,,,,,0,,50,71
13243,note_on,,9,0,1,,,,,,,,,,0,,80,64
13246,note_on,,3,0,1,,,,,,,,,,0,,58,74
13248,note_on,,2,0,1,,,,,,,,,,0,,50,0
13253,note_on,,5,0,1,,,,,,,,,,0,,68,74
13255,note_on,,0,0,1,,,,,,,,,,0,,82,90
13255,note_on,,2,0,1,,,,,,,,,,0,,70,0
13259,note_on,,4,0,1,,,,,,,,,,0,,58,0
13263,note_on,,4,0,1,,,,,,,,,,0,,68,0
13264,note_on,,1,0,1,,,,,,,,,,0,,80,0
13269,note_on,,5,0,1,,,,,,,,,,0,,82,0
13281,note_on,,12,0,1,,,,,,,,,,0,,70,68
13288,note_on,,7,0,1,,,,,,,,,,0,,51,74
13294,note_on,,6,0,1,,,,,,,,,,0,,79,59
13297,note_on,,3,0,1,,,,,,,,,,0,,70,0
13301,note_on,,0,0,1,,,,,,,,,,0,,58,78
13301,note_on,,4,0,1,,,,,,,,,,0,,82,63
13304,control_change,,3,0,1,,,,,,,,64,0,0,,,
13305,note_on,,1,0,1,,,,,,,,,,0,,79,0
13305,note_on,,0,0,1,,,,,,,,,,0,,51,0
13311,note_on,,6,0,1,,,,,,,,,,0,,82,0
13312,note_on,,1,0,1,,,,,,,,,,0,,67,79
13313,control_change,,1,0,1,,,,,,,,64,127,0,,,
13319,note_on,,6,0,1,,,,,,,,,,0,,91,99
13322,note_on,,3,0,1,,,,,,,,,,0,,67,0
13323,note_on,,1,0,1,,,,,,,,,,0,,58,0
13326,note_on,,3,0,1,,,,,,,,,,0,,91,0
13350,note_on,,24,0,1,,,,,,,,,,0,,53,62
13357,note_on,,7,0,1,,,,,,,,,,0,,70,46
13362,control_change,,5,0,1,,,,,,,,64,0,0,,,
13363,note_on,,1,0,1,,,,,,,,,,0,,58,69
13367,note_on,,4,0,1,,,,,,,,,,0,,53,0
13368,note_on,,1,0,1,,,,,,,,,,0,,70,0
13368,note_on,,0,0,1,,,,,,,,,,0,,74,40
13368,note_on,,0,0,1,,,,,,,,,,0,,62,69
13368,control_change,,0,0,1,,,,,,,,64,127,0,,,
13375,note_on,,7,0,1,,,,,,,,,,0,,82,62
13376,note_on,,1,0,1,,,,,,,,,,0,,68,79
13383,note_on,,7,0,1,,,,,,,,,,0,,74,0
13383,note_on,,0,0,1,,,,,,,,,,0,,86,91
13385,note_on,,2,0,1,,,,,,,,,,0,,62,0
13388,note_on,,3,0,1,,,,,,,,,,0,,82,0
13395,note_on,,7,0,1,,,,,,,,,,0,,58,0
13397,note_on,,2,0,1,,,,,,,,,,0,,86,0
13399,note_on,,2,0,1,,,,,,,,,,0,,68,0
13413,note_on,,14,0,1,,,,,,,,,,0,,70,68
13417,note_on,,4,0,1,,,,,,,,,,0,,55,64
13418,control_change,,1,0,1,,,,,,,,64,0,0,,,
13421,note_on,,3,0,1,,,,,,,,,,0,,58,64
13424,note_on,,3,0,1,,,,,,,,,,0,,70,0
13426,note_on,,2,0,1,,,,,,,,,,0,,75,32
13428,control_change,,2,0,1,,,,,,,,64,127,0,,,
13428,note_on,,0,0,1,,,,,,,,,,0,,63,69
13433,note_on,,5,0,1,,,,,,,,,,0,,82,68
13436,note_on,,3,0,1,,,,,,,,,,0,,67,74
13441,note_on,,5,0,1,,,,,,,,,,0,,87,94
13446,note_on,,5,0,1,,,,,,,,,,0,,82,0
13446,note_on,,0,0,1,,,,,,,,,,0,,75,0
13447,note_on,,1,0,1,,,,,,,,,,0,,55,0
13448,note_on,,1,0,1,,,,,,,,,,0,,63,0
13448,note_on,,0,0,1,,,,,,,,,,0,,58,0
13450,note_on,,2,0,1,,,,,,,,,,0,,67,0
13455,note_on,,5,0,1,,,,,,,,,,0,,87,0
13474,note_on,,19,0,1,,,,,,,,,,0,,71,69
13475,note_on,,1,0,1,,,,,,,,,,0,,43,69
13485,note_on,,10,0,1,,,,,,,,,,0,,51,72
13486,note_on,,1,0,1,,,,,,,,,,0,,43,0
13486,note_on,,0,0,1,,,,,,,,,,0,,71,0
13487,note_on,,1,0,1,,,,,,,,,,0,,75,53
13496,note_on,,9,0,1,,,,,,,,,,0,,59,74
13501,note_on,,5,0,1,,,,,,,,,,0,,86,89
13502,note_on,,1,0,1,,,,,,,,,,0,,75,0
13507,note_on,,5,0,1,,,,,,,,,,0,,59,0
13508,note_on,,1,0,1,,,,,,,,,,0,,51,0
13512,note_on,,4,0,1,,,,,,,,,,0,,86,0
13534,note_on,,22,0,1,,,,,,,,,,0,,44,67
13540,note_on,,6,0,1,,,,,,,,,,0,,72,37
13540,control_change,,0,0,1,,,,,,,,64,0,0,,,
13542,note_on,,2,0,1,,,,,,,,,,0,,51,69
13544,note_on,,2,0,1,,,,,,,,,,0,,44,0
13549,note_on,,5,0,1,,,,,,,,,,0,,75,74
13552,note_on,,0,0,1,,,,,,,,,,0,,60,71
13552,control_change,,3,0,1,,,,,,,,64,127,0,,,
13557,note_on,,5,0,1,,,,,,,,,,0,,51,0
13558,note_on,,1,0,1,,,,,,,,,,0,,72,0
13560,note_on,,2,0,1,,,,,,,,,,0,,60,0
13560,note_on,,0,0,1,,,,,,,,,,0,,84,90
13563,note_on,,3,0,1,,,,,,,,,,0,,75,0
13570,note_on,,7,0,1,,,,,,,,,,0,,84,0
13592,note_on,,22,0,1,,,,,,,,,,0,,45,67
13597,control_change,,0,0,1,,,,,,,,64,0,0,,,
13597,note_on,,5,0,1,,,,,,,,,,0,,72,48
13602,note_on,,5,0,1,,,,,,,,,,0,,53,69
13603,note_on,,1,0,1,,,,,,,,,,0,,45,0
13603,note_on,,0,0,1,,,,,,,,,,0,,77,68
13607,note_on,,4,0,1,,,,,,,,,,0,,72,0
13612,control_change,,5,0,1,,,,,,,,64,127,0,,,
13613,note_on,,1,0,1,,,,,,,,,,0,,77,0
13616,note_on,,3,0,1,,,,,,,,,,0,,63,73
13619,note_on,,3,0,1,,,,,,,,,,0,,53,0
13620,note_on,,1,0,1,,,,,,,,,,0,,89,91
13626,note_on,,6,0,1,,,,,,,,,,0,,63,0
13629,note_on,,3,0,1,,,,,,,,,,0,,89,0
13653,note_on,,24,0,1,,,,,,,,,,0,,46,66
13656,note_on,,3,0,1,,,,,,,,,,0,,70,50
13657,control_change,,1,0,1,,,,,,,,64,0,0,,,
13666,note_on,,9,0,1,,,,,,,,,,0,,79,57
13667,note_on,,1,0,1,,,,,,,,,,0,,70,0
13669,note_on,,2,0,1,,,,,,,,,,0,,46,0
13669,note_on,,0,0,1,,,,,,,,,,0,,55,69
13670,control_change,,1,0,1,,,,,,,,64,127,0,,,
13678,note_on,,8,0,1,,,,,,,,,,0,,79,0
13681,note_on,,3,0,1,,,,,,,,,,0,,87,89
13681,note_on,,0,0,1,,,,,,,,,,0,,63,69
13686,note_on,,5,0,1,,,,,,,,,,0,,55,0
13691,note_on,,5,0,1,,,,,,,,,,0,,87,0
13693,note_on,,2,0,1,,,,,,,,,,0,,63,0
13719,note_on,,26,0,1,,,,,,,,,,0,,70,56
13719,note_on,,0,0,1,,,,,,,,,,0,,46,72
13725,note_on,,6,0,1,,,,,,,,,,0,,78,71
13727,control_change,,2,0,1,,,,,,,,64,0,0,,,
13728,note_on,,1,0,1,,,,,,,,,,0,,70,0
13731,note_on,,3,0,1,,,,,,,,,,0,,54,72
13733,note_on,,2,0,1,,,,,,,,,,0,,81,68
13734,note_on,,1,0,1,,,,,,,,,,0,,46,0
13735,note_on,,1,0,1,,,,,,,,,,0,,78,0
13737,control_change,,2,0,1,,,,,,,,64,127,0,,,
13741,note_on,,4,0,1,,,,,,,,,,0,,57,72
13743,note_on,,2,0,1,,,,,,,,,,0,,87,88
13744,note_on,,1,0,1,,,,,,,,,,0,,81,0
13750,note_on,,6,0,1,,,,,,,,,,0,,63,72
13754,note_on,,4,0,1,,,,,,,,,,0,,87,0
13755,note_on,,1,0,1,,,,,,,,,,0,,57,0
13758,note_on,,3,0,1,,,,,,,,,,0,,54,0
13760,note_on,,2,0,1,,,,,,,,,,0,,63,0
13779,note_on,,19,0,1,,,,,,,,,,0,,70,58
13779,note_on,,0,0,1,,,,,,,,,,0,,46,61
13786,note_on,,7,0,1,,,,,,,,,,0,,77,66
13789,note_on,,3,0,1,,,,,,,,,,0,,53,61
13791,control_change,,2,0,1,,,,,,,,64,0,0,,,
13792,note_on,,1,0,1,,,,,,,,,,0,,46,0
13792,note_on,,0,0,1,,,,,,,,,,0,,70,0
13792,note_on,,0,0,1,,,,,,,,,,0,,82,69
13796,note_on,,4,0,1,,,,,,,,,,0,,77,0
13798,control_change,,2,0,1,,,,,,,,64,127,0,,,
13798,note_on,,0,0,1,,,,,,,,,,0,,58,61
13799,note_on,,1,0,1,,,,,,,,,,0,,86,80
13806,note_on,,7,0,1,,,,,,,,,,0,,82,0
13806,note_on,,0,0,1,,,,,,,,,,0,,53,0
13807,note_on,,1,0,1,,,,,,,,,,0,,62,63
13808,note_on,,1,0,1,,,,,,,,,,0,,86,0
13812,note_on,,4,0,1,,,,,,,,,,0,,58,0
13820,note_on,,8,0,1,,,,,,,,,,0,,62,0
13840,note_on,,20,0,1,,,,,,,,,,0,,70,59
13840,note_on,,0,0,1,,,,,,,,,,0,,48,56
13847,control_change,,7,0,1,,,,,,,,64,0,0,,,
13851,note_on,,4,0,1,,,,,,,,,,0,,76,66
13851,note_on,,0,0,1,,,,,,,,,,0,,55,57
13853,note_on,,2,0,1,,,,,,,,,,0,,48,0
13855,note_on,,2,0,1,,,,,,,,,,0,,79,66
13855,note_on,,0,0,1,,,,,,,,,,0,,58,57
13857,control_change,,2,0,1,,,,,,,,64,127,0,,,
13861,note_on,,4,0,1,,,,,,,,,,0,,70,0
13862,note_on,,1,0,1,,,,,,,,,,0,,85,72
13863,note_on,,1,0,1,,,,,,,,,,0,,64,58
13866,note_on,,3,0,1,,,,,,,,,,0,,76,0
13869,note_on,,3,0,1,,,,,,,,,,0,,79,0
13874,note_on,,5,0,1,,,,,,,,,,0,,58,0
13874,note_on,,0,0,1,,,,,,,,,,0,,64,0
13875,note_on,,1,0,1,,,,,,,,,,0,,85,0
13876,note_on,,1,0,1,,,,,,,,,,0,,55,0
13896,note_on,,20,0,1,,,,,,,,,,0,,48,69
13902,note_on,,6,0,1,,,,,,,,,,0,,68,59
13905,control_change,,3,0,1,,,,,,,,64,0,0,,,
13907,note_on,,0,0,1,,,,,,,,,,0,,56,71
13907,note_on,,2,0,1,,,,,,,,,,0,,48,0
13909,note_on,,2,0,1,,,,,,,,,,0,,77,63
13914,control_change,,5,0,1,,,,,,,,64,127,0,,,
13916,note_on,,2,0,1,,,,,,,,,,0,,68,0
13916,note_on,,0,0,1,,,,,,,,,,0,,80,71
13918,note_on,,2,0,1,,,,,,,,,,0,,65,72
13920,note_on,,2,0,1,,,,,,,,,,0,,56,0
13923,note_on,,3,0,1,,,,,,,,,,0,,84,83
13925,note_on,,0,0,1,,,,,,,,,,0,,65,0
13925,note_on,,2,0,1,,,,,,,,,,0,,77,0
13929,note_on,,4,0,1,,,,,,,,,,0,,80,0
13935,note_on,,6,0,1,,,,,,,,,,0,,84,0
13952,note_on,,17,0,1,,,,,,,,,,0,,48,69
13959,note_on,,7,0,1,,,,,,,,,,0,,55,75
13960,note_on,,1,0,1,,,,,,,,,,0,,48,0
13961,note_on,,1,0,1,,,,,,,,,,0,,72,51
13961,control_change,,0,0,1,,,,,,,,64,0,0,,,
13968,note_on,,7,0,1,,,,,,,,,,0,,60,75
13969,control_change,,1,0,1,,,,,,,,64,127,0,,,
13970,note_on,,1,0,1,,,,,,,,,,0,,79,64
13971,note_on,,1,0,1,,,,,,,,,,0,,55,0
13976,note_on,,5,0,1,,,,,,,,,,0,,82,68
13978,note_on,,2,0,1,,,,,,,,,,0,,72,0
13981,note_on,,3,0,1,,,,,,,,,,0,,67,80
13982,note_on,,1,0,1,,,,,,,,,,0,,60,0
13984,note_on,,2,0,1,,,,,,,,,,0,,79,0
13988,note_on,,4,0,1,,,,,,,,,,0,,67,0
13988,note_on,,0,0,1,,,,,,,,,,0,,88,89
13995,note_on,,7,0,1,,,,,,,,,,0,,82,0
13998,note_on,,3,0,1,,,,,,,,,,0,,88,0
14015,control_change,,17,0,1,,,,,,,,64,0,0,,,
14024,note_on,,9,0,1,,,,,,,,,,0,,72,66
14029,control_change,,5,0,1,,,,,,,,64,127,0,,,
14030,note_on,,1,0,1,,,,,,,,,,0,,80,69
14035,note_on,,5,0,1,,,,,,,,,,0,,72,0
14038,note_on,,3,0,1,,,,,,,,,,0,,41,89
14043,note_on,,5,0,1,,,,,,,,,,0,,89,93
14044,note_on,,1,0,1,,,,,,,,,,0,,80,0
14055,note_on,,11,0,1,,,,,,,,,,0,,89,0
14059,note_on,,4,0,1,,,,,,,,,,0,,41,0
14085,note_on,,0,0,1,,,,,,,,,,0,,53,63
14085,note_on,,26,0,1,,,,,,,,,,0,,72,42
14095,note_on,,10,0,1,,,,,,,,,,0,,80,62
14096,note_on,,1,0,1,,,,,,,,,,0,,60,61
14098,note_on,,2,0,1,,,,,,,,,,0,,53,0
14107,note_on,,9,0,1,,,,,,,,,,0,,84,88
14107,note_on,,0,0,1,,,,,,,,,,0,,68,68
14116,note_on,,9,0,1,,,,,,,,,,0,,72,0
14116,note_on,,0,0,1,,,,,,,,,,0,,60,0
14119,note_on,,3,0,1,,,,,,,,,,0,,68,0
14119,note_on,,0,0,1,,,,,,,,,,0,,80,0
14121,note_on,,2,0,1,,,,,,,,,,0,,84,0
14145,note_on,,24,0,1,,,,,,,,,,0,,53,75
14146,note_on,,1,0,1,,,,,,,,,,0,,71,48
14152,note_on,,6,0,1,,,,,,,,,,0,,80,62
14157,note_on,,5,0,1,,,,,,,,,,0,,60,79
14158,note_on,,1,0,1,,,,,,,,,,0,,53,0
14163,note_on,,5,0,1,,,,,,,,,,0,,83,90
14165,note_on,,2,0,1,,,,,,,,,,0,,68,82
14170,note_on,,5,0,1,,,,,,,,,,0,,71,0
14174,note_on,,4,0,1,,,,,,,,,,0,,80,0
14176,note_on,,2,0,1,,,,,,,,,,0,,60,0
14177,note_on,,1,0,1,,,,,,,,,,0,,68,0
14179,note_on,,2,0,1,,,,,,,,,,0,,83,0
14200,note_on,,21,0,1,,,,,,,,,,0,,53,55
14202,note_on,,2,0,1,,,,,,,,,,0,,72,48
14210,note_on,,8,0,1,,,,,,,,,,0,,80,64
14213,note_on,,3,0,1,,,,,,,,,,0,,60,71
14216,note_on,,3,0,1,,,,,,,,,,0,,53,0
14221,note_on,,5,0,1,,,,,,,,,,0,,84,91
14221,note_on,,0,0,1,,,,,,,,,,0,,68,62
14225,note_on,,4,0,1,,,,,,,,,,0,,72,0
14230,note_on,,5,0,1,,,,,,,,,,0,,80,0
14232,note_on,,2,0,1,,,,,,,,,,0,,60,0
14233,note_on,,1,0,1,,,,,,,,,,0,,68,0
14234,note_on,,1,0,1,,,,,,,,,,0,,84,0
14253,note_on,,19,0,1,,,,,,,,,,0,,73,51
14258,note_on,,5,0,1,,,,,,,,,,0,,53,68
14260,note_on,,2,0,1,,,,,,,,,,0,,80,66
14269,note_on,,9,0,1,,,,,,,,,,0,,87,82
14271,note_on,,2,0,1,,,,,,,,,,0,,60,71
14272,note_on,,1,0,1,,,,,,,,,,0,,73,0
14273,note_on,,1,0,1,,,,,,,,,,0,,53,0
14278,note_on,,5,0,1,,,,,,,,,,0,,80,0
14279,note_on,,1,0,1,,,,,,,,,,0,,68,72
14283,note_on,,4,0,1,,,,,,,,,,0,,85,91
14287,note_on,,4,0,1,,,,,,,,,,0,,87,0
14289,note_on,,2,0,1,,,,,,,,,,0,,60,0
14290,note_on,,1,0,1,,,,,,,,,,0,,85,0
14292,note_on,,2,0,1,,,,,,,,,,0,,68,0
14316,note_on,,24,0,1,,,,,,,,,,0,,53,56
14327,note_on,,11,0,1,,,,,,,,,,0,,72,51
14329,note_on,,2,0,1,,,,,,,,,,0,,60,67
14333,note_on,,0,0,1,,,,,,,,,,0,,80,69
14333,note_on,,4,0,1,,,,,,,,,,0,,53,0
14339,note_on,,6,0,1,,,,,,,,,,0,,68,69
14344,note_on,,5,0,1,,,,,,,,,,0,,84,90
14348,note_on,,4,0,1,,,,,,,,,,0,,72,0
14349,note_on,,1,0,1,,,,,,,,,,0,,60,0
14351,note_on,,2,0,1,,,,,,,,,,0,,68,0
14351,note_on,,0,0,1,,,,,,,,,,0,,80,0
14356,note_on,,5,0,1,,,,,,,,,,0,,84,0
14375,note_on,,19,0,1,,,,,,,,,,0,,72,40
14380,note_on,,5,0,1,,,,,,,,,,0,,52,55
14382,note_on,,2,0,1,,,,,,,,,,0,,79,63
14383,control_change,,1,0,1,,,,,,,,64,0,0,,,
14387,note_on,,4,0,1,,,,,,,,,,0,,58,72
14388,note_on,,1,0,1,,,,,,,,,,0,,82,66
14389,note_on,,1,0,1,,,,,,,,,,0,,72,0
14392,note_on,,3,0,1,,,,,,,,,,0,,52,0
14392,control_change,,0,0,1,,,,,,,,64,127,0,,,
14392,note_on,,0,0,1,,,,,,,,,,0,,60,53
14393,note_on,,1,0,1,,,,,,,,,,0,,79,0
14398,note_on,,5,0,1,,,,,,,,,,0,,82,0
14400,note_on,,2,0,1,,,,,,,,,,0,,67,73
14403,note_on,,3,0,1,,,,,,,,,,0,,91,93
14408,note_on,,5,0,1,,,,,,,,,,0,,60,0
14409,note_on,,1,0,1,,,,,,,,,,0,,58,0
14411,note_on,,2,0,1,,,,,,,,,,0,,67,0
14415,note_on,,4,0,1,,,,,,,,,,0,,91,0
14426,set_tempo,,1620,1,0,,,,,,,849858,,,,,,
14437,note_on,,22,0,1,,,,,,,,,,0,,52,66
14441,note_on,,4,0,1,,,,,,,,,,0,,72,52
14447,note_on,,6,0,1,,,,,,,,,,0,,79,55
14447,note_on,,0,0,1,,,,,,,,,,0,,58,71
14450,note_on,,3,0,1,,,,,,,,,,0,,60,61
14451,note_on,,1,0,1,,,,,,,,,,0,,52,0
14452,note_on,,1,0,1,,,,,,,,,,0,,82,58
14459,note_on,,7,0,1,,,,,,,,,,0,,67,66
14461,note_on,,2,0,1,,,,,,,,,,0,,84,89
14468,note_on,,7,0,1,,,,,,,,,,0,,58,0
14469,note_on,,1,0,1,,,,,,,,,,0,,60,0
14471,note_on,,2,0,1,,,,,,,,,,0,,79,0
14471,note_on,,0,0,1,,,,,,,,,,0,,67,0
14473,note_on,,2,0,1,,,,,,,,,,0,,82,0
14475,note_on,,2,0,1,,,,,,,,,,0,,72,0
14481,note_on,,6,0,1,,,,,,,,,,0,,84,0
14495,note_on,,14,0,1,,,,,,,,,,0,,52,46
14498,note_on,,3,0,1,,,,,,,,,,0,,71,46
14503,note_on,,5,0,1,,,,,,,,,,0,,79,51
14504,note_on,,1,0,1,,,,,,,,,,0,,58,69
14508,note_on,,4,0,1,,,,,,,,,,0,,52,0
14508,note_on,,0,0,1,,,,,,,,,,0,,60,53
14509,note_on,,1,0,1,,,,,,,,,,0,,82,58
14517,note_on,,8,0,1,,,,,,,,,,0,,83,87
14518,note_on,,1,0,1,,,,,,,,,,0,,67,79
14523,note_on,,5,0,1,,,,,,,,,,0,,58,0
14525,note_on,,2,0,1,,,,,,,,,,0,,71,0
14527,note_on,,2,0,1,,,,,,,,,,0,,79,0
14528,note_on,,1,0,1,,,,,,,,,,0,,82,0
14528,note_on,,0,0,1,,,,,,,,,,0,,60,0
14530,note_on,,2,0,1,,,,,,,,,,0,,67,0
14536,note_on,,6,0,1,,,,,,,,,,0,,83,0
14555,note_on,,19,0,1,,,,,,,,,,0,,72,46
14555,note_on,,0,0,1,,,,,,,,,,0,,52,69
14562,note_on,,7,0,1,,,,,,,,,,0,,79,59
14563,note_on,,1,0,1,,,,,,,,,,0,,58,63
14566,note_on,,3,0,1,,,,,,,,,,0,,52,0
14566,note_on,,0,0,1,,,,,,,,,,0,,60,64
14567,note_on,,1,0,1,,,,,,,,,,0,,82,61
14575,note_on,,8,0,1,,,,,,,,,,0,,67,83
14577,note_on,,2,0,1,,,,,,,,,,0,,84,88
14583,note_on,,6,0,1,,,,,,,,,,0,,72,0
