tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,note,velocity
15120,set_tempo,,,,,48,1,0,,500000,,,,,,,
15120,control_change,,,,,0,0,1,,,,64,127,0,,,
15120,note_on,,,,,0,0,1,,,,,,0,,72,44
15122,control_change,,,,,2,0,2,,,,64,0,1,,,
15122,control_change,,,,,2,0,1,,,,64,0,0,,,
15128,control_change,,,,,6,0,2,,,,64,127,1,,,
15128,control_change,,,,,6,0,1,,,,64,127,0,,,
15216,set_tempo,,,,,96,1,0,,444444,,,,,,,
15216,note_on,,,,,0,0,1,,,,,,0,,69,44
15216,note_on,,,,,0,0,1,,,,,,0,,64,34
15216,note_on,,,,,0,0,1,,,,,,0,,60,30
15216,note_on,,,,,0,0,1,,,,,,0,,64,0
15216,note_on,,,,,88,0,1,,,,,,0,,72,0
15216,note_on,,,,,0,0,1,,,,,,0,,69,0
15262,note_on,,,,,134,0,2,,,,,,1,,36,0
15264,note_on,,,,,0,0,1,,,,,,0,,64,0
15264,control_change,,,,,0,0,1,,,,64,127,0,,,
15264,note_on,,,,,0,0,1,,,,,,0,,65,46
15264,note_on,,,,,0,0,1,,,,,,0,,62,36
15264,note_on,,,,,0,0,1,,,,,,0,,57,32
15264,note_on,,,,,0,0,1,,,,,,0,,60,0
15264,set_tempo,,,,,48,1,0,,363636,,,,,,,
15264,note_on,,,,,2,0,2,,,,,,1,,38,30
15264,control_change,,,,,0,0,2,,,,64,127,1,,,
15264,note_on,,,,,48,0,1,,,,,,0,,69,0
15266,control_change,,,,,2,0,2,,,,64,0,1,,,
15266,control_change,,,,,2,0,1,,,,64,0,0,,,
15272,control_change,,,,,6,0,1,,,,64,127,0,,,
15272,control_change,,,,,6,0,2,,,,64,127,1,,,
15358,note_on,,,,,86,0,2,,,,,,1,,38,0
15360,set_tempo,,,,,96,1,0,,500000,,,,,,,
15360,note_on,,,,,88,0,1,,,,,,0,,65,0
15360,note_on,,,,,0,0,1,,,,,,0,,57,0
15360,note_on,,,,,2,0,2,,,,,,1,,43,31
15360,note_on,,,,,0,0,1,,,,,,0,,62,0
15360,control_change,,,,,0,0,1,,,,64,0,0,,,
15360,control_change,,,,,0,0,2,,,,64,0,1,,,
15360,note_on,,,,,0,0,1,,,,,,0,,67,42
15360,note_on,,,,,0,0,1,,,,,,0,,62,38
15360,note_on,,,,,0,0,1,,,,,,0,,70,52
15366,control_change,,,,,6,0,1,,,,64,127,0,,,
15366,control_change,,,,,6,0,2,,,,64,127,1,,,
15406,note_on,,,,,40,0,1,,,,,,0,,70,0
15406,note_on,,,,,0,0,1,,,,,,0,,67,0
15406,note_on,,,,,0,0,1,,,,,,0,,62,0
15406,note_on,,,,,40,0,2,,,,,,1,,43,0
15408,note_on,,,,,2,0,1,,,,,,0,,60,40
15408,note_on,,,,,0,0,1,,,,,,0,,64,44
15408,note_on,,,,,0,0,1,,,,,,0,,69,60
15408,control_change,,,,,0,0,1,,,,64,127,0,,,
15408,set_tempo,,,,,48,1,0,,400000,,,,,,,
15408,note_on,,,,,2,0,2,,,,,,1,,48,30
15408,control_change,,,,,0,0,2,,,,64,127,1,,,
15410,control_change,,,,,2,0,1,,,,64,0,0,,,
15410,control_change,,,,,2,0,2,,,,64,0,1,,,
15416,control_change,,,,,6,0,2,,,,64,127,1,,,
15416,control_change,,,,,6,0,1,,,,64,127,0,,,
15456,set_tempo,,,,,48,1,0,,348837,,,,,,,
15456,note_on,,,,,40,0,1,,,,,,0,,69,0
15456,note_on,,,,,0,0,1,,,,,,0,,67,54
15504,set_tempo,,,,,48,1,0,,327869,,,,,,,
15504,note_on,,,,,48,0,1,,,,,,0,,67,0
15504,note_on,,,,,0,0,1,,,,,,0,,69,56
15550,note_on,,,,,134,0,2,,,,,,1,,48,0
15552,note_on,,,,,48,0,1,,,,,,0,,69,0
15552,note_on,,,,,2,0,2,,,,,,1,,50,30
15552,set_tempo,,,,,48,1,0,,307692,,,,,,,
15552,control_change,,,,,0,0,2,,,,64,127,1,,,
15552,note_on,,,,,0,0,1,,,,,,0,,60,0
15552,note_on,,,,,0,0,1,,,,,,0,,57,40
15552,note_on,,,,,0,0,1,,,,,,0,,62,44
15552,note_on,,,,,0,0,1,,,,,,0,,65,54
15552,control_change,,,,,0,0,1,,,,64,127,0,,,
15552,note_on,,,,,0,0,1,,,,,,0,,64,0
15554,control_change,,,,,2,0,2,,,,64,0,1,,,
15554,control_change,,,,,2,0,1,,,,64,0,0,,,
15560,control_change,,,,,6,0,1,,,,64,127,0,,,
15560,control_change,,,,,6,0,2,,,,64,127,1,,,
15598,note_on,,,,,38,0,2,,,,,,1,,50,0
15600,set_tempo,,,,,48,1,0,,303030,,,,,,,
15600,note_on,,,,,2,0,2,,,,,,1,,50,32
15646,note_on,,,,,46,0,2,,,,,,1,,50,0
15648,control_change,,,,,0,0,2,,,,64,0,1,,,
15648,note_on,,,,,2,0,2,,,,,,1,,48,30
15648,note_on,,,,,0,0,1,,,,,,0,,62,0
15648,note_on,,,,,0,0,1,,,,,,0,,64,45
15648,note_on,,,,,0,0,1,,,,,,0,,60,41
15648,note_on,,,,,0,0,1,,,,,,0,,57,0
15648,note_on,,,,,88,0,1,,,,,,0,,65,0
15648,set_tempo,,,,,48,1,0,,327869,,,,,,,
15648,note_on,,,,,0,0,1,,,,,,0,,67,55
15648,control_change,,,,,0,0,1,,,,64,0,0,,,
15654,control_change,,,,,6,0,2,,,,64,127,1,,,
15654,control_change,,,,,6,0,1,,,,64,127,0,,,
15694,note_on,,,,,40,0,1,,,,,,0,,67,0
15694,note_on,,,,,0,0,1,,,,,,0,,60,0
15694,note_on,,,,,40,0,2,,,,,,1,,48,0
15694,note_on,,,,,0,0,1,,,,,,0,,64,0
15696,note_on,,,,,2,0,2,,,,,,1,,53,35
15696,set_tempo,,,,,48,1,0,,333333,,,,,,,
15696,note_on,,,,,0,0,1,,,,,,0,,69,54
15696,note_on,,,,,0,0,1,,,,,,0,,65,44
15696,note_on,,,,,2,0,1,,,,,,0,,60,40
15696,control_change,,,,,0,0,2,,,,64,127,1,,,
15696,control_change,,,,,0,0,1,,,,64,127,0,,,
15698,control_change,,,,,2,0,1,,,,64,0,0,,,
15698,control_change,,,,,2,0,2,,,,64,0,1,,,
15704,control_change,,,,,6,0,2,,,,64,127,1,,,
15704,control_change,,,,,6,0,1,,,,64,127,0,,,
15742,note_on,,,,,38,0,2,,,,,,1,,53,0
15744,set_tempo,,,,,48,1,0,,285714,,,,,,,
15744,note_on,,,,,2,0,2,,,,,,1,,53,37
15790,note_on,,,,,46,0,2,,,,,,1,,53,0
15792,note_on,,,,,88,0,1,,,,,,0,,69,0
15792,note_on,,,,,2,0,2,,,,,,1,,52,35
15792,control_change,,,,,0,0,2,,,,64,0,1,,,
15792,note_on,,,,,0,0,1,,,,,,0,,65,0
15792,control_change,,,,,0,0,1,,,,64,0,0,,,
15792,set_tempo,,,,,48,1,0,,303030,,,,,,,
15792,note_on,,,,,0,0,1,,,,,,0,,67,50
15792,note_on,,,,,0,0,1,,,,,,0,,60,46
15792,note_on,,,,,0,0,1,,,,,,0,,60,0
15792,note_on,,,,,0,0,1,,,,,,0,,72,64
15798,control_change,,,,,6,0,1,,,,64,127,0,,,
15798,control_change,,,,,6,0,2,,,,64,127,1,,,
15838,note_on,,,,,40,0,2,,,,,,1,,52,0
15840,note_on,,,,,42,0,1,,,,,,0,,72,0
15840,note_on,,,,,2,0,2,,,,,,1,,57,41
15840,note_on,,,,,0,0,1,,,,,,0,,67,0
15840,note_on,,,,,0,0,1,,,,,,0,,72,62
15840,note_on,,,,,0,0,1,,,,,,0,,60,0
15840,note_on,,,,,0,0,1,,,,,,0,,69,52
15840,control_change,,,,,0,0,1,,,,64,127,0,,,
15840,note_on,,,,,0,0,1,,,,,,0,,64,48
15840,control_change,,,,,0,0,2,,,,64,127,1,,,
15840,set_tempo,,,,,48,1,0,,297030,,,,,,,
15842,control_change,,,,,2,0,2,,,,64,0,1,,,
15842,control_change,,,,,2,0,1,,,,64,0,0,,,
15848,control_change,,,,,6,0,2,,,,64,127,1,,,
15848,control_change,,,,,6,0,1,,,,64,127,0,,,
15886,note_on,,,,,38,0,2,,,,,,1,,57,0
15888,note_on,,,,,2,0,2,,,,,,1,,57,41
15934,note_on,,,,,46,0,2,,,,,,1,,57,0
15936,set_tempo,,,,,96,1,0,,291262,,,,,,,
15936,note_on,,,,,0,0,1,,,,,,0,,65,50
15936,note_on,,,,,0,0,1,,,,,,0,,64,0
15936,control_change,,,,,0,0,1,,,,64,0,0,,,
15936,note_on,,,,,0,0,1,,,,,,0,,69,0
15936,note_on,,,,,88,0,1,,,,,,0,,72,0
15936,note_on,,,,,0,0,1,,,,,,0,,69,54
15936,control_change,,,,,0,0,2,,,,64,0,1,,,
15936,note_on,,,,,2,0,2,,,,,,1,,50,39
15936,note_on,,,,,0,0,1,,,,,,0,,74,64
15942,control_change,,,,,6,0,1,,,,64,127,0,,,
15942,control_change,,,,,6,0,2,,,,64,127,1,,,
15982,note_on,,,,,40,0,2,,,,,,1,,50,0
15984,note_on,,,,,2,0,2,,,,,,1,,55,44
15984,control_change,,,,,0,0,2,,,,64,127,1,,,
15984,note_on,,,,,0,0,1,,,,,,0,,74,66
15984,set_tempo,,,,,48,1,0,,307692,,,,,,,
15984,note_on,,,,,42,0,1,,,,,,0,,74,0
15984,note_on,,,,,0,0,1,,,,,,0,,69,0
15984,note_on,,,,,0,0,1,,,,,,0,,65,0
15984,note_on,,,,,0,0,1,,,,,,0,,67,52
15984,note_on,,,,,0,0,1,,,,,,0,,70,56
15984,control_change,,,,,0,0,1,,,,64,127,0,,,
15986,control_change,,,,,2,0,1,,,,64,0,0,,,
15986,control_change,,,,,2,0,2,,,,64,0,1,,,
15992,control_change,,,,,6,0,1,,,,64,127,0,,,
15992,control_change,,,,,6,0,2,,,,64,127,1,,,
16030,note_on,,,,,38,0,2,,,,,,1,,55,0
16032,set_tempo,,,,,48,1,0,,291262,,,,,,,
16032,note_on,,,,,2,0,2,,,,,,1,,55,44
16078,note_on,,,,,46,0,2,,,,,,1,,55,0
16080,note_on,,,,,0,0,1,,,,,,0,,70,0
16080,note_on,,,,,0,0,1,,,,,,0,,76,74
16080,note_on,,,,,0,0,1,,,,,,0,,72,64
16080,note_on,,,,,0,0,1,,,,,,0,,67,0
16080,note_on,,,,,2,0,2,,,,,,1,,48,42
16080,note_on,,,,,88,0,1,,,,,,0,,74,0
16080,control_change,,,,,0,0,1,,,,64,0,0,,,
16080,control_change,,,,,0,0,2,,,,64,0,1,,,
16080,note_on,,,,,0,0,1,,,,,,0,,67,60
16080,set_tempo,,,,,48,1,0,,340909,,,,,,,
16086,control_change,,,,,6,0,2,,,,64,127,1,,,
16086,control_change,,,,,6,0,1,,,,64,127,0,,,
16126,note_on,,,,,40,0,2,,,,,,1,,48,0
16128,note_on,,,,,0,0,1,,,,,,0,,77,72
16128,control_change,,,,,0,0,2,,,,64,127,1,,,
16128,control_change,,,,,0,0,1,,,,64,127,0,,,
16128,note_on,,,,,0,0,1,,,,,,0,,72,62
16128,note_on,,,,,0,0,1,,,,,,0,,69,58
16128,note_on,,,,,2,0,2,,,,,,1,,53,42
16128,note_on,,,,,0,0,1,,,,,,0,,72,0
16128,note_on,,,,,42,0,1,,,,,,0,,76,0
16128,set_tempo,,,,,48,1,0,,400000,,,,,,,
16128,note_on,,,,,0,0,1,,,,,,0,,67,0
16130,control_change,,,,,2,0,1,,,,64,0,0,,,
16130,control_change,,,,,2,0,2,,,,64,0,1,,,
16136,control_change,,,,,6,0,1,,,,64,127,0,,,
16136,control_change,,,,,6,0,2,,,,64,127,1,,,
16174,note_on,,,,,38,0,2,,,,,,1,,53,0
16176,note_on,,,,,2,0,2,,,,,,1,,41,44
16176,set_tempo,,,,,48,1,0,,422535,,,,,,,
16222,note_on,,,,,46,0,2,,,,,,1,,41,0
16224,note_on,,,,,2,0,2,,,,,,1,,40,48
16224,set_tempo,,,,,48,1,0,,410959,,,,,,,
16270,note_on,,,,,134,0,1,,,,,,0,,77,0
16270,note_on,,,,,0,0,1,,,,,,0,,69,0
16270,note_on,,,,,0,0,1,,,,,,0,,72,0
16270,note_on,,,,,46,0,2,,,,,,1,,40,0
16272,note_on,,,,,0,0,1,,,,,,0,,77,72
16272,set_tempo,,,,,48,1,0,,363636,,,,,,,
16272,note_on,,,,,0,0,1,,,,,,0,,74,62
16272,control_change,,,,,0,0,1,,,,64,127,0,,,
16272,note_on,,,,,2,0,1,,,,,,0,,69,58
16272,control_change,,,,,0,0,2,,,,64,127,1,,,
16272,note_on,,,,,2,0,2,,,,,,1,,38,42
16274,control_change,,,,,2,0,2,,,,64,0,1,,,
16274,control_change,,,,,2,0,1,,,,64,0,0,,,
16280,control_change,,,,,6,0,2,,,,64,127,1,,,
16280,control_change,,,,,6,0,1,,,,64,127,0,,,
16318,note_on,,,,,38,0,2,,,,,,1,,38,0
16320,note_on,,,,,0,0,1,,,,,,0,,76,69
16320,note_on,,,,,0,0,1,,,,,,0,,68,55
16320,note_on,,,,,0,0,1,,,,,,0,,69,0
16320,note_on,,,,,0,0,1,,,,,,0,,74,0
16320,note_on,,,,,40,0,1,,,,,,0,,77,0
16320,note_on,,,,,0,0,1,,,,,,0,,71,59
16320,set_tempo,,,,,48,1,0,,291262,,,,,,,
16320,note_on,,,,,2,0,2,,,,,,1,,40,45
16322,control_change,,,,,2,0,1,,,,64,0,0,,,
16322,control_change,,,,,2,0,2,,,,64,0,1,,,
16328,control_change,,,,,6,0,2,,,,64,127,1,,,
16328,control_change,,,,,6,0,1,,,,64,127,0,,,
16366,note_on,,,,,38,0,2,,,,,,1,,40,0
16368,note_on,,,,,2,0,2,,,,,,1,,45,43
16368,note_on,,,,,0,0,1,,,,,,0,,64,53
16368,note_on,,,,,40,0,1,,,,,,0,,76,0
16368,note_on,,,,,0,0,1,,,,,,0,,71,0
16368,note_on,,,,,0,0,1,,,,,,0,,68,0
16368,note_on,,,,,0,0,1,,,,,,0,,72,67
16368,note_on,,,,,0,0,1,,,,,,0,,69,57
16368,set_tempo,,,,,48,1,0,,303030,,,,,,,
16370,control_change,,,,,2,0,2,,,,64,0,1,,,
16370,control_change,,,,,2,0,1,,,,64,0,0,,,
16376,control_change,,,,,6,0,2,,,,64,127,1,,,
16376,control_change,,,,,6,0,1,,,,64,127,0,,,
16414,note_on,,,,,38,0,2,,,,,,1,,45,0
16416,control_change,,,,,0,0,1,,,,64,127,0,,,
16416,note_on,,,,,0,0,1,,,,,,0,,74,64
16416,note_on,,,,,0,0,1,,,,,,0,,69,54
16416,note_on,,,,,0,0,1,,,,,,0,,65,50
16416,note_on,,,,,0,0,1,,,,,,0,,69,0
16416,set_tempo,,,,,48,1,0,,291262,,,,,,,
16416,note_on,,,,,0,0,1,,,,,,0,,64,0
16416,note_on,,,,,40,0,1,,,,,,0,,72,0
16416,control_change,,,,,0,0,2,,,,64,127,1,,,
16416,note_on,,,,,2,0,2,,,,,,1,,38,42
16418,control_change,,,,,2,0,1,,,,64,0,0,,,
16418,control_change,,,,,2,0,2,,,,64,0,1,,,
16424,control_change,,,,,6,0,1,,,,64,127,0,,,
16424,control_change,,,,,6,0,2,,,,64,127,1,,,
16510,note_on,,,,,86,0,2,,,,,,1,,38,0
16512,note_on,,,,,0,0,1,,,,,,0,,69,0
16512,set_tempo,,,,,96,1,0,,327869,,,,,,,
16512,note_on,,,,,2,0,2,,,,,,1,,45,41
16512,note_on,,,,,0,0,1,,,,,,0,,65,0
16512,note_on,,,,,0,0,1,,,,,,0,,64,46
16512,note_on,,,,,0,0,1,,,,,,0,,69,50
16512,note_on,,,,,0,0,1,,,,,,0,,72,60
16512,note_on,,,,,88,0,1,,,,,,0,,74,0
16514,control_change,,,,,2,0,2,,,,64,0,1,,,
16514,control_change,,,,,2,0,1,,,,64,0,0,,,
16520,control_change,,,,,6,0,2,,,,64,127,1,,,
16520,control_change,,,,,6,0,1,,,,64,127,0,,,
16558,note_on,,,,,38,0,1,,,,,,0,,72,0
16558,note_on,,,,,38,0,2,,,,,,1,,45,0
16558,note_on,,,,,0,0,1,,,,,,0,,69,0
16558,note_on,,,,,0,0,1,,,,,,0,,64,0
16560,control_change,,,,,0,0,2,,,,64,127,1,,,
16560,note_on,,,,,2,0,2,,,,,,1,,38,42
16560,set_tempo,,,,,48,1,0,,303030,,,,,,,
16560,note_on,,,,,0,0,1,,,,,,0,,74,66
16560,note_on,,,,,2,0,1,,,,,,0,,65,52
16560,control_change,,,,,0,0,1,,,,64,127,0,,,
16560,note_on,,,,,0,0,1,,,,,,0,,69,56
16562,control_change,,,,,2,0,2,,,,64,0,1,,,
16562,control_change,,,,,2,0,1,,,,64,0,0,,,
16568,control_change,,,,,6,0,1,,,,64,127,0,,,
16568,control_change,,,,,6,0,2,,,,64,127,1,,,
16606,note_on,,,,,38,0,2,,,,,,1,,38,0
16608,note_on,,,,,2,0,2,,,,,,1,,45,40
16608,note_on,,,,,0,0,1,,,,,,0,,64,51
16608,note_on,,,,,0,0,1,,,,,,0,,69,0
16608,note_on,,,,,0,0,1,,,,,,0,,65,0
16608,set_tempo,,,,,48,1,0,,285714,,,,,,,
16608,note_on,,,,,0,0,1,,,,,,0,,69,55
16608,note_on,,,,,0,0,1,,,,,,0,,72,65
16608,note_on,,,,,40,0,1,,,,,,0,,74,0
16610,control_change,,,,,2,0,2,,,,64,0,1,,,
16610,control_change,,,,,2,0,1,,,,64,0,0,,,
16616,control_change,,,,,6,0,1,,,,64,127,0,,,
16616,control_change,,,,,6,0,2,,,,64,127,1,,,
16654,note_on,,,,,38,0,2,,,,,,1,,45,0
16656,note_on,,,,,0,0,1,,,,,,0,,69,63
16656,note_on,,,,,40,0,1,,,,,,0,,72,0
16656,note_on,,,,,0,0,1,,,,,,0,,69,0
16656,note_on,,,,,0,0,1,,,,,,0,,64,0
16656,note_on,,,,,0,0,1,,,,,,0,,62,49
16656,note_on,,,,,0,0,1,,,,,,0,,65,53
16656,note_on,,,,,2,0,2,,,,,,1,,50,38
16656,set_tempo,,,,,48,1,0,,297030,,,,,,,
16658,control_change,,,,,2,0,1,,,,64,0,0,,,
16658,control_change,,,,,2,0,2,,,,64,0,1,,,
16664,control_change,,,,,6,0,1,,,,64,127,0,,,
16664,control_change,,,,,6,0,2,,,,64,127,1,,,
16702,note_on,,,,,38,0,2,,,,,,1,,50,0
16704,note_on,,,,,0,0,1,,,,,,0,,65,0
16704,control_change,,,,,0,0,2,,,,64,127,1,,,
16704,note_on,,,,,2,0,2,,,,,,1,,43,44
16704,set_tempo,,,,,48,1,0,,285714,,,,,,,
16704,note_on,,,,,0,0,1,,,,,,0,,62,0
16704,note_on,,,,,0,0,1,,,,,,0,,67,54
16704,note_on,,,,,0,0,1,,,,,,0,,62,50
16704,note_on,,,,,40,0,1,,,,,,0,,69,0
16704,note_on,,,,,0,0,1,,,,,,0,,70,66
16704,control_change,,,,,0,0,1,,,,64,127,0,,,
16706,control_change,,,,,2,0,2,,,,64,0,1,,,
16706,control_change,,,,,2,0,1,,,,64,0,0,,,
16712,control_change,,,,,6,0,2,,,,64,127,1,,,
16712,control_change,,,,,6,0,1,,,,64,127,0,,,
16798,note_on,,,,,86,0,2,,,,,,1,,43,0
16800,set_tempo,,,,,96,1,0,,303030,,,,,,,
16800,note_on,,,,,0,0,1,,,,,,0,,69,60
16800,note_on,,,,,0,0,1,,,,,,0,,65,48
16800,note_on,,,,,0,0,1,,,,,,0,,62,44
16800,note_on,,,,,2,0,2,,,,,,1,,50,36
16800,note_on,,,,,0,0,1,,,,,,0,,67,0
16800,note_on,,,,,88,0,1,,,,,,0,,70,0
16800,note_on,,,,,0,0,1,,,,,,0,,62,0
16802,control_change,,,,,2,0,2,,,,64,0,1,,,
16802,control_change,,,,,2,0,1,,,,64,0,0,,,
16808,control_change,,,,,6,0,2,,,,64,127,1,,,
16808,control_change,,,,,6,0,1,,,,64,127,0,,,
16846,note_on,,,,,38,0,2,,,,,,1,,50,0
16846,note_on,,,,,38,0,1,,,,,,0,,69,0
16846,note_on,,,,,0,0,1,,,,,,0,,65,0
16846,note_on,,,,,0,0,1,,,,,,0,,62,0
16848,note_on,,,,,2,0,1,,,,,,0,,62,50
16848,note_on,,,,,0,0,1,,,,,,0,,67,54
16848,note_on,,,,,0,0,1,,,,,,0,,70,66
16848,control_change,,,,,0,0,1,,,,64,127,0,,,
16848,set_tempo,,,,,48,1,0,,314136,,,,,,,
16848,control_change,,,,,0,0,2,,,,64,127,1,,,
16848,note_on,,,,,2,0,2,,,,,,1,,43,42
16850,control_change,,,,,2,0,1,,,,64,0,0,,,
16850,control_change,,,,,2,0,2,,,,64,0,1,,,
16856,control_change,,,,,6,0,1,,,,64,127,0,,,
16856,control_change,,,,,6,0,2,,,,64,127,1,,,
16894,note_on,,,,,38,0,2,,,,,,1,,43,0
16896,set_tempo,,,,,48,1,0,,291262,,,,,,,
16896,note_on,,,,,2,0,2,,,,,,1,,45,40
16896,note_on,,,,,0,0,1,,,,,,0,,69,62
16896,note_on,,,,,0,0,1,,,,,,0,,61,46
16896,note_on,,,,,0,0,1,,,,,,0,,62,0
16896,note_on,,,,,0,0,1,,,,,,0,,67,0
16896,note_on,,,,,40,0,1,,,,,,0,,70,0
16896,note_on,,,,,0,0,1,,,,,,0,,64,50
16898,control_change,,,,,2,0,2,,,,64,0,1,,,
16898,control_change,,,,,2,0,1,,,,64,0,0,,,
16904,control_change,,,,,6,0,1,,,,64,127,0,,,
16904,control_change,,,,,6,0,2,,,,64,127,1,,,
16942,note_on,,,,,38,0,2,,,,,,1,,45,0
16944,note_on,,,,,0,0,1,,,,,,0,,65,60
16944,note_on,,,,,0,0,1,,,,,,0,,57,44
16944,note_on,,,,,0,0,1,,,,,,0,,61,0
16944,note_on,,,,,0,0,1,,,,,,0,,64,0
16944,note_on,,,,,40,0,1,,,,,,0,,69,0
16944,note_on,,,,,0,0,1,,,,,,0,,62,48
16944,set_tempo,,,,,48,1,0,,303030,,,,,,,
16944,note_on,,,,,2,0,2,,,,,,1,,50,38
16946,control_change,,,,,2,0,2,,,,64,0,1,,,
16946,control_change,,,,,2,0,1,,,,64,0,0,,,
16952,control_change,,,,,6,0,2,,,,64,127,1,,,
16952,control_change,,,,,6,0,1,,,,64,127,0,,,
16990,note_on,,,,,38,0,2,,,,,,1,,50,0
16992,note_on,,,,,0,0,1,,,,,,0,,67,66
16992,note_on,,,,,40,0,1,,,,,,0,,65,0
16992,note_on,,,,,0,0,1,,,,,,0,,57,0
16992,note_on,,,,,0,0,1,,,,,,0,,60,44
16992,note_on,,,,,0,0,1,,,,,,0,,64,48
16992,set_tempo,,,,,48,1,0,,297030,,,,,,,
16992,control_change,,,,,0,0,1,,,,64,127,0,,,
16992,note_on,,,,,0,0,1,,,,,,0,,62,0
16992,control_change,,,,,0,0,2,,,,64,127,1,,,
16992,note_on,,,,,2,0,2,,,,,,1,,48,38
16994,control_change,,,,,2,0,1,,,,64,0,0,,,
16994,control_change,,,,,2,0,2,,,,64,0,1,,,
17000,control_change,,,,,6,0,1,,,,64,127,0,,,
17000,control_change,,,,,6,0,2,,,,64,127,1,,,
17086,note_on,,,,,86,0,2,,,,,,1,,48,0
17088,note_on,,,,,0,0,1,,,,,,0,,60,0
17088,set_tempo,,,,,96,1,0,,320856,,,,,,,
17088,note_on,,,,,2,0,2,,,,,,1,,53,36
17088,note_on,,,,,0,0,1,,,,,,0,,60,48
17088,note_on,,,,,0,0,1,,,,,,0,,64,0
17088,note_on,,,,,88,0,1,,,,,,0,,67,0
17088,note_on,,,,,0,0,1,,,,,,0,,65,52
17088,note_on,,,,,0,0,1,,,,,,0,,69,62
17090,control_change,,,,,2,0,2,,,,64,0,1,,,
17090,control_change,,,,,2,0,1,,,,64,0,0,,,
17096,control_change,,,,,6,0,1,,,,64,127,0,,,
17096,control_change,,,,,6,0,2,,,,64,127,1,,,
17134,note_on,,,,,38,0,2,,,,,,1,,53,0
17136,set_tempo,,,,,48,1,0,,303030,,,,,,,
17136,control_change,,,,,0,0,2,,,,64,127,1,,,
17136,note_on,,,,,2,0,2,,,,,,1,,43,39
17136,note_on,,,,,0,0,1,,,,,,0,,65,0
17136,note_on,,,,,40,0,1,,,,,,0,,69,0
17136,note_on,,,,,0,0,1,,,,,,0,,60,0
17136,control_change,,,,,0,0,1,,,,64,127,0,,,
17136,note_on,,,,,0,0,1,,,,,,0,,70,64
17136,note_on,,,,,0,0,1,,,,,,0,,62,50
17136,note_on,,,,,0,0,1,,,,,,0,,67,54
17138,control_change,,,,,2,0,1,,,,64,0,0,,,
17138,control_change,,,,,2,0,2,,,,64,0,1,,,
17144,control_change,,,,,6,0,1,,,,64,127,0,,,
17144,control_change,,,,,6,0,2,,,,64,127,1,,,
17182,note_on,,,,,38,0,2,,,,,,1,,43,0
17184,note_on,,,,,2,0,2,,,,,,1,,45,41
17184,note_on,,,,,0,0,1,,,,,,0,,69,66
17184,note_on,,,,,0,0,1,,,,,,0,,64,56
17184,note_on,,,,,0,0,1,,,,,,0,,61,52
17184,note_on,,,,,0,0,1,,,,,,0,,62,0
17184,note_on,,,,,0,0,1,,,,,,0,,67,0
17184,note_on,,,,,40,0,1,,,,,,0,,70,0
17184,set_tempo,,,,,48,1,0,,307692,,,,,,,
17186,control_change,,,,,2,0,2,,,,64,0,1,,,
17186,control_change,,,,,2,0,1,,,,64,0,0,,,
17192,control_change,,,,,6,0,1,,,,64,127,0,,,
17192,control_change,,,,,6,0,2,,,,64,127,1,,,
17230,note_on,,,,,38,0,2,,,,,,1,,45,0
17232,note_on,,,,,2,0,2,,,,,,1,,43,39
17232,set_tempo,,,,,48,1,0,,422535,,,,,,,
17232,note_on,,,,,40,0,1,,,,,,0,,69,0
17232,note_on,,,,,0,0,1,,,,,,0,,70,70
17232,note_on,,,,,0,0,1,,,,,,0,,67,60
17232,note_on,,,,,0,0,1,,,,,,0,,62,56
17232,note_on,,,,,0,0,1,,,,,,0,,61,0
17232,note_on,,,,,0,0,1,,,,,,0,,64,0
17234,control_change,,,,,2,0,1,,,,64,0,0,,,
17234,control_change,,,,,2,0,2,,,,64,0,1,,,
17240,control_change,,,,,6,0,2,,,,64,127,1,,,
17240,control_change,,,,,6,0,1,,,,64,127,0,,,
17278,note_on,,,,,0,0,1,,,,,,0,,67,0
17278,note_on,,,,,38,0,1,,,,,,0,,70,0
17278,note_on,,,,,38,0,2,,,,,,1,,43,0
17278,note_on,,,,,0,0,1,,,,,,0,,62,0
17280,set_tempo,,,,,48,1,0,,434783,,,,,,,
17280,note_on,,,,,2,0,2,,,,,,1,,48,40
17280,control_change,,,,,0,0,2,,,,64,127,1,,,
17280,control_change,,,,,0,0,1,,,,64,127,0,,,
17280,note_on,,,,,2,0,1,,,,,,0,,60,56
17280,note_on,,,,,0,0,1,,,,,,0,,67,66
17280,note_on,,,,,0,0,1,,,,,,0,,64,60
17282,control_change,,,,,2,0,1,,,,64,0,0,,,
17282,control_change,,,,,2,0,2,,,,64,0,1,,,
17288,control_change,,,,,6,0,1,,,,64,127,0,,,
17288,control_change,,,,,6,0,2,,,,64,127,1,,,
17374,note_on,,,,,86,0,1,,,,,,0,,67,0
17374,note_on,,,,,0,0,1,,,,,,0,,64,0
17374,note_on,,,,,0,0,1,,,,,,0,,60,0
17374,note_on,,,,,86,0,2,,,,,,1,,48,0
17376,note_on,,,,,2,0,1,,,,,,0,,60,46
17376,note_on,,,,,0,0,1,,,,,,0,,65,50
17376,note_on,,,,,0,0,1,,,,,,0,,69,60
17376,note_on,,,,,2,0,2,,,,,,1,,41,38
17376,set_tempo,,,,,96,1,0,,500000,,,,,,,
