tick,type,data,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
80700,note_on,,24,0,1,,,,,,,,,,0,,72,84
80744,note_on,,44,0,1,,,,,,,,,,0,,51,0
80760,note_on,,16,0,1,,,,,,,,,,0,,72,0
80768,note_on,,8,0,1,,,,,,,,,,0,,60,0
80840,note_on,,72,0,1,,,,,,,,,,0,,72,81
80888,note_on,,48,0,1,,,,,,,,,,0,,72,0
80896,note_on,,8,0,1,,,,,,,,,,0,,75,77
80956,note_on,,60,0,1,,,,,,,,,,0,,73,82
80968,note_on,,12,0,1,,,,,,,,,,0,,75,0
81032,note_on,,64,0,1,,,,,,,,,,0,,63,48
81040,note_on,,8,0,1,,,,,,,,,,0,,56,42
81084,note_on,,44,0,1,,,,,,,,,,0,,73,0
81104,note_on,,20,0,1,,,,,,,,,,0,,63,0
81124,note_on,,20,0,1,,,,,,,,,,0,,56,0
81204,note_on,,1152,0,2,,,,,,,,,,1,,60,0
81284,note_on,,160,0,1,,,,,,,,,,0,,72,78
81332,note_on,,1280,0,3,,,,,,,,,,2,,51,0
81332,note_on,,48,0,1,,,,,,,,,,0,,72,0
81364,note_on,,1312,0,4,,,,,,,,,,3,,44,0
81384,note_on,,180,0,2,,,,,,,,,,1,,61,51
81384,note_on,,52,0,3,,,,,,,,,,2,,53,53
81384,note_on,,20,0,4,,,,,,,,,,3,,37,56
81384,note_on,,52,0,1,,,,,,,,,,0,,72,70
81384,note_on,,0,0,2,,,,,,,,,,1,,58,48
81436,note_on,,52,0,1,,,,,,,,,,0,,37,43
81444,control_change,,8,0,1,,,,,,,,64,104,0,,,
81456,control_change,,12,0,1,,,,,,,,64,24,0,,,
81468,control_change,,12,0,1,,,,,,,,64,0,0,,,
81516,note_on,,48,0,1,,,,,,,,,,0,,37,0
81520,control_change,,4,0,1,,,,,,,,64,72,0,,,
81532,control_change,,12,0,1,,,,,,,,64,127,0,,,
81740,note_on,,208,0,1,,,,,,,,,,0,,58,33
81756,note_on,,16,0,1,,,,,,,,,,0,,53,43
81796,note_on,,40,0,1,,,,,,,,,,0,,72,0
81816,note_on,,20,0,1,,,,,,,,,,0,,53,0
81824,note_on,,8,0,1,,,,,,,,,,0,,65,69
81836,note_on,,12,0,1,,,,,,,,,,0,,58,0
81896,note_on,,60,0,1,,,,,,,,,,0,,65,0
81916,note_on,,20,0,1,,,,,,,,,,0,,72,84
81996,note_on,,80,0,1,,,,,,,,,,0,,72,0
82004,note_on,,8,0,1,,,,,,,,,,0,,70,76
82004,note_on,,0,0,1,,,,,,,,,,0,,58,30
82004,note_on,,0,0,1,,,,,,,,,,0,,65,48
82004,note_on,,0,0,1,,,,,,,,,,0,,56,27
82036,note_on,,32,0,1,,,,,,,,,,0,,56,0
82068,note_on,,32,0,1,,,,,,,,,,0,,65,0
82068,note_on,,0,0,1,,,,,,,,,,0,,58,0
82084,note_on,,16,0,1,,,,,,,,,,0,,73,78
82092,note_on,,8,0,1,,,,,,,,,,0,,70,0
82124,note_on,,32,0,1,,,,,,,,,,0,,73,0
82156,note_on,,32,0,1,,,,,,,,,,0,,77,94
82224,note_on,,68,0,1,,,,,,,,,,0,,77,0
82240,note_on,,16,0,1,,,,,,,,,,0,,82,81
82240,note_on,,0,0,1,,,,,,,,,,0,,68,40
82240,note_on,,0,0,1,,,,,,,,,,0,,61,38
82240,note_on,,0,0,1,,,,,,,,,,0,,58,38
82328,note_on,,88,0,1,,,,,,,,,,0,,82,0
82372,note_on,,44,0,1,,,,,,,,,,0,,68,0
82384,note_on,,12,0,1,,,,,,,,,,0,,58,0
82396,note_on,,0,0,1,,,,,,,,,,0,,91,94
82396,note_on,,12,0,1,,,,,,,,,,0,,61,0
82536,note_on,,1152,0,2,,,,,,,,,,1,,58,0
82536,note_on,,0,0,2,,,,,,,,,,1,,61,0
82688,note_on,,1304,0,3,,,,,,,,,,2,,53,0
82688,note_on,,292,0,1,,,,,,,,,,0,,91,0
82696,note_on,,1312,0,4,,,,,,,,,,3,,37,0
82768,note_on,,80,0,1,,,,,,,,,,0,,89,74
82852,note_on,,84,0,1,,,,,,,,,,0,,89,0
82916,note_on,,64,0,1,,,,,,,,,,0,,82,71
82916,note_on,,220,0,4,,,,,,,,,,3,,39,50
82916,note_on,,228,0,3,,,,,,,,,,2,,55,53
82916,note_on,,380,0,2,,,,,,,,,,1,,58,48
82948,note_on,,32,0,1,,,,,,,,,,0,,39,37
82960,control_change,,12,0,1,,,,,,,,64,104,0,,,
82976,control_change,,16,0,1,,,,,,,,64,0,0,,,
83048,control_change,,72,0,1,,,,,,,,64,127,0,,,
83056,note_on,,8,0,1,,,,,,,,,,0,,39,0
83268,note_on,,212,0,1,,,,,,,,,,0,,63,34
83288,note_on,,20,0,1,,,,,,,,,,0,,55,31
83292,note_on,,4,0,1,,,,,,,,,,0,,58,25
83316,note_on,,24,0,1,,,,,,,,,,0,,55,0
83336,note_on,,20,0,1,,,,,,,,,,0,,58,0
83352,note_on,,16,0,1,,,,,,,,,,0,,63,0
83440,note_on,,524,0,2,,,,,,,,,,1,,58,0
83460,note_on,,544,0,3,,,,,,,,,,2,,55,0
83460,note_on,,544,0,4,,,,,,,,,,3,,39,0
83536,note_on,,184,0,1,,,,,,,,,,0,,58,29
83540,note_on,,0,0,1,,,,,,,,,,0,,67,24
83540,note_on,,4,0,1,,,,,,,,,,0,,63,25
83584,note_on,,44,0,1,,,,,,,,,,0,,63,0
83608,note_on,,0,0,1,,,,,,,,,,0,,58,0
83608,note_on,,24,0,1,,,,,,,,,,0,,67,0
83628,note_on,,20,0,1,,,,,,,,,,0,,82,0
83644,note_on,,16,0,1,,,,,,,,,,0,,81,66
83724,note_on,,80,0,1,,,,,,,,,,0,,82,75
83728,note_on,,4,0,1,,,,,,,,,,0,,81,0
83800,note_on,,72,0,1,,,,,,,,,,0,,82,0
83808,note_on,,8,0,1,,,,,,,,,,0,,84,74
83824,note_on,,16,0,1,,,,,,,,,,0,,70,36
83840,note_on,,16,0,1,,,,,,,,,,0,,67,28
83848,note_on,,8,0,1,,,,,,,,,,0,,63,14
83884,note_on,,36,0,1,,,,,,,,,,0,,67,0
83884,note_on,,0,0,1,,,,,,,,,,0,,84,0
83888,note_on,,4,0,1,,,,,,,,,,0,,82,71
83892,note_on,,4,0,1,,,,,,,,,,0,,70,0
83916,note_on,,24,0,1,,,,,,,,,,0,,63,0
83952,note_on,,36,0,1,,,,,,,,,,0,,82,0
83956,note_on,,4,0,1,,,,,,,,,,0,,85,73
84032,note_on,,76,0,1,,,,,,,,,,0,,84,85
84036,note_on,,4,0,1,,,,,,,,,,0,,85,0
84124,note_on,,88,0,1,,,,,,,,,,0,,84,0
84124,note_on,,0,0,1,,,,,,,,,,0,,82,79
84128,note_on,,4,0,1,,,,,,,,,,0,,75,42
84144,note_on,,16,0,1,,,,,,,,,,0,,70,38
84148,note_on,,4,0,1,,,,,,,,,,0,,67,37
84184,note_on,,36,0,1,,,,,,,,,,0,,75,0
84212,note_on,,28,0,1,,,,,,,,,,0,,70,0
84236,note_on,,24,0,1,,,,,,,,,,0,,67,0
84420,note_on,,184,0,1,,,,,,,,,,0,,70,47
84432,note_on,,12,0,1,,,,,,,,,,0,,63,32
84496,note_on,,64,0,1,,,,,,,,,,0,,70,0
84512,note_on,,16,0,1,,,,,,,,,,0,,63,0
84728,note_on,,216,0,1,,,,,,,,,,0,,75,78
84744,note_on,,16,0,1,,,,,,,,,,0,,67,43
84748,note_on,,4,0,1,,,,,,,,,,0,,82,0
84752,note_on,,4,0,1,,,,,,,,,,0,,58,29
84756,note_on,,4,0,1,,,,,,,,,,0,,63,29
84828,control_change,,72,0,1,,,,,,,,64,104,0,,,
84840,control_change,,12,0,1,,,,,,,,64,88,0,,,
84852,control_change,,12,0,1,,,,,,,,64,127,0,,,
84856,note_on,,4,0,1,,,,,,,,,,0,,67,0
84888,note_on,,32,0,1,,,,,,,,,,0,,63,0
84916,note_on,,28,0,1,,,,,,,,,,0,,58,0
85040,note_on,,124,0,1,,,,,,,,,,0,,63,37
85056,note_on,,16,0,1,,,,,,,,,,0,,55,41
85064,note_on,,8,0,1,,,,,,,,,,0,,61,32
85092,note_on,,28,0,1,,,,,,,,,,0,,55,0
85116,note_on,,24,0,1,,,,,,,,,,0,,63,0
85120,note_on,,4,0,1,,,,,,,,,,0,,61,0
85388,note_on,,1928,0,4,,,,,,,,,,3,,44,50
85388,note_on,,0,0,2,,,,,,,,,,1,,60,49
85388,note_on,,1948,0,2,,,,,,,,,,1,,63,49
85388,note_on,,25244,0,5,,,,,,,,,,4,,56,50
85388,note_on,,268,0,1,,,,,,,,,,0,,84,89
85388,note_on,,1928,0,3,,,,,,,,,,2,,56,57
85396,note_on,,8,0,1,,,,,,,,,,0,,72,63
85408,note_on,,12,0,1,,,,,,,,,,0,,32,52
85412,control_change,,4,0,1,,,,,,,,64,56,0,,,
85424,control_change,,12,0,1,,,,,,,,64,0,0,,,
85480,note_on,,56,0,1,,,,,,,,,,0,,32,0
85480,control_change,,0,0,1,,,,,,,,64,56,0,,,
85492,control_change,,12,0,1,,,,,,,,64,127,0,,,
85684,note_on,,192,0,1,,,,,,,,,,0,,56,48
85720,note_on,,36,0,1,,,,,,,,,,0,,84,0
85752,note_on,,32,0,1,,,,,,,,,,0,,72,0
85912,note_on,,0,0,2,,,,,,,,,,1,,63,0
85912,note_on,,524,0,2,,,,,,,,,,1,,60,0
85912,note_on,,160,0,1,,,,,,,,,,0,,75,0
85924,note_on,,12,0,1,,,,,,,,,,0,,56,0
85952,note_on,,0,0,2,,,,,,,,,,1,,63,53
85952,note_on,,40,0,2,,,,,,,,,,1,,66,53
85952,note_on,,28,0,1,,,,,,,,,,0,,82,82
85960,note_on,,8,0,1,,,,,,,,,,0,,70,63
85960,note_on,,0,0,1,,,,,,,,,,0,,75,55
85972,note_on,,12,0,1,,,,,,,,,,0,,66,39
85980,note_on,,8,0,1,,,,,,,,,,0,,60,49
85988,note_on,,8,0,1,,,,,,,,,,0,,51,44
86148,note_on,,160,0,1,,,,,,,,,,0,,66,0
86164,note_on,,16,0,1,,,,,,,,,,0,,51,0
86208,note_on,,44,0,1,,,,,,,,,,0,,70,0
86216,note_on,,8,0,1,,,,,,,,,,0,,56,55
86232,note_on,,16,0,1,,,,,,,,,,0,,82,0
86240,note_on,,8,0,1,,,,,,,,,,0,,60,0
86272,note_on,,32,0,1,,,,,,,,,,0,,56,0
86316,note_on,,928,0,4,,,,,,,,,,3,,44,0
86316,note_on,,44,0,1,,,,,,,,,,0,,75,0
86320,note_on,,932,0,5,,,,,,,,,,4,,56,0
86336,note_on,,20,0,1,,,,,,,,,,0,,80,88
86336,note_on,,0,0,1,,,,,,,,,,0,,68,75
86400,note_on,,64,0,1,,,,,,,,,,0,,68,0
86424,note_on,,24,0,1,,,,,,,,,,0,,80,0
86476,note_on,,160,0,4,,,,,,,,,,3,,49,55
86476,note_on,,156,0,5,,,,,,,,,,4,,49,50
86476,note_on,,52,0,1,,,,,,,,,,0,,80,81
86476,note_on,,524,0,2,,,,,,,,,,1,,66,0
86476,note_on,,0,0,2,,,,,,,,,,1,,65,51
86480,note_on,,4,0,1,,,,,,,,,,0,,68,69
86512,note_on,,32,0,1,,,,,,,,,,0,,37,56
86520,control_change,,8,0,1,,,,,,,,64,72,0,,,
86532,control_change,,12,0,1,,,,,,,,64,0,0,,,
86596,control_change,,64,0,1,,,,,,,,64,127,0,,,
86604,note_on,,8,0,1,,,,,,,,,,0,,37,0
86736,note_on,,132,0,1,,,,,,,,,,0,,68,0
86788,note_on,,52,0,1,,,,,,,,,,0,,56,60
86860,note_on,,384,0,2,,,,,,,,,,1,,63,0
86992,note_on,,204,0,1,,,,,,,,,,0,,56,0
87000,note_on,,8,0,1,,,,,,,,,,0,,80,0
87016,note_on,,156,0,2,,,,,,,,,,1,,61,48
87016,note_on,,16,0,1,,,,,,,,,,0,,85,88
87024,note_on,,8,0,1,,,,,,,,,,0,,73,69
87028,note_on,,4,0,1,,,,,,,,,,0,,61,44
87040,note_on,,0,0,1,,,,,,,,,,0,,65,46
87040,note_on,,12,0,1,,,,,,,,,,0,,80,46
87044,note_on,,4,0,1,,,,,,,,,,0,,53,46
87060,note_on,,16,0,1,,,,,,,,,,0,,80,0
87312,note_on,,252,0,1,,,,,,,,,,0,,53,0
87316,note_on,,4,0,1,,,,,,,,,,0,,56,46
87340,note_on,,24,0,1,,,,,,,,,,0,,65,0
87340,note_on,,0,0,1,,,,,,,,,,0,,80,1
87348,note_on,,8,0,1,,,,,,,,,,0,,61,0
87380,note_on,,904,0,5,,,,,,,,,,4,,49,0
87380,note_on,,32,0,1,,,,,,,,,,0,,56,0
87384,note_on,,368,0,2,,,,,,,,,,1,,65,0
87404,note_on,,928,0,4,,,,,,,,,,3,,49,0
87432,note_on,,52,0,1,,,,,,,,,,0,,73,0
87440,note_on,,8,0,1,,,,,,,,,,0,,85,0
87540,note_on,,156,0,2,,,,,,,,,,1,,61,0
87552,note_on,,112,0,1,,,,,,,,,,0,,80,0
87596,note_on,,56,0,2,,,,,,,,,,1,,66,55
87596,note_on,,192,0,4,,,,,,,,,,3,,44,50
87596,note_on,,216,0,5,,,,,,,,,,4,,56,50
87596,note_on,,0,0,2,,,,,,,,,,1,,63,55
87596,note_on,,44,0,1,,,,,,,,,,0,,84,88
87604,note_on,,8,0,1,,,,,,,,,,0,,72,73
87604,control_change,,0,0,1,,,,,,,,64,72,0,,,
87612,note_on,,8,0,1,,,,,,,,,,0,,78,63
87616,note_on,,4,0,1,,,,,,,,,,0,,32,58
87616,control_change,,0,0,1,,,,,,,,64,0,0,,,
87672,control_change,,56,0,1,,,,,,,,64,127,0,,,
87676,note_on,,4,0,1,,,,,,,,,,0,,32,0
87692,note_on,,16,0,1,,,,,,,,,,0,,72,0
87704,note_on,,12,0,1,,,,,,,,,,0,,84,0
87792,note_on,,88,0,1,,,,,,,,,,0,,78,0
87804,note_on,,12,0,1,,,,,,,,,,0,,85,88
87812,note_on,,8,0,1,,,,,,,,,,0,,73,76
87880,note_on,,68,0,1,,,,,,,,,,0,,56,61
87904,note_on,,24,0,1,,,,,,,,,,0,,73,0
87904,note_on,,0,0,1,,,,,,,,,,0,,85,0
87956,note_on,,52,0,1,,,,,,,,,,0,,84,94
87964,note_on,,8,0,1,,,,,,,,,,0,,72,82
88008,note_on,,44,0,1,,,,,,,,,,0,,72,0
88028,note_on,,20,0,1,,,,,,,,,,0,,84,0
88084,note_on,,56,0,1,,,,,,,,,,0,,56,0
88084,note_on,,0,0,1,,,,,,,,,,0,,82,85
88096,note_on,,12,0,1,,,,,,,,,,0,,70,77
88108,note_on,,12,0,1,,,,,,,,,,0,,66,37
88108,note_on,,0,0,1,,,,,,,,,,0,,60,54
88116,note_on,,8,0,1,,,,,,,,,,0,,51,38
88144,note_on,,28,0,1,,,,,,,,,,0,,70,0
88180,note_on,,36,0,1,,,,,,,,,,0,,82,0
88208,note_on,,28,0,1,,,,,,,,,,0,,84,93
88212,note_on,,4,0,1,,,,,,,,,,0,,72,84
88240,note_on,,28,0,1,,,,,,,,,,0,,66,0
88252,note_on,,12,0,1,,,,,,,,,,0,,72,0
88272,note_on,,20,0,1,,,,,,,,,,0,,84,0
88276,note_on,,4,0,1,,,,,,,,,,0,,51,0
88316,note_on,,40,0,1,,,,,,,,,,0,,56,42
88324,note_on,,8,0,1,,,,,,,,,,0,,85,90
88328,note_on,,4,0,1,,,,,,,,,,0,,60,0
88328,note_on,,0,0,1,,,,,,,,,,0,,73,85
88376,note_on,,48,0,1,,,,,,,,,,0,,73,0
88392,note_on,,16,0,1,,,,,,,,,,0,,56,0
88400,note_on,,8,0,1,,,,,,,,,,0,,85,0
88428,note_on,,28,0,1,,,,,,,,,,0,,87,97
88432,note_on,,4,0,1,,,,,,,,,,0,,75,91
88472,note_on,,40,0,1,,,,,,,,,,0,,87,0
88480,note_on,,8,0,1,,,,,,,,,,0,,75,0
88500,note_on,,904,0,5,,,,,,,,,,4,,56,0
88524,note_on,,928,0,4,,,,,,,,,,3,,44,0
88632,note_on,,152,0,1,,,,,,,,,,0,,80,85
88632,note_on,,108,0,4,,,,,,,,,,3,,49,55
88632,note_on,,132,0,5,,,,,,,,,,4,,49,50
88636,note_on,,4,0,1,,,,,,,,,,0,,68,78
88640,note_on,,4,0,1,,,,,,,,,,0,,78,71
88648,note_on,,8,0,1,,,,,,,,,,0,,75,51
88676,note_on,,28,0,1,,,,,,,,,,0,,37,38
88700,control_change,,24,0,1,,,,,,,,64,56,0,,,
88712,control_change,,12,0,1,,,,,,,,64,0,0,,,
88764,note_on,,52,0,1,,,,,,,,,,0,,37,0
88764,control_change,,0,0,1,,,,,,,,64,72,0,,,
88776,control_change,,12,0,1,,,,,,,,64,127,0,,,
88888,note_on,,0,0,2,,,,,,,,,,1,,66,0
88888,note_on,,1292,0,2,,,,,,,,,,1,,63,0
88932,note_on,,156,0,1,,,,,,,,,,0,,75,0
88936,note_on,,4,0,1,,,,,,,,,,0,,56,48
89060,note_on,,124,0,1,,,,,,,,,,0,,78,0
89160,note_on,,100,0,1,,,,,,,,,,0,,56,0
89172,note_on,,12,0,1,,,,,,,,,,0,,77,55
89172,note_on,,284,0,2,,,,,,,,,,1,,65,48
89172,note_on,,0,0,2,,,,,,,,,,1,,61,48
89176,note_on,,4,0,1,,,,,,,,,,0,,73,35
89180,note_on,,4,0,1,,,,,,,,,,0,,61,37
89188,note_on,,8,0,1,,,,,,,,,,0,,65,38
89192,note_on,,4,0,1,,,,,,,,,,0,,53,49
89228,note_on,,3840,0,3,,,,,,,,,,2,,56,0
89260,note_on,,68,0,1,,,,,,,,,,0,,68,0
89292,note_on,,32,0,1,,,,,,,,,,0,,80,0
89420,note_on,,128,0,1,,,,,,,,,,0,,77,0
89424,note_on,,4,0,1,,,,,,,,,,0,,73,0
89440,note_on,,0,0,1,,,,,,,,,,0,,70,67
89440,note_on,,16,0,1,,,,,,,,,,0,,53,0
89440,note_on,,0,0,1,,,,,,,,,,0,,82,73
89444,note_on,,4,0,1,,,,,,,,,,0,,56,40
89452,note_on,,8,0,1,,,,,,,,,,0,,65,0
89488,note_on,,36,0,1,,,,,,,,,,0,,61,0
89504,note_on,,16,0,1,,,,,,,,,,0,,70,0
89524,note_on,,20,0,1,,,,,,,,,,0,,56,0
89536,note_on,,904,0,5,,,,,,,,,,4,,49,0
89556,note_on,,32,0,1,,,,,,,,,,0,,82,0
89560,note_on,,928,0,4,,,,,,,,,,3,,49,0
89636,note_on,,80,0,1,,,,,,,,,,0,,72,63
89680,note_on,,44,0,1,,,,,,,,,,0,,75,69
89696,note_on,,0,0,2,,,,,,,,,,1,,65,0
89696,note_on,,524,0,2,,,,,,,,,,1,,61,0
89752,note_on,,72,0,1,,,,,,,,,,0,,80,62
89796,note_on,,44,0,1,,,,,,,,,,0,,75,0
89800,note_on,,4,0,1,,,,,,,,,,0,,44,32
89812,note_on,,12,0,1,,,,,,,,,,0,,32,35
89816,control_change,,4,0,1,,,,,,,,64,40,0,,,
89828,control_change,,12,0,1,,,,,,,,64,0,0,,,
89844,note_on,,0,0,2,,,,,,,,,,1,,60,48
89844,note_on,,308,0,5,,,,,,,,,,4,,56,50
89844,note_on,,0,0,1,,,,,,,,,,0,,84,85
89844,note_on,,148,0,2,,,,,,,,,,1,,63,48
89844,note_on,,284,0,4,,,,,,,,,,3,,44,55
89844,note_on,,16,0,1,,,,,,,,,,0,,80,0
89844,note_on,,616,0,3,,,,,,,,,,2,,56,53
89904,control_change,,60,0,1,,,,,,,,64,104,0,,,
89912,note_on,,8,0,1,,,,,,,,,,0,,32,0
89916,control_change,,4,0,1,,,,,,,,64,127,0,,,
89932,note_on,,16,0,1,,,,,,,,,,0,,44,0
90000,note_on,,68,0,1,,,,,,,,,,0,,84,0
90128,note_on,,0,0,1,,,,,,,,,,0,,51,44
90128,note_on,,128,0,1,,,,,,,,,,0,,60,51
90160,note_on,,32,0,1,,,,,,,,,,0,,72,0
90200,note_on,,40,0,1,,,,,,,,,,0,,75,76
90248,note_on,,48,0,1,,,,,,,,,,0,,75,0
90256,note_on,,8,0,1,,,,,,,,,,0,,77,70
90276,note_on,,20,0,1,,,,,,,,,,0,,51,0
90288,note_on,,12,0,1,,,,,,,,,,0,,77,0
90308,note_on,,20,0,1,,,,,,,,,,0,,75,57
90316,note_on,,8,0,1,,,,,,,,,,0,,60,0
90328,note_on,,12,0,1,,,,,,,,,,0,,75,0
90340,note_on,,12,0,1,,,,,,,,,,0,,77,66
90364,note_on,,520,0,5,,,,,,,,,,4,,56,0
90368,note_on,,0,0,2,,,,,,,,,,1,,63,0
90368,note_on,,524,0,2,,,,,,,,,,1,,60,0
90384,note_on,,44,0,1,,,,,,,,,,0,,75,71
90388,note_on,,544,0,4,,,,,,,,,,3,,44,0
90396,note_on,,12,0,1,,,,,,,,,,0,,77,0
90400,note_on,,556,0,3,,,,,,,,,,2,,56,0
90448,note_on,,52,0,1,,,,,,,,,,0,,75,0
90448,note_on,,0,0,1,,,,,,,,,,0,,74,86
90448,note_on,,0,0,1,,,,,,,,,,0,,60,45
90452,note_on,,4,0,1,,,,,,,,,,0,,56,35
90456,note_on,,4,0,1,,,,,,,,,,0,,63,32
90480,note_on,,24,0,1,,,,,,,,,,0,,60,0
90484,note_on,,4,0,1,,,,,,,,,,0,,56,0
90496,note_on,,12,0,1,,,,,,,,,,0,,63,0
90532,note_on,,36,0,1,,,,,,,,,,0,,74,0
90536,note_on,,4,0,1,,,,,,,,,,0,,75,80
90608,note_on,,72,0,1,,,,,,,,,,0,,75,0
90628,note_on,,20,0,1,,,,,,,,,,0,,77,90
90696,note_on,,68,0,1,,,,,,,,,,0,,77,0
90732,note_on,,36,0,1,,,,,,,,,,0,,79,77
90764,note_on,,32,0,1,,,,,,,,,,0,,68,45
90772,note_on,,8,0,1,,,,,,,,,,0,,63,33
90780,note_on,,8,0,1,,,,,,,,,,0,,60,35
90796,note_on,,16,0,1,,,,,,,,,,0,,79,0
90804,note_on,,0,0,1,,,,,,,,,,0,,63,0
90804,note_on,,8,0,1,,,,,,,,,,0,,68,0
90812,note_on,,8,0,1,,,,,,,,,,0,,60,0
90832,note_on,,20,0,1,,,,,,,,,,0,,80,86
90880,note_on,,48,0,1,,,,,,,,,,0,,80,0
90928,note_on,,48,0,1,,,,,,,,,,0,,82,88
90996,note_on,,68,0,1,,,,,,,,,,0,,82,0
91012,note_on,,16,0,1,,,,,,,,,,0,,68,63
91056,control_change,,44,0,1,,,,,,,,64,72,0,,,
91064,control_change,,8,0,1,,,,,,,,64,0,0,,,
91076,note_on,,12,0,1,,,,,,,,,,0,,68,0
91076,note_on,,0,0,1,,,,,,,,,,0,,74,81
91080,note_on,,4,0,1,,,,,,,,,,0,,40,51
91120,control_change,,40,0,1,,,,,,,,64,56,0,,,
91132,control_change,,12,0,1,,,,,,,,64,127,0,,,
91160,note_on,,28,0,1,,,,,,,,,,0,,40,0
91160,note_on,,0,0,1,,,,,,,,,,0,,83,92
91160,note_on,,796,0,5,,,,,,,,,,4,,52,50
91160,note_on,,760,0,3,,,,,,,,,,2,,56,53
91160,note_on,,0,0,2,,,,,,,,,,1,,68,57
91160,note_on,,792,0,2,,,,,,,,,,1,,62,57
91160,note_on,,772,0,4,,,,,,,,,,3,,52,57
91328,note_on,,168,0,1,,,,,,,,,,0,,74,0
91440,note_on,,112,0,1,,,,,,,,,,0,,52,47
91440,note_on,,0,0,1,,,,,,,,,,0,,62,47
91444,note_on,,4,0,1,,,,,,,,,,0,,56,38
91488,note_on,,44,0,1,,,,,,,,,,0,,62,0
91492,note_on,,4,0,1,,,,,,,,,,0,,52,0
91504,note_on,,12,0,1,,,,,,,,,,0,,56,0
91720,note_on,,0,0,1,,,,,,,,,,0,,82,84
91720,note_on,,216,0,1,,,,,,,,,,0,,83,0
91740,note_on,,20,0,1,,,,,,,,,,0,,58,40
91744,note_on,,0,0,1,,,,,,,,,,0,,62,46
91744,note_on,,4,0,1,,,,,,,,,,0,,52,54
91816,note_on,,72,0,1,,,,,,,,,,0,,58,0
91828,note_on,,12,0,1,,,,,,,,,,0,,62,0
91832,note_on,,4,0,1,,,,,,,,,,0,,52,0
92028,note_on,,196,0,1,,,,,,,,,,0,,62,48
92028,note_on,,0,0,1,,,,,,,,,,0,,59,49
92036,note_on,,8,0,1,,,,,,,,,,0,,52,41
92080,note_on,,44,0,1,,,,,,,,,,0,,62,0
92084,note_on,,4,0,1,,,,,,,,,,0,,59,0
92112,note_on,,28,0,1,,,,,,,,,,0,,52,0
92124,note_on,,12,0,1,,,,,,,,,,0,,82,0
92164,note_on,,40,0,1,,,,,,,,,,0,,80,77
92220,note_on,,56,0,1,,,,,,,,,,0,,80,0
92248,note_on,,1088,0,4,,,,,,,,,,3,,52,0
92248,note_on,,1088,0,5,,,,,,,,,,4,,52,0
92264,note_on,,1104,0,2,,,,,,,,,,1,,68,0
92268,note_on,,1108,0,3,,,,,,,,,,2,,56,0
92268,note_on,,4,0,2,,,,,,,,,,1,,62,0
92280,note_on,,60,0,1,,,,,,,,,,0,,67,47
92324,note_on,,44,0,1,,,,,,,,,,0,,70,57
92356,control_change,,32,0,1,,,,,,,,64,72,0,,,
92360,note_on,,4,0,1,,,,,,,,,,0,,39,44
92368,control_change,,8,0,1,,,,,,,,64,0,0,,,
92376,note_on,,8,0,1,,,,,,,,,,0,,75,73
92420,note_on,,44,0,1,,,,,,,,,,0,,70,0
92436,note_on,,168,0,2,,,,,,,,,,1,,67,49
92436,note_on,,168,0,3,,,,,,,,,,2,,58,53
92436,note_on,,188,0,4,,,,,,,,,,3,,51,50
92436,note_on,,0,0,2,,,,,,,,,,1,,63,49
92436,note_on,,16,0,1,,,,,,,,,,0,,79,74
92436,note_on,,188,0,5,,,,,,,,,,4,,51,47
92444,control_change,,8,0,1,,,,,,,,64,104,0,,,
92452,note_on,,8,0,1,,,,,,,,,,0,,39,0
92456,control_change,,0,0,1,,,,,,,,64,127,0,,,
92456,note_on,,4,0,1,,,,,,,,,,0,,75,0
92728,note_on,,272,0,1,,,,,,,,,,0,,63,38
92744,note_on,,0,0,1,,,,,,,,,,0,,55,46
92744,note_on,,16,0,1,,,,,,,,,,0,,58,28
92812,note_on,,68,0,1,,,,,,,,,,0,,63,0
92816,note_on,,4,0,1,,,,,,,,,,0,,55,0
92820,note_on,,4,0,1,,,,,,,,,,0,,58,0
92928,note_on,,108,0,1,,,,,,,,,,0,,67,0
92956,note_on,,520,0,5,,,,,,,,,,4,,51,0
92960,note_on,,524,0,2,,,,,,,,,,1,,63,0
92960,note_on,,0,0,2,,,,,,,,,,1,,67,0
92960,note_on,,524,0,3,,,,,,,,,,2,,58,0
92980,note_on,,544,0,4,,,,,,,,,,3,,51,0
93012,note_on,,84,0,1,,,,,,,,,,0,,75,85
93032,note_on,,20,0,1,,,,,,,,,,0,,63,35
93036,note_on,,4,0,1,,,,,,,,,,0,,79,0
93036,note_on,,0,0,1,,,,,,,,,,0,,55,49
93056,note_on,,20,0,1,,,,,,,,,,0,,58,25
93092,note_on,,36,0,1,,,,,,,,,,0,,58,0
93108,note_on,,0,0,1,,,,,,,,,,0,,63,0
93108,note_on,,16,0,1,,,,,,,,,,0,,55,0
93268,note_on,,160,0,1,,,,,,,,,,0,,75,0
93272,note_on,,4,0,1,,,,,,,,,,0,,63,50
93280,note_on,,8,0,1,,,,,,,,,,0,,55,43
93300,note_on,,20,0,1,,,,,,,,,,0,,58,22
93332,note_on,,32,0,1,,,,,,,,,,0,,58,0
93332,note_on,,0,0,1,,,,,,,,,,0,,55,0
