tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,tempo,control,value,channel,data,note,velocity
65301,note_off,,,,,17,0,1,,,,0,,78,0
65308,note_off,,,,,7,0,1,,,,0,,61,0
65368,note_off,,,,,60,0,1,,,,0,,71,0
65423,note_on,,,,,55,0,1,,,,0,,63,52
65423,note_on,,,,,0,0,1,,,,0,,71,48
65477,note_off,,,,,54,0,1,,,,0,,54,0
65491,note_off,,,,,14,0,1,,,,0,,51,0
65540,note_off,,,,,49,0,1,,,,0,,71,0
65540,note_on,,,,,0,0,1,,,,0,,66,62
65555,note_off,,,,,15,0,1,,,,0,,63,0
65628,note_off,,,,,73,0,1,,,,0,,59,0
65651,note_off,,,,,23,0,1,,,,0,,66,0
65653,note_on,,,,,0,0,1,,,,0,,37,64
65653,note_on,,,,,2,0,1,,,,0,,49,64
65674,note_on,,,,,21,0,1,,,,0,,56,43
65676,note_on,,,,,2,0,1,,,,0,,56,46
65794,note_on,,,,,118,0,1,,,,0,,68,29
65797,note_on,,,,,3,0,1,,,,0,,61,20
65803,note_on,,,,,6,0,1,,,,0,,68,33
65809,note_off,,,,,6,0,1,,,,0,,56,0
65814,note_on,,,,,5,0,1,,,,0,,61,20
65825,note_off,,,,,11,0,1,,,,0,,56,0
65831,control_change,,,,,6,0,1,,64,127,0,,,
65903,note_on,,,,,72,0,1,,,,0,,64,51
65905,note_off,,,,,2,0,1,,,,0,,68,0
65919,note_off,,,,,14,0,1,,,,0,,61,0
65928,note_off,,,,,9,0,1,,,,0,,68,0
65945,note_off,,,,,17,0,1,,,,0,,61,0
65981,note_off,,,,,36,0,1,,,,0,,64,0
66018,note_on,,,,,37,0,1,,,,0,,56,56
66021,note_on,,,,,3,0,1,,,,0,,68,56
66021,note_on,,,,,0,0,1,,,,0,,66,53
66043,note_off,,,,,22,0,1,,,,0,,49,0
66045,note_off,,,,,2,0,1,,,,0,,37,0
66073,note_off,,,,,28,0,1,,,,0,,66,0
66151,note_on,,,,,78,0,1,,,,0,,80,43
66152,note_on,,,,,1,0,1,,,,0,,73,26
66171,note_off,,,,,19,0,1,,,,0,,68,0
66270,note_on,,,,,99,0,1,,,,0,,76,58
66272,note_off,,,,,2,0,1,,,,0,,80,0
66282,note_off,,,,,10,0,1,,,,0,,73,0
66333,control_change,,,,,51,0,1,,64,0,0,,,
66346,note_off,,,,,13,0,1,,,,0,,76,0
66381,control_change,,,,,35,0,1,,64,127,0,,,
66399,note_on,,,,,18,0,1,,,,0,,81,72
66529,note_on,,,,,130,0,1,,,,0,,85,37
66530,note_on,,,,,1,0,1,,,,0,,93,58
66535,note_off,,,,,5,0,1,,,,0,,81,0
66565,note_on,,,,,30,0,1,,,,0,,57,78
66586,note_off,,,,,21,0,1,,,,0,,56,0
66661,note_on,,,,,75,0,1,,,,0,,88,64
66666,note_off,,,,,5,0,1,,,,0,,93,0
66675,note_off,,,,,9,0,1,,,,0,,85,0
66763,control_change,,,,,88,0,1,,64,0,0,,,
66771,note_off,,,,,8,0,1,,,,0,,57,0
66787,note_on,,,,,16,0,1,,,,0,,57,80
66790,note_on,,,,,3,0,1,,,,0,,48,47
66808,note_off,,,,,18,0,1,,,,0,,88,0
66809,note_on,,,,,1,0,1,,,,0,,81,64
66826,control_change,,,,,17,0,1,,64,127,0,,,
66938,note_off,,,,,112,0,1,,,,0,,81,0
66939,note_on,,,,,1,0,1,,,,0,,84,49
66941,note_on,,,,,2,0,1,,,,0,,93,46
67056,note_off,,,,,115,0,1,,,,0,,93,0
67061,note_on,,,,,5,0,1,,,,0,,87,52
67080,note_off,,,,,19,0,1,,,,0,,84,0
67186,note_on,,,,,106,0,1,,,,0,,81,49
67199,note_off,,,,,13,0,1,,,,0,,87,0
67279,note_off,,,,,80,0,1,,,,0,,81,0
67322,note_on,,,,,43,0,1,,,,0,,72,28
67322,note_on,,,,,0,0,1,,,,0,,81,29
67446,note_on,,,,,124,0,1,,,,0,,75,48
67447,note_off,,,,,1,0,1,,,,0,,81,0
67464,note_off,,,,,17,0,1,,,,0,,72,0
67563,note_on,,,,,99,0,1,,,,0,,56,80
67565,note_on,,,,,2,0,1,,,,0,,69,52
67575,note_off,,,,,10,0,1,,,,0,,75,0
67577,control_change,,,,,2,0,1,,64,0,0,,,
67597,note_off,,,,,20,0,1,,,,0,,57,0
67633,note_off,,,,,36,0,1,,,,0,,48,0
67647,control_change,,,,,14,0,1,,64,127,0,,,
67654,note_off,,,,,7,0,1,,,,0,,69,0
67701,note_on,,,,,47,0,1,,,,0,,68,46
67706,note_on,,,,,5,0,1,,,,0,,60,47
67832,note_on,,,,,126,0,1,,,,0,,63,33
67838,note_off,,,,,6,0,1,,,,0,,60,0
67842,note_off,,,,,4,0,1,,,,0,,68,0
67890,note_on,,,,,48,0,1,,,,0,,37,76
67929,control_change,,,,,39,0,1,,64,0,0,,,
67939,note_off,,,,,10,0,1,,,,0,,63,0
67968,control_change,,,,,29,0,1,,10,64,0,,,
67970,note_on,,,,,2,0,1,,,,0,,52,86
67982,note_on,,,,,12,0,1,,,,0,,56,51
67991,note_off,,,,,9,0,1,,,,0,,56,0
68013,control_change,,,,,22,0,1,,64,127,0,,,
68107,note_off,,,,,94,0,1,,,,0,,56,0
68115,note_on,,,,,8,0,1,,,,0,,61,49
68117,note_on,,,,,2,0,1,,,,0,,56,47
68233,note_on,,,,,116,0,1,,,,0,,58,47
68249,note_off,,,,,16,0,1,,,,0,,56,0
68249,note_off,,,,,0,0,1,,,,0,,61,0
68342,note_off,,,,,93,0,1,,,,0,,58,0
68349,note_on,,,,,7,0,1,,,,0,,51,94
68372,note_on,,,,,23,0,1,,,,0,,64,43
68372,note_on,,,,,0,0,1,,,,0,,62,37
68374,control_change,,,,,2,0,1,,64,0,0,,,
68376,note_off,,,,,2,0,1,,,,0,,37,0
68406,note_off,,,,,30,0,1,,,,0,,62,0
68498,note_on,,,,,92,0,1,,,,0,,68,31
68500,note_on,,,,,2,0,1,,,,0,,76,60
68502,note_off,,,,,2,0,1,,,,0,,64,0
68628,note_on,,,,,126,0,1,,,,0,,73,30
68638,note_off,,,,,10,0,1,,,,0,,76,0
68655,note_off,,,,,17,0,1,,,,0,,68,0
68720,note_off,,,,,65,0,1,,,,0,,73,0
68737,note_off,,,,,17,0,1,,,,0,,52,0
68737,note_on,,,,,0,0,1,,,,0,,49,92
68745,note_off,,,,,8,0,1,,,,0,,51,0
68753,note_on,,,,,8,0,1,,,,0,,76,60
68848,control_change,,,,,95,0,1,,64,127,0,,,
68874,note_on,,,,,26,0,1,,,,0,,80,39
68876,note_on,,,,,2,0,1,,,,0,,88,68
68882,note_off,,,,,6,0,1,,,,0,,76,0
68983,note_off,,,,,101,0,1,,,,0,,88,0
68991,note_on,,,,,8,0,1,,,,0,,85,68
69011,note_off,,,,,20,0,1,,,,0,,80,0
69114,note_off,,,,,103,0,1,,,,0,,85,0
69115,note_on,,,,,1,0,1,,,,0,,75,72
69120,control_change,,,,,0,0,1,,10,64,0,,,
69120,note_on,,,,,5,0,1,,,,0,,47,98
69127,control_change,,,,,7,0,1,,64,0,0,,,
69127,note_on,,,,,0,0,1,,,,0,,35,92
69132,note_off,,,,,5,0,1,,,,0,,49,0
69184,control_change,,,,,52,0,1,,64,127,0,,,
69246,note_on,,,,,62,0,1,,,,0,,87,54
69247,note_on,,,,,1,0,1,,,,0,,80,39
69267,note_off,,,,,20,0,1,,,,0,,75,0
69360,note_on,,,,,93,0,1,,,,0,,83,84
69374,note_off,,,,,14,0,1,,,,0,,87,0
69375,note_off,,,,,1,0,1,,,,0,,80,0
69488,note_on,,,,,113,0,1,,,,0,,75,56
69503,note_off,,,,,15,0,1,,,,0,,83,0
69586,note_off,,,,,83,0,1,,,,0,,75,0
69626,note_on,,,,,40,0,1,,,,0,,68,82
69628,note_on,,,,,2,0,1,,,,0,,75,48
69638,note_on,,,,,10,0,1,,,,0,,76,20
69729,note_off,,,,,91,0,1,,,,0,,76,0
69744,note_on,,,,,15,0,1,,,,0,,71,76
69749,note_off,,,,,5,0,1,,,,0,,75,0
69761,note_off,,,,,12,0,1,,,,0,,68,0
69844,control_change,,,,,83,0,1,,64,0,0,,,
69857,note_on,,,,,13,0,1,,,,0,,49,102
69860,note_on,,,,,3,0,1,,,,0,,37,94
69861,note_on,,,,,1,0,1,,,,0,,63,49
69865,note_off,,,,,4,0,1,,,,0,,71,0
69891,note_off,,,,,26,0,1,,,,0,,35,0
69898,note_off,,,,,7,0,1,,,,0,,47,0
69911,control_change,,,,,13,0,1,,64,127,0,,,
69993,note_on,,,,,82,0,1,,,,0,,73,46
69996,note_on,,,,,3,0,1,,,,0,,64,64
70014,note_off,,,,,18,0,1,,,,0,,63,0
70121,note_on,,,,,107,0,1,,,,0,,70,45
70139,note_off,,,,,18,0,1,,,,0,,73,0
70240,control_change,,,,,101,0,1,,64,0,0,,,
70244,note_on,,,,,4,0,1,,,,0,,51,94
70245,note_on,,,,,1,0,1,,,,0,,39,94
70250,note_on,,,,,5,0,1,,,,0,,61,64
70254,note_off,,,,,4,0,1,,,,0,,64,0
70259,note_off,,,,,5,0,1,,,,0,,70,0
70266,note_off,,,,,7,0,1,,,,0,,49,0
70267,note_off,,,,,1,0,1,,,,0,,37,0
70299,control_change,,,,,32,0,1,,64,127,0,,,
70378,note_on,,,,,79,0,1,,,,0,,73,54
70379,note_on,,,,,1,0,1,,,,0,,63,43
70400,note_off,,,,,21,0,1,,,,0,,61,0
70479,note_off,,,,,79,0,1,,,,0,,73,0
70510,note_on,,,,,31,0,1,,,,0,,71,48
70628,note_off,,,,,118,0,1,,,,0,,71,0
70629,note_on,,,,,1,0,1,,,,0,,59,70
70648,note_off,,,,,19,0,1,,,,0,,63,0
70750,note_on,,,,,102,0,1,,,,0,,63,41
70752,note_on,,,,,2,0,1,,,,0,,71,66
70764,note_off,,,,,12,0,1,,,,0,,59,0
70871,note_off,,,,,107,0,1,,,,0,,71,0
70877,note_on,,,,,6,0,1,,,,0,,68,62
70954,control_change,,,,,77,0,1,,64,0,0,,,
71003,note_on,,,,,49,0,1,,,,0,,58,52
71015,note_off,,,,,12,0,1,,,,0,,63,0
71020,note_off,,,,,5,0,1,,,,0,,68,0
71021,note_off,,,,,1,0,1,,,,0,,39,0
71040,note_on,,,,,19,0,1,,,,0,,39,100
71044,note_on,,,,,4,0,1,,,,0,,27,94
71062,note_off,,,,,18,0,1,,,,0,,51,0
71150,note_on,,,,,88,0,1,,,,0,,70,56
71151,note_on,,,,,1,0,1,,,,0,,61,56
71176,note_off,,,,,25,0,1,,,,0,,58,0
71177,control_change,,,,,1,0,1,,64,127,0,,,
71278,note_on,,,,,101,0,1,,,,0,,67,84
71293,note_off,,,,,15,0,1,,,,0,,70,0
71393,note_on,,,,,100,0,1,,,,0,,44,100
71406,note_on,,,,,13,0,1,,,,0,,58,64
71415,note_on,,,,,0,0,1,,,,0,,32,106
71415,note_off,,,,,9,0,1,,,,0,,27,0
71418,note_off,,,,,3,0,1,,,,0,,39,0
71421,control_change,,,,,3,0,1,,64,0,0,,,
71422,note_off,,,,,1,0,1,,,,0,,67,0
71425,note_off,,,,,3,0,1,,,,0,,61,0
71534,control_change,,,,,109,0,1,,64,127,0,,,
71539,note_on,,,,,5,0,1,,,,0,,70,72
71540,note_on,,,,,1,0,1,,,,0,,61,72
71556,note_off,,,,,16,0,1,,,,0,,58,0
71665,note_on,,,,,109,0,1,,,,0,,63,48
71673,note_off,,,,,8,0,1,,,,0,,70,0
71796,note_on,,,,,123,0,1,,,,0,,56,58
71799,note_off,,,,,3,0,1,,,,0,,61,0
71821,note_off,,,,,22,0,1,,,,0,,63,0
71924,note_on,,,,,103,0,1,,,,0,,68,43
71926,note_on,,,,,2,0,1,,,,0,,59,72
71945,note_off,,,,,19,0,1,,,,0,,56,0
72051,note_on,,,,,106,0,1,,,,0,,63,45
72070,note_off,,,,,19,0,1,,,,0,,68,0
72184,note_on,,,,,114,0,1,,,,0,,56,50
72197,note_off,,,,,13,0,1,,,,0,,59,0
72202,note_off,,,,,5,0,1,,,,0,,63,0
72215,control_change,,,,,13,0,1,,64,0,0,,,
72294,control_change,,,,,79,0,1,,64,127,0,,,
72311,note_on,,,,,17,0,1,,,,0,,68,51
72312,note_on,,,,,1,0,1,,,,0,,59,74
72336,note_off,,,,,24,0,1,,,,0,,56,0
72437,note_on,,,,,101,0,1,,,,0,,63,44
72452,note_off,,,,,15,0,1,,,,0,,68,0
72562,control_change,,,,,110,0,1,,64,0,0,,,
72566,note_off,,,,,4,0,1,,,,0,,59,0
72576,note_on,,,,,10,0,1,,,,0,,45,104
72576,note_on,,,,,0,0,1,,,,0,,33,100
72582,note_off,,,,,6,0,1,,,,0,,32,0
72582,note_off,,,,,0,0,1,,,,0,,44,0
72585,note_on,,,,,3,0,1,,,,0,,52,74
72591,note_off,,,,,6,0,1,,,,0,,63,0
72703,control_change,,,,,112,0,1,,64,127,0,,,
72705,note_on,,,,,2,0,1,,,,0,,54,66
72706,note_on,,,,,1,0,1,,,,0,,63,66
72718,note_off,,,,,12,0,1,,,,0,,52,0
72796,control_change,,,,,78,0,1,,10,64,0,,,
72816,note_off,,,,,20,0,1,,,,0,,63,0
72820,note_on,,,,,4,0,1,,,,0,,61,76
72836,note_off,,,,,16,0,1,,,,0,,54,0
72924,note_off,,,,,88,0,1,,,,0,,61,0
72935,control_change,,,,,11,0,1,,10,64,0,,,
72941,note_on,,,,,6,0,1,,,,0,,64,76
73069,note_on,,,,,128,0,1,,,,0,,66,68
73070,note_on,,,,,1,0,1,,,,0,,75,76
73079,note_off,,,,,9,0,1,,,,0,,64,0
73185,note_off,,,,,106,0,1,,,,0,,75,0
73192,note_on,,,,,7,0,1,,,,0,,73,94
73204,note_off,,,,,12,0,1,,,,0,,66,0
73291,note_off,,,,,87,0,1,,,,0,,73,0
73311,note_on,,,,,20,0,1,,,,0,,76,88
73450,note_on,,,,,139,0,1,,,,0,,78,70
73451,note_on,,,,,1,0,1,,,,0,,87,82
73456,note_off,,,,,5,0,1,,,,0,,76,0
73573,note_off,,,,,117,0,1,,,,0,,87,0
73577,note_on,,,,,4,0,1,,,,0,,85,84
73584,note_off,,,,,7,0,1,,,,0,,78,0
73680,control_change,,,,,96,0,1,,64,0,0,,,
73724,note_off,,,,,44,0,1,,,,0,,85,0
73726,note_on,,,,,2,0,1,,,,0,,44,98
73726,note_on,,,,,0,0,1,,,,0,,32,96
73728,note_on,,,,,2,0,1,,,,0,,76,82
73771,note_off,,,,,43,0,1,,,,0,,45,0
73772,note_off,,,,,1,0,1,,,,0,,33,0
73848,note_on,,,,,76,0,1,,,,0,,85,70
73850,note_on,,,,,2,0,1,,,,0,,80,60
73860,control_change,,,,,10,0,1,,64,127,0,,,
73869,note_off,,,,,9,0,1,,,,0,,76,0
73976,note_on,,,,,107,0,1,,,,0,,83,78
73987,note_off,,,,,11,0,1,,,,0,,80,0
73991,note_off,,,,,4,0,1,,,,0,,85,0
74119,note_on,,,,,128,0,1,,,,0,,76,80
74130,note_off,,,,,11,0,1,,,,0,,83,0
74206,note_off,,,,,76,0,1,,,,0,,76,0
74249,note_on,,,,,0,0,1,,,,0,,73,80
74249,note_on,,,,,43,0,1,,,,0,,68,78
74304,note_on,,,,,55,0,1,,,,0,,33,76
74305,note_on,,,,,1,0,1,,,,0,,45,86
74317,note_off,,,,,12,0,1,,,,0,,32,0
74320,note_off,,,,,3,0,1,,,,0,,44,0
74355,control_change,,,,,35,0,1,,64,0,0,,,
74374,note_on,,,,,19,0,1,,,,0,,71,74
74387,note_off,,,,,13,0,1,,,,0,,68,0
74389,note_off,,,,,2,0,1,,,,0,,73,0
74425,control_change,,,,,36,0,1,,64,127,0,,,
74508,note_on,,,,,83,0,1,,,,0,,64,78
74521,control_change,,,,,13,0,1,,64,0,0,,,
74523,note_off,,,,,2,0,1,,,,0,,71,0
74528,note_on,,,,,5,0,1,,,,0,,32,98
74532,note_on,,,,,4,0,1,,,,0,,44,94
74547,note_off,,,,,15,0,1,,,,0,,33,0
74552,note_off,,,,,5,0,1,,,,0,,45,0
74622,control_change,,,,,70,0,1,,64,127,0,,,
74633,note_on,,,,,11,0,1,,,,0,,68,64
74634,note_on,,,,,1,0,1,,,,0,,76,82
74644,note_off,,,,,10,0,1,,,,0,,64,0
74748,note_off,,,,,104,0,1,,,,0,,76,0
74752,note_on,,,,,4,0,1,,,,0,,73,88
74767,note_off,,,,,15,0,1,,,,0,,68,0
74845,note_off,,,,,78,0,1,,,,0,,73,0
74866,control_change,,,,,21,0,1,,64,0,0,,,
74869,note_on,,,,,0,0,1,,,,0,,30,92
74869,note_on,,,,,3,0,1,,,,0,,42,98
74880,note_on,,,,,11,0,1,,,,0,,64,84
74882,note_off,,,,,2,0,1,,,,0,,32,0
74887,note_off,,,,,5,0,1,,,,0,,44,0
74980,control_change,,,,,93,0,1,,64,127,0,,,
75000,note_on,,,,,20,0,1,,,,0,,71,80
75002,note_on,,,,,2,0,1,,,,0,,64,78
75011,note_off,,,,,9,0,1,,,,0,,64,0
75123,note_on,,,,,112,0,1,,,,0,,68,74
75131,note_off,,,,,8,0,1,,,,0,,71,0
75144,note_off,,,,,13,0,1,,,,0,,64,0
75241,note_on,,,,,97,0,1,,,,0,,61,70
75254,note_off,,,,,13,0,1,,,,0,,68,0
75365,note_off,,,,,111,0,1,,,,0,,61,0
75379,note_on,,,,,14,0,1,,,,0,,59,84
75380,note_on,,,,,1,0,1,,,,0,,52,76
75495,note_on,,,,,115,0,1,,,,0,,56,66
75504,note_off,,,,,9,0,1,,,,0,,52,0
75506,note_off,,,,,2,0,1,,,,0,,59,0
75619,note_on,,,,,113,0,1,,,,0,,35,94
75622,note_off,,,,,3,0,1,,,,0,,56,0
75623,control_change,,,,,1,0,1,,64,0,0,,,
75629,note_on,,,,,6,0,1,,,,0,,47,80
75630,note_off,,,,,1,0,1,,,,0,,42,0
75633,note_off,,,,,3,0,1,,,,0,,30,0
75714,control_change,,,,,81,0,1,,64,127,0,,,
75763,note_on,,,,,49,0,1,,,,0,,59,80
75770,note_off,,,,,7,0,1,,,,0,,47,0
75770,note_on,,,,,0,0,1,,,,0,,51,48
75884,note_off,,,,,114,0,1,,,,0,,59,0
75884,note_on,,,,,0,0,1,,,,0,,57,76
75898,note_off,,,,,14,0,1,,,,0,,51,0
76000,control_change,,,,,102,0,1,,64,0,0,,,
76004,note_off,,,,,4,0,1,,,,0,,57,0
76011,note_on,,,,,7,0,1,,,,0,,28,96
76013,note_on,,,,,2,0,1,,,,0,,40,94
76024,note_off,,,,,11,0,1,,,,0,,35,0
76044,note_on,,,,,20,0,1,,,,0,,47,78
76170,note_on,,,,,126,0,1,,,,0,,57,86
76171,control_change,,,,,1,0,1,,64,127,0,,,
76172,note_on,,,,,1,0,1,,,,0,,52,82
76182,note_off,,,,,10,0,1,,,,0,,47,0
76290,note_off,,,,,108,0,1,,,,0,,57,0
76295,note_on,,,,,5,0,1,,,,0,,56,72
76309,note_off,,,,,14,0,1,,,,0,,52,0
76400,note_off,,,,,91,0,1,,,,0,,56,0
76420,note_on,,,,,20,0,1,,,,0,,59,80
76538,note_off,,,,,118,0,1,,,,0,,59,0
76540,note_on,,,,,2,0,1,,,,0,,71,72
76541,note_on,,,,,1,0,1,,,,0,,64,78
76662,note_on,,,,,121,0,1,,,,0,,68,72
76676,note_off,,,,,14,0,1,,,,0,,64,0
76676,note_off,,,,,0,0,1,,,,0,,71,0
76773,note_off,,,,,97,0,1,,,,0,,68,0
76783,control_change,,,,,10,0,1,,64,0,0,,,
76796,note_off,,,,,13,0,1,,,,0,,40,0
76796,note_off,,,,,0,0,1,,,,0,,28,0
76800,note_on,,,,,4,0,1,,,,0,,71,84
76848,control_change,,,,,48,0,1,,64,127,0,,,
76926,note_on,,,,,78,0,1,,,,0,,83,86
76926,note_on,,,,,0,0,1,,,,0,,76,86
76932,note_off,,,,,6,0,1,,,,0,,71,0
77031,note_off,,,,,99,0,1,,,,0,,83,0
77038,note_on,,,,,7,0,1,,,,0,,80,92
77050,note_off,,,,,12,0,1,,,,0,,76,0
77139,control_change,,,,,89,0,1,,64,0,0,,,
77142,note_off,,,,,3,0,1,,,,0,,80,0
77184,control_change,,,,,42,0,1,,10,64,0,,,
77184,control_change,,,,,0,0,1,,10,64,0,,,
77184,note_on,,,,,0,0,1,,,,0,,59,82
77189,note_on,,,,,5,0,1,,,,0,,45,94
77192,note_on,,,,,3,0,1,,,,0,,57,90
77257,control_change,,,,,65,0,1,,64,127,0,,,
77303,note_on,,,,,46,0,1,,,,0,,63,68
77306,note_on,,,,,3,0,1,,,,0,,54,58
77331,note_off,,,,,25,0,1,,,,0,,59,0
77419,note_off,,,,,88,0,1,,,,0,,63,0
77430,note_on,,,,,11,0,1,,,,0,,61,78
77444,note_off,,,,,14,0,1,,,,0,,54,0
77552,note_off,,,,,108,0,1,,,,0,,61,0
77567,note_on,,,,,15,0,1,,,,0,,64,74
77695,note_on,,,,,128,0,1,,,,0,,75,74
77696,note_on,,,,,1,0,1,,,,0,,66,60
77707,note_off,,,,,11,0,1,,,,0,,64,0
77834,note_on,,,,,127,0,1,,,,0,,73,56
77842,note_off,,,,,8,0,1,,,,0,,66,0
77875,note_off,,,,,33,0,1,,,,0,,75,0
77936,note_off,,,,,61,0,1,,,,0,,73,0
77968,control_change,,,,,32,0,1,,64,0,0,,,
77977,note_on,,,,,9,0,1,,,,0,,76,60
78030,control_change,,,,,53,0,1,,64,127,0,,,
78096,note_on,,,,,66,0,1,,,,0,,78,58
78097,note_on,,,,,1,0,1,,,,0,,87,68
78105,note_off,,,,,8,0,1,,,,0,,76,0
78218,note_on,,,,,113,0,1,,,,0,,85,53
78228,note_off,,,,,10,0,1,,,,0,,78,0
78239,note_off,,,,,11,0,1,,,,0,,87,0
78336,control_change,,,,,97,0,1,,10,64,0,,,
78338,control_change,,,,,2,0,1,,64,0,0,,,
78339,note_off,,,,,1,0,1,,,,0,,85,0
78339,note_on,,,,,0,0,1,,,,0,,44,98
78340,note_on,,,,,1,0,1,,,,0,,56,94
78341,note_on,,,,,1,0,1,,,,0,,88,84
78355,note_off,,,,,14,0,1,,,,0,,57,0
78358,note_off,,,,,3,0,1,,,,0,,45,0
78409,control_change,,,,,51,0,1,,64,127,0,,,
78465,note_on,,,,,56,0,1,,,,0,,97,60
78467,note_on,,,,,2,0,1,,,,0,,92,54
78479,note_off,,,,,12,0,1,,,,0,,88,0
78590,note_on,,,,,111,0,1,,,,0,,95,70
78607,note_off,,,,,17,0,1,,,,0,,92,0
78607,note_off,,,,,0,0,1,,,,0,,97,0
78717,note_on,,,,,110,0,1,,,,0,,88,76
78729,note_off,,,,,12,0,1,,,,0,,95,0
78807,note_off,,,,,78,0,1,,,,0,,88,0
78822,note_on,,,,,15,0,1,,,,0,,45,72
78836,note_off,,,,,14,0,1,,,,0,,56,0
78836,note_off,,,,,0,0,1,,,,0,,44,0
78849,note_on,,,,,0,0,1,,,,0,,80,80
78849,note_on,,,,,13,0,1,,,,0,,85,74
78912,note_on,,,,,63,0,1,,,,0,,57,88
78927,control_change,,,,,15,0,1,,64,0,0,,,
78970,note_on,,,,,43,0,1,,,,0,,83,78
78980,control_change,,,,,10,0,1,,64,127,0,,,
78982,note_off,,,,,2,0,1,,,,0,,80,0
78988,note_off,,,,,6,0,1,,,,0,,85,0
79087,note_on,,,,,99,0,1,,,,0,,44,90
79089,note_on,,,,,2,0,1,,,,0,,56,88
79094,control_change,,,,,5,0,1,,64,0,0,,,
79094,note_on,,,,,0,0,1,,,,0,,76,76
79105,note_off,,,,,11,0,1,,,,0,,83,0
79114,note_off,,,,,9,0,1,,,,0,,45,0
79147,control_change,,,,,33,0,1,,64,127,0,,,
79203,note_off,,,,,56,0,1,,,,0,,57,0
79235,note_on,,,,,32,0,1,,,,0,,80,35
79236,note_on,,,,,1,0,1,,,,0,,88,82
79239,note_off,,,,,3,0,1,,,,0,,76,0
79350,note_off,,,,,111,0,1,,,,0,,88,0
79352,note_on,,,,,2,0,1,,,,0,,85,70
79367,note_off,,,,,15,0,1,,,,0,,80,0
79455,control_change,,,,,88,0,1,,64,0,0,,,
79472,note_on,,,,,17,0,1,,,,0,,54,94
79472,note_on,,,,,0,0,1,,,,0,,42,78
79479,note_on,,,,,7,0,1,,,,0,,76,76
79488,note_off,,,,,9,0,1,,,,0,,44,0
79492,note_off,,,,,4,0,1,,,,0,,56,0
79494,note_off,,,,,2,0,1,,,,0,,85,0
79561,control_change,,,,,67,0,1,,64,127,0,,,
79592,note_off,,,,,31,0,1,,,,0,,76,0
79604,note_on,,,,,12,0,1,,,,0,,83,72
79606,note_on,,,,,2,0,1,,,,0,,76,68
79729,note_on,,,,,123,0,1,,,,0,,80,58
79735,note_off,,,,,6,0,1,,,,0,,83,0
79749,note_off,,,,,14,0,1,,,,0,,76,0
79853,note_on,,,,,104,0,1,,,,0,,73,71
79867,note_off,,,,,14,0,1,,,,0,,80,0
79973,note_off,,,,,106,0,1,,,,0,,73,0
80003,note_on,,,,,30,0,1,,,,0,,71,60
80005,note_on,,,,,2,0,1,,,,0,,64,64
80119,note_on,,,,,114,0,1,,,,0,,68,64
80132,note_off,,,,,13,0,1,,,,0,,64,0
80133,note_off,,,,,1,0,1,,,,0,,71,0
80220,control_change,,,,,87,0,1,,64,0,0,,,
80235,note_on,,,,,15,0,1,,,,0,,47,90
80241,note_on,,,,,6,0,1,,,,0,,59,76
80247,note_off,,,,,6,0,1,,,,0,,42,0
80247,note_off,,,,,0,0,1,,,,0,,54,0
80255,note_off,,,,,8,0,1,,,,0,,68,0
80351,control_change,,,,,96,0,1,,64,127,0,,,
80366,note_on,,,,,15,0,1,,,,0,,63,52
80368,note_on,,,,,2,0,1,,,,0,,71,74
80384,note_off,,,,,16,0,1,,,,0,,59,0
80486,note_off,,,,,102,0,1,,,,0,,71,0
80491,note_on,,,,,5,0,1,,,,0,,69,66
80505,note_off,,,,,14,0,1,,,,0,,63,0
80556,control_change,,,,,51,0,1,,64,0,0,,,
80609,note_on,,,,,53,0,1,,,,0,,40,88
80610,note_off,,,,,1,0,1,,,,0,,69,0
80613,note_on,,,,,3,0,1,,,,0,,52,92
80628,note_off,,,,,15,0,1,,,,0,,47,0
80640,note_on,,,,,12,0,1,,,,0,,59,57
80713,control_change,,,,,73,0,1,,64,127,0,,,
80764,note_on,,,,,51,0,1,,,,0,,69,57
80765,note_on,,,,,1,0,1,,,,0,,64,57
80774,note_off,,,,,9,0,1,,,,0,,59,0
80885,note_on,,,,,111,0,1,,,,0,,68,59
80897,note_off,,,,,12,0,1,,,,0,,64,0
80901,note_off,,,,,4,0,1,,,,0,,69,0
81011,note_off,,,,,110,0,1,,,,0,,68,0
81012,note_on,,,,,1,0,1,,,,0,,71,59
81142,note_on,,,,,130,0,1,,,,0,,81,59
81144,note_on,,,,,2,0,1,,,,0,,76,64
81154,note_off,,,,,10,0,1,,,,0,,71,0
81270,note_on,,,,,116,0,1,,,,0,,80,53
81281,note_off,,,,,11,0,1,,,,0,,81,0
81283,note_off,,,,,2,0,1,,,,0,,76,0
81386,note_off,,,,,103,0,1,,,,0,,40,0
81388,note_off,,,,,2,0,1,,,,0,,52,0
81395,note_on,,,,,7,0,1,,,,0,,71,68
81404,note_off,,,,,9,0,1,,,,0,,80,0
81421,control_change,,,,,17,0,1,,64,0,0,,,
81505,note_off,,,,,84,0,1,,,,0,,71,0
81534,note_on,,,,,29,0,1,,,,0,,69,67
81536,note_on,,,,,2,0,1,,,,0,,64,66
81648,note_on,,,,,112,0,1,,,,0,,68,57
81661,note_off,,,,,13,0,1,,,,0,,69,0
81668,note_off,,,,,7,0,1,,,,0,,64,0
