tick,type,data,time,meta,track,port,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,program,channel,control,value,note,velocity
68160,control_change,,0,0,1,,,,,,,,,0,64,127,,
68160,note_on,,2,0,1,,,,,,,,,0,,,64,127
68256,note_on,,96,0,1,,,,,,,,,0,,,55,103
68352,note_on,,0,0,1,,,,,,,,,0,,,46,113
68352,note_on,,96,0,1,,,,,,,,,0,,,55,0
68416,note_on,,64,0,1,,,,,,,,,0,,,64,0
68446,note_on,,30,0,1,,,,,,,,,0,,,46,0
68448,set_tempo,,288,1,0,,241935,,,,,,,,,,,
68448,note_on,,2,0,1,,,,,,,,,0,,,58,127
68544,note_on,,96,0,1,,,,,,,,,0,,,67,124
68640,note_on,,96,0,1,,,,,,,,,0,,,67,0
68640,note_on,,0,0,1,,,,,,,,,0,,,76,127
68688,control_change,,48,0,1,,,,,,,,,0,64,0,,
68704,note_on,,16,0,1,,,,,,,,,0,,,58,0
68734,note_on,,30,0,1,,,,,,,,,0,,,76,0
68736,set_tempo,,288,1,0,,226415,,,,,,,,,,,
68736,control_change,,0,0,1,,,,,,,,,0,64,127,,
68736,note_on,,2,0,1,,,,,,,,,0,,,64,127
68832,note_on,,96,0,1,,,,,,,,,0,,,55,105
68928,note_on,,96,0,1,,,,,,,,,0,,,55,0
68928,note_on,,0,0,1,,,,,,,,,0,,,49,113
68992,note_on,,64,0,1,,,,,,,,,0,,,64,0
69022,note_on,,30,0,1,,,,,,,,,0,,,49,0
69024,set_tempo,,288,1,0,,211267,,,,,,,,,,,
69024,note_on,,2,0,1,,,,,,,,,0,,,61,125
69120,note_on,,96,0,1,,,,,,,,,0,,,67,123
69216,note_on,,0,0,1,,,,,,,,,0,,,76,127
69216,note_on,,96,0,1,,,,,,,,,0,,,67,0
69264,control_change,,48,0,1,,,,,,,,,0,64,0,,
69280,note_on,,16,0,1,,,,,,,,,0,,,61,0
69310,note_on,,30,0,1,,,,,,,,,0,,,76,0
69312,control_change,,0,0,1,,,,,,,,,0,64,127,,
69312,note_on,,2,0,1,,,,,,,,,0,,,64,126
69312,set_tempo,,288,1,0,,196721,,,,,,,,,,,
69408,note_on,,96,0,1,,,,,,,,,0,,,55,105
69504,note_on,,0,0,1,,,,,,,,,0,,,48,105
69504,note_on,,96,0,1,,,,,,,,,0,,,55,0
69568,note_on,,64,0,1,,,,,,,,,0,,,64,0
69598,note_on,,30,0,1,,,,,,,,,0,,,48,0
69600,set_tempo,,288,1,0,,181268,,,,,,,,,,,
69600,note_on,,2,0,1,,,,,,,,,0,,,60,127
69696,note_on,,96,0,1,,,,,,,,,0,,,67,127
69792,note_on,,96,0,1,,,,,,,,,0,,,67,0
69792,note_on,,0,0,1,,,,,,,,,0,,,76,127
69840,control_change,,48,0,1,,,,,,,,,0,64,0,,
69856,note_on,,16,0,1,,,,,,,,,0,,,60,0
69886,note_on,,30,0,1,,,,,,,,,0,,,76,0
69888,note_on,,0,0,1,,,,,,,,,0,,,64,127
69888,set_tempo,,288,1,0,,241935,,,,,,,,,,,
69888,control_change,,2,0,1,,,,,,,,,0,64,127,,
69984,note_on,,96,0,1,,,,,,,,,0,,,55,105
70080,note_on,,0,0,1,,,,,,,,,0,,,47,107
70080,note_on,,96,0,1,,,,,,,,,0,,,55,0
70144,note_on,,64,0,1,,,,,,,,,0,,,64,0
70174,note_on,,30,0,1,,,,,,,,,0,,,47,0
70176,set_tempo,,288,1,0,,211267,,,,,,,,,,,
70176,note_on,,2,0,1,,,,,,,,,0,,,59,122
70272,note_on,,96,0,1,,,,,,,,,0,,,67,125
70368,note_on,,0,0,1,,,,,,,,,0,,,76,127
70368,note_on,,96,0,1,,,,,,,,,0,,,67,0
70416,control_change,,48,0,1,,,,,,,,,0,64,0,,
70432,note_on,,16,0,1,,,,,,,,,0,,,59,0
70462,note_on,,30,0,1,,,,,,,,,0,,,76,0
70464,set_tempo,,288,1,0,,256410,,,,,,,,,,,
70464,note_on,,2,0,1,,,,,,,,,0,,,64,127
70464,control_change,,0,0,1,,,,,,,,,0,64,127,,
70560,note_on,,96,0,1,,,,,,,,,0,,,55,107
70656,note_on,,96,0,1,,,,,,,,,0,,,55,0
70656,note_on,,0,0,1,,,,,,,,,0,,,46,110
70720,note_on,,64,0,1,,,,,,,,,0,,,64,0
70750,note_on,,30,0,1,,,,,,,,,0,,,46,0
70752,set_tempo,,288,1,0,,241935,,,,,,,,,,,
70752,note_on,,2,0,1,,,,,,,,,0,,,58,123
70848,note_on,,96,0,1,,,,,,,,,0,,,67,127
70944,note_on,,96,0,1,,,,,,,,,0,,,67,0
70944,note_on,,0,0,1,,,,,,,,,0,,,76,123
70992,control_change,,48,0,1,,,,,,,,,0,64,0,,
71008,note_on,,16,0,1,,,,,,,,,0,,,58,0
71038,note_on,,30,0,1,,,,,,,,,0,,,76,0
71040,note_on,,2,0,1,,,,,,,,,0,,,41,67
71040,set_tempo,,288,1,0,,171428,,,,,,,,,,,
71040,note_on,,0,0,1,,,,,,,,,0,,,50,58
71136,note_on,,0,0,1,,,,,,,,,0,,,42,49
71136,note_on,,96,0,1,,,,,,,,,0,,,41,0
71136,note_on,,0,0,1,,,,,,,,,0,,,50,0
71232,note_on,,96,0,1,,,,,,,,,0,,,42,0
71232,note_on,,0,0,1,,,,,,,,,0,,,36,43
71326,note_on,,94,0,1,,,,,,,,,0,,,36,0
71328,note_on,,2,0,1,,,,,,,,,0,,,53,46
71424,note_on,,96,0,1,,,,,,,,,0,,,53,0
71424,note_on,,0,0,1,,,,,,,,,0,,,54,62
71520,note_on,,0,0,1,,,,,,,,,0,,,59,65
71520,note_on,,96,0,1,,,,,,,,,0,,,54,0
71616,note_on,,0,0,1,,,,,,,,,0,,,62,68
71616,note_on,,0,0,1,,,,,,,,,0,,,55,59
71616,note_on,,0,0,1,,,,,,,,,0,,,52,59
71616,note_on,,96,0,1,,,,,,,,,0,,,59,0
71712,note_on,,0,0,1,,,,,,,,,0,,,58,75
71712,note_on,,96,0,1,,,,,,,,,0,,,62,0
71808,note_on,,0,0,1,,,,,,,,,0,,,61,79
71808,note_on,,0,0,1,,,,,,,,,0,,,54,43
71808,note_on,,0,0,1,,,,,,,,,0,,,55,0
71808,note_on,,96,0,1,,,,,,,,,0,,,52,0
71808,note_on,,0,0,1,,,,,,,,,0,,,50,41
71808,note_on,,0,0,1,,,,,,,,,0,,,58,0
71904,note_on,,0,0,1,,,,,,,,,0,,,59,92
71904,note_on,,96,0,1,,,,,,,,,0,,,61,0
71968,note_on,,64,0,1,,,,,,,,,0,,,50,0
71968,note_on,,0,0,1,,,,,,,,,0,,,54,0
72000,note_on,,32,0,1,,,,,,,,,0,,,59,0
72000,note_on,,0,0,1,,,,,,,,,0,,,62,94
72096,note_on,,96,0,1,,,,,,,,,0,,,62,0
72096,note_on,,0,0,1,,,,,,,,,0,,,66,106
72192,note_on,,96,0,1,,,,,,,,,0,,,66,0
72192,note_on,,0,0,1,,,,,,,,,0,,,41,63
72192,note_on,,0,0,1,,,,,,,,,0,,,71,113
72192,note_on,,0,0,1,,,,,,,,,0,,,50,59
72286,note_on,,94,0,1,,,,,,,,,0,,,71,0
72288,note_on,,2,0,1,,,,,,,,,0,,,41,0
72288,note_on,,0,0,1,,,,,,,,,0,,,50,0
72288,note_on,,0,0,1,,,,,,,,,0,,,42,50
72384,note_on,,0,0,1,,,,,,,,,0,,,36,45
72384,note_on,,96,0,1,,,,,,,,,0,,,42,0
72478,note_on,,94,0,1,,,,,,,,,0,,,36,0
72480,note_on,,2,0,1,,,,,,,,,0,,,53,54
72576,note_on,,96,0,1,,,,,,,,,0,,,53,0
72576,note_on,,0,0,1,,,,,,,,,0,,,54,55
72672,note_on,,96,0,1,,,,,,,,,0,,,54,0
72672,note_on,,0,0,1,,,,,,,,,0,,,59,59
72768,note_on,,0,0,1,,,,,,,,,0,,,55,64
72768,note_on,,0,0,1,,,,,,,,,0,,,52,63
72768,note_on,,0,0,1,,,,,,,,,0,,,62,65
72768,note_on,,96,0,1,,,,,,,,,0,,,59,0
72864,note_on,,96,0,1,,,,,,,,,0,,,62,0
72864,note_on,,0,0,1,,,,,,,,,0,,,58,75
72960,note_on,,0,0,1,,,,,,,,,0,,,54,48
72960,note_on,,0,0,1,,,,,,,,,0,,,50,41
72960,note_on,,0,0,1,,,,,,,,,0,,,61,83
72960,note_on,,0,0,1,,,,,,,,,0,,,58,0
72960,note_on,,0,0,1,,,,,,,,,0,,,55,0
72960,note_on,,96,0,1,,,,,,,,,0,,,52,0
73056,note_on,,96,0,1,,,,,,,,,0,,,61,0
73056,note_on,,0,0,1,,,,,,,,,0,,,59,89
73120,note_on,,64,0,1,,,,,,,,,0,,,54,0
73120,note_on,,0,0,1,,,,,,,,,0,,,50,0
73152,note_on,,32,0,1,,,,,,,,,0,,,59,0
73152,note_on,,0,0,1,,,,,,,,,0,,,62,93
73248,note_on,,96,0,1,,,,,,,,,0,,,62,0
73248,note_on,,0,0,1,,,,,,,,,0,,,66,98
73344,note_on,,96,0,1,,,,,,,,,0,,,66,0
73344,note_on,,0,0,1,,,,,,,,,0,,,74,106
73344,note_on,,0,0,1,,,,,,,,,0,,,47,80
73392,note_on,,48,0,1,,,,,,,,,0,,,47,0
73438,note_on,,46,0,1,,,,,,,,,0,,,74,0
73536,note_on,,98,0,1,,,,,,,,,0,,,76,47
73632,note_on,,0,0,1,,,,,,,,,0,,,70,54
73632,note_on,,96,0,1,,,,,,,,,0,,,76,0
73728,note_on,,96,0,1,,,,,,,,,0,,,70,0
73728,note_on,,0,0,1,,,,,,,,,0,,,74,57
73824,note_on,,96,0,1,,,,,,,,,0,,,74,0
73824,note_on,,0,0,1,,,,,,,,,0,,,71,62
73920,note_on,,96,0,1,,,,,,,,,0,,,71,0
73920,note_on,,0,0,1,,,,,,,,,0,,,54,42
73920,note_on,,0,0,1,,,,,,,,,0,,,79,65
73920,note_on,,0,0,1,,,,,,,,,0,,,62,46
73968,note_on,,48,0,1,,,,,,,,,0,,,54,0
73968,note_on,,0,0,1,,,,,,,,,0,,,62,0
74016,note_on,,48,0,1,,,,,,,,,0,,,79,0
74016,note_on,,0,0,1,,,,,,,,,0,,,73,66
74112,note_on,,96,0,1,,,,,,,,,0,,,73,0
74112,note_on,,0,0,1,,,,,,,,,0,,,47,52
74112,note_on,,0,0,1,,,,,,,,,0,,,78,72
74160,note_on,,48,0,1,,,,,,,,,0,,,47,0
74208,note_on,,48,0,1,,,,,,,,,0,,,78,0
74208,note_on,,0,0,1,,,,,,,,,0,,,74,67
74304,note_on,,96,0,1,,,,,,,,,0,,,74,0
74304,note_on,,0,0,1,,,,,,,,,0,,,62,60
74304,note_on,,0,0,1,,,,,,,,,0,,,85,72
74304,note_on,,0,0,1,,,,,,,,,0,,,54,62
74352,note_on,,0,0,1,,,,,,,,,0,,,54,0
74352,note_on,,48,0,1,,,,,,,,,0,,,62,0
74400,note_on,,48,0,1,,,,,,,,,0,,,85,0
74400,note_on,,0,0,1,,,,,,,,,0,,,77,75
74496,note_on,,96,0,1,,,,,,,,,0,,,77,0
74496,note_on,,0,0,1,,,,,,,,,0,,,47,72
74496,note_on,,0,0,1,,,,,,,,,0,,,83,79
74544,note_on,,48,0,1,,,,,,,,,0,,,47,0
74592,note_on,,48,0,1,,,,,,,,,0,,,83,0
74592,note_on,,0,0,1,,,,,,,,,0,,,78,89
74688,note_on,,0,0,1,,,,,,,,,0,,,88,96
74688,note_on,,0,0,1,,,,,,,,,0,,,54,81
74688,note_on,,96,0,1,,,,,,,,,0,,,78,0
74688,note_on,,0,0,1,,,,,,,,,0,,,62,76
74736,note_on,,48,0,1,,,,,,,,,0,,,62,0
74736,note_on,,0,0,1,,,,,,,,,0,,,54,0
74784,note_on,,48,0,1,,,,,,,,,0,,,88,0
74784,note_on,,0,0,1,,,,,,,,,0,,,82,95
74880,note_on,,96,0,1,,,,,,,,,0,,,82,0
74880,note_on,,0,0,1,,,,,,,,,0,,,86,104
74880,note_on,,0,0,1,,,,,,,,,0,,,47,85
74928,note_on,,48,0,1,,,,,,,,,0,,,47,0
74976,note_on,,48,0,1,,,,,,,,,0,,,86,0
74976,note_on,,0,0,1,,,,,,,,,0,,,83,101
75072,note_on,,0,0,1,,,,,,,,,0,,,54,92
75072,note_on,,0,0,1,,,,,,,,,0,,,95,109
75072,note_on,,0,0,1,,,,,,,,,0,,,62,91
75072,note_on,,96,0,1,,,,,,,,,0,,,83,0
75120,note_on,,0,0,1,,,,,,,,,0,,,62,0
75120,note_on,,0,0,1,,,,,,,,,0,,,95,0
75120,note_on,,48,0,1,,,,,,,,,0,,,54,0
75648,note_on,,528,0,1,,,,,,,,,0,,,52,61
75648,note_on,,0,0,1,,,,,,,,,0,,,42,65
75744,note_on,,96,0,1,,,,,,,,,0,,,52,0
75744,note_on,,0,0,1,,,,,,,,,0,,,42,0
75744,note_on,,0,0,1,,,,,,,,,0,,,43,44
75840,note_on,,96,0,1,,,,,,,,,0,,,43,0
75840,note_on,,0,0,1,,,,,,,,,0,,,35,45
75934,note_on,,94,0,1,,,,,,,,,0,,,35,0
75936,note_on,,2,0,1,,,,,,,,,0,,,58,62
76032,note_on,,96,0,1,,,,,,,,,0,,,58,0
76032,note_on,,0,0,1,,,,,,,,,0,,,59,62
76128,note_on,,96,0,1,,,,,,,,,0,,,59,0
76128,note_on,,0,0,1,,,,,,,,,0,,,64,75
76224,note_on,,0,0,1,,,,,,,,,0,,,57,61
76224,note_on,,0,0,1,,,,,,,,,0,,,67,70
76224,note_on,,96,0,1,,,,,,,,,0,,,64,0
76224,note_on,,0,0,1,,,,,,,,,0,,,60,58
76320,note_on,,0,0,1,,,,,,,,,0,,,63,79
76320,note_on,,96,0,1,,,,,,,,,0,,,67,0
76416,note_on,,0,0,1,,,,,,,,,0,,,59,43
76416,note_on,,0,0,1,,,,,,,,,0,,,66,83
76416,note_on,,0,0,1,,,,,,,,,0,,,55,40
76416,note_on,,0,0,1,,,,,,,,,0,,,63,0
76416,note_on,,0,0,1,,,,,,,,,0,,,57,0
76416,note_on,,96,0,1,,,,,,,,,0,,,60,0
76512,note_on,,0,0,1,,,,,,,,,0,,,64,91
76512,note_on,,96,0,1,,,,,,,,,0,,,66,0
76576,note_on,,0,0,1,,,,,,,,,0,,,59,0
76576,note_on,,64,0,1,,,,,,,,,0,,,55,0
76608,note_on,,32,0,1,,,,,,,,,0,,,64,0
76608,note_on,,0,0,1,,,,,,,,,0,,,67,99
76704,note_on,,96,0,1,,,,,,,,,0,,,67,0
76704,note_on,,0,0,1,,,,,,,,,0,,,71,99
76800,note_on,,96,0,1,,,,,,,,,0,,,71,0
76800,note_on,,0,0,1,,,,,,,,,0,,,52,46
76800,note_on,,0,0,1,,,,,,,,,0,,,76,104
76800,note_on,,0,0,1,,,,,,,,,0,,,42,48
76832,note_on,,32,0,1,,,,,,,,,0,,,76,0
76896,note_on,,0,0,1,,,,,,,,,0,,,42,0
76896,note_on,,0,0,1,,,,,,,,,0,,,43,42
76896,note_on,,64,0,1,,,,,,,,,0,,,52,0
76992,note_on,,96,0,1,,,,,,,,,0,,,43,0
76992,note_on,,0,0,1,,,,,,,,,0,,,35,42
77086,note_on,,94,0,1,,,,,,,,,0,,,35,0
77088,note_on,,2,0,1,,,,,,,,,0,,,58,47
77184,note_on,,96,0,1,,,,,,,,,0,,,58,0
77184,note_on,,0,0,1,,,,,,,,,0,,,59,54
77280,note_on,,0,0,1,,,,,,,,,0,,,64,62
77280,note_on,,96,0,1,,,,,,,,,0,,,59,0
77376,note_on,,96,0,1,,,,,,,,,0,,,64,0
77376,note_on,,0,0,1,,,,,,,,,0,,,60,63
77376,note_on,,0,0,1,,,,,,,,,0,,,57,60
77376,note_on,,0,0,1,,,,,,,,,0,,,67,68
77472,note_on,,0,0,1,,,,,,,,,0,,,63,75
77472,note_on,,96,0,1,,,,,,,,,0,,,67,0
77568,note_on,,0,0,1,,,,,,,,,0,,,55,43
77568,note_on,,0,0,1,,,,,,,,,0,,,66,84
77568,note_on,,0,0,1,,,,,,,,,0,,,59,42
77568,note_on,,0,0,1,,,,,,,,,0,,,63,0
77568,note_on,,0,0,1,,,,,,,,,0,,,57,0
77568,note_on,,96,0,1,,,,,,,,,0,,,60,0
77664,note_on,,0,0,1,,,,,,,,,0,,,64,87
77664,note_on,,96,0,1,,,,,,,,,0,,,66,0
77728,note_on,,0,0,1,,,,,,,,,0,,,55,0
77728,note_on,,64,0,1,,,,,,,,,0,,,59,0
77760,note_on,,32,0,1,,,,,,,,,0,,,64,0
77760,note_on,,0,0,1,,,,,,,,,0,,,67,89
77856,note_on,,96,0,1,,,,,,,,,0,,,67,0
77856,note_on,,0,0,1,,,,,,,,,0,,,71,103
77952,note_on,,96,0,1,,,,,,,,,0,,,71,0
77952,note_on,,0,0,1,,,,,,,,,0,,,79,112
77952,note_on,,0,0,1,,,,,,,,,0,,,47,41
78000,note_on,,48,0,1,,,,,,,,,0,,,47,0
78046,note_on,,46,0,1,,,,,,,,,0,,,79,0
78144,note_on,,98,0,1,,,,,,,,,0,,,78,42
78240,note_on,,96,0,1,,,,,,,,,0,,,78,0
78240,note_on,,0,0,1,,,,,,,,,0,,,70,46
78336,note_on,,96,0,1,,,,,,,,,0,,,70,0
78336,note_on,,0,0,1,,,,,,,,,0,,,76,49
78432,note_on,,96,0,1,,,,,,,,,0,,,76,0
78432,note_on,,0,0,1,,,,,,,,,0,,,71,51
78528,note_on,,96,0,1,,,,,,,,,0,,,71,0
78528,note_on,,0,0,1,,,,,,,,,0,,,55,48
78528,note_on,,0,0,1,,,,,,,,,0,,,64,48
78528,note_on,,0,0,1,,,,,,,,,0,,,81,62
78576,note_on,,0,0,1,,,,,,,,,0,,,64,0
78576,note_on,,48,0,1,,,,,,,,,0,,,55,0
78624,note_on,,48,0,1,,,,,,,,,0,,,81,0
78624,note_on,,0,0,1,,,,,,,,,0,,,75,63
78720,note_on,,96,0,1,,,,,,,,,0,,,75,0
78720,note_on,,0,0,1,,,,,,,,,0,,,79,70
78720,note_on,,0,0,1,,,,,,,,,0,,,47,56
78768,note_on,,48,0,1,,,,,,,,,0,,,47,0
78816,note_on,,0,0,1,,,,,,,,,0,,,76,70
78816,note_on,,48,0,1,,,,,,,,,0,,,79,0
78912,note_on,,0,0,1,,,,,,,,,0,,,84,75
78912,note_on,,96,0,1,,,,,,,,,0,,,76,0
78912,note_on,,0,0,1,,,,,,,,,0,,,64,59
78912,note_on,,0,0,1,,,,,,,,,0,,,55,55
78960,note_on,,48,0,1,,,,,,,,,0,,,64,0
78960,note_on,,0,0,1,,,,,,,,,0,,,55,0
79008,note_on,,48,0,1,,,,,,,,,0,,,84,0
79008,note_on,,0,0,1,,,,,,,,,0,,,78,84
79104,note_on,,0,0,1,,,,,,,,,0,,,83,85
79104,note_on,,96,0,1,,,,,,,,,0,,,78,0
79104,note_on,,0,0,1,,,,,,,,,0,,,47,64
79152,note_on,,48,0,1,,,,,,,,,0,,,47,0
79200,note_on,,48,0,1,,,,,,,,,0,,,83,0
79200,note_on,,0,0,1,,,,,,,,,0,,,79,93
79296,note_on,,96,0,1,,,,,,,,,0,,,79,0
79296,note_on,,0,0,1,,,,,,,,,0,,,55,74
79296,note_on,,0,0,1,,,,,,,,,0,,,90,91
79296,note_on,,0,0,1,,,,,,,,,0,,,64,72
79344,note_on,,48,0,1,,,,,,,,,0,,,55,0
79344,note_on,,0,0,1,,,,,,,,,0,,,64,0
79392,note_on,,0,0,1,,,,,,,,,0,,,82,98
79392,note_on,,48,0,1,,,,,,,,,0,,,90,0
79488,note_on,,96,0,1,,,,,,,,,0,,,82,0
79488,note_on,,0,0,1,,,,,,,,,0,,,88,103
79488,note_on,,0,0,1,,,,,,,,,0,,,47,84
79536,note_on,,48,0,1,,,,,,,,,0,,,47,0
79584,note_on,,0,0,1,,,,,,,,,0,,,83,105
79584,note_on,,48,0,1,,,,,,,,,0,,,88,0
79680,note_on,,0,0,1,,,,,,,,,0,,,64,93
79680,note_on,,96,0,1,,,,,,,,,0,,,83,0
79680,note_on,,0,0,1,,,,,,,,,0,,,55,90
79680,note_on,,0,0,1,,,,,,,,,0,,,100,110
79728,note_on,,0,0,1,,,,,,,,,0,,,64,0
79728,note_on,,48,0,1,,,,,,,,,0,,,55,0
79840,note_on,,112,0,1,,,,,,,,,0,,,100,0
80256,note_on,,416,0,1,,,,,,,,,0,,,78,80
80256,note_on,,0,0,1,,,,,,,,,0,,,90,90
80256,note_on,,0,0,1,,,,,,,,,0,,,70,60
80256,note_on,,0,0,1,,,,,,,,,0,,,76,60
80256,note_on,,0,0,1,,,,,,,,,0,,,73,63
80416,note_on,,160,0,1,,,,,,,,,0,,,78,0
80448,note_on,,0,0,1,,,,,,,,,0,,,79,73
80448,note_on,,0,0,1,,,,,,,,,0,,,91,94
80448,note_on,,32,0,1,,,,,,,,,0,,,90,0
80544,note_on,,96,0,1,,,,,,,,,0,,,91,0
80544,note_on,,0,0,1,,,,,,,,,0,,,90,92
80640,note_on,,96,0,1,,,,,,,,,0,,,90,0
80640,note_on,,0,0,1,,,,,,,,,0,,,89,95
80736,note_on,,96,0,1,,,,,,,,,0,,,89,0
80736,note_on,,0,0,1,,,,,,,,,0,,,88,91
80832,note_on,,96,0,1,,,,,,,,,0,,,70,0
80832,note_on,,0,0,1,,,,,,,,,0,,,76,0
80832,note_on,,0,0,1,,,,,,,,,0,,,73,0
80832,note_on,,0,0,1,,,,,,,,,0,,,88,0
80832,note_on,,0,0,1,,,,,,,,,0,,,74,57
80832,note_on,,0,0,1,,,,,,,,,0,,,88,94
80832,note_on,,0,0,1,,,,,,,,,0,,,71,61
80928,note_on,,96,0,1,,,,,,,,,0,,,88,0
80928,note_on,,0,0,1,,,,,,,,,0,,,86,89
80992,note_on,,0,0,1,,,,,,,,,0,,,71,0
80992,note_on,,0,0,1,,,,,,,,,0,,,74,0
80992,note_on,,64,0,1,,,,,,,,,0,,,79,0
81024,note_on,,32,0,1,,,,,,,,,0,,,86,0
81024,note_on,,0,0,1,,,,,,,,,0,,,85,95
81024,note_on,,0,0,1,,,,,,,,,0,,,54,76
81024,note_on,,0,0,1,,,,,,,,,0,,,66,76
81120,note_on,,96,0,1,,,,,,,,,0,,,85,0
81120,note_on,,0,0,1,,,,,,,,,0,,,83,88
81184,note_on,,64,0,1,,,,,,,,,0,,,54,0
81184,note_on,,0,0,1,,,,,,,,,0,,,66,0
81216,note_on,,32,0,1,,,,,,,,,0,,,83,0
81216,note_on,,0,0,1,,,,,,,,,0,,,81,90
81312,note_on,,0,0,1,,,,,,,,,0,,,79,91
81312,note_on,,96,0,1,,,,,,,,,0,,,81,0
81408,note_on,,96,0,1,,,,,,,,,0,,,79,0
81408,note_on,,0,0,1,,,,,,,,,0,,,78,89
81408,note_on,,0,0,1,,,,,,,,,0,,,69,71
81408,note_on,,0,0,1,,,,,,,,,0,,,73,74
81456,note_on,,48,0,1,,,,,,,,,0,,,69,0
81456,note_on,,0,0,1,,,,,,,,,0,,,73,0
81504,note_on,,48,0,1,,,,,,,,,0,,,78,0
81504,note_on,,0,0,1,,,,,,,,,0,,,79,88
81600,note_on,,96,0,1,,,,,,,,,0,,,79,0
81600,note_on,,0,0,1,,,,,,,,,0,,,54,74
81600,note_on,,0,0,1,,,,,,,,,0,,,77,85
81648,note_on,,48,0,1,,,,,,,,,0,,,54,0
81696,note_on,,48,0,1,,,,,,,,,0,,,77,0
81696,note_on,,0,0,1,,,,,,,,,0,,,78,85
81792,note_on,,0,0,1,,,,,,,,,0,,,83,85
81792,note_on,,0,0,1,,,,,,,,,0,,,67,77
81792,note_on,,0,0,1,,,,,,,,,0,,,71,75
81792,note_on,,96,0,1,,,,,,,,,0,,,78,0
81840,note_on,,48,0,1,,,,,,,,,0,,,67,0
81840,note_on,,0,0,1,,,,,,,,,0,,,71,0
81888,note_on,,48,0,1,,,,,,,,,0,,,83,0
81888,note_on,,0,0,1,,,,,,,,,0,,,76,83
81984,note_on,,0,0,1,,,,,,,,,0,,,74,88
81984,note_on,,96,0,1,,,,,,,,,0,,,76,0
81984,note_on,,0,0,1,,,,,,,,,0,,,66,75
81984,note_on,,0,0,1,,,,,,,,,0,,,69,71
82032,note_on,,48,0,1,,,,,,,,,0,,,66,0
82032,note_on,,0,0,1,,,,,,,,,0,,,69,0
82080,note_on,,48,0,1,,,,,,,,,0,,,74,0
82080,note_on,,0,0,1,,,,,,,,,0,,,76,86
82176,note_on,,0,0,1,,,,,,,,,0,,,73,81
82176,note_on,,0,0,1,,,,,,,,,0,,,54,77
82176,note_on,,96,0,1,,,,,,,,,0,,,76,0
82224,note_on,,48,0,1,,,,,,,,,0,,,54,0
82272,note_on,,48,0,1,,,,,,,,,0,,,73,0
82272,note_on,,0,0,1,,,,,,,,,0,,,74,82
82368,note_on,,0,0,1,,,,,,,,,0,,,64,56
82368,note_on,,0,0,1,,,,,,,,,0,,,67,80
82368,note_on,,0,0,1,,,,,,,,,0,,,79,81
82368,note_on,,96,0,1,,,,,,,,,0,,,74,0
82464,note_on,,96,0,1,,,,,,,,,0,,,79,0
82464,note_on,,0,0,1,,,,,,,,,0,,,71,73
82528,note_on,,64,0,1,,,,,,,,,0,,,64,0
82558,note_on,,30,0,1,,,,,,,,,0,,,71,0
82560,note_on,,2,0,1,,,,,,,,,0,,,70,78
82560,note_on,,0,0,1,,,,,,,,,0,,,61,64
82656,note_on,,96,0,1,,,,,,,,,0,,,70,0
82656,note_on,,0,0,1,,,,,,,,,0,,,76,78
82720,note_on,,64,0,1,,,,,,,,,0,,,67,0
82752,note_on,,0,0,1,,,,,,,,,0,,,68,80
82752,note_on,,0,0,1,,,,,,,,,0,,,54,65
82752,note_on,,32,0,1,,,,,,,,,0,,,76,0
82848,note_on,,96,0,1,,,,,,,,,0,,,68,0
82848,note_on,,0,0,1,,,,,,,,,0,,,69,77
82896,note_on,,48,0,1,,,,,,,,,0,,,61,0
82944,note_on,,0,0,1,,,,,,,,,0,,,62,79
82944,note_on,,48,0,1,,,,,,,,,0,,,69,0
82944,note_on,,0,0,1,,,,,,,,,0,,,66,72
82944,note_on,,0,0,1,,,,,,,,,0,,,78,80
83040,note_on,,0,0,1,,,,,,,,,0,,,74,73
83040,note_on,,96,0,1,,,,,,,,,0,,,78,0
83104,note_on,,64,0,1,,,,,,,,,0,,,66,0
83136,note_on,,32,0,1,,,,,,,,,0,,,62,0
83136,note_on,,0,0,1,,,,,,,,,0,,,74,0
83136,note_on,,0,0,1,,,,,,,,,0,,,70,74
83136,note_on,,0,0,1,,,,,,,,,0,,,67,72
83136,note_on,,0,0,1,,,,,,,,,0,,,61,78
83232,note_on,,96,0,1,,,,,,,,,0,,,70,0
83232,note_on,,0,0,1,,,,,,,,,0,,,74,73
83296,note_on,,64,0,1,,,,,,,,,0,,,54,0
83296,note_on,,0,0,1,,,,,,,,,0,,,67,0
83328,note_on,,32,0,1,,,,,,,,,0,,,74,0
83328,note_on,,0,0,1,,,,,,,,,0,,,54,78
83328,note_on,,0,0,1,,,,,,,,,0,,,68,79
83328,note_on,,0,0,1,,,,,,,,,0,,,54,57
83424,note_on,,96,0,1,,,,,,,,,0,,,68,0
83424,note_on,,0,0,1,,,,,,,,,0,,,69,75
83472,note_on,,48,0,1,,,,,,,,,0,,,61,0
83488,note_on,,16,0,1,,,,,,,,,0,,,54,0
83520,note_on,,32,0,1,,,,,,,,,0,,,69,0
83520,note_on,,0,0,1,,,,,,,,,0,,,62,78
83520,note_on,,0,0,1,,,,,,,,,0,,,78,73
83520,note_on,,0,0,1,,,,,,,,,0,,,66,74
83616,note_on,,96,0,1,,,,,,,,,0,,,78,0
83616,note_on,,0,0,1,,,,,,,,,0,,,74,71
