tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,key,port,program,channel,control,value,note,velocity
30910,note_on,46,0,3,,,,,,,,,0,,,51,0
30910,note_on,46,0,1,,,,,,,,,0,,,68,0
30910,note_on,94,0,2,,,,,,,,,0,,,60,0
30910,note_on,0,0,2,,,,,,,,,0,,,66,0
30912,note_on,2,0,1,,,,,,,,,0,,,68,45
30912,note_on,2,0,3,,,,,,,,,0,,,52,45
31008,note_on,98,0,2,,,,,,,,,0,,,61,45
31072,note_on,160,0,1,,,,,,,,,0,,,68,0
31072,note_on,160,0,3,,,,,,,,,0,,,52,0
31102,note_on,94,0,2,,,,,,,,,0,,,61,0
31104,note_on,0,0,2,,,,,,,,,0,,,64,45
31104,note_on,2,0,2,,,,,,,,,0,,,61,45
31104,note_on,32,0,1,,,,,,,,,0,,,73,45
31104,note_on,32,0,3,,,,,,,,,0,,,37,45
31198,note_on,94,0,2,,,,,,,,,0,,,61,0
31198,note_on,0,0,2,,,,,,,,,0,,,64,0
31200,note_on,0,0,2,,,,,,,,,0,,,64,45
31200,note_on,2,0,2,,,,,,,,,0,,,61,45
31264,note_on,160,0,3,,,,,,,,,0,,,37,0
31264,note_on,160,0,1,,,,,,,,,0,,,73,0
31294,note_on,0,0,2,,,,,,,,,0,,,64,0
31294,note_on,94,0,2,,,,,,,,,0,,,61,0
31296,note_on,0,0,2,,,,,,,,,0,,,64,45
31296,note_on,2,0,2,,,,,,,,,0,,,61,45
31296,note_on,32,0,1,,,,,,,,,0,,,71,45
31296,note_on,32,0,3,,,,,,,,,0,,,56,45
31390,note_on,94,0,2,,,,,,,,,0,,,61,0
31390,note_on,0,0,2,,,,,,,,,0,,,64,0
31392,note_on,2,0,2,,,,,,,,,0,,,61,45
31392,note_on,0,0,2,,,,,,,,,0,,,64,45
31438,note_on,142,0,3,,,,,,,,,0,,,56,0
31440,note_on,2,0,3,,,,,,,,,0,,,56,45
31456,note_on,160,0,1,,,,,,,,,0,,,71,0
31486,note_on,94,0,2,,,,,,,,,0,,,61,0
31486,note_on,0,0,2,,,,,,,,,0,,,64,0
31486,note_on,46,0,3,,,,,,,,,0,,,56,0
31488,note_on,2,0,2,,,,,,,,,0,,,61,45
31488,note_on,2,0,3,,,,,,,,,0,,,56,63
31488,note_on,0,0,2,,,,,,,,,0,,,64,45
31488,note_on,32,0,1,,,,,,,,,0,,,71,45
31582,note_on,94,0,2,,,,,,,,,0,,,61,0
31582,note_on,0,0,2,,,,,,,,,0,,,64,0
31584,note_on,2,0,2,,,,,,,,,0,,,61,45
31584,note_on,0,0,2,,,,,,,,,0,,,64,45
31648,note_on,160,0,1,,,,,,,,,0,,,71,0
31648,note_on,160,0,3,,,,,,,,,0,,,56,0
31678,note_on,0,0,2,,,,,,,,,0,,,64,0
31678,note_on,94,0,2,,,,,,,,,0,,,61,0
31680,note_on,32,0,3,,,,,,,,,0,,,30,45
31680,note_on,2,0,2,,,,,,,,,0,,,61,45
31680,note_on,0,0,2,,,,,,,,,0,,,64,45
31680,note_on,32,0,1,,,,,,,,,0,,,69,45
31688,note_on,0,0,3,,,,,,,,,0,,,42,45
31688,note_on,8,0,3,,,,,,,,,0,,,30,0
31740,note_on,0,0,3,,,,,,,,,0,,,49,45
31740,note_on,52,0,3,,,,,,,,,0,,,42,0
31774,note_on,94,0,2,,,,,,,,,0,,,61,0
31774,note_on,0,0,2,,,,,,,,,0,,,64,0
31776,note_on,2,0,2,,,,,,,,,0,,,61,45
31776,note_on,0,0,2,,,,,,,,,0,,,64,45
31812,note_on,72,0,3,,,,,,,,,0,,,49,0
31812,note_on,0,0,3,,,,,,,,,0,,,54,45
31840,note_on,160,0,1,,,,,,,,,0,,,69,0
31870,note_on,0,0,2,,,,,,,,,0,,,64,0
31870,note_on,94,0,2,,,,,,,,,0,,,61,0
31872,note_on,32,0,1,,,,,,,,,0,,,68,45
31872,note_on,60,0,3,,,,,,,,,0,,,54,0
31872,note_on,2,0,2,,,,,,,,,0,,,61,45
31872,note_on,0,0,2,,,,,,,,,0,,,64,45
31872,note_on,0,0,3,,,,,,,,,0,,,56,45
31934,note_on,62,0,3,,,,,,,,,0,,,56,0
31936,note_on,2,0,3,,,,,,,,,0,,,59,45
31966,note_on,94,0,2,,,,,,,,,0,,,61,0
31966,note_on,0,0,2,,,,,,,,,0,,,64,0
31968,note_on,0,0,2,,,,,,,,,0,,,64,45
31968,note_on,2,0,2,,,,,,,,,0,,,61,45
31998,note_on,62,0,3,,,,,,,,,0,,,59,0
32000,note_on,2,0,3,,,,,,,,,0,,,57,45
32032,note_on,160,0,1,,,,,,,,,0,,,68,0
32062,note_on,0,0,2,,,,,,,,,0,,,64,0
32062,note_on,94,0,2,,,,,,,,,0,,,61,0
32062,note_on,62,0,3,,,,,,,,,0,,,57,0
32064,note_on,2,0,3,,,,,,,,,0,,,57,45
32064,note_on,0,0,2,,,,,,,,,0,,,63,45
32064,note_on,32,0,1,,,,,,,,,0,,,68,45
32064,note_on,2,0,2,,,,,,,,,0,,,61,45
32158,note_on,94,0,2,,,,,,,,,0,,,61,0
32158,note_on,0,0,2,,,,,,,,,0,,,63,0
32160,note_on,0,0,2,,,,,,,,,0,,,63,45
32160,note_on,2,0,2,,,,,,,,,0,,,61,45
32224,note_on,160,0,1,,,,,,,,,0,,,68,0
32224,note_on,160,0,3,,,,,,,,,0,,,57,0
32254,note_on,0,0,2,,,,,,,,,0,,,63,0
32254,note_on,94,0,2,,,,,,,,,0,,,61,0
32256,note_on,2,0,2,,,,,,,,,0,,,57,45
32256,note_on,32,0,1,,,,,,,,,0,,,66,45
32256,note_on,0,0,2,,,,,,,,,0,,,63,45
32256,note_on,32,0,3,,,,,,,,,0,,,48,45
32350,note_on,0,0,2,,,,,,,,,0,,,63,0
32350,note_on,94,0,2,,,,,,,,,0,,,57,0
32352,note_on,0,0,2,,,,,,,,,0,,,63,45
32352,note_on,2,0,2,,,,,,,,,0,,,56,45
32416,note_on,160,0,1,,,,,,,,,0,,,66,0
32416,note_on,160,0,3,,,,,,,,,0,,,48,0
32446,note_on,94,0,2,,,,,,,,,0,,,56,0
32446,note_on,0,0,2,,,,,,,,,0,,,63,0
32448,note_on,32,0,3,,,,,,,,,0,,,49,45
32448,note_on,0,0,2,,,,,,,,,0,,,61,45
32448,note_on,2,0,2,,,,,,,,,0,,,56,45
32448,note_on,32,0,1,,,,,,,,,0,,,66,45
32454,note_on,6,0,3,,,,,,,,,0,,,49,0
32456,note_on,2,0,3,,,,,,,,,0,,,51,45
32462,note_on,6,0,3,,,,,,,,,0,,,51,0
32464,note_on,2,0,3,,,,,,,,,0,,,49,45
32470,note_on,6,0,3,,,,,,,,,0,,,49,0
32472,note_on,2,0,3,,,,,,,,,0,,,51,45
32478,note_on,6,0,3,,,,,,,,,0,,,51,0
32480,note_on,2,0,3,,,,,,,,,0,,,49,45
32486,note_on,6,0,3,,,,,,,,,0,,,49,0
32488,note_on,2,0,3,,,,,,,,,0,,,51,45
32494,note_on,6,0,3,,,,,,,,,0,,,51,0
32496,note_on,2,0,3,,,,,,,,,0,,,49,45
32502,note_on,6,0,3,,,,,,,,,0,,,49,0
32504,note_on,2,0,3,,,,,,,,,0,,,51,45
32510,note_on,6,0,3,,,,,,,,,0,,,51,0
32512,note_on,2,0,3,,,,,,,,,0,,,49,45
32518,note_on,6,0,3,,,,,,,,,0,,,49,0
32520,note_on,2,0,3,,,,,,,,,0,,,51,45
32526,note_on,6,0,3,,,,,,,,,0,,,51,0
32528,note_on,2,0,3,,,,,,,,,0,,,49,45
32534,note_on,6,0,3,,,,,,,,,0,,,49,0
32536,note_on,2,0,3,,,,,,,,,0,,,51,45
32542,note_on,94,0,2,,,,,,,,,0,,,56,0
32542,note_on,0,0,2,,,,,,,,,0,,,61,0
32542,note_on,94,0,1,,,,,,,,,0,,,66,0
32542,note_on,6,0,3,,,,,,,,,0,,,51,0
32544,note_on,2,0,3,,,,,,,,,0,,,48,45
32544,note_on,2,0,2,,,,,,,,,0,,,56,45
32544,note_on,0,0,2,,,,,,,,,0,,,61,45
32544,note_on,2,0,1,,,,,,,,,0,,,64,45
32566,note_on,22,0,3,,,,,,,,,0,,,48,0
32568,note_on,2,0,3,,,,,,,,,0,,,49,45
32590,note_on,22,0,3,,,,,,,,,0,,,49,0
32592,note_on,2,0,3,,,,,,,,,0,,,51,45
32614,note_on,22,0,3,,,,,,,,,0,,,51,0
32616,note_on,2,0,3,,,,,,,,,0,,,52,45
32638,note_on,94,0,2,,,,,,,,,0,,,56,0
32638,note_on,0,0,2,,,,,,,,,0,,,61,0
32638,note_on,22,0,3,,,,,,,,,0,,,52,0
32638,note_on,94,0,1,,,,,,,,,0,,,64,0
32640,note_on,0,0,2,,,,,,,,,0,,,60,45
32640,note_on,2,0,2,,,,,,,,,0,,,56,45
32640,note_on,2,0,1,,,,,,,,,0,,,64,45
32640,note_on,2,0,3,,,,,,,,,0,,,44,45
32734,note_on,94,0,1,,,,,,,,,0,,,64,0
32734,note_on,94,0,2,,,,,,,,,0,,,56,0
32734,note_on,0,0,2,,,,,,,,,0,,,60,0
32736,note_on,2,0,2,,,,,,,,,0,,,56,45
32736,note_on,0,0,2,,,,,,,,,0,,,60,45
32736,note_on,2,0,1,,,,,,,,,0,,,63,45
32800,note_on,160,0,3,,,,,,,,,0,,,44,0
32830,note_on,0,0,2,,,,,,,,,0,,,60,0
32830,note_on,94,0,2,,,,,,,,,0,,,56,0
32830,note_on,94,0,1,,,,,,,,,0,,,63,0
32832,note_on,32,0,3,,,,,,,,,0,,,31,75
32832,note_on,0,0,2,,,,,,,,,0,,,68,45
32832,note_on,2,0,2,,,,,,,,,0,,,56,45
32840,note_on,8,0,3,,,,,,,,,0,,,31,0
32840,note_on,0,0,3,,,,,,,,,0,,,32,75
32848,note_on,8,0,3,,,,,,,,,0,,,32,0
32848,note_on,0,0,3,,,,,,,,,0,,,33,75
32856,note_on,8,0,3,,,,,,,,,0,,,33,0
32856,note_on,0,0,3,,,,,,,,,0,,,34,75
32868,note_on,12,0,3,,,,,,,,,0,,,34,0
32868,note_on,0,0,3,,,,,,,,,0,,,35,75
32880,note_on,12,0,3,,,,,,,,,0,,,35,0
32880,note_on,0,0,3,,,,,,,,,0,,,36,75
32892,note_on,12,0,3,,,,,,,,,0,,,36,0
32892,note_on,0,0,3,,,,,,,,,0,,,37,75
32904,note_on,0,0,3,,,,,,,,,0,,,38,75
32904,note_on,12,0,3,,,,,,,,,0,,,37,0
32916,note_on,12,0,3,,,,,,,,,0,,,38,0
32916,note_on,0,0,3,,,,,,,,,0,,,39,75
32926,note_on,94,0,2,,,,,,,,,0,,,56,0
32926,note_on,0,0,2,,,,,,,,,0,,,68,0
32928,note_on,12,0,3,,,,,,,,,0,,,39,0
32928,note_on,0,0,3,,,,,,,,,0,,,40,75
32928,note_on,2,0,2,,,,,,,,,0,,,56,45
32928,note_on,0,0,2,,,,,,,,,0,,,68,45
32940,note_on,12,0,3,,,,,,,,,0,,,40,0
32940,note_on,0,0,3,,,,,,,,,0,,,41,75
32952,note_on,12,0,3,,,,,,,,,0,,,41,0
32952,note_on,0,0,3,,,,,,,,,0,,,42,75
32964,note_on,0,0,3,,,,,,,,,0,,,43,75
32964,note_on,12,0,3,,,,,,,,,0,,,42,0
32976,note_on,12,0,3,,,,,,,,,0,,,43,0
32976,note_on,0,0,3,,,,,,,,,0,,,44,75
32988,note_on,12,0,3,,,,,,,,,0,,,44,0
32988,note_on,0,0,3,,,,,,,,,0,,,45,75
33000,note_on,12,0,3,,,,,,,,,0,,,45,0
33000,note_on,0,0,3,,,,,,,,,0,,,46,75
33012,note_on,12,0,3,,,,,,,,,0,,,46,0
33012,note_on,0,0,3,,,,,,,,,0,,,47,75
33022,note_on,0,0,2,,,,,,,,,0,,,68,0
33022,note_on,94,0,2,,,,,,,,,0,,,56,0
33024,note_on,0,0,2,,,,,,,,,0,,,63,45
33024,note_on,0,0,2,,,,,,,,,0,,,66,45
33024,note_on,0,0,2,,,,,,,,,0,,,68,45
33024,note_on,2,0,2,,,,,,,,,0,,,56,45
33024,note_on,12,0,3,,,,,,,,,0,,,47,0
33024,note_on,0,0,3,,,,,,,,,0,,,48,76
33036,note_on,0,0,3,,,,,,,,,0,,,49,77
33036,note_on,12,0,3,,,,,,,,,0,,,48,0
33048,note_on,0,0,3,,,,,,,,,0,,,50,78
33048,note_on,12,0,3,,,,,,,,,0,,,49,0
33060,note_on,0,0,3,,,,,,,,,0,,,51,79
33060,note_on,12,0,3,,,,,,,,,0,,,50,0
33072,note_on,12,0,3,,,,,,,,,0,,,51,0
33072,note_on,0,0,3,,,,,,,,,0,,,52,80
33084,note_on,0,0,3,,,,,,,,,0,,,53,81
33084,note_on,12,0,3,,,,,,,,,0,,,52,0
33096,note_on,12,0,3,,,,,,,,,0,,,53,0
33096,note_on,0,0,3,,,,,,,,,0,,,54,82
33108,note_on,12,0,3,,,,,,,,,0,,,54,0
33108,note_on,0,0,3,,,,,,,,,0,,,55,83
33118,note_on,0,0,2,,,,,,,,,0,,,63,0
33118,note_on,94,0,2,,,,,,,,,0,,,56,0
33118,note_on,0,0,2,,,,,,,,,0,,,66,0
33118,note_on,0,0,2,,,,,,,,,0,,,68,0
33120,note_on,2,0,2,,,,,,,,,0,,,63,45
33120,note_on,0,0,2,,,,,,,,,0,,,66,45
33120,note_on,0,0,3,,,,,,,,,0,,,56,84
33120,note_on,12,0,3,,,,,,,,,0,,,55,0
33120,note_on,0,0,2,,,,,,,,,0,,,68,45
33132,note_on,0,0,3,,,,,,,,,0,,,57,85
33132,note_on,12,0,3,,,,,,,,,0,,,56,0
33144,note_on,12,0,3,,,,,,,,,0,,,57,0
33144,note_on,0,0,3,,,,,,,,,0,,,58,86
33156,note_on,12,0,3,,,,,,,,,0,,,58,0
33156,note_on,0,0,3,,,,,,,,,0,,,59,87
33168,note_on,0,0,3,,,,,,,,,0,,,60,88
33168,note_on,12,0,3,,,,,,,,,0,,,59,0
33180,note_on,0,0,3,,,,,,,,,0,,,61,89
33180,note_on,12,0,3,,,,,,,,,0,,,60,0
33192,note_on,0,0,3,,,,,,,,,0,,,62,90
33192,note_on,12,0,3,,,,,,,,,0,,,61,0
33204,note_on,0,0,3,,,,,,,,,0,,,63,91
33204,note_on,12,0,3,,,,,,,,,0,,,62,0
33214,note_on,0,0,2,,,,,,,,,0,,,66,0
33214,note_on,10,0,3,,,,,,,,,0,,,63,0
33214,note_on,94,0,2,,,,,,,,,0,,,63,0
33214,note_on,0,0,2,,,,,,,,,0,,,68,0
33216,note_on,2,0,3,,,,,,,,,0,,,64,92
33312,note_on,98,0,2,,,,,,,,,0,,,68,45
33312,note_on,0,0,2,,,,,,,,,0,,,73,45
33406,note_on,0,0,2,,,,,,,,,0,,,73,0
33406,note_on,94,0,2,,,,,,,,,0,,,68,0
33408,note_on,0,0,2,,,,,,,,,0,,,73,45
33408,note_on,2,0,2,,,,,,,,,0,,,68,45
33502,note_on,94,0,2,,,,,,,,,0,,,68,0
33502,note_on,0,0,2,,,,,,,,,0,,,73,0
33504,note_on,2,0,2,,,,,,,,,0,,,68,45
33504,note_on,0,0,2,,,,,,,,,0,,,73,45
33598,note_on,94,0,2,,,,,,,,,0,,,68,0
33598,note_on,0,0,2,,,,,,,,,0,,,73,0
33600,note_on,0,0,3,,,,,,,,,0,,,63,75
33600,note_on,384,0,3,,,,,,,,,0,,,64,0
33600,note_on,0,0,2,,,,,,,,,0,,,73,45
33600,note_on,2,0,2,,,,,,,,,0,,,68,45
33694,note_on,0,0,2,,,,,,,,,0,,,73,0
33694,note_on,94,0,2,,,,,,,,,0,,,68,0
33696,note_on,2,0,2,,,,,,,,,0,,,68,45
33696,note_on,0,0,2,,,,,,,,,0,,,73,45
33744,note_on,144,0,3,,,,,,,,,0,,,63,0
33744,note_on,0,0,3,,,,,,,,,0,,,61,70
33790,note_on,94,0,2,,,,,,,,,0,,,68,0
33790,note_on,0,0,2,,,,,,,,,0,,,73,0
33792,note_on,0,0,3,,,,,,,,,0,,,61,69
33792,note_on,962,0,1,,,,,,,,,0,,,76,45
33792,note_on,48,0,3,,,,,,,,,0,,,61,0
33792,note_on,2,0,2,,,,,,,,,0,,,64,45
33792,note_on,0,0,2,,,,,,,,,0,,,69,45
33886,note_on,94,0,2,,,,,,,,,0,,,64,0
33886,note_on,0,0,2,,,,,,,,,0,,,69,0
33888,note_on,2,0,2,,,,,,,,,0,,,64,45
33888,note_on,0,0,2,,,,,,,,,0,,,69,45
33982,note_on,0,0,2,,,,,,,,,0,,,69,0
33982,note_on,94,0,2,,,,,,,,,0,,,64,0
33984,note_on,2,0,2,,,,,,,,,0,,,64,45
33984,note_on,0,0,2,,,,,,,,,0,,,69,45
34078,note_on,94,0,2,,,,,,,,,0,,,64,0
34078,note_on,0,0,2,,,,,,,,,0,,,69,0
34080,note_on,2,0,2,,,,,,,,,0,,,64,45
34080,note_on,0,0,2,,,,,,,,,0,,,69,45
34104,note_on,312,0,3,,,,,,,,,0,,,61,0
34104,note_on,0,0,3,,,,,,,,,0,,,60,56
34128,note_on,24,0,3,,,,,,,,,0,,,60,0
34128,note_on,0,0,3,,,,,,,,,0,,,63,55
34152,note_on,24,0,3,,,,,,,,,0,,,63,0
34152,note_on,0,0,3,,,,,,,,,0,,,61,54
34174,note_on,0,0,2,,,,,,,,,0,,,69,0
34174,note_on,94,0,2,,,,,,,,,0,,,64,0
34176,note_on,0,0,3,,,,,,,,,0,,,59,53
34176,note_on,24,0,3,,,,,,,,,0,,,61,0
34176,note_on,2,0,2,,,,,,,,,0,,,64,45
34176,note_on,0,0,2,,,,,,,,,0,,,69,45
34176,note_on,384,0,1,,,,,,,,,0,,,76,0
34176,note_on,0,0,1,,,,,,,,,0,,,75,45
34270,note_on,94,0,2,,,,,,,,,0,,,64,0
34270,note_on,0,0,2,,,,,,,,,0,,,69,0
34272,note_on,0,0,2,,,,,,,,,0,,,69,45
34272,note_on,2,0,2,,,,,,,,,0,,,64,45
34320,note_on,144,0,1,,,,,,,,,0,,,75,0
34320,note_on,0,0,1,,,,,,,,,0,,,73,45
34320,note_on,144,0,3,,,,,,,,,0,,,59,0
34320,note_on,0,0,3,,,,,,,,,0,,,57,47
34366,note_on,0,0,2,,,,,,,,,0,,,69,0
34366,note_on,94,0,2,,,,,,,,,0,,,64,0
34368,note_on,48,0,3,,,,,,,,,0,,,57,0
34368,note_on,0,0,3,,,,,,,,,0,,,57,45
34368,note_on,48,0,1,,,,,,,,,0,,,73,0
34368,note_on,0,0,1,,,,,,,,,0,,,73,45
34368,note_on,0,0,2,,,,,,,,,0,,,65,45
34368,note_on,2,0,2,,,,,,,,,0,,,62,45
34462,note_on,0,0,2,,,,,,,,,0,,,65,0
34462,note_on,94,0,2,,,,,,,,,0,,,62,0
34464,note_on,2,0,2,,,,,,,,,0,,,62,45
34464,note_on,0,0,2,,,,,,,,,0,,,65,45
34558,note_on,94,0,2,,,,,,,,,0,,,62,0
34558,note_on,0,0,2,,,,,,,,,0,,,65,0
34560,note_on,192,0,3,,,,,,,,,0,,,57,0
34560,note_on,0,0,3,,,,,,,,,0,,,56,45
34560,note_on,192,0,1,,,,,,,,,0,,,73,0
34560,note_on,0,0,1,,,,,,,,,0,,,71,45
34560,note_on,2,0,2,,,,,,,,,0,,,62,45
34560,note_on,0,0,2,,,,,,,,,0,,,65,45
34654,note_on,0,0,2,,,,,,,,,0,,,65,0
34654,note_on,94,0,2,,,,,,,,,0,,,62,0
34656,note_on,0,0,2,,,,,,,,,0,,,65,45
34656,note_on,2,0,2,,,,,,,,,0,,,62,45
34750,note_on,0,0,2,,,,,,,,,0,,,65,0
34750,note_on,94,0,2,,,,,,,,,0,,,62,0
34752,note_on,192,0,1,,,,,,,,,0,,,71,0
34752,note_on,0,0,3,,,,,,,,,0,,,53,45
34752,note_on,192,0,3,,,,,,,,,0,,,56,0
34752,note_on,0,0,1,,,,,,,,,0,,,71,45
34752,note_on,2,0,2,,,,,,,,,0,,,62,45
34752,note_on,0,0,2,,,,,,,,,0,,,66,45
34760,note_on,0,0,3,,,,,,,,,0,,,54,45
34760,note_on,8,0,3,,,,,,,,,0,,,53,0
34768,note_on,0,0,3,,,,,,,,,0,,,56,45
34768,note_on,8,0,3,,,,,,,,,0,,,54,0
34776,note_on,0,0,3,,,,,,,,,0,,,54,45
34776,note_on,8,0,3,,,,,,,,,0,,,56,0
34784,note_on,8,0,3,,,,,,,,,0,,,54,0
34784,note_on,0,0,3,,,,,,,,,0,,,56,45
34792,note_on,8,0,3,,,,,,,,,0,,,56,0
34792,note_on,0,0,3,,,,,,,,,0,,,54,45
34800,note_on,8,0,3,,,,,,,,,0,,,54,0
34800,note_on,0,0,3,,,,,,,,,0,,,56,45
34808,note_on,0,0,3,,,,,,,,,0,,,54,45
34808,note_on,8,0,3,,,,,,,,,0,,,56,0
34816,note_on,8,0,3,,,,,,,,,0,,,54,0
34816,note_on,0,0,3,,,,,,,,,0,,,56,45
34824,note_on,8,0,3,,,,,,,,,0,,,56,0
34824,note_on,0,0,3,,,,,,,,,0,,,54,45
34832,note_on,8,0,3,,,,,,,,,0,,,54,0
34832,note_on,0,0,3,,,,,,,,,0,,,56,45
34840,note_on,8,0,3,,,,,,,,,0,,,56,0
34840,note_on,0,0,3,,,,,,,,,0,,,54,45
34846,note_on,0,0,2,,,,,,,,,0,,,66,0
34846,note_on,94,0,2,,,,,,,,,0,,,62,0
34848,note_on,2,0,2,,,,,,,,,0,,,62,45
34848,note_on,0,0,2,,,,,,,,,0,,,66,45
34848,note_on,0,0,3,,,,,,,,,0,,,56,45
34848,note_on,8,0,3,,,,,,,,,0,,,54,0
34856,note_on,8,0,3,,,,,,,,,0,,,56,0
34856,note_on,0,0,3,,,,,,,,,0,,,54,45
34864,note_on,8,0,3,,,,,,,,,0,,,54,0
34864,note_on,0,0,3,,,,,,,,,0,,,56,45
34872,note_on,0,0,3,,,,,,,,,0,,,54,45
34872,note_on,8,0,3,,,,,,,,,0,,,56,0
34880,note_on,8,0,3,,,,,,,,,0,,,54,0
34880,note_on,0,0,3,,,,,,,,,0,,,56,45
34888,note_on,8,0,3,,,,,,,,,0,,,56,0
34888,note_on,0,0,3,,,,,,,,,0,,,54,45
34896,note_on,0,0,3,,,,,,,,,0,,,56,45
34896,note_on,8,0,3,,,,,,,,,0,,,54,0
34904,note_on,0,0,3,,,,,,,,,0,,,54,45
34904,note_on,8,0,3,,,,,,,,,0,,,56,0
34912,note_on,0,0,3,,,,,,,,,0,,,56,45
34912,note_on,8,0,3,,,,,,,,,0,,,54,0
34920,note_on,0,0,3,,,,,,,,,0,,,54,45
34920,note_on,8,0,3,,,,,,,,,0,,,56,0
34928,note_on,8,0,3,,,,,,,,,0,,,54,0
34928,note_on,0,0,3,,,,,,,,,0,,,56,45
34936,note_on,0,0,3,,,,,,,,,0,,,54,45
34936,note_on,8,0,3,,,,,,,,,0,,,56,0
34942,note_on,0,0,2,,,,,,,,,0,,,66,0
34942,note_on,94,0,2,,,,,,,,,0,,,62,0
34944,note_on,2,0,2,,,,,,,,,0,,,62,45
34944,note_on,0,0,2,,,,,,,,,0,,,68,45
34944,note_on,0,0,1,,,,,,,,,0,,,71,45
34944,note_on,192,0,1,,,,,,,,,0,,,71,0
34944,note_on,0,0,3,,,,,,,,,0,,,53,45
34944,note_on,8,0,3,,,,,,,,,0,,,54,0
35038,note_on,94,0,2,,,,,,,,,0,,,62,0
35038,note_on,0,0,2,,,,,,,,,0,,,68,0
35040,note_on,0,0,2,,,,,,,,,0,,,68,45
35040,note_on,2,0,2,,,,,,,,,0,,,62,45
35134,note_on,0,0,2,,,,,,,,,0,,,68,0
35134,note_on,94,0,2,,,,,,,,,0,,,62,0
35136,note_on,192,0,3,,,,,,,,,0,,,53,0
35136,note_on,2,0,2,,,,,,,,,0,,,62,45
35136,note_on,0,0,3,,,,,,,,,0,,,68,63
35230,note_on,94,0,2,,,,,,,,,0,,,62,0
35232,note_on,2,0,2,,,,,,,,,0,,,62,45
35296,note_on,160,0,3,,,,,,,,,0,,,68,0
35326,note_on,94,0,2,,,,,,,,,0,,,62,0
35328,note_on,32,0,3,,,,,,,,,0,,,41,63
35328,note_on,0,0,1,,,,,,,,,0,,,73,45
35328,note_on,384,0,1,,,,,,,,,0,,,71,0
35328,note_on,2,0,2,,,,,,,,,0,,,61,45
35328,note_on,0,0,2,,,,,,,,,0,,,68,45
35422,note_on,94,0,2,,,,,,,,,0,,,61,0
35422,note_on,0,0,2,,,,,,,,,0,,,68,0
35424,note_on,2,0,2,,,,,,,,,0,,,61,45
35424,note_on,0,0,2,,,,,,,,,0,,,68,45
35472,note_on,144,0,1,,,,,,,,,0,,,73,0
35472,note_on,0,0,1,,,,,,,,,0,,,71,45
35518,note_on,94,0,2,,,,,,,,,0,,,61,0
35518,note_on,0,0,2,,,,,,,,,0,,,68,0
35520,note_on,0,0,3,,,,,,,,,0,,,42,45
35520,note_on,0,0,1,,,,,,,,,0,,,71,45
35520,note_on,48,0,1,,,,,,,,,0,,,71,0
35520,note_on,2,0,2,,,,,,,,,0,,,61,45
35520,note_on,0,0,2,,,,,,,,,0,,,66,45
35520,note_on,192,0,3,,,,,,,,,0,,,41,0
35568,note_on,48,0,3,,,,,,,,,0,,,42,0
35568,note_on,0,0,3,,,,,,,,,0,,,44,45
35614,note_on,94,0,2,,,,,,,,,0,,,61,0
35614,note_on,0,0,2,,,,,,,,,0,,,66,0
35616,note_on,0,0,3,,,,,,,,,0,,,42,45
35616,note_on,2,0,2,,,,,,,,,0,,,61,45
35616,note_on,0,0,2,,,,,,,,,0,,,66,45
35616,note_on,48,0,3,,,,,,,,,0,,,44,0
35664,note_on,0,0,3,,,,,,,,,0,,,41,45
35664,note_on,48,0,3,,,,,,,,,0,,,42,0
35710,note_on,94,0,2,,,,,,,,,0,,,61,0
35710,note_on,0,0,2,,,,,,,,,0,,,66,0
35712,note_on,0,0,3,,,,,,,,,0,,,42,45
35712,note_on,48,0,3,,,,,,,,,0,,,41,0
35712,note_on,192,0,1,,,,,,,,,0,,,71,0
35712,note_on,0,0,1,,,,,,,,,0,,,69,45
35712,note_on,0,0,2,,,,,,,,,0,,,66,45
35712,note_on,2,0,2,,,,,,,,,0,,,61,45
35760,note_on,48,0,3,,,,,,,,,0,,,42,0
35760,note_on,0,0,3,,,,,,,,,0,,,44,47
35806,note_on,0,0,2,,,,,,,,,0,,,66,0
35806,note_on,94,0,2,,,,,,,,,0,,,61,0
35808,note_on,0,0,2,,,,,,,,,0,,,66,45
35808,note_on,2,0,2,,,,,,,,,0,,,61,45
35808,note_on,0,0,3,,,,,,,,,0,,,45,49
35808,note_on,48,0,3,,,,,,,,,0,,,44,0
35856,note_on,0,0,3,,,,,,,,,0,,,44,51
35856,note_on,48,0,3,,,,,,,,,0,,,45,0
35902,note_on,0,0,2,,,,,,,,,0,,,66,0
35902,note_on,94,0,2,,,,,,,,,0,,,61,0
35904,note_on,0,0,3,,,,,,,,,0,,,47,53
35904,note_on,48,0,3,,,,,,,,,0,,,44,0
35904,note_on,0,0,2,,,,,,,,,0,,,66,45
35904,note_on,2,0,2,,,,,,,,,0,,,61,45
35952,note_on,0,0,3,,,,,,,,,0,,,45,55
35952,note_on,48,0,3,,,,,,,,,0,,,47,0
35998,note_on,94,0,2,,,,,,,,,0,,,61,0
35998,note_on,0,0,2,,,,,,,,,0,,,66,0
36000,note_on,0,0,3,,,,,,,,,0,,,44,57
36000,note_on,0,0,2,,,,,,,,,0,,,66,45
36000,note_on,2,0,2,,,,,,,,,0,,,61,45
36000,note_on,48,0,3,,,,,,,,,0,,,45,0
