tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,control,value,data,note,velocity
17751,note_on,,,,,2,0,2,,,,,1,,,,66,0
17757,note_on,,,,,27,0,1,,,,,0,,,,74,0
17760,note_on,,,,,3,0,1,,,,,0,,,,75,89
17760,note_on,,,,,9,0,2,,,,,1,,,,66,54
17760,note_on,,,,,0,0,2,,,,,1,,,,60,52
17760,note_on,,,,,0,0,2,,,,,1,,,,56,55
17809,note_on,,,,,49,0,2,,,,,1,,,,60,0
17810,note_on,,,,,1,0,2,,,,,1,,,,66,0
17811,note_on,,,,,1,0,2,,,,,1,,,,56,0
17818,note_on,,,,,58,0,1,,,,,0,,,,75,0
17820,note_on,,,,,2,0,1,,,,,0,,,,82,100
17820,control_change,,,,,0,0,2,,,,,1,64,127,,,
17820,note_on,,,,,9,0,2,,,,,1,,,,44,64
17820,control_change,,,,,0,0,1,,,,,0,64,127,,,
17869,note_on,,,,,49,0,2,,,,,1,,,,44,0
17880,note_on,,,,,0,0,2,,,,,1,,,,60,61
17880,note_on,,,,,11,0,2,,,,,1,,,,66,65
17908,note_on,,,,,88,0,1,,,,,0,,,,82,0
17910,note_on,,,,,2,0,1,,,,,0,,,,80,100
17928,note_on,,,,,48,0,2,,,,,1,,,,60,0
17930,note_on,,,,,2,0,2,,,,,1,,,,66,0
17939,note_on,,,,,29,0,1,,,,,0,,,,80,0
17940,note_on,,,,,1,0,1,,,,,0,,,,78,94
17940,control_change,,,,,0,0,1,,,,,0,64,0,,,
17940,note_on,,,,,10,0,2,,,,,1,,,,66,64
17940,note_on,,,,,0,0,2,,,,,1,,,,60,61
17940,control_change,,,,,0,0,2,,,,,1,64,0,,,
17967,note_on,,,,,27,0,1,,,,,0,,,,78,0
17970,note_on,,,,,3,0,1,,,,,0,,,,77,96
17989,note_on,,,,,49,0,2,,,,,1,,,,60,0
17991,note_on,,,,,2,0,2,,,,,1,,,,66,0
17999,note_on,,,,,29,0,1,,,,,0,,,,77,0
18000,note_on,,,,,9,0,2,,,,,1,,,,56,63
18000,note_on,,,,,1,0,1,,,,,0,,,,77,91
18027,note_on,,,,,27,0,1,,,,,0,,,,77,0
18030,note_on,,,,,3,0,1,,,,,0,,,,75,95
18039,note_on,,,,,9,0,1,,,,,0,,,,75,0
18040,note_on,,,,,1,0,1,,,,,0,,,,77,91
18048,note_on,,,,,8,0,1,,,,,0,,,,77,0
18050,note_on,,,,,2,0,1,,,,,0,,,,75,95
18051,note_on,,,,,51,0,2,,,,,1,,,,56,0
18060,note_on,,,,,0,0,1,,,,,0,,,,74,89
18060,note_on,,,,,9,0,2,,,,,1,,,,66,56
18060,note_on,,,,,0,0,2,,,,,1,,,,60,56
18060,note_on,,,,,10,0,1,,,,,0,,,,75,0
18087,note_on,,,,,27,0,1,,,,,0,,,,74,0
18090,note_on,,,,,3,0,1,,,,,0,,,,75,88
18109,note_on,,,,,49,0,2,,,,,1,,,,60,0
18109,note_on,,,,,0,0,2,,,,,1,,,,66,0
18117,note_on,,,,,27,0,1,,,,,0,,,,75,0
18120,note_on,,,,,3,0,1,,,,,0,,,,77,90
18120,note_on,,,,,11,0,2,,,,,1,,,,66,57
18120,note_on,,,,,0,0,2,,,,,1,,,,60,55
18149,note_on,,,,,29,0,1,,,,,0,,,,77,0
18150,note_on,,,,,1,0,1,,,,,0,,,,70,87
18169,note_on,,,,,49,0,2,,,,,1,,,,60,0
18170,note_on,,,,,1,0,2,,,,,1,,,,66,0
18178,note_on,,,,,28,0,1,,,,,0,,,,70,0
18180,note_on,,,,,10,0,2,,,,,1,,,,49,55
18180,control_change,,,,,0,0,1,,,,,0,64,127,,,
18180,note_on,,,,,2,0,1,,,,,0,,,,67,83
18180,control_change,,,,,0,0,2,,,,,1,64,127,,,
18209,note_on,,,,,29,0,1,,,,,0,,,,67,0
18210,note_on,,,,,1,0,1,,,,,0,,,,68,79
18230,set_tempo,,,,,715,1,0,,446097,,,,,,,,
18231,note_on,,,,,51,0,2,,,,,1,,,,49,0
18237,note_on,,,,,27,0,1,,,,,0,,,,68,0
18240,control_change,,,,,0,0,2,,,,,1,64,0,,,
18240,note_on,,,,,0,0,2,,,,,1,,,,61,54
18240,note_on,,,,,9,0,2,,,,,1,,,,65,51
18240,note_on,,,,,3,0,1,,,,,0,,,,72,83
18240,note_on,,,,,0,0,2,,,,,1,,,,56,50
18240,control_change,,,,,0,0,1,,,,,0,64,0,,,
18268,note_on,,,,,28,0,1,,,,,0,,,,72,0
18270,note_on,,,,,2,0,1,,,,,0,,,,70,80
18288,note_on,,,,,48,0,2,,,,,1,,,,56,0
18289,note_on,,,,,1,0,2,,,,,1,,,,65,0
18290,note_on,,,,,1,0,2,,,,,1,,,,61,0
18296,note_on,,,,,26,0,1,,,,,0,,,,70,0
18300,note_on,,,,,10,0,2,,,,,1,,,,65,56
18300,note_on,,,,,0,0,2,,,,,1,,,,56,57
18300,note_on,,,,,0,0,2,,,,,1,,,,61,53
18300,note_on,,,,,4,0,1,,,,,0,,,,67,86
18329,note_on,,,,,29,0,1,,,,,0,,,,67,0
18330,note_on,,,,,1,0,1,,,,,0,,,,68,84
18349,note_on,,,,,49,0,2,,,,,1,,,,61,0
18350,set_tempo,,,,,120,1,0,,424028,,,,,,,,
18351,note_on,,,,,2,0,2,,,,,1,,,,56,0
18351,note_on,,,,,0,0,2,,,,,1,,,,65,0
18357,note_on,,,,,27,0,1,,,,,0,,,,68,0
18360,note_on,,,,,3,0,1,,,,,0,,,,72,89
18360,note_on,,,,,9,0,2,,,,,1,,,,53,53
18389,note_on,,,,,29,0,1,,,,,0,,,,72,0
18390,note_on,,,,,1,0,1,,,,,0,,,,70,85
18409,note_on,,,,,49,0,2,,,,,1,,,,53,0
18417,note_on,,,,,27,0,1,,,,,0,,,,70,0
18420,note_on,,,,,11,0,2,,,,,1,,,,65,54
18420,note_on,,,,,0,0,2,,,,,1,,,,56,55
18420,note_on,,,,,0,0,2,,,,,1,,,,61,57
18420,note_on,,,,,3,0,1,,,,,0,,,,67,86
18440,set_tempo,,,,,90,1,0,,422535,,,,,,,,
18447,note_on,,,,,27,0,1,,,,,0,,,,67,0
18450,note_on,,,,,3,0,1,,,,,0,,,,68,89
18469,note_on,,,,,49,0,2,,,,,1,,,,56,0
18469,note_on,,,,,0,0,2,,,,,1,,,,65,0
18470,note_on,,,,,1,0,2,,,,,1,,,,61,0
18470,set_tempo,,,,,30,1,0,,421053,,,,,,,,
18478,note_on,,,,,28,0,1,,,,,0,,,,68,0
18480,note_on,,,,,0,0,2,,,,,1,,,,56,58
18480,note_on,,,,,0,0,2,,,,,1,,,,61,55
18480,note_on,,,,,10,0,2,,,,,1,,,,65,59
18480,note_on,,,,,2,0,1,,,,,0,,,,72,88
18485,set_tempo,,,,,15,1,0,,419580,,,,,,,,
18492,set_tempo,,,,,7,1,0,,418118,,,,,,,,
18507,note_on,,,,,27,0,1,,,,,0,,,,72,0
18510,note_on,,,,,3,0,1,,,,,0,,,,70,92
18529,note_on,,,,,49,0,2,,,,,1,,,,61,0
18530,note_on,,,,,1,0,2,,,,,1,,,,56,0
18531,note_on,,,,,1,0,2,,,,,1,,,,65,0
18539,note_on,,,,,29,0,1,,,,,0,,,,70,0
18540,note_on,,,,,1,0,1,,,,,0,,,,67,89
18540,note_on,,,,,9,0,2,,,,,1,,,,49,55
18567,note_on,,,,,27,0,1,,,,,0,,,,67,0
18570,note_on,,,,,3,0,1,,,,,0,,,,68,93
18588,note_on,,,,,48,0,2,,,,,1,,,,49,0
18598,note_on,,,,,28,0,1,,,,,0,,,,68,0
18600,note_on,,,,,0,0,2,,,,,1,,,,56,62
18600,note_on,,,,,12,0,2,,,,,1,,,,65,61
18600,note_on,,,,,0,0,2,,,,,1,,,,61,58
18600,note_on,,,,,2,0,1,,,,,0,,,,72,90
18626,note_on,,,,,26,0,1,,,,,0,,,,72,0
18630,note_on,,,,,4,0,1,,,,,0,,,,70,96
18649,note_on,,,,,49,0,2,,,,,1,,,,61,0
18651,note_on,,,,,0,0,2,,,,,1,,,,65,0
18651,note_on,,,,,2,0,2,,,,,1,,,,56,0
18659,note_on,,,,,29,0,1,,,,,0,,,,70,0
18660,note_on,,,,,0,0,2,,,,,1,,,,56,61
18660,note_on,,,,,0,0,2,,,,,1,,,,61,58
18660,note_on,,,,,9,0,2,,,,,1,,,,65,58
18660,note_on,,,,,1,0,1,,,,,0,,,,67,94
18687,note_on,,,,,27,0,1,,,,,0,,,,67,0
18690,note_on,,,,,3,0,1,,,,,0,,,,68,98
18709,note_on,,,,,0,0,2,,,,,1,,,,65,0
18709,note_on,,,,,49,0,2,,,,,1,,,,61,0
18710,note_on,,,,,1,0,2,,,,,1,,,,56,0
18719,note_on,,,,,29,0,1,,,,,0,,,,68,0
18720,note_on,,,,,10,0,2,,,,,1,,,,53,60
18720,note_on,,,,,1,0,1,,,,,0,,,,70,94
18747,note_on,,,,,27,0,1,,,,,0,,,,70,0
18750,note_on,,,,,3,0,1,,,,,0,,,,72,95
18769,note_on,,,,,49,0,2,,,,,1,,,,53,0
18777,note_on,,,,,27,0,1,,,,,0,,,,72,0
18780,note_on,,,,,11,0,2,,,,,1,,,,65,64
18780,note_on,,,,,0,0,2,,,,,1,,,,56,63
18780,note_on,,,,,0,0,2,,,,,1,,,,61,60
18780,note_on,,,,,3,0,1,,,,,0,,,,73,99
18808,note_on,,,,,28,0,1,,,,,0,,,,73,0
18810,note_on,,,,,2,0,1,,,,,0,,,,75,98
18829,note_on,,,,,49,0,2,,,,,1,,,,61,0
18830,note_on,,,,,1,0,2,,,,,1,,,,56,0
18831,note_on,,,,,1,0,2,,,,,1,,,,65,0
18837,note_on,,,,,27,0,1,,,,,0,,,,75,0
18840,note_on,,,,,3,0,1,,,,,0,,,,77,102
18840,note_on,,,,,9,0,2,,,,,1,,,,65,60
18840,note_on,,,,,0,0,2,,,,,1,,,,61,65
18840,note_on,,,,,0,0,2,,,,,1,,,,56,62
18845,set_tempo,,,,,353,1,0,,459770,,,,,,,,
18869,note_on,,,,,29,0,1,,,,,0,,,,77,0
18870,note_on,,,,,1,0,1,,,,,0,,,,78,99
18888,note_on,,,,,48,0,2,,,,,1,,,,65,0
18889,note_on,,,,,1,0,2,,,,,1,,,,56,0
18891,note_on,,,,,2,0,2,,,,,1,,,,61,0
18897,note_on,,,,,27,0,1,,,,,0,,,,78,0
18900,note_on,,,,,3,0,1,,,,,0,,,,82,103
18900,note_on,,,,,9,0,2,,,,,1,,,,44,67
18951,note_on,,,,,51,0,2,,,,,1,,,,44,0
18960,note_on,,,,,0,0,2,,,,,1,,,,60,61
18960,note_on,,,,,0,0,2,,,,,1,,,,56,64
18960,note_on,,,,,9,0,2,,,,,1,,,,66,61
18960,set_tempo,,,,,115,1,0,,480000,,,,,,,,
18988,note_on,,,,,88,0,1,,,,,0,,,,82,0
18990,note_on,,,,,2,0,1,,,,,0,,,,80,93
19009,note_on,,,,,49,0,2,,,,,1,,,,60,0
19009,note_on,,,,,0,0,2,,,,,1,,,,66,0
19010,note_on,,,,,1,0,2,,,,,1,,,,56,0
19016,note_on,,,,,26,0,1,,,,,0,,,,80,0
19020,note_on,,,,,0,0,2,,,,,1,,,,60,62
19020,note_on,,,,,10,0,2,,,,,1,,,,66,59
19020,note_on,,,,,4,0,1,,,,,0,,,,78,96
19020,note_on,,,,,0,0,2,,,,,1,,,,56,58
19049,note_on,,,,,29,0,1,,,,,0,,,,78,0
19050,note_on,,,,,1,0,1,,,,,0,,,,77,91
19069,note_on,,,,,49,0,2,,,,,1,,,,56,0
19069,note_on,,,,,0,0,2,,,,,1,,,,66,0
19071,note_on,,,,,2,0,2,,,,,1,,,,60,0
19077,note_on,,,,,27,0,1,,,,,0,,,,77,0
19080,note_on,,,,,3,0,1,,,,,0,,,,77,93
19080,note_on,,,,,9,0,2,,,,,1,,,,51,58
19109,note_on,,,,,29,0,1,,,,,0,,,,77,0
19110,note_on,,,,,1,0,1,,,,,0,,,,75,86
19130,note_on,,,,,50,0,2,,,,,1,,,,51,0
19137,note_on,,,,,27,0,1,,,,,0,,,,75,0
19140,note_on,,,,,3,0,1,,,,,0,,,,75,84
19140,note_on,,,,,10,0,2,,,,,1,,,,66,51
19140,note_on,,,,,0,0,2,,,,,1,,,,56,53
19140,note_on,,,,,0,0,2,,,,,1,,,,60,56
19147,note_on,,,,,7,0,1,,,,,0,,,,75,0
19150,note_on,,,,,3,0,1,,,,,0,,,,77,87
19159,note_on,,,,,9,0,1,,,,,0,,,,77,0
19160,note_on,,,,,1,0,1,,,,,0,,,,75,84
19168,note_on,,,,,8,0,1,,,,,0,,,,75,0
19170,note_on,,,,,2,0,1,,,,,0,,,,74,86
19188,note_on,,,,,48,0,2,,,,,1,,,,66,0
19189,note_on,,,,,1,0,2,,,,,1,,,,56,0
19191,note_on,,,,,2,0,2,,,,,1,,,,60,0
19199,note_on,,,,,29,0,1,,,,,0,,,,74,0
19200,note_on,,,,,1,0,1,,,,,0,,,,75,80
19200,note_on,,,,,9,0,2,,,,,1,,,,66,54
19200,note_on,,,,,0,0,2,,,,,1,,,,60,49
19200,note_on,,,,,0,0,2,,,,,1,,,,56,49
19249,note_on,,,,,49,0,2,,,,,1,,,,56,0
19249,note_on,,,,,0,0,2,,,,,1,,,,60,0
19251,note_on,,,,,2,0,2,,,,,1,,,,66,0
19257,note_on,,,,,57,0,1,,,,,0,,,,75,0
19260,note_on,,,,,3,0,1,,,,,0,,,,82,99
19260,note_on,,,,,9,0,2,,,,,1,,,,44,64
19310,note_on,,,,,50,0,2,,,,,1,,,,44,0
19320,note_on,,,,,0,0,2,,,,,1,,,,60,61
19320,note_on,,,,,10,0,2,,,,,1,,,,66,58
19320,note_on,,,,,0,0,2,,,,,1,,,,56,57
19349,note_on,,,,,89,0,1,,,,,0,,,,82,0
19350,note_on,,,,,1,0,1,,,,,0,,,,80,87
19369,note_on,,,,,49,0,2,,,,,1,,,,56,0
19369,note_on,,,,,0,0,2,,,,,1,,,,66,0
19371,note_on,,,,,2,0,2,,,,,1,,,,60,0
19377,note_on,,,,,27,0,1,,,,,0,,,,80,0
19380,note_on,,,,,3,0,1,,,,,0,,,,78,90
19380,note_on,,,,,9,0,2,,,,,1,,,,66,56
19380,note_on,,,,,0,0,2,,,,,1,,,,56,57
19380,note_on,,,,,0,0,2,,,,,1,,,,60,52
19409,note_on,,,,,29,0,1,,,,,0,,,,78,0
19410,note_on,,,,,1,0,1,,,,,0,,,,77,84
19428,note_on,,,,,48,0,2,,,,,1,,,,60,0
19430,note_on,,,,,2,0,2,,,,,1,,,,66,0
19431,note_on,,,,,1,0,2,,,,,1,,,,56,0
19438,note_on,,,,,28,0,1,,,,,0,,,,77,0
19440,note_on,,,,,9,0,2,,,,,1,,,,51,51
19440,note_on,,,,,2,0,1,,,,,0,,,,75,81
19470,note_on,,,,,30,0,1,,,,,0,,,,75,0
19470,note_on,,,,,0,0,1,,,,,0,,,,77,76
19489,note_on,,,,,49,0,2,,,,,1,,,,51,0
19497,note_on,,,,,27,0,1,,,,,0,,,,77,0
19500,note_on,,,,,0,0,2,,,,,1,,,,56,50
19500,note_on,,,,,0,0,2,,,,,1,,,,60,50
19500,note_on,,,,,11,0,2,,,,,1,,,,66,55
19500,note_on,,,,,3,0,1,,,,,0,,,,75,77
19507,note_on,,,,,7,0,1,,,,,0,,,,75,0
19510,note_on,,,,,3,0,1,,,,,0,,,,77,81
19519,note_on,,,,,9,0,1,,,,,0,,,,77,0
19520,note_on,,,,,1,0,1,,,,,0,,,,75,79
19528,note_on,,,,,8,0,1,,,,,0,,,,75,0
19530,note_on,,,,,2,0,1,,,,,0,,,,74,82
19548,note_on,,,,,0,0,2,,,,,1,,,,60,0
19548,note_on,,,,,48,0,2,,,,,1,,,,56,0
19551,note_on,,,,,3,0,2,,,,,1,,,,66,0
19559,note_on,,,,,29,0,1,,,,,0,,,,74,0
19560,note_on,,,,,1,0,1,,,,,0,,,,75,79
19560,note_on,,,,,9,0,2,,,,,1,,,,44,54
19587,note_on,,,,,27,0,1,,,,,0,,,,75,0
19590,note_on,,,,,3,0,1,,,,,0,,,,76,83
19610,note_on,,,,,50,0,2,,,,,1,,,,44,0
19619,note_on,,,,,29,0,1,,,,,0,,,,76,0
19620,note_on,,,,,1,0,1,,,,,0,,,,77,80
19620,note_on,,,,,10,0,2,,,,,1,,,,45,53
19637,note_on,,,,,17,0,1,,,,,0,,,,77,0
19640,note_on,,,,,3,0,1,,,,,0,,,,78,86
19659,note_on,,,,,19,0,1,,,,,0,,,,78,0
19660,note_on,,,,,1,0,1,,,,,0,,,,77,84
19669,note_on,,,,,49,0,2,,,,,1,,,,45,0
19677,set_tempo,,,,,717,1,0,,431655,,,,,,,,
19678,note_on,,,,,18,0,1,,,,,0,,,,77,0
19680,note_on,,,,,0,0,2,,,,,1,,,,60,53
19680,note_on,,,,,2,0,1,,,,,0,,,,76,88
19680,note_on,,,,,11,0,2,,,,,1,,,,63,57
19680,note_on,,,,,0,0,2,,,,,1,,,,53,56
19710,note_on,,,,,0,0,1,,,,,0,,,,77,84
19710,note_on,,,,,30,0,1,,,,,0,,,,76,0
19729,note_on,,,,,49,0,2,,,,,1,,,,60,0
19730,note_on,,,,,1,0,2,,,,,1,,,,53,0
19731,note_on,,,,,1,0,2,,,,,1,,,,63,0
19737,note_on,,,,,27,0,1,,,,,0,,,,77,0
19740,note_on,,,,,3,0,1,,,,,0,,,,80,85
19740,note_on,,,,,9,0,2,,,,,1,,,,63,53
19740,note_on,,,,,0,0,2,,,,,1,,,,60,58
19740,note_on,,,,,0,0,2,,,,,1,,,,53,55
19767,note_on,,,,,27,0,1,,,,,0,,,,80,0
19770,note_on,,,,,3,0,1,,,,,0,,,,78,89
19788,note_on,,,,,48,0,2,,,,,1,,,,63,0
19790,note_on,,,,,2,0,2,,,,,1,,,,53,0
19791,note_on,,,,,1,0,2,,,,,1,,,,60,0
19799,note_on,,,,,29,0,1,,,,,0,,,,78,0
19800,note_on,,,,,1,0,1,,,,,0,,,,77,88
19800,note_on,,,,,9,0,2,,,,,1,,,,46,60
19802,set_tempo,,,,,125,1,0,,415225,,,,,,,,
19828,note_on,,,,,28,0,1,,,,,0,,,,77,0
19830,note_on,,,,,2,0,1,,,,,0,,,,78,92
19852,note_on,,,,,52,0,2,,,,,1,,,,46,0
19859,note_on,,,,,29,0,1,,,,,0,,,,78,0
19860,note_on,,,,,0,0,2,,,,,1,,,,53,56
19860,note_on,,,,,8,0,2,,,,,1,,,,61,56
19860,note_on,,,,,1,0,1,,,,,0,,,,77,89
19887,note_on,,,,,27,0,1,,,,,0,,,,77,0
19890,note_on,,,,,3,0,1,,,,,0,,,,76,93
19910,note_on,,,,,0,0,2,,,,,1,,,,61,0
19910,note_on,,,,,50,0,2,,,,,1,,,,53,0
19919,note_on,,,,,29,0,1,,,,,0,,,,76,0
19920,note_on,,,,,0,0,2,,,,,1,,,,53,58
19920,note_on,,,,,10,0,2,,,,,1,,,,61,60
19920,note_on,,,,,1,0,1,,,,,0,,,,77,90
19922,set_tempo,,,,,120,1,0,,416667,,,,,,,,
19947,note_on,,,,,27,0,1,,,,,0,,,,77,0
19950,note_on,,,,,3,0,1,,,,,0,,,,82,96
19970,note_on,,,,,50,0,2,,,,,1,,,,53,0
19971,note_on,,,,,1,0,2,,,,,1,,,,61,0
19979,note_on,,,,,29,0,1,,,,,0,,,,82,0
19980,note_on,,,,,9,0,2,,,,,1,,,,48,62
19980,note_on,,,,,1,0,1,,,,,0,,,,80,94
19998,note_on,,,,,18,0,1,,,,,0,,,,80,0
20000,note_on,,,,,2,0,1,,,,,0,,,,82,99
20020,note_on,,,,,20,0,1,,,,,0,,,,82,0
20020,note_on,,,,,0,0,1,,,,,0,,,,80,94
20032,note_on,,,,,52,0,2,,,,,1,,,,48,0
20037,note_on,,,,,17,0,1,,,,,0,,,,80,0
20040,note_on,,,,,0,0,2,,,,,1,,,,56,58
20040,note_on,,,,,3,0,1,,,,,0,,,,79,95
20040,note_on,,,,,0,0,2,,,,,1,,,,63,62
20040,note_on,,,,,8,0,2,,,,,1,,,,66,59
20067,note_on,,,,,27,0,1,,,,,0,,,,79,0
20070,note_on,,,,,3,0,1,,,,,0,,,,80,99
20089,note_on,,,,,49,0,2,,,,,1,,,,56,0
20090,note_on,,,,,1,0,2,,,,,1,,,,66,0
20091,note_on,,,,,1,0,2,,,,,1,,,,63,0
20099,note_on,,,,,29,0,1,,,,,0,,,,80,0
20100,note_on,,,,,9,0,2,,,,,1,,,,63,64
20100,note_on,,,,,0,0,2,,,,,1,,,,56,65
20100,note_on,,,,,1,0,1,,,,,0,,,,84,98
20100,note_on,,,,,0,0,2,,,,,1,,,,66,61
20128,note_on,,,,,28,0,1,,,,,0,,,,84,0
20130,note_on,,,,,2,0,1,,,,,0,,,,82,102
20150,note_on,,,,,50,0,2,,,,,1,,,,66,0
20152,note_on,,,,,0,0,2,,,,,1,,,,63,0
20152,note_on,,,,,2,0,2,,,,,1,,,,56,0
20159,note_on,,,,,29,0,1,,,,,0,,,,82,0
20160,note_on,,,,,8,0,2,,,,,1,,,,49,61
20160,note_on,,,,,1,0,1,,,,,0,,,,80,99
20187,note_on,,,,,27,0,1,,,,,0,,,,80,0
20190,note_on,,,,,3,0,1,,,,,0,,,,82,103
20210,note_on,,,,,50,0,2,,,,,1,,,,49,0
20219,note_on,,,,,29,0,1,,,,,0,,,,82,0
20220,note_on,,,,,0,0,2,,,,,1,,,,56,65
20220,note_on,,,,,1,0,1,,,,,0,,,,80,100
20220,note_on,,,,,10,0,2,,,,,1,,,,65,62
20242,set_tempo,,,,,320,1,0,,483871,,,,,,,,
20247,note_on,,,,,27,0,1,,,,,0,,,,80,0
20250,note_on,,,,,3,0,1,,,,,0,,,,79,106
20270,note_on,,,,,50,0,2,,,,,1,,,,65,0
20271,note_on,,,,,1,0,2,,,,,1,,,,56,0
20279,note_on,,,,,29,0,1,,,,,0,,,,79,0
20280,set_tempo,,,,,38,1,0,,515021,,,,,,,,
20280,note_on,,,,,1,0,1,,,,,0,,,,80,104
20308,note_on,,,,,28,0,1,,,,,0,,,,80,0
20310,note_on,,,,,2,0,1,,,,,0,,,,85,109
20340,note_on,,,,,0,0,1,,,,,0,,,,84,105
20340,note_on,,,,,69,0,2,,,,,1,,,,54,63
20340,note_on,,,,,30,0,1,,,,,0,,,,85,0
20367,note_on,,,,,27,0,1,,,,,0,,,,84,0
20370,note_on,,,,,3,0,1,,,,,0,,,,82,103
20390,note_on,,,,,50,0,2,,,,,1,,,,54,0
20397,note_on,,,,,27,0,1,,,,,0,,,,82,0
20400,set_tempo,,,,,120,1,0,,489796,,,,,,,,
20400,note_on,,,,,10,0,2,,,,,1,,,,63,64
20400,note_on,,,,,0,0,2,,,,,1,,,,58,60
20400,note_on,,,,,3,0,1,,,,,0,,,,80,104
20429,note_on,,,,,29,0,1,,,,,0,,,,80,0
20430,note_on,,,,,1,0,1,,,,,0,,,,78,100
20450,note_on,,,,,50,0,2,,,,,1,,,,58,0
20452,note_on,,,,,2,0,2,,,,,1,,,,63,0
20458,note_on,,,,,28,0,1,,,,,0,,,,78,0
20460,note_on,,,,,2,0,1,,,,,0,,,,77,101
20489,note_on,,,,,29,0,1,,,,,0,,,,77,0
20490,note_on,,,,,1,0,1,,,,,0,,,,75,95
20517,note_on,,,,,27,0,1,,,,,0,,,,75,0
20520,note_on,,,,,68,0,2,,,,,1,,,,44,59
20520,note_on,,,,,3,0,1,,,,,0,,,,73,96
20549,note_on,,,,,29,0,1,,,,,0,,,,73,0
20550,note_on,,,,,1,0,1,,,,,0,,,,72,90
20571,note_on,,,,,51,0,2,,,,,1,,,,44,0
20577,note_on,,,,,27,0,1,,,,,0,,,,72,0
20580,note_on,,,,,0,0,2,,,,,1,,,,53,55
20580,note_on,,,,,3,0,1,,,,,0,,,,70,93
20580,note_on,,,,,0,0,2,,,,,1,,,,56,58
20580,note_on,,,,,9,0,2,,,,,1,,,,61,53
20609,note_on,,,,,29,0,1,,,,,0,,,,70,0
20610,note_on,,,,,1,0,1,,,,,0,,,,68,88
20629,note_on,,,,,49,0,2,,,,,1,,,,61,0
20630,note_on,,,,,1,0,2,,,,,1,,,,53,0
20632,note_on,,,,,2,0,2,,,,,1,,,,56,0
20638,note_on,,,,,28,0,1,,,,,0,,,,68,0
20640,note_on,,,,,2,0,1,,,,,0,,,,66,90
20642,set_tempo,,,,,242,1,0,,463320,,,,,,,,
20660,set_tempo,,,,,18,1,0,,461538,,,,,,,,
20670,note_on,,,,,30,0,1,,,,,0,,,,66,0
20670,note_on,,,,,0,0,1,,,,,0,,,,65,83
20697,note_on,,,,,27,0,1,,,,,0,,,,65,0
20700,note_on,,,,,68,0,2,,,,,1,,,,44,55
20700,note_on,,,,,3,0,1,,,,,0,,,,63,81
20727,note_on,,,,,27,0,1,,,,,0,,,,63,0
20730,note_on,,,,,3,0,1,,,,,0,,,,61,82
20752,note_on,,,,,52,0,2,,,,,1,,,,44,0
20752,set_tempo,,,,,92,1,0,,425532,,,,,,,,
20759,note_on,,,,,29,0,1,,,,,0,,,,61,0
20760,note_on,,,,,0,0,2,,,,,1,,,,54,48
20760,note_on,,,,,1,0,1,,,,,0,,,,60,79
20760,note_on,,,,,8,0,2,,,,,1,,,,56,48
20788,note_on,,,,,28,0,1,,,,,0,,,,60,0
20790,note_on,,,,,2,0,1,,,,,0,,,,63,82
20810,note_on,,,,,0,0,2,,,,,1,,,,56,0
20810,note_on,,,,,50,0,2,,,,,1,,,,54,0
20819,note_on,,,,,29,0,1,,,,,0,,,,63,0
20820,note_on,,,,,1,0,1,,,,,0,,,,70,79
20820,note_on,,,,,0,0,2,,,,,1,,,,56,49
20820,note_on,,,,,10,0,2,,,,,1,,,,60,51
20820,note_on,,,,,0,0,2,,,,,1,,,,54,52
20847,note_on,,,,,27,0,1,,,,,0,,,,70,0
20850,note_on,,,,,3,0,1,,,,,0,,,,68,83
20870,note_on,,,,,50,0,2,,,,,1,,,,56,0
20871,note_on,,,,,1,0,2,,,,,1,,,,60,0
20872,note_on,,,,,1,0,2,,,,,1,,,,54,0
20879,note_on,,,,,29,0,1,,,,,0,,,,68,0
20880,note_on,,,,,8,0,2,,,,,1,,,,49,49
20880,note_on,,,,,1,0,1,,,,,0,,,,67,80
20907,note_on,,,,,27,0,1,,,,,0,,,,67,0
20910,note_on,,,,,3,0,1,,,,,0,,,,68,85
20930,note_on,,,,,50,0,2,,,,,1,,,,49,0
20939,note_on,,,,,29,0,1,,,,,0,,,,68,0
20940,note_on,,,,,1,0,1,,,,,0,,,,70,83
20940,note_on,,,,,0,0,2,,,,,1,,,,61,49
20940,note_on,,,,,0,0,2,,,,,1,,,,56,54
20940,note_on,,,,,10,0,2,,,,,1,,,,65,53
20968,note_on,,,,,28,0,1,,,,,0,,,,70,0
20970,note_on,,,,,2,0,1,,,,,0,,,,72,88
20990,set_tempo,,,,,238,1,0,,427046,,,,,,,,
20990,note_on,,,,,50,0,2,,,,,1,,,,61,0
20992,note_on,,,,,2,0,2,,,,,1,,,,65,0
20993,note_on,,,,,1,0,2,,,,,1,,,,56,0
21000,note_on,,,,,30,0,1,,,,,0,,,,72,0
21000,note_on,,,,,0,0,1,,,,,0,,,,73,84
21005,set_tempo,,,,,15,1,0,,428571,,,,,,,,
21027,note_on,,,,,27,0,1,,,,,0,,,,73,0
21030,note_on,,,,,3,0,1,,,,,0,,,,75,85
21030,set_tempo,,,,,25,1,0,,430108,,,,,,,,
21057,note_on,,,,,27,0,1,,,,,0,,,,75,0
21060,note_on,,,,,67,0,2,,,,,1,,,,57,53
