tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,tempo,key,control,value,channel,data,program,note,velocity,pitch
175606,control_change,0,0,1,,,,,,,64,63,0,,,,,
175607,note_on,1,0,1,,,,,,,,,0,,,60,69,
175610,control_change,35,0,4,,,,,,,11,62,3,,,,,
175615,control_change,8,0,1,,,,,,,64,0,0,,,,,
175634,note_on,19,0,1,,,,,,,,,0,,,73,0,
175645,control_change,35,0,4,,,,,,,11,61,3,,,,,
175655,control_change,21,0,1,,,,,,,64,63,0,,,,,
175667,control_change,12,0,1,,,,,,,64,127,0,,,,,
175680,control_change,35,0,4,,,,,,,11,60,3,,,,,
175681,note_on,14,0,1,,,,,,,,,0,,,60,0,
175750,note_on,69,0,1,,,,,,,,,0,,,48,0,
175810,note_on,60,0,1,,,,,,,,,0,,,47,104,
175824,note_on,307,0,5,,,,,,,,,4,,,55,60,
175835,note_on,303,0,3,,,,,,,,,2,,,64,50,
175836,note_on,396,0,6,,,,,,,,,5,,,47,76,
175864,note_on,184,0,4,,,,,,,,,3,,,59,58,
175868,note_on,44,0,5,,,,,,,,,4,,,53,0,
175869,note_on,34,0,3,,,,,,,,,2,,,69,0,
175883,note_on,47,0,6,,,,,,,,,5,,,45,0,
175933,note_on,123,0,1,,,,,,,,,0,,,71,98,
175960,note_on,27,0,1,,,,,,,,,0,,,72,0,
176050,note_on,90,0,1,,,,,,,,,0,,,64,84,
176050,note_on,0,0,1,,,,,,,,,0,,,55,76,
176059,note_on,9,0,1,,,,,,,,,0,,,71,0,
176153,note_on,94,0,1,,,,,,,,,0,,,66,106,
176184,note_on,31,0,1,,,,,,,,,0,,,64,0,
176240,note_on,371,0,3,,,,,,,,,2,,,64,0,
176240,note_on,372,0,5,,,,,,,,,4,,,55,0,
176268,note_on,84,0,1,,,,,,,,,0,,,67,94,
176270,note_on,2,0,1,,,,,,,,,0,,,52,76,
176276,control_change,6,0,1,,,,,,,64,63,0,,,,,
176289,control_change,13,0,1,,,,,,,64,0,0,,,,,
176302,note_on,13,0,1,,,,,,,,,0,,,66,0,
176309,note_on,7,0,1,,,,,,,,,0,,,55,0,
176369,control_change,60,0,1,,,,,,,64,63,0,,,,,
176377,control_change,8,0,1,,,,,,,64,127,0,,,,,
176423,note_on,540,0,6,,,,,,,,,5,,,47,0,
176444,note_on,67,0,1,,,,,,,,,0,,,59,84,
176458,note_on,594,0,4,,,,,,,,,3,,,59,0,
176487,note_on,43,0,1,,,,,,,,,0,,,52,0,
176628,note_on,141,0,1,,,,,,,,,0,,,47,0,
176645,note_on,222,0,6,,,,,,,,,5,,,47,69,
176660,control_change,0,0,7,,,,,,,91,60,6,,,,,
176660,note_on,0,0,7,,,,,,,,,6,,,47,76,
176660,program_change,6206,0,7,,,,,,,,,6,,49,,,
176674,note_on,434,0,3,,,,,,,,,2,,,63,65,
176699,note_on,71,0,1,,,,,,,,,0,,,47,74,
176717,note_on,259,0,4,,,,,,,,,3,,,57,65,
176782,control_change,83,0,1,,,,,,,64,63,0,,,,,
176791,control_change,9,0,1,,,,,,,64,0,0,,,,,
176860,control_change,69,0,1,,,,,,,64,63,0,,,,,
176866,control_change,6,0,1,,,,,,,64,127,0,,,,,
176866,note_on,0,0,1,,,,,,,,,0,,,69,69,
176906,note_on,40,0,1,,,,,,,,,0,,,67,0,
176931,note_on,25,0,1,,,,,,,,,0,,,59,0,
177074,note_on,143,0,1,,,,,,,,,0,,,66,81,
177076,note_on,2,0,1,,,,,,,,,0,,,57,38,
177168,control_change,92,0,1,,,,,,,64,63,0,,,,,
177203,control_change,35,0,1,,,,,,,64,127,0,,,,,
177284,note_on,81,0,1,,,,,,,,,0,,,57,0,
177301,note_on,17,0,1,,,,,,,,,0,,,59,67,
177343,note_on,42,0,1,,,,,,,,,0,,,47,0,
177411,note_on,68,0,1,,,,,,,,,0,,,69,0,
177434,note_on,23,0,1,,,,,,,,,0,,,66,0,
177533,note_on,99,0,1,,,,,,,,,0,,,59,0,
177542,note_on,9,0,1,,,,,,,,,0,,,40,48,
177572,note_on,927,0,6,,,,,,,,,5,,,52,86,
177576,note_on,916,0,7,,,,,,,,,6,,,40,77,
177588,note_on,12,0,7,,,,,,,,,6,,,47,0,
177590,note_on,916,0,3,,,,,,,,,2,,,64,42,
177607,note_on,890,0,4,,,,,,,,,3,,,55,48,
177611,note_on,69,0,1,,,,,,,,,0,,,64,71,
177613,note_on,41,0,6,,,,,,,,,5,,,47,0,
177637,note_on,47,0,3,,,,,,,,,2,,,63,0,
177638,note_on,31,0,4,,,,,,,,,3,,,57,0,
177664,control_change,53,0,1,,,,,,,64,63,0,,,,,
177708,control_change,44,0,1,,,,,,,64,127,0,,,,,
177785,note_on,77,0,1,,,,,,,,,0,,,47,37,
177815,note_on,177,0,4,,,,,,,,,3,,,55,0,
177826,note_on,41,0,1,,,,,,,,,0,,,40,0,
177832,note_on,195,0,3,,,,,,,,,2,,,64,0,
177854,note_on,28,0,1,,,,,,,,,0,,,64,0,
177878,note_on,24,0,1,,,,,,,,,0,,,47,0,
177884,note_on,6,0,1,,,,,,,,,0,,,52,63,
177941,note_on,57,0,1,,,,,,,,,0,,,52,0,
177945,note_on,357,0,7,,,,,,,,,6,,,40,0,
177963,note_on,22,0,1,,,,,,,,,0,,,55,59,
178048,note_on,85,0,1,,,,,,,,,0,,,59,58,
178051,note_on,219,0,3,,,,,,,,,2,,,71,63,
178053,note_on,238,0,4,,,,,,,,,3,,,67,54,
178104,control_change,56,0,1,,,,,,,64,63,0,,,,,
178139,control_change,0,0,1,,,,,,,64,127,0,,,,,
178139,note_on,35,0,1,,,,,,,,,0,,,64,63,
178214,note_on,75,0,1,,,,,,,,,0,,,71,72,
178221,note_on,7,0,1,,,,,,,,,0,,,64,0,
178272,note_on,51,0,1,,,,,,,,,0,,,67,66,
178284,note_on,12,0,1,,,,,,,,,0,,,71,0,
178287,note_on,3,0,1,,,,,,,,,0,,,55,0,
178314,note_on,27,0,1,,,,,,,,,0,,,59,0,
178319,note_on,5,0,1,,,,,,,,,0,,,67,0,
178320,control_change,0,0,7,,,,,,,91,120,6,,,,,
178320,program_change,375,0,7,,,,,,,,,6,,45,,,
178333,note_on,14,0,1,,,,,,,,,0,,,57,58,
178342,note_on,9,0,1,,,,,,,,,0,,,60,42,
178345,note_on,3,0,1,,,,,,,,,0,,,76,76,
178378,note_on,325,0,4,,,,,,,,,3,,,69,60,
178387,note_on,9,0,4,,,,,,,,,3,,,67,0,
178388,note_on,337,0,3,,,,,,,,,2,,,72,67,
178396,note_on,51,0,1,,,,,,,,,0,,,60,0,
178414,note_on,18,0,1,,,,,,,,,0,,,57,0,
178419,note_on,31,0,3,,,,,,,,,2,,,71,0,
178423,note_on,9,0,1,,,,,,,,,0,,,66,60,
178434,note_on,11,0,1,,,,,,,,,0,,,76,0,
178468,note_on,34,0,1,,,,,,,,,0,,,66,0,
178476,note_on,8,0,1,,,,,,,,,0,,,75,86,
178540,note_on,121,0,3,,,,,,,,,2,,,72,0,
178542,note_on,66,0,1,,,,,,,,,0,,,69,60,
178544,note_on,2,0,1,,,,,,,,,0,,,75,0,
178574,note_on,187,0,4,,,,,,,,,3,,,69,0,
178615,note_on,71,0,1,,,,,,,,,0,,,40,59,
178618,control_change,3,0,1,,,,,,,64,63,0,,,,,
178623,control_change,5,0,1,,,,,,,64,0,0,,,,,
178631,note_on,8,0,1,,,,,,,,,0,,,69,0,
178639,note_on,8,0,1,,,,,,,,,0,,,67,55,
178641,note_on,2,0,1,,,,,,,,,0,,,76,63,
178643,note_on,323,0,7,,,,,,,,,6,,,40,93,
178673,control_change,32,0,1,,,,,,,64,63,0,,,,,
178681,control_change,8,0,1,,,,,,,64,127,0,,,,,
178725,note_on,44,0,1,,,,,,,,,0,,,47,63,
178737,note_on,94,0,7,,,,,,,,,6,,,40,0,
178737,note_on,12,0,1,,,,,,,,,0,,,40,0,
178776,note_on,39,0,1,,,,,,,,,0,,,47,0,
178784,note_on,0,0,1,,,,,,,,,0,,,52,58,
178784,note_on,8,0,1,,,,,,,,,0,,,76,0,
178787,note_on,3,0,1,,,,,,,,,0,,,67,0,
178823,note_on,36,0,1,,,,,,,,,0,,,52,0,
178839,note_on,16,0,1,,,,,,,,,0,,,55,84,
178883,note_on,309,0,4,,,,,,,,,3,,,67,78,
178905,note_on,66,0,1,,,,,,,,,0,,,59,77,
178908,note_on,368,0,3,,,,,,,,,2,,,71,81,
178958,control_change,53,0,1,,,,,,,64,63,0,,,,,
178963,note_on,5,0,1,,,,,,,,,0,,,64,80,
178967,control_change,4,0,1,,,,,,,64,0,0,,,,,
178985,control_change,18,0,1,,,,,,,64,63,0,,,,,
179007,control_change,22,0,1,,,,,,,64,127,0,,,,,
179007,note_on,0,0,1,,,,,,,,,0,,,71,89,
179023,note_on,16,0,1,,,,,,,,,0,,,64,0,
179059,note_on,36,0,1,,,,,,,,,0,,,67,89,
179072,note_on,13,0,1,,,,,,,,,0,,,71,0,
179099,note_on,27,0,1,,,,,,,,,0,,,67,0,
179120,note_on,21,0,1,,,,,,,,,0,,,60,71,
179120,note_on,0,0,1,,,,,,,,,0,,,76,93,
179122,note_on,2,0,1,,,,,,,,,0,,,57,76,
179124,control_change,2,0,1,,,,,,,64,63,0,,,,,
179136,note_on,12,0,1,,,,,,,,,0,,,59,0,
179137,note_on,1,0,1,,,,,,,,,0,,,55,0,
179146,control_change,9,0,1,,,,,,,64,127,0,,,,,
179154,note_on,271,0,4,,,,,,,,,3,,,69,64,
179164,note_on,256,0,3,,,,,,,,,2,,,72,63,
179167,note_on,21,0,1,,,,,,,,,0,,,60,0,
179179,note_on,12,0,1,,,,,,,,,0,,,66,88,
179182,note_on,3,0,1,,,,,,,,,0,,,57,0,
179189,note_on,35,0,4,,,,,,,,,3,,,67,0,
179194,note_on,12,0,1,,,,,,,,,0,,,76,0,
179206,note_on,42,0,3,,,,,,,,,2,,,71,0,
179226,note_on,32,0,1,,,,,,,,,0,,,66,0,
179227,note_on,1,0,1,,,,,,,,,0,,,75,81,
179275,note_on,48,0,1,,,,,,,,,0,,,75,0,
179278,note_on,3,0,1,,,,,,,,,0,,,69,83,
179280,control_change,65507,0,8,,,,,,,11,70,7,,,,,
179296,note_on,90,0,3,,,,,,,,,2,,,72,0,
179306,note_on,117,0,4,,,,,,,,,3,,,69,0,
179337,note_on,59,0,1,,,,,,,,,0,,,69,0,
179351,note_on,14,0,1,,,,,,,,,0,,,40,77,
179356,control_change,5,0,1,,,,,,,64,63,0,,,,,
179364,control_change,8,0,1,,,,,,,64,0,0,,,,,
179368,note_on,4,0,1,,,,,,,,,0,,,76,88,
179369,note_on,1,0,1,,,,,,,,,0,,,67,74,
179380,control_change,11,0,1,,,,,,,64,63,0,,,,,
179392,note_on,655,0,7,,,,,,,,,6,,,40,76,
179399,note_on,119,0,8,,,,,,,,,7,,,59,88,
179400,control_change,20,0,1,,,,,,,64,127,0,,,,,
179427,note_on,27,0,1,,,,,,,,,0,,,47,64,
179439,note_on,12,0,1,,,,,,,,,0,,,40,0,
179448,note_on,9,0,1,,,,,,,,,0,,,67,0,
179474,note_on,26,0,1,,,,,,,,,0,,,47,0,
179485,note_on,11,0,1,,,,,,,,,0,,,52,63,
179488,note_on,3,0,1,,,,,,,,,0,,,76,0,
179495,note_on,103,0,7,,,,,,,,,6,,,40,0,
179506,note_on,18,0,1,,,,,,,,,0,,,52,0,
179563,note_on,57,0,1,,,,,,,,,0,,,59,71,
179596,note_on,1983,0,6,,,,,,,,,5,,,52,0,
179600,note_on,304,0,3,,,,,,,,,2,,,71,81,
179622,note_on,316,0,4,,,,,,,,,3,,,67,80,
179688,control_change,125,0,1,,,,,,,64,63,0,,,,,
179693,note_on,5,0,1,,,,,,,,,0,,,67,62,
179700,control_change,7,0,1,,,,,,,64,0,0,,,,,
179721,control_change,21,0,1,,,,,,,64,63,0,,,,,
179742,control_change,21,0,1,,,,,,,64,127,0,,,,,
179777,note_on,35,0,1,,,,,,,,,0,,,71,82,
179826,note_on,49,0,1,,,,,,,,,0,,,71,0,
179854,note_on,28,0,1,,,,,,,,,0,,,83,90,
179892,note_on,38,0,1,,,,,,,,,0,,,83,0,
179908,note_on,16,0,1,,,,,,,,,0,,,71,82,
179923,note_on,301,0,4,,,,,,,,,3,,,66,84,
179925,note_on,17,0,1,,,,,,,,,0,,,67,0,
179946,note_on,21,0,1,,,,,,,,,0,,,66,83,
179951,note_on,5,0,1,,,,,,,,,0,,,71,0,
179968,note_on,0,0,1,,,,,,,,,0,,,74,48,
179968,note_on,17,0,1,,,,,,,,,0,,,66,0,
179973,note_on,50,0,4,,,,,,,,,3,,,67,0,
179976,note_on,8,0,1,,,,,,,,,0,,,72,77,
179979,note_on,379,0,3,,,,,,,,,2,,,69,60,
179992,note_on,16,0,1,,,,,,,,,0,,,74,0,
179994,note_on,2,0,1,,,,,,,,,0,,,59,0,
180013,note_on,19,0,1,,,,,,,,,0,,,71,88,
180022,note_on,9,0,1,,,,,,,,,0,,,72,0,
180035,note_on,56,0,3,,,,,,,,,2,,,71,0,
180060,note_on,38,0,1,,,,,,,,,0,,,71,0,
180067,note_on,7,0,1,,,,,,,,,0,,,81,109,
180114,note_on,47,0,1,,,,,,,,,0,,,71,92,
180120,note_on,6,0,1,,,,,,,,,0,,,81,0,
180163,note_on,43,0,1,,,,,,,,,0,,,40,84,
180164,control_change,1,0,1,,,,,,,64,63,0,,,,,
180168,control_change,4,0,1,,,,,,,64,0,0,,,,,
180170,note_on,2,0,1,,,,,,,,,0,,,74,97,
180182,note_on,12,0,1,,,,,,,,,0,,,71,0,
180187,note_on,5,0,1,,,,,,,,,0,,,72,91,
180198,note_on,163,0,3,,,,,,,,,2,,,67,77,
180205,note_on,232,0,4,,,,,,,,,3,,,64,81,
180211,control_change,24,0,1,,,,,,,64,63,0,,,,,
180214,note_on,3,0,1,,,,,,,,,0,,,47,77,
180215,note_on,1,0,1,,,,,,,,,0,,,74,0,
180220,control_change,5,0,1,,,,,,,64,127,0,,,,,
180232,note_on,12,0,1,,,,,,,,,0,,,71,89,
180235,note_on,3,0,1,,,,,,,,,0,,,40,0,
180238,note_on,40,0,3,,,,,,,,,2,,,69,0,
180242,note_on,37,0,4,,,,,,,,,3,,,66,0,
180250,note_on,15,0,1,,,,,,,,,0,,,72,0,
180265,note_on,15,0,1,,,,,,,,,0,,,47,0,
180272,note_on,7,0,1,,,,,,,,,0,,,52,73,
180289,note_on,17,0,1,,,,,,,,,0,,,71,0,
180295,note_on,6,0,1,,,,,,,,,0,,,52,0,
180298,note_on,3,0,1,,,,,,,,,0,,,79,97,
180342,note_on,44,0,1,,,,,,,,,0,,,59,71,
180343,note_on,1,0,1,,,,,,,,,0,,,71,81,
180347,note_on,4,0,1,,,,,,,,,0,,,79,0,
180398,note_on,51,0,1,,,,,,,,,0,,,71,0,
180405,note_on,7,0,1,,,,,,,,,0,,,73,85,
180418,control_change,13,0,1,,,,,,,64,63,0,,,,,
180423,note_on,5,0,1,,,,,,,,,0,,,61,81,
180428,note_on,5,0,1,,,,,,,,,0,,,71,76,
180432,note_on,194,0,3,,,,,,,,,2,,,64,76,
180433,note_on,191,0,4,,,,,,,,,3,,,61,87,
180442,control_change,14,0,1,,,,,,,64,127,0,,,,,
180447,note_on,14,0,4,,,,,,,,,3,,,64,0,
180460,note_on,18,0,1,,,,,,,,,0,,,73,0,
180462,note_on,30,0,3,,,,,,,,,2,,,67,0,
180485,note_on,25,0,1,,,,,,,,,0,,,70,91,
180486,note_on,1,0,1,,,,,,,,,0,,,71,0,
180527,note_on,41,0,1,,,,,,,,,0,,,79,90,
180528,note_on,1,0,1,,,,,,,,,0,,,70,0,
180568,note_on,40,0,1,,,,,,,,,0,,,70,86,
180573,note_on,5,0,1,,,,,,,,,0,,,79,0,
180619,control_change,46,0,1,,,,,,,64,63,0,,,,,
180625,control_change,6,0,1,,,,,,,64,0,0,,,,,
180629,note_on,4,0,1,,,,,,,,,0,,,70,0,
180638,note_on,4398,0,5,,,,,,,,,4,,,59,92,
180639,note_on,10,0,1,,,,,,,,,0,,,73,84,
180650,control_change,11,0,1,,,,,,,64,63,0,,,,,
180654,note_on,4,0,1,,,,,,,,,0,,,63,80,
180662,control_change,8,0,1,,,,,,,64,127,0,,,,,
180670,note_on,8,0,1,,,,,,,,,0,,,71,67,
180673,note_on,1077,0,6,,,,,,,,,5,,,59,94,
180681,note_on,11,0,1,,,,,,,,,0,,,61,0,
180681,note_on,219,0,3,,,,,,,,,2,,,66,70,
180682,note_on,1,0,3,,,,,,,,,2,,,64,0,
180685,note_on,238,0,4,,,,,,,,,3,,,63,83,
180706,note_on,21,0,4,,,,,,,,,3,,,61,0,
180709,note_on,28,0,1,,,,,,,,,0,,,63,0,
180717,note_on,8,0,1,,,,,,,,,0,,,73,0,
180726,note_on,9,0,1,,,,,,,,,0,,,69,69,
180732,note_on,6,0,1,,,,,,,,,0,,,59,0,
180740,note_on,8,0,1,,,,,,,,,0,,,71,0,
180785,note_on,45,0,1,,,,,,,,,0,,,69,0,
180799,note_on,14,0,1,,,,,,,,,0,,,78,88,
180877,note_on,78,0,1,,,,,,,,,0,,,69,59,
180878,note_on,1,0,1,,,,,,,,,0,,,78,0,
180900,note_on,218,0,3,,,,,,,,,2,,,66,0,
180908,note_on,8,0,3,,,,,,,,,2,,,67,41,
180913,control_change,35,0,1,,,,,,,64,63,0,,,,,
180925,note_on,219,0,4,,,,,,,,,3,,,64,59,
180933,control_change,20,0,1,,,,,,,64,0,0,,,,,
180938,note_on,13,0,4,,,,,,,,,3,,,63,0,
180945,note_on,272,0,6,,,,,,,,,5,,,59,0,
180950,note_on,17,0,1,,,,,,,,,0,,,40,60,
180955,note_on,1556,0,8,,,,,,,,,7,,,64,69,
180974,note_on,29,0,6,,,,,,,,,5,,,52,76,
180976,note_on,26,0,1,,,,,,,,,0,,,69,0,
180979,note_on,3,0,1,,,,,,,,,0,,,76,66,
180983,note_on,4,0,1,,,,,,,,,0,,,67,56,
180989,note_on,34,0,8,,,,,,,,,7,,,59,0,
181002,note_on,1507,0,7,,,,,,,,,6,,,40,65,
181083,note_on,100,0,1,,,,,,,,,0,,,47,62,
181091,control_change,8,0,1,,,,,,,64,63,0,,,,,
181092,control_change,1,0,1,,,,,,,64,127,0,,,,,
181104,note_on,166,0,4,,,,,,,,,3,,,64,0,
181107,note_on,15,0,1,,,,,,,,,0,,,40,0,
181124,note_on,216,0,3,,,,,,,,,2,,,67,0,
181146,note_on,39,0,1,,,,,,,,,0,,,47,0,
181150,note_on,4,0,1,,,,,,,,,0,,,52,73,
181158,note_on,156,0,7,,,,,,,,,6,,,40,0,
181160,note_on,10,0,1,,,,,,,,,0,,,76,0,
181179,note_on,19,0,1,,,,,,,,,0,,,67,0,
181182,note_on,544,0,5,,,,,,,,,4,,,59,0,
181194,note_on,15,0,1,,,,,,,,,0,,,52,0,
181218,note_on,24,0,1,,,,,,,,,0,,,55,73,
181263,note_on,159,0,4,,,,,,,,,3,,,67,80,
181274,note_on,56,0,1,,,,,,,,,0,,,59,74,
181274,note_on,150,0,3,,,,,,,,,2,,,71,80,
181325,control_change,51,0,1,,,,,,,64,63,0,,,,,
181327,note_on,2,0,1,,,,,,,,,0,,,64,87,
181334,control_change,7,0,1,,,,,,,64,0,0,,,,,
181364,control_change,30,0,1,,,,,,,64,63,0,,,,,
181366,note_on,377,0,8,,,,,,,,,7,,,64,0,
181382,control_change,0,0,1,,,,,,,64,127,0,,,,,
181382,note_on,18,0,1,,,,,,,,,0,,,71,98,
181402,note_on,20,0,1,,,,,,,,,0,,,64,0,
181430,note_on,28,0,1,,,,,,,,,0,,,67,98,
181453,note_on,23,0,1,,,,,,,,,0,,,71,0,
181476,note_on,23,0,1,,,,,,,,,0,,,67,0,
181480,control_change,4,0,1,,,,,,,64,63,0,,,,,
181489,control_change,9,0,1,,,,,,,64,0,0,,,,,
181496,note_on,7,0,1,,,,,,,,,0,,,57,75,
181497,note_on,1,0,1,,,,,,,,,0,,,76,101,
181499,note_on,2,0,1,,,,,,,,,0,,,60,63,
181515,note_on,16,0,1,,,,,,,,,0,,,59,0,
181518,control_change,3,0,1,,,,,,,64,63,0,,,,,
181524,note_on,6,0,1,,,,,,,,,0,,,55,0,
181524,note_on,261,0,4,,,,,,,,,3,,,67,0,
181528,note_on,254,0,3,,,,,,,,,2,,,72,73,
181532,note_on,8,0,4,,,,,,,,,3,,,69,38,
181535,control_change,11,0,1,,,,,,,64,127,0,,,,,
181547,note_on,19,0,3,,,,,,,,,2,,,71,0,
181548,note_on,13,0,1,,,,,,,,,0,,,60,0,
181558,note_on,10,0,1,,,,,,,,,0,,,66,94,
181562,note_on,4,0,1,,,,,,,,,0,,,57,0,
181576,note_on,14,0,1,,,,,,,,,0,,,76,0,
181603,note_on,27,0,1,,,,,,,,,0,,,66,0,
181606,note_on,3,0,1,,,,,,,,,0,,,75,92,
181650,note_on,44,0,1,,,,,,,,,0,,,75,0,
181658,note_on,8,0,1,,,,,,,,,0,,,69,82,
181659,note_on,112,0,3,,,,,,,,,2,,,72,0,
181674,note_on,142,0,4,,,,,,,,,3,,,69,0,
181715,note_on,57,0,1,,,,,,,,,0,,,40,70,
181718,note_on,3,0,1,,,,,,,,,0,,,69,0,
181726,control_change,8,0,1,,,,,,,64,63,0,,,,,
181735,control_change,9,0,1,,,,,,,64,0,0,,,,,
181739,note_on,0,0,1,,,,,,,,,0,,,67,59,
181739,note_on,4,0,1,,,,,,,,,0,,,76,71,
181761,control_change,22,0,1,,,,,,,64,63,0,,,,,
181763,note_on,605,0,7,,,,,,,,,6,,,40,78,
181784,control_change,23,0,1,,,,,,,64,127,0,,,,,
181798,note_on,14,0,1,,,,,,,,,0,,,47,63,
181807,note_on,9,0,1,,,,,,,,,0,,,40,0,
181851,note_on,44,0,1,,,,,,,,,0,,,47,0,
181859,note_on,8,0,1,,,,,,,,,0,,,52,63,
181872,note_on,13,0,1,,,,,,,,,0,,,76,0,
181880,note_on,8,0,1,,,,,,,,,0,,,67,0,
181893,note_on,13,0,1,,,,,,,,,0,,,52,0,
181907,note_on,144,0,7,,,,,,,,,6,,,40,0,
181922,note_on,29,0,1,,,,,,,,,0,,,55,80,
181969,note_on,295,0,4,,,,,,,,,3,,,67,76,
181976,note_on,54,0,1,,,,,,,,,0,,,59,82,
181982,note_on,323,0,3,,,,,,,,,2,,,71,77,
181985,control_change,9,0,1,,,,,,,64,63,0,,,,,
181993,control_change,8,0,1,,,,,,,64,0,0,,,,,
182027,note_on,34,0,1,,,,,,,,,0,,,64,84,
182038,control_change,11,0,1,,,,,,,64,63,0,,,,,
182051,control_change,13,0,1,,,,,,,64,127,0,,,,,
182073,note_on,22,0,1,,,,,,,,,0,,,71,98,
182092,note_on,19,0,1,,,,,,,,,0,,,64,0,
182124,note_on,32,0,1,,,,,,,,,0,,,67,97,
182140,note_on,16,0,1,,,,,,,,,0,,,71,0,
182152,control_change,12,0,1,,,,,,,64,63,0,,,,,
182162,control_change,10,0,1,,,,,,,64,0,0,,,,,
182164,note_on,2,0,1,,,,,,,,,0,,,67,0,
182183,note_on,19,0,1,,,,,,,,,0,,,60,63,
182185,note_on,2,0,1,,,,,,,,,0,,,57,77,
182189,note_on,4,0,1,,,,,,,,,0,,,76,92,
182190,control_change,1,0,1,,,,,,,64,63,0,,,,,
182193,note_on,3,0,1,,,,,,,,,0,,,59,0,
182206,note_on,13,0,1,,,,,,,,,0,,,55,0,
182209,note_on,227,0,3,,,,,,,,,2,,,72,69,
182209,control_change,3,0,1,,,,,,,64,127,0,,,,,
182211,note_on,242,0,4,,,,,,,,,3,,,69,71,
182221,note_on,10,0,4,,,,,,,,,3,,,67,0,
182224,note_on,15,0,1,,,,,,,,,0,,,60,0,
182236,note_on,12,0,1,,,,,,,,,0,,,57,0,
182245,note_on,9,0,1,,,,,,,,,0,,,66,84,
182258,note_on,49,0,3,,,,,,,,,2,,,71,0,
182270,note_on,25,0,1,,,,,,,,,0,,,76,0,
182288,note_on,18,0,1,,,,,,,,,0,,,75,95,
182292,note_on,4,0,1,,,,,,,,,0,,,66,0,
182343,note_on,51,0,1,,,,,,,,,0,,,75,0,
182348,note_on,5,0,1,,,,,,,,,0,,,69,87,
182402,note_on,54,0,1,,,,,,,,,0,,,69,0,
182412,control_change,10,0,1,,,,,,,64,63,0,,,,,
182412,note_on,0,0,1,,,,,,,,,0,,,40,65,
182421,control_change,9,0,1,,,,,,,64,0,0,,,,,
182430,note_on,172,0,3,,,,,,,,,2,,,71,66,
182438,note_on,17,0,1,,,,,,,,,0,,,76,89,
182439,note_on,1,0,1,,,,,,,,,0,,,67,79,
182442,note_on,221,0,4,,,,,,,,,3,,,67,77,
182444,note_on,1078,0,8,,,,,,,,,7,,,71,90,
182449,control_change,10,0,1,,,,,,,64,63,0,,,,,
182454,note_on,547,0,7,,,,,,,,,6,,,40,97,
182462,note_on,20,0,4,,,,,,,,,3,,,69,0,
182470,control_change,21,0,1,,,,,,,64,127,0,,,,,
182481,note_on,51,0,3,,,,,,,,,2,,,72,0,
182511,note_on,41,0,1,,,,,,,,,0,,,47,62,
182519,note_on,8,0,1,,,,,,,,,0,,,67,0,
182526,note_on,7,0,1,,,,,,,,,0,,,40,0,
182565,note_on,39,0,1,,,,,,,,,0,,,76,0,
182567,note_on,2,0,1,,,,,,,,,0,,,47,0,
182575,note_on,8,0,1,,,,,,,,,0,,,52,65,
182579,note_on,125,0,7,,,,,,,,,6,,,40,0,
182600,note_on,25,0,1,,,,,,,,,0,,,52,0,
182653,note_on,53,0,1,,,,,,,,,0,,,59,73,
182720,note_on,258,0,4,,,,,,,,,3,,,67,0,
182723,note_on,1749,0,6,,,,,,,,,5,,,52,0,
182725,note_on,244,0,3,,,,,,,,,2,,,71,0,
182742,control_change,89,0,1,,,,,,,64,63,0,,,,,
182759,control_change,17,0,1,,,,,,,64,0,0,,,,,
182764,note_on,5,0,1,,,,,,,,,0,,,67,84,
182818,control_change,54,0,1,,,,,,,64,63,0,,,,,
182829,control_change,11,0,1,,,,,,,64,127,0,,,,,
182857,note_on,28,0,1,,,,,,,,,0,,,71,90,
182880,program_change,301,0,7,,,,,,,,,6,,49,,,
182880,control_change,0,0,7,,,,,,,91,60,6,,,,,
182904,note_on,47,0,1,,,,,,,,,0,,,71,0,
182914,note_on,10,0,1,,,,,,,,,0,,,67,0,
182918,note_on,4,0,1,,,,,,,,,0,,,83,96,
182924,note_on,6,0,1,,,,,,,,,0,,,59,0,
182959,note_on,35,0,1,,,,,,,,,0,,,83,0,
182968,note_on,9,0,1,,,,,,,,,0,,,53,68,
182972,note_on,4,0,1,,,,,,,,,0,,,71,72,
182990,control_change,18,0,1,,,,,,,64,127,0,,,,,
183008,note_on,18,0,1,,,,,,,,,0,,,53,0,
183013,note_on,5,0,1,,,,,,,,,0,,,62,63,
183019,note_on,6,0,1,,,,,,,,,0,,,71,0,
183042,note_on,319,0,6,,,,,,,,,5,,,53,103,
183046,note_on,1864,0,5,,,,,,,,,4,,,53,77,
183051,note_on,331,0,4,,,,,,,,,3,,,59,82,
183052,note_on,327,0,3,,,,,,,,,2,,,62,78,
183057,note_on,38,0,1,,,,,,,,,0,,,74,84,
183059,note_on,2,0,1,,,,,,,,,0,,,68,100,
183065,note_on,6,0,1,,,,,,,,,0,,,73,100,
183089,note_on,24,0,1,,,,,,,,,0,,,68,0,
183092,note_on,3,0,1,,,,,,,,,0,,,62,0,
183097,note_on,5,0,1,,,,,,,,,0,,,74,0,
183128,note_on,31,0,1,,,,,,,,,0,,,71,91,
183132,note_on,4,0,1,,,,,,,,,0,,,73,0,
183188,note_on,56,0,1,,,,,,,,,0,,,71,0,
