tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,channel,control,value,note,velocity
47980,control_change,20,0,1,,,,,,,,,,,,,,2,64,0,,
47990,note_off,0,0,1,,,,,,,,,,,,,,2,,,79,64
47990,note_off,10,0,1,,,,,,,,,,,,,,2,,,87,64
48000,note_on,0,0,1,,,,,,,,,,,,,,2,,,89,43
48000,control_change,10,0,1,,,,,,,,,,,,,,2,64,127,,
48000,set_tempo,30,1,0,,,,,,,402684,,,,,,,,,,,
48000,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,43
48000,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,48
48000,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
48000,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,48
48160,note_on,160,0,1,,,,,,,,,,,,,,2,,,79,51
48160,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,51
48168,note_off,8,0,1,,,,,,,,,,,,,,2,,,80,64
48168,note_off,0,0,1,,,,,,,,,,,,,,2,,,89,64
48320,note_on,152,0,1,,,,,,,,,,,,,,2,,,80,44
48320,note_on,0,0,1,,,,,,,,,,,,,,2,,,89,44
48328,note_off,0,0,1,,,,,,,,,,,,,,2,,,87,64
48328,note_off,8,0,1,,,,,,,,,,,,,,2,,,79,64
48480,note_off,152,0,1,,,,,,,,,,,,,,2,,,61,58
48480,note_on,0,0,1,,,,,,,,,,,,,,2,,,79,57
48480,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,57
48480,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,58
48488,note_off,8,0,1,,,,,,,,,,,,,,2,,,80,64
48488,note_off,0,0,1,,,,,,,,,,,,,,2,,,89,64
48640,note_on,152,0,1,,,,,,,,,,,,,,2,,,80,51
48640,note_on,0,0,1,,,,,,,,,,,,,,2,,,89,51
48648,note_off,8,0,1,,,,,,,,,,,,,,2,,,79,64
48648,note_off,0,0,1,,,,,,,,,,,,,,2,,,87,64
48800,note_on,152,0,1,,,,,,,,,,,,,,2,,,87,67
48800,note_on,0,0,1,,,,,,,,,,,,,,2,,,79,68
48808,note_off,0,0,1,,,,,,,,,,,,,,2,,,89,64
48808,note_off,8,0,1,,,,,,,,,,,,,,2,,,80,64
48900,control_change,92,0,1,,,,,,,,,,,,,,2,64,0,,
48940,control_change,40,0,1,,,,,,,,,,,,,,2,64,0,,
48960,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,68
48960,note_on,0,0,1,,,,,,,,,,,,,,2,,,89,68
48960,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
48960,note_off,20,0,1,,,,,,,,,,,,,,2,,,79,64
49000,note_off,40,0,1,,,,,,,,,,,,,,2,,,87,64
49120,note_on,0,0,1,,,,,,,,,,,,,,2,,,79,68
49120,note_on,120,0,1,,,,,,,,,,,,,,2,,,87,70
49128,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
49128,note_off,8,0,1,,,,,,,,,,,,,,2,,,89,64
49280,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,68
49280,note_on,152,0,1,,,,,,,,,,,,,,2,,,89,74
49288,note_off,8,0,1,,,,,,,,,,,,,,2,,,87,64
49288,note_off,0,0,1,,,,,,,,,,,,,,2,,,79,64
49440,note_on,0,0,1,,,,,,,,,,,,,,2,,,33,89
49440,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,78
49440,note_on,0,0,1,,,,,,,,,,,,,,2,,,79,68
49440,note_on,0,0,1,,,,,,,,,,,,,,2,,,45,89
49440,control_change,152,0,1,,,,,,,,,,,,,,2,64,0,,
49448,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
49448,note_off,8,0,1,,,,,,,,,,,,,,2,,,89,64
49597,note_off,149,0,1,,,,,,,,,,,,,,2,,,79,64
49597,note_off,0,0,1,,,,,,,,,,,,,,2,,,87,64
49600,note_on,3,0,1,,,,,,,,,,,,,,2,,,80,68
49600,note_on,0,0,1,,,,,,,,,,,,,,2,,,89,68
49760,note_on,160,0,1,,,,,,,,,,,,,,2,,,79,68
49760,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,54
49768,note_off,8,0,1,,,,,,,,,,,,,,2,,,89,64
49768,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
49900,control_change,132,0,1,,,,,,,,,,,,,,2,64,0,,
49910,note_off,0,0,1,,,,,,,,,,,,,,2,,,87,64
49910,note_off,10,0,1,,,,,,,,,,,,,,2,,,79,64
49920,note_on,0,0,1,,,,,,,,,,,,,,2,,,32,79
49920,note_on,0,0,1,,,,,,,,,,,,,,2,,,89,68
49920,note_on,10,0,1,,,,,,,,,,,,,,2,,,80,68
49920,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,79
49960,note_off,40,0,1,,,,,,,,,,,,,,2,,,33,58
49960,note_off,0,0,1,,,,,,,,,,,,,,2,,,45,58
50020,control_change,60,0,1,,,,,,,,,,,,,,2,64,127,,
50080,note_on,60,0,1,,,,,,,,,,,,,,2,,,78,64
50080,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,64
50120,note_off,40,0,1,,,,,,,,,,,,,,2,,,80,64
50120,note_off,0,0,1,,,,,,,,,,,,,,2,,,89,64
50240,note_on,120,0,1,,,,,,,,,,,,,,2,,,89,51
50240,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,71
50280,note_off,40,0,1,,,,,,,,,,,,,,2,,,78,64
50280,note_off,0,0,1,,,,,,,,,,,,,,2,,,87,64
50360,note_off,80,0,1,,,,,,,,,,,,,,2,,,32,58
50360,note_off,0,0,1,,,,,,,,,,,,,,2,,,44,58
50400,note_on,40,0,1,,,,,,,,,,,,,,2,,,87,71
50400,note_on,0,0,1,,,,,,,,,,,,,,2,,,78,68
50400,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,69
50400,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,69
50408,note_off,8,0,1,,,,,,,,,,,,,,2,,,89,64
50440,note_off,32,0,1,,,,,,,,,,,,,,2,,,80,64
50560,note_on,120,0,1,,,,,,,,,,,,,,2,,,89,68
50560,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,56
50560,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,57
50560,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,57
50571,note_off,11,0,1,,,,,,,,,,,,,,2,,,66,58
50571,note_off,0,0,1,,,,,,,,,,,,,,2,,,70,58
50600,note_off,0,0,1,,,,,,,,,,,,,,2,,,78,64
50600,note_off,29,0,1,,,,,,,,,,,,,,2,,,87,64
50720,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,78
50720,note_on,0,0,1,,,,,,,,,,,,,,2,,,78,68
50720,note_on,120,0,1,,,,,,,,,,,,,,2,,,87,67
50720,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,78
50728,note_off,8,0,1,,,,,,,,,,,,,,2,,,89,64
50731,note_off,0,0,1,,,,,,,,,,,,,,2,,,60,58
50731,note_off,3,0,1,,,,,,,,,,,,,,2,,,68,58
50760,note_off,29,0,1,,,,,,,,,,,,,,2,,,80,64
50860,control_change,100,0,1,,,,,,,,,,,,,,2,64,0,,
50880,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
50880,note_off,20,0,1,,,,,,,,,,,,,,2,,,78,64
50880,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,68
50880,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,60
50880,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,60
50880,note_on,0,0,1,,,,,,,,,,,,,,2,,,89,68
50891,note_off,11,0,1,,,,,,,,,,,,,,2,,,70,58
50891,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,58
50920,note_off,29,0,1,,,,,,,,,,,,,,2,,,87,64
51040,note_on,0,0,1,,,,,,,,,,,,,,2,,,78,68
51040,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,58
51040,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,58
51040,note_on,120,0,1,,,,,,,,,,,,,,2,,,87,70
51048,note_off,8,0,1,,,,,,,,,,,,,,2,,,89,64
51051,note_off,3,0,1,,,,,,,,,,,,,,2,,,60,58
51051,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,58
51080,note_off,29,0,1,,,,,,,,,,,,,,2,,,80,64
51200,note_on,120,0,1,,,,,,,,,,,,,,2,,,89,74
51200,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,68
51200,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,54
51200,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,54
51208,note_off,8,0,1,,,,,,,,,,,,,,2,,,87,64
51211,note_off,0,0,1,,,,,,,,,,,,,,2,,,70,58
51211,note_off,3,0,1,,,,,,,,,,,,,,2,,,66,58
51240,note_off,29,0,1,,,,,,,,,,,,,,2,,,78,64
51360,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,59
51360,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,59
51360,note_on,0,0,1,,,,,,,,,,,,,,2,,,78,68
51360,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,78
51360,control_change,120,0,1,,,,,,,,,,,,,,2,64,0,,
51371,note_off,0,0,1,,,,,,,,,,,,,,2,,,60,58
51371,note_off,11,0,1,,,,,,,,,,,,,,2,,,68,58
51400,note_off,29,0,1,,,,,,,,,,,,,,2,,,89,64
51400,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
51520,control_change,120,0,1,,,,,,,,,,,,,,2,64,127,,
51520,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,50
51520,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,50
51520,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,68
51520,note_on,0,0,1,,,,,,,,,,,,,,2,,,89,68
51531,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,58
51531,note_off,11,0,1,,,,,,,,,,,,,,2,,,70,58
51560,note_off,0,0,1,,,,,,,,,,,,,,2,,,78,64
51560,note_off,29,0,1,,,,,,,,,,,,,,2,,,87,64
51680,note_on,0,0,1,,,,,,,,,,,,,,2,,,72,72
51680,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,54
51680,note_on,120,0,1,,,,,,,,,,,,,,2,,,78,68
51680,note_on,0,0,1,,,,,,,,,,,,,,2,,,63,72
51691,note_off,0,0,1,,,,,,,,,,,,,,2,,,60,58
51691,note_off,11,0,1,,,,,,,,,,,,,,2,,,68,58
51720,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
51720,note_off,29,0,1,,,,,,,,,,,,,,2,,,89,64
51820,control_change,100,0,1,,,,,,,,,,,,,,2,64,0,,
51840,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,87
51840,control_change,20,0,1,,,,,,,,,,,,,,2,64,127,,
51840,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,87
51851,note_off,11,0,1,,,,,,,,,,,,,,2,,,63,58
51851,note_off,0,0,1,,,,,,,,,,,,,,2,,,72,58
52000,note_on,0,0,1,,,,,,,,,,,,,,2,,,90,64
52000,note_on,149,0,1,,,,,,,,,,,,,,2,,,82,64
52011,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,58
52011,note_off,11,0,1,,,,,,,,,,,,,,2,,,66,58
52040,note_off,0,0,1,,,,,,,,,,,,,,2,,,87,64
52040,note_off,29,0,1,,,,,,,,,,,,,,2,,,78,64
52100,control_change,60,0,1,,,,,,,,,,,,,,2,64,0,,
52160,note_on,0,0,1,,,,,,,,,,,,,,2,,,89,51
52160,note_on,60,0,1,,,,,,,,,,,,,,2,,,80,71
52200,note_off,40,0,1,,,,,,,,,,,,,,2,,,82,64
52200,note_off,0,0,1,,,,,,,,,,,,,,2,,,90,64
52320,note_on,120,0,1,,,,,,,,,,,,,,2,,,78,68
52320,note_on,0,0,1,,,,,,,,,,,,,,2,,,87,71
52320,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
52320,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,54
52360,note_off,40,0,1,,,,,,,,,,,,,,2,,,80,64
52360,note_off,0,0,1,,,,,,,,,,,,,,2,,,89,64
52480,note_on,120,0,1,,,,,,,,,,,,,,2,,,85,68
52480,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,56
52480,note_on,0,0,1,,,,,,,,,,,,,,2,,,48,62
52480,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,62
52491,note_off,11,0,1,,,,,,,,,,,,,,2,,,44,58
52520,note_off,0,0,1,,,,,,,,,,,,,,2,,,87,64
52520,note_off,29,0,1,,,,,,,,,,,,,,2,,,78,64
52640,note_on,120,0,1,,,,,,,,,,,,,,2,,,82,67
52640,note_on,0,0,1,,,,,,,,,,,,,,2,,,51,68
52640,note_on,0,0,1,,,,,,,,,,,,,,2,,,60,68
52640,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,68
52651,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,58
52651,note_off,11,0,1,,,,,,,,,,,,,,2,,,48,58
52680,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
52680,note_off,29,0,1,,,,,,,,,,,,,,2,,,85,64
52780,control_change,100,0,1,,,,,,,,,,,,,,2,64,0,,
52800,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,76
52800,control_change,20,0,1,,,,,,,,,,,,,,2,64,127,,
52800,note_on,0,0,1,,,,,,,,,,,,,,2,,,72,68
52800,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,68
52800,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,76
52811,note_off,11,0,1,,,,,,,,,,,,,,2,,,60,58
52811,note_off,0,0,1,,,,,,,,,,,,,,2,,,51,58
52840,note_off,29,0,1,,,,,,,,,,,,,,2,,,82,64
52840,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
52960,note_on,120,0,1,,,,,,,,,,,,,,2,,,75,68
52960,note_on,0,0,1,,,,,,,,,,,,,,2,,,84,70
52971,note_off,11,0,1,,,,,,,,,,,,,,2,,,66,58
52971,note_off,0,0,1,,,,,,,,,,,,,,2,,,54,58
53000,note_off,29,0,1,,,,,,,,,,,,,,2,,,72,64
53000,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
53120,note_on,0,0,1,,,,,,,,,,,,,,2,,,82,74
53120,note_on,120,0,1,,,,,,,,,,,,,,2,,,73,68
53160,note_off,40,0,1,,,,,,,,,,,,,,2,,,75,64
53160,note_off,0,0,1,,,,,,,,,,,,,,2,,,84,64
53280,control_change,120,0,1,,,,,,,,,,,,,,2,64,0,,
53280,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,78
53280,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
53280,note_on,0,0,1,,,,,,,,,,,,,,2,,,72,68
53320,note_off,40,0,1,,,,,,,,,,,,,,2,,,73,64
53320,note_off,0,0,1,,,,,,,,,,,,,,2,,,82,64
53440,control_change,120,0,1,,,,,,,,,,,,,,2,64,127,,
53440,note_on,0,0,1,,,,,,,,,,,,,,2,,,78,68
53440,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,68
53480,note_off,40,0,1,,,,,,,,,,,,,,2,,,72,64
53480,note_off,0,0,1,,,,,,,,,,,,,,2,,,80,64
53600,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,54
53600,note_on,120,0,1,,,,,,,,,,,,,,2,,,68,68
53640,note_off,0,0,1,,,,,,,,,,,,,,2,,,78,64
53640,note_off,40,0,1,,,,,,,,,,,,,,2,,,70,64
53740,control_change,100,0,1,,,,,,,,,,,,,,2,64,0,,
53750,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
53750,note_off,10,0,1,,,,,,,,,,,,,,2,,,68,64
53760,note_on,0,0,1,,,,,,,,,,,,,,2,,,37,67
53760,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
53760,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
53760,note_on,10,0,1,,,,,,,,,,,,,,2,,,65,54
53760,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,54
53920,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,48
53920,note_on,160,0,1,,,,,,,,,,,,,,2,,,56,48
53928,note_off,8,0,1,,,,,,,,,,,,,,2,,,37,64
54000,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,58
54000,note_off,72,0,1,,,,,,,,,,,,,,2,,,73,58
54080,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,53
54080,note_on,0,0,1,,,,,,,,,,,,,,2,,,85,70
54080,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,53
54080,note_on,80,0,1,,,,,,,,,,,,,,2,,,77,70
54088,note_off,8,0,1,,,,,,,,,,,,,,2,,,56,64
54088,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,64
54240,note_on,152,0,1,,,,,,,,,,,,,,2,,,87,73
54240,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,55
54240,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,55
54240,note_on,0,0,1,,,,,,,,,,,,,,2,,,78,73
54248,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
54248,note_off,8,0,1,,,,,,,,,,,,,,2,,,61,64
54280,note_off,32,0,1,,,,,,,,,,,,,,2,,,77,64
54280,note_off,0,0,1,,,,,,,,,,,,,,2,,,85,64
54400,note_on,0,0,1,,,,,,,,,,,,,,2,,,85,64
54400,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,52
54400,note_on,120,0,1,,,,,,,,,,,,,,2,,,77,64
54400,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,52
54408,note_off,0,0,1,,,,,,,,,,,,,,2,,,73,64
54408,note_off,8,0,1,,,,,,,,,,,,,,2,,,65,64
54440,note_off,0,0,1,,,,,,,,,,,,,,2,,,78,64
54440,note_off,32,0,1,,,,,,,,,,,,,,2,,,87,64
54560,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,44
54560,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,44
54560,note_on,0,0,1,,,,,,,,,,,,,,2,,,82,57
54560,note_on,120,0,1,,,,,,,,,,,,,,2,,,73,57
54568,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
54568,note_off,8,0,1,,,,,,,,,,,,,,2,,,61,64
54600,note_off,32,0,1,,,,,,,,,,,,,,2,,,77,64
54600,note_off,0,0,1,,,,,,,,,,,,,,2,,,85,64
54700,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
54700,control_change,100,0,1,,,,,,,,,,,,,,2,64,0,,
54710,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
54710,note_off,10,0,1,,,,,,,,,,,,,,2,,,65,64
54720,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
54720,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
54720,note_on,0,0,1,,,,,,,,,,,,,,2,,,49,65
54720,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,54
54720,note_on,10,0,1,,,,,,,,,,,,,,2,,,83,54
54760,note_off,40,0,1,,,,,,,,,,,,,,2,,,73,64
54760,note_off,0,0,1,,,,,,,,,,,,,,2,,,82,64
54880,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,62
54880,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,44
54880,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,44
54880,note_on,120,0,1,,,,,,,,,,,,,,2,,,85,64
54888,note_off,8,0,1,,,,,,,,,,,,,,2,,,49,64
54920,note_off,32,0,1,,,,,,,,,,,,,,2,,,83,64
54920,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
55040,note_on,0,0,1,,,,,,,,,,,,,,2,,,83,57
55040,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,48
55040,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,48
55040,note_on,120,0,1,,,,,,,,,,,,,,2,,,75,57
55048,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
55048,note_off,8,0,1,,,,,,,,,,,,,,2,,,56,64
55080,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
55080,note_off,32,0,1,,,,,,,,,,,,,,2,,,85,64
55200,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
55200,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,52
55200,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,77
55200,note_on,120,0,1,,,,,,,,,,,,,,2,,,85,77
55200,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,52
55208,note_off,8,0,1,,,,,,,,,,,,,,2,,,61,64
55208,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
55240,note_off,32,0,1,,,,,,,,,,,,,,2,,,75,64
55240,note_off,0,0,1,,,,,,,,,,,,,,2,,,83,64
55360,note_on,0,0,1,,,,,,,,,,,,,,2,,,83,65
55360,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,46
55360,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
55360,note_on,120,0,1,,,,,,,,,,,,,,2,,,75,65
55360,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,46
55368,note_off,8,0,1,,,,,,,,,,,,,,2,,,73,64
55368,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
55400,note_off,32,0,1,,,,,,,,,,,,,,2,,,85,64
55400,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
55520,note_on,120,0,1,,,,,,,,,,,,,,2,,,77,61
55520,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,42
55520,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,42
55520,note_on,0,0,1,,,,,,,,,,,,,,2,,,85,61
55528,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
55528,note_off,8,0,1,,,,,,,,,,,,,,2,,,61,64
55560,note_off,32,0,1,,,,,,,,,,,,,,2,,,75,64
55560,note_off,0,0,1,,,,,,,,,,,,,,2,,,83,64
55660,control_change,100,0,1,,,,,,,,,,,,,,2,64,0,,
55660,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
55670,note_off,0,0,1,,,,,,,,,,,,,,2,,,85,64
55670,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
55670,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
55670,note_off,10,0,1,,,,,,,,,,,,,,2,,,77,64
55680,note_on,0,0,1,,,,,,,,,,,,,,2,,,37,77
55680,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
55680,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
55680,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,67
55680,note_on,10,0,1,,,,,,,,,,,,,,2,,,83,67
55840,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,55
55840,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,76
55840,note_on,160,0,1,,,,,,,,,,,,,,2,,,85,76
55840,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,55
55848,note_off,8,0,1,,,,,,,,,,,,,,2,,,37,64
55848,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
55848,note_off,0,0,1,,,,,,,,,,,,,,2,,,83,64
56000,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,60
56000,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,59
56000,note_on,152,0,1,,,,,,,,,,,,,,2,,,83,60
56000,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,59
56008,note_off,8,0,1,,,,,,,,,,,,,,2,,,85,64
56008,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
56008,note_off,0,0,1,,,,,,,,,,,,,,2,,,53,64
56008,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
56160,note_on,152,0,1,,,,,,,,,,,,,,2,,,85,76
56160,note_on,0,0,1,,,,,,,,,,,,,,2,,,77,76
56160,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,61
56160,note_on,0,0,1,,,,,,,,,,,,,,2,,,68,61
56168,note_off,8,0,1,,,,,,,,,,,,,,2,,,83,64
56168,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
56168,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
56168,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
56320,note_on,0,0,1,,,,,,,,,,,,,,2,,,65,60
56320,note_on,0,0,1,,,,,,,,,,,,,,2,,,56,60
56320,note_on,0,0,1,,,,,,,,,,,,,,2,,,75,61
56320,note_on,152,0,1,,,,,,,,,,,,,,2,,,83,61
56328,note_off,0,0,1,,,,,,,,,,,,,,2,,,68,64
56328,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
56328,note_off,0,0,1,,,,,,,,,,,,,,2,,,77,64
56328,note_off,8,0,1,,,,,,,,,,,,,,2,,,85,64
56480,note_on,152,0,1,,,,,,,,,,,,,,2,,,80,74
56480,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,56
56480,note_on,0,0,1,,,,,,,,,,,,,,2,,,53,56
56480,note_on,0,0,1,,,,,,,,,,,,,,2,,,71,74
56488,note_off,8,0,1,,,,,,,,,,,,,,2,,,83,64
56488,note_off,0,0,1,,,,,,,,,,,,,,2,,,56,64
56488,note_off,0,0,1,,,,,,,,,,,,,,2,,,65,64
56488,note_off,0,0,1,,,,,,,,,,,,,,2,,,75,64
56560,note_off,72,0,1,,,,,,,,,,,,,,2,,,53,64
56620,control_change,60,0,1,,,,,,,,,,,,,,2,64,0,,
56620,control_change,0,0,1,,,,,,,,,,,,,,2,64,0,,
56630,note_off,0,0,1,,,,,,,,,,,,,,2,,,71,64
56630,note_off,0,0,1,,,,,,,,,,,,,,2,,,61,64
56630,note_off,10,0,1,,,,,,,,,,,,,,2,,,80,64
56640,note_on,0,0,1,,,,,,,,,,,,,,2,,,73,74
56640,control_change,0,0,1,,,,,,,,,,,,,,2,64,127,,
56640,note_on,0,0,1,,,,,,,,,,,,,,2,,,42,86
56640,note_on,10,0,1,,,,,,,,,,,,,,2,,,82,74
56720,note_off,80,0,1,,,,,,,,,,,,,,2,,,42,64
56800,note_on,0,0,1,,,,,,,,,,,,,,2,,,54,53
56800,note_on,0,0,1,,,,,,,,,,,,,,2,,,70,59
56800,note_on,80,0,1,,,,,,,,,,,,,,2,,,78,59
56800,note_on,0,0,1,,,,,,,,,,,,,,2,,,61,53
56808,note_off,8,0,1,,,,,,,,,,,,,,2,,,73,64
56808,note_off,0,0,1,,,,,,,,,,,,,,2,,,82,64
56960,note_on,0,0,1,,,,,,,,,,,,,,2,,,66,59
56960,note_on,0,0,1,,,,,,,,,,,,,,2,,,82,59
56960,note_on,152,0,1,,,,,,,,,,,,,,2,,,73,59
56960,note_on,0,0,1,,,,,,,,,,,,,,2,,,58,59
56968,note_off,0,0,1,,,,,,,,,,,,,,2,,,70,64
56968,note_off,8,0,1,,,,,,,,,,,,,,2,,,78,64
57000,note_off,32,0,1,,,,,,,,,,,,,,2,,,61,64
57000,note_off,0,0,1,,,,,,,,,,,,,,2,,,54,64
57080,note_off,80,0,1,,,,,,,,,,,,,,2,,,58,64
57080,note_off,0,0,1,,,,,,,,,,,,,,2,,,66,64
57100,control_change,20,0,1,,,,,,,,,,,,,,2,64,0,,
57117,note_off,0,0,1,,,,,,,,,,,,,,2,,,82,64
57117,note_off,17,0,1,,,,,,,,,,,,,,2,,,73,64
57120,control_change,3,0,1,,,,,,,,,,,,,,2,64,0,,
57120,note_on,0,0,1,,,,,,,,,,,,,,2,,,71,72
57120,note_on,0,0,1,,,,,,,,,,,,,,2,,,44,87
57120,note_on,0,0,1,,,,,,,,,,,,,,2,,,80,72
57200,note_off,80,0,1,,,,,,,,,,,,,,2,,,44,64
