tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,program,channel,note,velocity,pitch,control,value
36360,note_on,,,,,120,0,1,,,,,0,60,127,,,
36360,note_on,,,,,1,0,6,,,,,5,56,120,,,
36360,note_on,,,,,0,0,5,,,,,4,79,120,,,
36360,note_on,,,,,15,0,5,,,,,4,77,0,,,
36375,note_on,,,,,0,0,5,,,,,4,77,120,,,
36375,note_on,,,,,15,0,5,,,,,4,79,0,,,
36389,note_on,,,,,29,0,8,,,,,7,53,0,,,
36389,note_on,,,,,29,0,6,,,,,5,56,0,,,
36390,note_on,,,,,1,0,6,,,,,5,55,120,,,
36390,note_on,,,,,1,0,8,,,,,7,51,100,,,
36390,note_on,,,,,15,0,5,,,,,4,77,0,,,
36390,note_on,,,,,0,0,5,,,,,4,79,120,,,
36405,note_on,,,,,15,0,5,,,,,4,79,0,,,
36405,note_on,,,,,0,0,5,,,,,4,77,120,,,
36419,note_on,,,,,59,0,7,,,,,6,68,0,,,
36419,note_on,,,,,29,0,6,,,,,5,55,0,,,
36419,note_on,,,,,29,0,8,,,,,7,51,0,,,
36420,note_on,,,,,15,0,5,,,,,4,77,0,,,
36420,note_on,,,,,1,0,7,,,,,6,80,100,,,
36420,note_on,,,,,1,0,6,,,,,5,53,120,,,
36420,note_on,,,,,0,0,5,,,,,4,79,120,,,
36420,note_on,,,,,1,0,8,,,,,7,50,100,,,
36435,note_on,,,,,15,0,5,,,,,4,79,0,,,
36435,note_on,,,,,0,0,5,,,,,4,77,120,,,
36449,note_on,,,,,29,0,8,,,,,7,50,0,,,
36449,note_on,,,,,29,0,6,,,,,5,53,0,,,
36450,note_on,,,,,1,0,8,,,,,7,48,100,,,
36450,note_on,,,,,15,0,5,,,,,4,77,0,,,
36450,note_on,,,,,1,0,6,,,,,5,51,120,,,
36450,note_on,,,,,0,0,5,,,,,4,79,120,,,
36465,note_on,,,,,0,0,5,,,,,4,77,120,,,
36465,note_on,,,,,15,0,5,,,,,4,79,0,,,
36479,note_on,,,,,29,0,6,,,,,5,51,0,,,
36479,note_on,,,,,59,0,7,,,,,6,80,0,,,
36479,note_on,,,,,29,0,8,,,,,7,48,0,,,
36480,note_on,,,,,1,0,6,,,,,5,50,120,,,
36480,note_on,,,,,120,0,1,,,,,0,60,0,,,
36480,note_on,,,,,1,0,7,,,,,6,70,100,,,
36480,note_on,,,,,120,0,3,,,,,2,60,0,,,
36480,note_on,,,,,120,0,2,,,,,1,72,0,,,
36480,note_on,,,,,15,0,5,,,,,4,77,0,,,
36480,note_on,,,,,1,0,8,,,,,7,50,100,,,
36480,note_on,,,,,0,0,5,,,,,4,79,120,,,
36480,note_on,,,,,121,0,4,,,,,3,50,90,,,
36495,note_on,,,,,15,0,5,,,,,4,79,0,,,
36495,note_on,,,,,0,0,5,,,,,4,77,120,,,
36499,note_on,,,,,19,0,7,,,,,6,70,0,,,
36500,note_on,,,,,1,0,7,,,,,6,72,100,,,
36509,note_on,,,,,29,0,8,,,,,7,50,0,,,
36510,note_on,,,,,1,0,8,,,,,7,53,100,,,
36510,note_on,,,,,0,0,5,,,,,4,70,120,,,
36510,note_on,,,,,15,0,5,,,,,4,77,0,,,
36519,note_on,,,,,19,0,7,,,,,6,72,0,,,
36520,note_on,,,,,1,0,7,,,,,6,70,100,,,
36539,note_on,,,,,29,0,8,,,,,7,53,0,,,
36539,note_on,,,,,59,0,6,,,,,5,50,0,,,
36539,note_on,,,,,29,0,5,,,,,4,70,0,,,
36539,note_on,,,,,19,0,7,,,,,6,70,0,,,
36540,note_on,,,,,1,0,5,,,,,4,77,120,,,
36540,note_on,,,,,1,0,8,,,,,7,56,100,,,
36540,note_on,,,,,1,0,6,,,,,5,62,120,,,
36540,note_on,,,,,1,0,7,,,,,6,72,100,,,
36554,note_on,,,,,14,0,7,,,,,6,72,0,,,
36555,note_on,,,,,1,0,7,,,,,6,70,100,,,
36569,note_on,,,,,29,0,5,,,,,4,77,0,,,
36569,note_on,,,,,14,0,7,,,,,6,70,0,,,
36569,note_on,,,,,29,0,8,,,,,7,56,0,,,
36569,note_on,,,,,29,0,6,,,,,5,62,0,,,
36570,note_on,,,,,1,0,8,,,,,7,55,100,,,
36570,note_on,,,,,1,0,7,,,,,6,72,100,,,
36570,note_on,,,,,1,0,5,,,,,4,79,120,,,
36570,note_on,,,,,1,0,6,,,,,5,64,120,,,
36584,note_on,,,,,14,0,7,,,,,6,72,0,,,
36585,note_on,,,,,1,0,7,,,,,6,70,100,,,
36599,note_on,,,,,29,0,8,,,,,7,55,0,,,
36599,note_on,,,,,119,0,4,,,,,3,50,0,,,
36599,note_on,,,,,29,0,6,,,,,5,64,0,,,
36599,note_on,,,,,29,0,5,,,,,4,79,0,,,
36599,note_on,,,,,14,0,7,,,,,6,70,0,,,
36600,note_on,,,,,120,0,2,,,,,1,70,127,,,
36600,note_on,,,,,120,0,1,,,,,0,62,127,,,
36600,note_on,,,,,1,0,8,,,,,7,53,100,,,
36600,note_on,,,,,1,0,7,,,,,6,72,100,,,
36600,note_on,,,,,1,0,5,,,,,4,80,120,,,
36600,note_on,,,,,1,0,6,,,,,5,65,120,,,
36600,note_on,,,,,120,0,3,,,,,2,65,127,,,
36614,note_on,,,,,14,0,7,,,,,6,72,0,,,
36615,note_on,,,,,1,0,7,,,,,6,70,100,,,
36629,note_on,,,,,29,0,8,,,,,7,53,0,,,
36629,note_on,,,,,14,0,7,,,,,6,70,0,,,
36629,note_on,,,,,29,0,5,,,,,4,80,0,,,
36630,note_on,,,,,1,0,7,,,,,6,72,100,,,
36630,note_on,,,,,1,0,5,,,,,4,79,120,,,
36630,note_on,,,,,1,0,8,,,,,7,51,100,,,
36644,note_on,,,,,14,0,7,,,,,6,72,0,,,
36645,note_on,,,,,1,0,7,,,,,6,70,100,,,
36659,note_on,,,,,59,0,6,,,,,5,65,0,,,
36659,note_on,,,,,29,0,8,,,,,7,51,0,,,
36659,note_on,,,,,29,0,5,,,,,4,79,0,,,
36659,note_on,,,,,14,0,7,,,,,6,70,0,,,
36660,note_on,,,,,1,0,5,,,,,4,80,120,,,
36660,note_on,,,,,1,0,8,,,,,7,50,100,,,
36660,note_on,,,,,1,0,6,,,,,5,53,120,,,
36660,note_on,,,,,1,0,7,,,,,6,72,100,,,
36674,note_on,,,,,14,0,7,,,,,6,72,0,,,
36675,note_on,,,,,1,0,7,,,,,6,70,100,,,
36689,note_on,,,,,14,0,7,,,,,6,70,0,,,
36689,note_on,,,,,29,0,8,,,,,7,50,0,,,
36689,note_on,,,,,29,0,5,,,,,4,80,0,,,
36690,note_on,,,,,1,0,7,,,,,6,72,100,,,
36690,note_on,,,,,1,0,8,,,,,7,53,100,,,
36690,note_on,,,,,1,0,5,,,,,4,77,120,,,
36704,note_on,,,,,14,0,7,,,,,6,72,0,,,
36705,note_on,,,,,1,0,7,,,,,6,70,100,,,
36719,note_on,,,,,59,0,6,,,,,5,53,0,,,
36719,note_on,,,,,14,0,7,,,,,6,70,0,,,
36719,note_on,,,,,29,0,5,,,,,4,77,0,,,
36719,note_on,,,,,29,0,8,,,,,7,53,0,,,
36720,note_on,,,,,1,0,7,,,,,6,72,100,,,
36720,note_on,,,,,1,0,6,,,,,5,60,120,,,
36720,note_on,,,,,120,0,2,,,,,1,70,0,,,
36720,note_on,,,,,1,0,5,,,,,4,79,120,,,
36720,note_on,,,,,120,0,1,,,,,0,62,0,,,
36720,note_on,,,,,1,0,8,,,,,7,52,100,,,
36720,note_on,,,,,121,0,4,,,,,3,52,90,,,
36720,note_on,,,,,120,0,3,,,,,2,65,0,,,
36734,note_on,,,,,14,0,7,,,,,6,72,0,,,
36735,note_on,,,,,1,0,7,,,,,6,70,100,,,
36749,note_on,,,,,29,0,8,,,,,7,52,0,,,
36749,note_on,,,,,14,0,7,,,,,6,70,0,,,
36749,note_on,,,,,29,0,5,,,,,4,79,0,,,
36750,note_on,,,,,1,0,7,,,,,6,72,100,,,
36750,note_on,,,,,1,0,8,,,,,7,50,100,,,
36750,note_on,,,,,1,0,5,,,,,4,77,120,,,
36764,note_on,,,,,14,0,7,,,,,6,72,0,,,
36765,note_on,,,,,1,0,7,,,,,6,70,100,,,
36779,note_on,,,,,59,0,6,,,,,5,60,0,,,
36779,note_on,,,,,14,0,7,,,,,6,70,0,,,
36779,note_on,,,,,29,0,8,,,,,7,50,0,,,
36779,note_on,,,,,29,0,5,,,,,4,77,0,,,
36780,note_on,,,,,1,0,6,,,,,5,55,120,,,
36780,note_on,,,,,1,0,7,,,,,6,72,100,,,
36780,note_on,,,,,1,0,5,,,,,4,76,120,,,
36780,note_on,,,,,1,0,8,,,,,7,48,100,,,
36794,note_on,,,,,14,0,7,,,,,6,72,0,,,
36795,note_on,,,,,1,0,7,,,,,6,70,100,,,
36809,note_on,,,,,14,0,7,,,,,6,70,0,,,
36809,note_on,,,,,29,0,5,,,,,4,76,0,,,
36809,note_on,,,,,29,0,8,,,,,7,48,0,,,
36809,note_on,,,,,29,0,6,,,,,5,55,0,,,
36810,note_on,,,,,1,0,8,,,,,7,50,100,,,
36810,note_on,,,,,1,0,7,,,,,6,72,100,,,
36810,note_on,,,,,1,0,6,,,,,5,53,120,,,
36810,note_on,,,,,1,0,5,,,,,4,74,120,,,
36824,note_on,,,,,14,0,7,,,,,6,72,0,,,
36825,note_on,,,,,1,0,7,,,,,6,70,100,,,
36839,note_on,,,,,29,0,6,,,,,5,53,0,,,
36839,note_on,,,,,119,0,4,,,,,3,52,0,,,
36839,note_on,,,,,14,0,7,,,,,6,70,0,,,
36839,note_on,,,,,29,0,8,,,,,7,50,0,,,
36839,note_on,,,,,29,0,5,,,,,4,74,0,,,
36840,note_on,,,,,1,0,5,,,,,4,72,120,,,
36840,note_on,,,,,1,0,6,,,,,5,52,120,,,
36840,note_on,,,,,120,0,1,,,,,0,64,127,,,
36840,note_on,,,,,1,0,7,,,,,6,72,100,,,
36840,note_on,,,,,120,0,3,,,,,2,64,127,,,
36840,note_on,,,,,120,0,2,,,,,1,79,127,,,
36840,note_on,,,,,1,0,8,,,,,7,52,100,,,
36854,note_on,,,,,14,0,7,,,,,6,72,0,,,
36855,note_on,,,,,1,0,7,,,,,6,70,100,,,
36869,note_on,,,,,29,0,8,,,,,7,52,0,,,
36869,note_on,,,,,14,0,7,,,,,6,70,0,,,
36870,note_on,,,,,1,0,8,,,,,7,53,100,,,
36870,note_on,,,,,1,0,7,,,,,6,72,100,,,
36884,note_on,,,,,14,0,7,,,,,6,72,0,,,
36885,note_on,,,,,1,0,7,,,,,6,70,100,,,
36899,note_on,,,,,59,0,5,,,,,4,72,0,,,
36899,note_on,,,,,29,0,8,,,,,7,53,0,,,
36899,note_on,,,,,59,0,6,,,,,5,52,0,,,
36899,note_on,,,,,14,0,7,,,,,6,70,0,,,
36900,note_on,,,,,1,0,7,,,,,6,72,100,,,
36900,note_on,,,,,1,0,6,,,,,5,48,120,,,
36900,note_on,,,,,1,0,8,,,,,7,55,100,,,
36900,note_on,,,,,1,0,5,,,,,4,72,120,,,
36914,note_on,,,,,14,0,7,,,,,6,72,0,,,
36915,note_on,,,,,1,0,7,,,,,6,70,100,,,
36929,note_on,,,,,29,0,8,,,,,7,55,0,,,
36929,note_on,,,,,14,0,7,,,,,6,70,0,,,
36930,note_on,,,,,1,0,8,,,,,7,52,100,,,
36930,note_on,,,,,1,0,7,,,,,6,72,100,,,
36944,note_on,,,,,14,0,7,,,,,6,72,0,,,
36945,note_on,,,,,1,0,7,,,,,6,70,100,,,
36959,note_on,,,,,59,0,6,,,,,5,48,0,,,
36959,note_on,,,,,14,0,7,,,,,6,70,0,,,
36959,note_on,,,,,59,0,5,,,,,4,72,0,,,
36959,note_on,,,,,29,0,8,,,,,7,52,0,,,
36960,note_on,,,,,1,0,8,,,,,7,53,100,,,
36960,note_on,,,,,120,0,2,,,,,1,79,0,,,
36960,note_on,,,,,1,0,6,,,,,5,53,120,,,
36960,note_on,,,,,1,0,5,,,,,4,72,120,,,
36960,note_on,,,,,120,0,1,,,,,0,64,0,,,
36960,note_on,,,,,1,0,7,,,,,6,72,100,,,
36960,note_on,,,,,121,0,4,,,,,3,53,90,,,
36960,note_on,,,,,120,0,3,,,,,2,64,0,,,
36974,note_on,,,,,14,0,7,,,,,6,72,0,,,
36975,note_on,,,,,1,0,7,,,,,6,70,100,,,
36989,note_on,,,,,29,0,6,,,,,5,53,0,,,
36989,note_on,,,,,14,0,7,,,,,6,70,0,,,
36990,note_on,,,,,1,0,6,,,,,5,52,120,,,
36990,note_on,,,,,1,0,7,,,,,6,67,100,,,
37019,note_on,,,,,59,0,8,,,,,7,53,0,,,
37019,note_on,,,,,29,0,6,,,,,5,52,0,,,
37019,note_on,,,,,59,0,5,,,,,4,72,0,,,
37019,note_on,,,,,29,0,7,,,,,6,67,0,,,
37019,note_on,,,,,59,0,4,,,,,3,53,0,,,
37020,note_on,,,,,1,0,6,,,,,5,53,120,,,
37020,note_on,,,,,60,0,3,,,,,2,60,127,,,
37020,note_on,,,,,1,0,7,,,,,6,68,100,,,
37020,note_on,,,,,1,0,8,,,,,7,51,100,,,
37020,note_on,,,,,1,0,4,,,,,3,51,90,,,
37020,note_on,,,,,1,0,5,,,,,4,84,120,,,
37020,note_on,,,,,60,0,1,,,,,0,84,127,,,
37020,note_on,,,,,60,0,2,,,,,1,68,127,,,
37049,note_on,,,,,29,0,7,,,,,6,68,0,,,
37049,note_on,,,,,29,0,6,,,,,5,53,0,,,
37050,note_on,,,,,1,0,6,,,,,5,56,120,,,
37050,note_on,,,,,1,0,7,,,,,6,72,100,,,
37079,note_on,,,,,59,0,8,,,,,7,51,0,,,
37079,note_on,,,,,59,0,4,,,,,3,51,0,,,
37079,note_on,,,,,29,0,6,,,,,5,56,0,,,
37079,note_on,,,,,29,0,7,,,,,6,72,0,,,
37080,note_on,,,,,0,0,2,,,,,1,70,127,,,
37080,note_on,,,,,60,0,3,,,,,2,60,0,,,
37080,note_on,,,,,1,0,4,,,,,3,49,90,,,
37080,note_on,,,,,1,0,6,,,,,5,61,120,,,
37080,note_on,,,,,1,0,7,,,,,6,77,100,,,
37080,note_on,,,,,1,0,8,,,,,7,49,100,,,
37080,note_on,,,,,60,0,2,,,,,1,68,0,,,
37080,note_on,,,,,0,0,3,,,,,2,61,127,,,
37109,note_on,,,,,29,0,6,,,,,5,61,0,,,
37109,note_on,,,,,29,0,7,,,,,6,77,0,,,
37110,note_on,,,,,1,0,6,,,,,5,60,120,,,
37110,note_on,,,,,1,0,7,,,,,6,80,100,,,
37139,note_on,,,,,119,0,5,,,,,4,84,0,,,
37139,note_on,,,,,29,0,7,,,,,6,80,0,,,
37139,note_on,,,,,59,0,8,,,,,7,49,0,,,
37139,note_on,,,,,29,0,6,,,,,5,60,0,,,
37139,note_on,,,,,59,0,4,,,,,3,49,0,,,
37140,note_on,,,,,1,0,6,,,,,5,61,120,,,
37140,note_on,,,,,60,0,2,,,,,1,70,0,,,
37140,note_on,,,,,0,0,2,,,,,1,64,127,,,
37140,note_on,,,,,120,0,1,,,,,0,84,0,,,
37140,note_on,,,,,1,0,7,,,,,6,79,100,,,
37140,note_on,,,,,0,0,3,,,,,2,55,127,,,
37140,note_on,,,,,0,0,1,,,,,0,82,127,,,
37140,note_on,,,,,60,0,3,,,,,2,61,0,,,
37140,note_on,,,,,1,0,4,,,,,3,61,90,,,
37140,note_on,,,,,1,0,8,,,,,7,61,100,,,
37140,note_on,,,,,1,0,5,,,,,4,82,120,,,
37169,note_on,,,,,29,0,6,,,,,5,61,0,,,
37169,note_on,,,,,29,0,7,,,,,6,79,0,,,
37170,note_on,,,,,1,0,6,,,,,5,58,120,,,
37170,note_on,,,,,0,0,1,,,,,0,84,127,,,
37170,note_on,,,,,30,0,1,,,,,0,82,0,,,
37170,note_on,,,,,1,0,7,,,,,6,77,100,,,
37199,note_on,,,,,29,0,6,,,,,5,58,0,,,
37199,note_on,,,,,59,0,4,,,,,3,61,0,,,
37199,note_on,,,,,59,0,8,,,,,7,61,0,,,
37199,note_on,,,,,29,0,7,,,,,6,77,0,,,
37200,note_on,,,,,1,0,4,,,,,3,60,90,,,
37200,note_on,,,,,30,0,1,,,,,0,84,0,,,
37200,note_on,,,,,0,0,2,,,,,1,70,127,,,
37200,note_on,,,,,60,0,2,,,,,1,64,0,,,
37200,note_on,,,,,1,0,7,,,,,6,79,100,,,
37200,note_on,,,,,1,0,6,,,,,5,55,120,,,
37200,note_on,,,,,1,0,8,,,,,7,60,100,,,
37200,note_on,,,,,0,0,1,,,,,0,82,127,,,
37200,note_on,,,,,60,0,3,,,,,2,55,0,,,
37200,note_on,,,,,0,0,3,,,,,2,60,127,,,
37229,note_on,,,,,29,0,7,,,,,6,79,0,,,
37229,note_on,,,,,89,0,5,,,,,4,82,0,,,
37230,note_on,,,,,1,0,7,,,,,6,77,100,,,
37230,note_on,,,,,1,0,5,,,,,4,80,120,,,
37230,note_on,,,,,30,0,1,,,,,0,82,0,,,
37230,note_on,,,,,0,0,1,,,,,0,84,127,,,
37259,note_on,,,,,59,0,6,,,,,5,55,0,,,
37259,note_on,,,,,29,0,7,,,,,6,77,0,,,
37259,note_on,,,,,59,0,4,,,,,3,60,0,,,
37259,note_on,,,,,29,0,5,,,,,4,80,0,,,
37260,note_on,,,,,1,0,7,,,,,6,76,100,,,
37260,note_on,,,,,1,0,6,,,,,5,60,120,,,
37260,note_on,,,,,1,0,4,,,,,3,58,90,,,
37260,note_on,,,,,1,0,5,,,,,4,79,120,,,
37289,note_on,,,,,29,0,6,,,,,5,60,0,,,
37289,note_on,,,,,29,0,7,,,,,6,76,0,,,
37289,note_on,,,,,29,0,5,,,,,4,79,0,,,
37290,note_on,,,,,1,0,5,,,,,4,77,120,,,
37290,note_on,,,,,1,0,7,,,,,6,74,100,,,
37290,note_on,,,,,1,0,6,,,,,5,62,120,,,
37319,note_on,,,,,59,0,4,,,,,3,58,0,,,
37319,note_on,,,,,29,0,5,,,,,4,77,0,,,
37319,note_on,,,,,119,0,8,,,,,7,60,0,,,
37319,note_on,,,,,29,0,6,,,,,5,62,0,,,
37319,note_on,,,,,29,0,7,,,,,6,74,0,,,
37320,note_on,,,,,120,0,2,,,,,1,70,0,,,
37320,note_on,,,,,1,0,7,,,,,6,72,100,,,
37320,note_on,,,,,1,0,4,,,,,3,56,90,,,
37320,note_on,,,,,120,0,3,,,,,2,60,0,,,
37320,note_on,,,,,90,0,1,,,,,0,84,0,,,
37320,note_on,,,,,1,0,5,,,,,4,79,120,,,
37320,note_on,,,,,1,0,6,,,,,5,64,120,,,
37349,note_on,,,,,29,0,5,,,,,4,79,0,,,
37350,note_on,,,,,1,0,5,,,,,4,73,120,,,
37350,note_on,,,,,31,0,8,,,,,7,58,100,,,
37379,note_on,,,,,29,0,8,,,,,7,58,0,,,
37379,note_on,,,,,29,0,5,,,,,4,73,0,,,
37379,note_on,,,,,59,0,4,,,,,3,56,0,,,
37379,note_on,,,,,59,0,6,,,,,5,64,0,,,
37380,note_on,,,,,1,0,4,,,,,3,55,90,,,
37380,note_on,,,,,1,0,8,,,,,7,56,100,,,
37380,note_on,,,,,1,0,6,,,,,5,52,120,,,
37380,note_on,,,,,1,0,5,,,,,4,72,120,,,
37409,note_on,,,,,29,0,5,,,,,4,72,0,,,
37409,note_on,,,,,29,0,8,,,,,7,56,0,,,
37410,note_on,,,,,1,0,5,,,,,4,70,120,,,
37410,note_on,,,,,1,0,8,,,,,7,55,100,,,
37439,note_on,,,,,59,0,4,,,,,3,55,0,,,
37439,note_on,,,,,29,0,5,,,,,4,70,0,,,
37439,note_on,,,,,29,0,8,,,,,7,55,0,,,
37439,note_on,,,,,59,0,6,,,,,5,52,0,,,
37440,note_on,,,,,1,0,8,,,,,7,56,100,,,
37440,note_on,,,,,1,0,5,,,,,4,68,120,,,
37440,note_on,,,,,1,0,4,,,,,3,53,90,,,
37469,note_on,,,,,29,0,5,,,,,4,68,0,,,
37470,note_on,,,,,1,0,5,,,,,4,65,120,,,
37470,note_on,,,,,31,0,6,,,,,5,53,120,,,
37499,note_on,,,,,179,0,7,,,,,6,72,0,,,
37499,note_on,,,,,29,0,5,,,,,4,65,0,,,
37499,note_on,,,,,59,0,8,,,,,7,56,0,,,
37499,note_on,,,,,29,0,6,,,,,5,53,0,,,
37500,note_on,,,,,1,0,5,,,,,4,70,120,,,
37500,note_on,,,,,1,0,6,,,,,5,52,120,,,
37500,note_on,,,,,1,0,7,,,,,6,73,100,,,
37529,note_on,,,,,29,0,5,,,,,4,70,0,,,
37529,note_on,,,,,29,0,6,,,,,5,52,0,,,
37530,note_on,,,,,1,0,5,,,,,4,65,120,,,
37530,note_on,,,,,1,0,6,,,,,5,53,120,,,
37559,note_on,,,,,29,0,6,,,,,5,53,0,,,
37559,note_on,,,,,59,0,7,,,,,6,73,0,,,
37559,note_on,,,,,29,0,5,,,,,4,65,0,,,
37559,note_on,,,,,119,0,4,,,,,3,53,0,,,
37560,note_on,,,,,240,0,1,,,,,0,65,127,,,
37560,note_on,,,,,240,0,3,,,,,2,65,127,,,
37560,note_on,,,,,1,0,6,,,,,5,41,120,,,
37560,note_on,,,,,240,0,2,,,,,1,65,127,,,
37560,note_on,,,,,1,0,7,,,,,6,72,100,,,
37560,note_on,,,,,1,0,5,,,,,4,68,120,,,
37589,note_on,,,,,29,0,5,,,,,4,68,0,,,
37590,note_on,,,,,1,0,5,,,,,4,65,120,,,
37590,note_on,,,,,91,0,8,,,,,7,53,100,,,
37619,note_on,,,,,59,0,7,,,,,6,72,0,,,
37619,note_on,,,,,29,0,5,,,,,4,65,0,,,
37619,note_on,,,,,29,0,8,,,,,7,53,0,,,
37619,note_on,,,,,59,0,6,,,,,5,41,0,,,
37620,note_on,,,,,1,0,5,,,,,4,67,120,,,
37620,note_on,,,,,1,0,8,,,,,7,52,100,,,
37620,note_on,,,,,1,0,7,,,,,6,70,100,,,
37649,note_on,,,,,29,0,5,,,,,4,67,0,,,
37649,note_on,,,,,29,0,8,,,,,7,52,0,,,
37650,note_on,,,,,1,0,5,,,,,4,65,120,,,
37650,note_on,,,,,1,0,8,,,,,7,53,100,,,
37679,note_on,,,,,59,0,7,,,,,6,70,0,,,
37679,note_on,,,,,29,0,5,,,,,4,65,0,,,
37679,note_on,,,,,29,0,8,,,,,7,53,0,,,
37680,note_on,,,,,1,0,5,,,,,4,68,120,,,
37680,note_on,,,,,121,0,4,,,,,3,53,90,,,
37680,note_on,,,,,1,0,8,,,,,7,41,100,,,
37680,note_on,,,,,120,0,2,,,,,1,65,0,,,
37680,note_on,,,,,120,0,1,,,,,0,65,0,,,
37680,note_on,,,,,1,0,7,,,,,6,72,100,,,
37680,note_on,,,,,120,0,3,,,,,2,65,0,,,
37709,note_on,,,,,29,0,5,,,,,4,68,0,,,
37710,note_on,,,,,91,0,6,,,,,5,53,120,,,
37710,note_on,,,,,1,0,5,,,,,4,65,120,,,
37739,note_on,,,,,29,0,5,,,,,4,65,0,,,
37739,note_on,,,,,59,0,8,,,,,7,41,0,,,
37739,note_on,,,,,59,0,7,,,,,6,72,0,,,
37739,note_on,,,,,29,0,6,,,,,5,53,0,,,
37740,note_on,,,,,1,0,7,,,,,6,70,100,,,
37740,note_on,,,,,1,0,5,,,,,4,73,120,,,
37740,note_on,,,,,1,0,6,,,,,5,52,120,,,
37769,note_on,,,,,29,0,5,,,,,4,73,0,,,
37769,note_on,,,,,29,0,6,,,,,5,52,0,,,
37770,note_on,,,,,1,0,5,,,,,4,65,120,,,
37770,note_on,,,,,1,0,6,,,,,5,53,120,,,
37799,note_on,,,,,29,0,6,,,,,5,53,0,,,
37799,note_on,,,,,29,0,5,,,,,4,65,0,,,
37799,note_on,,,,,59,0,7,,,,,6,70,0,,,
37799,note_on,,,,,119,0,4,,,,,3,53,0,,,
37800,note_on,,,,,120,0,3,,,,,2,65,127,,,
37800,note_on,,,,,120,0,1,,,,,0,65,127,,,
37800,note_on,,,,,1,0,5,,,,,4,72,120,,,
37800,note_on,,,,,1,0,6,,,,,5,41,120,,,
37800,note_on,,,,,1,0,7,,,,,6,68,100,,,
37800,note_on,,,,,120,0,2,,,,,1,65,127,,,
37829,note_on,,,,,29,0,5,,,,,4,72,0,,,
37830,note_on,,,,,1,0,5,,,,,4,65,120,,,
37830,note_on,,,,,91,0,8,,,,,7,53,100,,,
37859,note_on,,,,,59,0,7,,,,,6,68,0,,,
37859,note_on,,,,,29,0,8,,,,,7,53,0,,,
37859,note_on,,,,,59,0,6,,,,,5,41,0,,,
37859,note_on,,,,,29,0,5,,,,,4,65,0,,,
37860,note_on,,,,,1,0,8,,,,,7,52,100,,,
37860,note_on,,,,,1,0,5,,,,,4,70,120,,,
37860,note_on,,,,,1,0,7,,,,,6,67,100,,,
37889,note_on,,,,,29,0,8,,,,,7,52,0,,,
37889,note_on,,,,,29,0,5,,,,,4,70,0,,,
37890,note_on,,,,,1,0,8,,,,,7,53,100,,,
37890,note_on,,,,,1,0,5,,,,,4,65,120,,,
37919,note_on,,,,,29,0,8,,,,,7,53,0,,,
37919,note_on,,,,,59,0,7,,,,,6,67,0,,,
37919,note_on,,,,,29,0,5,,,,,4,65,0,,,
37920,note_on,,,,,121,0,4,,,,,3,53,90,,,
37920,note_on,,,,,1,0,7,,,,,6,68,100,,,
37920,note_on,,,,,120,0,3,,,,,2,65,0,,,
37920,note_on,,,,,120,0,2,,,,,1,65,0,,,
37920,note_on,,,,,1,0,5,,,,,4,72,120,,,
37920,note_on,,,,,1,0,8,,,,,7,41,100,,,
37920,note_on,,,,,120,0,1,,,,,0,65,0,,,
37949,note_on,,,,,29,0,5,,,,,4,72,0,,,
37950,note_on,,,,,91,0,6,,,,,5,53,120,,,
37950,note_on,,,,,1,0,5,,,,,4,65,120,,,
37979,note_on,,,,,29,0,6,,,,,5,53,0,,,
37979,note_on,,,,,29,0,5,,,,,4,65,0,,,
37979,note_on,,,,,59,0,8,,,,,7,41,0,,,
37979,note_on,,,,,59,0,7,,,,,6,68,0,,,
37980,note_on,,,,,1,0,7,,,,,6,73,100,,,
37980,note_on,,,,,1,0,5,,,,,4,70,120,,,
37980,note_on,,,,,1,0,6,,,,,5,52,120,,,
38009,note_on,,,,,29,0,5,,,,,4,70,0,,,
38009,note_on,,,,,29,0,6,,,,,5,52,0,,,
38010,note_on,,,,,1,0,5,,,,,4,65,120,,,
38010,note_on,,,,,1,0,6,,,,,5,53,120,,,
38039,note_on,,,,,29,0,6,,,,,5,53,0,,,
38039,note_on,,,,,29,0,5,,,,,4,65,0,,,
38039,note_on,,,,,119,0,4,,,,,3,53,0,,,
38039,note_on,,,,,59,0,7,,,,,6,73,0,,,
38040,note_on,,,,,1,0,5,,,,,4,68,120,,,
38040,note_on,,,,,120,0,3,,,,,2,65,127,,,
38040,note_on,,,,,120,0,2,,,,,1,65,127,,,
38040,note_on,,,,,120,0,1,,,,,0,65,127,,,
38040,note_on,,,,,1,0,6,,,,,5,41,120,,,
38040,note_on,,,,,1,0,7,,,,,6,72,100,,,
38069,note_on,,,,,29,0,5,,,,,4,68,0,,,
38070,note_on,,,,,1,0,5,,,,,4,65,120,,,
38070,note_on,,,,,91,0,8,,,,,7,53,100,,,
38099,note_on,,,,,29,0,5,,,,,4,65,0,,,
38099,note_on,,,,,59,0,6,,,,,5,41,0,,,
38099,note_on,,,,,59,0,7,,,,,6,72,0,,,
38099,note_on,,,,,29,0,8,,,,,7,53,0,,,
38100,note_on,,,,,1,0,5,,,,,4,67,120,,,
38100,note_on,,,,,1,0,7,,,,,6,70,100,,,
38100,note_on,,,,,1,0,8,,,,,7,52,100,,,
38129,note_on,,,,,29,0,8,,,,,7,52,0,,,
