tick,type,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,program,channel,control,value,pitch,note,velocity
100888,note_on,96,0,9,,,,,,,,,,,,,,,8,,,,56,100
100983,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,56,0
100983,note_on,0,0,9,,,,,,,,,,,,,,,8,,,,68,0
100983,note_on,191,0,1,,,,,,,,,,,,,,,0,,,,60,0
100984,note_on,193,0,5,,,,,,,,,,,,,,,4,,,,52,100
100984,note_on,0,0,5,,,,,,,,,,,,,,,4,,,,76,100
100984,note_on,193,0,2,,,,,,,,,,,,,,,1,,,,61,100
101079,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,52,0
101080,note_on,193,0,7,,,,,,,,,,,,,,,6,,,,54,100
101175,note_on,96,0,5,,,,,,,,,,,,,,,4,,,,76,0
101175,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,54,0
101176,note_on,1,0,5,,,,,,,,,,,,,,,4,,,,76,100
101176,note_on,193,0,9,,,,,,,,,,,,,,,8,,,,56,100
101240,note_on,64,0,5,,,,,,,,,,,,,,,4,,,,76,0
101248,note_on,553,0,4,,,,,,,,,,,,,,,3,,,,75,100
101271,note_on,287,0,2,,,,,,,,,,,,,,,1,,,,61,0
101272,note_on,289,0,1,,,,,,,,,,,,,,,0,,,,60,100
101312,note_on,72,0,5,,,,,,,,,,,,,,,4,,,,76,100
101312,note_on,64,0,4,,,,,,,,,,,,,,,3,,,,75,0
101367,note_on,95,0,1,,,,,,,,,,,,,,,0,,,,60,0
101368,note_on,577,0,11,,,,,,,,,,,,,,,11,,,,58,100
101376,note_on,64,0,4,,,,,,,,,,,,,,,3,,,,75,100
101376,note_on,64,0,5,,,,,,,,,,,,,,,4,,,,76,0
101463,note_on,95,0,11,,,,,,,,,,,,,,,11,,,,58,0
101464,note_on,97,0,1,,,,,,,,,,,,,,,0,,,,60,100
101516,note_on,140,0,4,,,,,,,,,,,,,,,3,,,,75,0
101559,note_on,95,0,1,,,,,,,,,,,,,,,0,,,,60,0
101559,note_on,383,0,9,,,,,,,,,,,,,,,8,,,,56,0
101560,note_on,289,0,2,,,,,,,,,,,,,,,1,,,,49,100
101560,note_on,0,0,2,,,,,,,,,,,,,,,1,,,,61,100
101656,note_on,97,0,9,,,,,,,,,,,,,,,8,,,,68,100
101751,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
101752,note_on,577,0,7,,,,,,,,,,,,,,,6,,,,66,100
101847,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,66,0
101848,note_on,97,0,9,,,,,,,,,,,,,,,8,,,,68,100
101940,note_on,0,0,2,,,,,,,,,,,,,,,1,,,,49,0
101940,note_on,380,0,2,,,,,,,,,,,,,,,1,,,,61,0
101943,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
101944,note_on,2497,0,10,,,,,,,,,,,,,,,10,,,,69,100
102040,note_on,100,0,2,,,,,,,,,,,,,,,1,,,,61,100
102040,note_on,97,0,9,,,,,,,,,,,,,,,8,,,,68,100
102048,note_on,104,0,10,,,,,,,,,,,,,,,10,,,,69,0
102135,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
102135,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
102136,note_on,88,0,10,,,,,,,,,,,,,,,10,,,,69,100
102136,note_on,4513,0,12,,,,,,,,,,,,,,,12,,,,59,100
102231,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
102232,note_on,97,0,2,,,,,,,,,,,,,,,1,,,,61,100
102232,note_on,97,0,9,,,,,,,,,,,,,,,8,,,,68,100
102241,note_on,105,0,10,,,,,,,,,,,,,,,10,,,,69,0
102327,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
102327,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
102328,note_on,481,0,7,,,,,,,,,,,,,,,6,,,,66,100
102328,note_on,7873,0,3,,,,,,,,,,,,,,,2,,,,62,100
102423,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,62,0
102424,note_on,96,0,7,,,,,,,,,,,,,,,6,,,,78,100
102424,note_on,97,0,2,,,,,,,,,,,,,,,1,,,,61,100
102518,note_on,94,0,7,,,,,,,,,,,,,,,6,,,,66,0
102519,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
102519,note_on,1,0,7,,,,,,,,,,,,,,,6,,,,78,0
102520,note_on,14017,0,6,,,,,,,,,,,,,,,5,,,,77,100
102520,note_on,97,0,3,,,,,,,,,,,,,,,2,,,,62,100
102615,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,62,0
102615,note_on,95,0,6,,,,,,,,,,,,,,,5,,,,77,0
102616,note_on,97,0,7,,,,,,,,,,,,,,,6,,,,78,100
102616,note_on,97,0,2,,,,,,,,,,,,,,,1,,,,61,100
102711,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,78,0
102711,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
102712,note_on,41505,0,8,,,,,,,,,,,,,,,7,,,,79,100
102712,note_on,481,0,12,,,,,,,,,,,,,,,12,,,,59,100
102807,note_on,95,0,8,,,,,,,,,,,,,,,7,,,,79,0
102807,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
102808,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,59,100
102808,note_on,97,0,7,,,,,,,,,,,,,,,6,,,,78,100
102903,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,78,0
102903,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
102904,note_on,663,0,10,,,,,,,,,,,,,,,10,,,,57,100
102904,note_on,97,0,8,,,,,,,,,,,,,,,7,,,,79,100
102999,note_on,95,0,8,,,,,,,,,,,,,,,7,,,,79,0
102999,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
103000,note_on,97,0,7,,,,,,,,,,,,,,,6,,,,78,100
103000,note_on,97,0,12,,,,,,,,,,,,,,,12,,,,59,100
103095,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,78,0
103095,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
103096,note_on,385,0,2,,,,,,,,,,,,,,,1,,,,61,100
103096,note_on,1720,0,5,,,,,,,,,,,,,,,4,,,,76,100
103191,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
103192,note_on,865,0,9,,,,,,,,,,,,,,,8,,,,68,100
103192,note_on,97,0,12,,,,,,,,,,,,,,,12,,,,59,100
103286,note_on,190,0,5,,,,,,,,,,,,,,,4,,,,76,0
103287,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
103287,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
103288,note_on,97,0,2,,,,,,,,,,,,,,,1,,,,61,100
103288,note_on,1772,0,4,,,,,,,,,,,,,,,3,,,,75,100
103288,note_on,193,0,7,,,,,,,,,,,,,,,6,,,,66,100
103383,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
103383,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,66,0
103383,note_on,95,0,4,,,,,,,,,,,,,,,3,,,,75,0
103384,note_on,97,0,12,,,,,,,,,,,,,,,12,,,,59,100
103384,note_on,97,0,9,,,,,,,,,,,,,,,8,,,,68,100
103384,note_on,98,0,5,,,,,,,,,,,,,,,4,,,,76,100
103479,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
103479,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,76,0
103479,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
103480,note_on,97,0,7,,,,,,,,,,,,,,,6,,,,78,100
103480,note_on,0,0,10,,,,,,,,,,,,,,,10,,,,69,100
103480,note_on,481,0,10,,,,,,,,,,,,,,,10,,,,57,100
103575,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,78,0
103575,note_on,0,0,10,,,,,,,,,,,,,,,10,,,,57,0
103575,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,69,0
103576,note_on,1,0,10,,,,,,,,,,,,,,,10,,,,57,100
103576,note_on,97,0,9,,,,,,,,,,,,,,,8,,,,68,100
103576,note_on,97,0,5,,,,,,,,,,,,,,,4,,,,76,100
103671,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,76,0
103671,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
103671,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
103672,note_on,97,0,7,,,,,,,,,,,,,,,6,,,,78,100
103672,note_on,1,0,10,,,,,,,,,,,,,,,10,,,,69,100
103672,note_on,1,0,9,,,,,,,,,,,,,,,8,,,,56,100
103767,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,69,0
103767,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,56,0
103767,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,78,0
103768,note_on,1,0,9,,,,,,,,,,,,,,,8,,,,68,100
103768,note_on,1,0,10,,,,,,,,,,,,,,,10,,,,57,100
103768,note_on,97,0,5,,,,,,,,,,,,,,,4,,,,76,100
103863,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,76,0
103863,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
103863,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
103864,note_on,97,0,7,,,,,,,,,,,,,,,6,,,,66,100
103864,note_on,385,0,12,,,,,,,,,,,,,,,12,,,,59,100
103864,note_on,1249,0,3,,,,,,,,,,,,,,,2,,,,74,100
103959,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
103960,note_on,97,0,10,,,,,,,,,,,,,,,10,,,,57,100
104034,note_on,170,0,7,,,,,,,,,,,,,,,6,,,,66,0
104055,note_on,191,0,3,,,,,,,,,,,,,,,2,,,,74,0
104055,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
104056,note_on,193,0,9,,,,,,,,,,,,,,,8,,,,56,100
104056,note_on,97,0,12,,,,,,,,,,,,,,,12,,,,71,100
104151,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,56,0
104152,note_on,118,0,7,,,,,,,,,,,,,,,6,,,,54,100
104247,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,54,0
104248,note_on,865,0,2,,,,,,,,,,,,,,,1,,,,73,100
104248,note_on,1633,0,6,,,,,,,,,,,,,,,5,,,,53,100
104343,note_on,95,0,6,,,,,,,,,,,,,,,5,,,,53,0
104344,note_on,193,0,9,,,,,,,,,,,,,,,8,,,,56,100
104439,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,56,0
104439,note_on,383,0,12,,,,,,,,,,,,,,,12,,,,71,0
104440,note_on,193,0,7,,,,,,,,,,,,,,,6,,,,54,100
104440,note_on,385,0,10,,,,,,,,,,,,,,,10,,,,69,100
104535,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,54,0
104536,note_on,96,0,10,,,,,,,,,,,,,,,10,,,,57,100
104631,note_on,383,0,2,,,,,,,,,,,,,,,1,,,,73,0
104631,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
104632,note_on,1249,0,4,,,,,,,,,,,,,,,3,,,,51,100
104632,note_on,193,0,12,,,,,,,,,,,,,,,12,,,,71,100
104727,note_on,95,0,4,,,,,,,,,,,,,,,3,,,,51,0
104728,note_on,193,0,7,,,,,,,,,,,,,,,6,,,,54,100
104823,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,54,0
104823,note_on,192,0,10,,,,,,,,,,,,,,,10,,,,69,0
104824,note_on,385,0,9,,,,,,,,,,,,,,,8,,,,68,100
104824,note_on,961,0,5,,,,,,,,,,,,,,,4,,,,52,100
104919,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,52,0
104920,note_on,96,0,9,,,,,,,,,,,,,,,8,,,,56,100
105015,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,56,0
105015,note_on,383,0,12,,,,,,,,,,,,,,,12,,,,71,0
105016,note_on,193,0,10,,,,,,,,,,,,,,,10,,,,69,100
105016,note_on,193,0,7,,,,,,,,,,,,,,,6,,,,54,100
105111,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,54,0
105112,note_on,193,0,5,,,,,,,,,,,,,,,4,,,,52,100
105207,note_on,192,0,9,,,,,,,,,,,,,,,8,,,,68,0
105207,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,52,0
105208,note_on,97,0,7,,,,,,,,,,,,,,,6,,,,66,100
105208,note_on,1153,0,3,,,,,,,,,,,,,,,2,,,,50,100
105303,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,50,0
105304,note_on,673,0,2,,,,,,,,,,,,,,,1,,,,49,100
105399,note_on,383,0,10,,,,,,,,,,,,,,,10,,,,69,0
105399,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,49,0
105400,note_on,193,0,9,,,,,,,,,,,,,,,8,,,,68,100
105400,note_on,385,0,12,,,,,,,,,,,,,,,12,,,,47,100
105495,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,47,0
105496,note_on,193,0,3,,,,,,,,,,,,,,,2,,,,50,100
105591,note_on,383,0,7,,,,,,,,,,,,,,,6,,,,66,0
105591,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,50,0
105592,note_on,193,0,2,,,,,,,,,,,,,,,1,,,,49,100
105592,note_on,1,0,7,,,,,,,,,,,,,,,6,,,,66,100
105687,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,49,0
105688,note_on,193,0,12,,,,,,,,,,,,,,,12,,,,47,100
105780,note_on,380,0,9,,,,,,,,,,,,,,,8,,,,68,0
105783,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,47,0
105783,note_on,1440,0,6,,,,,,,,,,,,,,,5,,,,65,100
105783,note_on,191,0,7,,,,,,,,,,,,,,,6,,,,66,0
105784,note_on,97,0,2,,,,,,,,,,,,,,,1,,,,49,100
105879,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,49,0
105880,note_on,97,0,12,,,,,,,,,,,,,,,12,,,,47,100
105923,note_on,140,0,6,,,,,,,,,,,,,,,5,,,,65,0
105975,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,47,0
105976,note_on,97,0,2,,,,,,,,,,,,,,,1,,,,49,100
105976,note_on,0,0,2,,,,,,,,,,,,,,,1,,,,73,100
106167,note_on,191,0,2,,,,,,,,,,,,,,,1,,,,73,0
106167,note_on,0,0,2,,,,,,,,,,,,,,,1,,,,49,0
106168,note_on,577,0,3,,,,,,,,,,,,,,,2,,,,74,100
106168,note_on,0,0,7,,,,,,,,,,,,,,,6,,,,66,100
106168,note_on,385,0,7,,,,,,,,,,,,,,,6,,,,42,100
106358,note_on,190,0,7,,,,,,,,,,,,,,,6,,,,42,0
106359,note_on,191,0,3,,,,,,,,,,,,,,,2,,,,74,0
106360,note_on,193,0,2,,,,,,,,,,,,,,,1,,,,73,100
106448,note_on,90,0,7,,,,,,,,,,,,,,,6,,,,66,0
106456,note_on,96,0,2,,,,,,,,,,,,,,,1,,,,61,100
106551,note_on,0,0,2,,,,,,,,,,,,,,,1,,,,73,0
106551,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
106552,note_on,577,0,12,,,,,,,,,,,,,,,12,,,,71,100
106552,note_on,193,0,3,,,,,,,,,,,,,,,2,,,,62,100
106647,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,62,0
106648,note_on,97,0,2,,,,,,,,,,,,,,,1,,,,61,100
106743,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
106743,note_on,191,0,12,,,,,,,,,,,,,,,12,,,,71,0
106744,note_on,1345,0,10,,,,,,,,,,,,,,,10,,,,69,100
106744,note_on,97,0,3,,,,,,,,,,,,,,,2,,,,62,100
106839,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,62,0
106840,note_on,97,0,2,,,,,,,,,,,,,,,1,,,,61,100
106935,note_on,191,0,10,,,,,,,,,,,,,,,10,,,,69,0
106935,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
106936,note_on,193,0,12,,,,,,,,,,,,,,,12,,,,59,100
106936,note_on,1156,0,9,,,,,,,,,,,,,,,8,,,,68,100
107031,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
107032,note_on,97,0,10,,,,,,,,,,,,,,,10,,,,57,100
107127,note_on,191,0,9,,,,,,,,,,,,,,,8,,,,68,0
107127,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
107128,note_on,680,0,7,,,,,,,,,,,,,,,6,,,,66,100
107128,note_on,97,0,12,,,,,,,,,,,,,,,12,,,,59,100
107223,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
107224,note_on,97,0,10,,,,,,,,,,,,,,,10,,,,57,100
107319,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
107319,note_on,191,0,7,,,,,,,,,,,,,,,6,,,,66,0
107320,note_on,193,0,9,,,,,,,,,,,,,,,8,,,,56,100
107320,note_on,1397,0,6,,,,,,,,,,,,,,,5,,,,65,100
107415,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,56,0
107416,note_on,97,0,7,,,,,,,,,,,,,,,6,,,,54,100
107511,note_on,191,0,6,,,,,,,,,,,,,,,5,,,,65,0
107511,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,54,0
107512,note_on,97,0,9,,,,,,,,,,,,,,,8,,,,56,100
107512,note_on,2785,0,4,,,,,,,,,,,,,,,3,,,,63,100
107607,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,56,0
107608,note_on,97,0,7,,,,,,,,,,,,,,,6,,,,54,100
107703,note_on,191,0,4,,,,,,,,,,,,,,,3,,,,63,0
107703,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,54,0
107704,note_on,769,0,2,,,,,,,,,,,,,,,1,,,,61,100
107704,note_on,193,0,6,,,,,,,,,,,,,,,5,,,,53,100
107799,note_on,95,0,6,,,,,,,,,,,,,,,5,,,,53,0
107800,note_on,96,0,2,,,,,,,,,,,,,,,1,,,,49,100
107895,note_on,0,0,2,,,,,,,,,,,,,,,1,,,,61,0
107895,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,49,0
107896,note_on,193,0,7,,,,,,,,,,,,,,,6,,,,54,100
107896,note_on,577,0,10,,,,,,,,,,,,,,,10,,,,69,100
108087,note_on,191,0,10,,,,,,,,,,,,,,,10,,,,69,0
108088,note_on,1,0,10,,,,,,,,,,,,,,,10,,,,69,100
108136,note_on,48,0,10,,,,,,,,,,,,,,,10,,,,69,0
108144,note_on,537,0,9,,,,,,,,,,,,,,,8,,,,68,100
108183,note_on,287,0,7,,,,,,,,,,,,,,,6,,,,54,0
108184,note_on,385,0,6,,,,,,,,,,,,,,,5,,,,53,100
108192,note_on,56,0,10,,,,,,,,,,,,,,,10,,,,69,100
108192,note_on,48,0,9,,,,,,,,,,,,,,,8,,,,68,0
108240,note_on,48,0,9,,,,,,,,,,,,,,,8,,,,68,100
108240,note_on,48,0,10,,,,,,,,,,,,,,,10,,,,69,0
108279,note_on,95,0,6,,,,,,,,,,,,,,,5,,,,53,0
108280,note_on,97,0,7,,,,,,,,,,,,,,,6,,,,54,100
108375,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,54,0
108376,note_on,136,0,9,,,,,,,,,,,,,,,8,,,,56,100
108430,note_on,54,0,9,,,,,,,,,,,,,,,8,,,,68,0
108471,note_on,41,0,9,,,,,,,,,,,,,,,8,,,,56,0
108472,note_on,232,0,10,,,,,,,,,,,,,,,10,,,,57,100
108568,note_on,193,0,7,,,,,,,,,,,,,,,6,,,,66,100
108663,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,66,0
108664,note_on,193,0,9,,,,,,,,,,,,,,,8,,,,68,100
108759,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
108760,note_on,288,0,10,,,,,,,,,,,,,,,10,,,,69,100
108855,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,69,0
108856,note_on,1633,0,12,,,,,,,,,,,,,,,12,,,,71,100
108902,note_on,47,0,10,,,,,,,,,,,,,,,10,,,,57,0
108952,note_on,193,0,9,,,,,,,,,,,,,,,8,,,,56,100
109047,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,56,0
109048,note_on,146,0,10,,,,,,,,,,,,,,,10,,,,57,100
109143,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,57,0
109144,note_on,288,0,12,,,,,,,,,,,,,,,12,,,,59,100
109239,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
109240,note_on,1345,0,2,,,,,,,,,,,,,,,1,,,,61,100
109296,note_on,57,0,12,,,,,,,,,,,,,,,12,,,,71,0
109336,note_on,193,0,10,,,,,,,,,,,,,,,10,,,,69,100
109431,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,69,0
109432,note_on,136,0,12,,,,,,,,,,,,,,,12,,,,71,100
109527,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,71,0
109528,note_on,288,0,2,,,,,,,,,,,,,,,1,,,,73,100
109623,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,73,0
109624,note_on,2785,0,3,,,,,,,,,,,,,,,2,,,,74,100
109690,note_on,67,0,2,,,,,,,,,,,,,,,1,,,,61,0
109720,note_on,193,0,12,,,,,,,,,,,,,,,12,,,,59,100
109815,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
109816,note_on,126,0,2,,,,,,,,,,,,,,,1,,,,61,100
109911,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
109912,note_on,288,0,3,,,,,,,,,,,,,,,2,,,,62,100
110007,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,62,0
110008,note_on,4801,0,5,,,,,,,,,,,,,,,4,,,,64,100
110084,note_on,77,0,3,,,,,,,,,,,,,,,2,,,,74,0
110104,note_on,193,0,2,,,,,,,,,,,,,,,1,,,,73,100
110199,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,73,0
110200,note_on,116,0,3,,,,,,,,,,,,,,,2,,,,74,100
110295,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,74,0
110296,note_on,288,0,5,,,,,,,,,,,,,,,4,,,,76,100
110391,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,76,0
110392,note_on,1729,0,7,,,,,,,,,,,,,,,6,,,,78,100
110478,note_on,87,0,5,,,,,,,,,,,,,,,4,,,,64,0
110488,note_on,193,0,3,,,,,,,,,,,,,,,2,,,,62,100
110583,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,62,0
110584,note_on,106,0,5,,,,,,,,,,,,,,,4,,,,64,100
110679,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,64,0
110680,note_on,288,0,7,,,,,,,,,,,,,,,6,,,,66,100
110775,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,66,0
110776,note_on,7777,0,8,,,,,,,,,,,,,,,7,,,,67,100
110872,note_on,1057,0,12,,,,,,,,,,,,,,,12,,,,71,100
110912,note_on,137,0,7,,,,,,,,,,,,,,,6,,,,78,0
110967,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,71,0
110968,note_on,289,0,5,,,,,,,,,,,,,,,4,,,,76,100
111063,note_on,287,0,8,,,,,,,,,,,,,,,7,,,,67,0
111064,note_on,865,0,2,,,,,,,,,,,,,,,1,,,,73,100
111159,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,73,0
111160,note_on,248,0,7,,,,,,,,,,,,,,,6,,,,66,100
111255,note_on,287,0,5,,,,,,,,,,,,,,,4,,,,76,0
111256,note_on,1825,0,10,,,,,,,,,,,,,,,10,,,,69,100
111351,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,69,0
111352,note_on,769,0,3,,,,,,,,,,,,,,,2,,,,74,100
111447,note_on,287,0,7,,,,,,,,,,,,,,,6,,,,66,0
111448,note_on,481,0,12,,,,,,,,,,,,,,,12,,,,71,100
111543,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,71,0
111544,note_on,289,0,5,,,,,,,,,,,,,,,4,,,,64,100
111639,note_on,287,0,3,,,,,,,,,,,,,,,2,,,,74,0
111640,note_on,577,0,8,,,,,,,,,,,,,,,7,,,,67,100
111735,note_on,95,0,8,,,,,,,,,,,,,,,7,,,,67,0
111736,note_on,577,0,2,,,,,,,,,,,,,,,1,,,,73,100
111831,note_on,287,0,5,,,,,,,,,,,,,,,4,,,,64,0
111832,note_on,481,0,10,,,,,,,,,,,,,,,10,,,,69,100
111927,note_on,95,0,10,,,,,,,,,,,,,,,10,,,,69,0
111928,note_on,289,0,3,,,,,,,,,,,,,,,2,,,,62,100
112023,note_on,287,0,2,,,,,,,,,,,,,,,1,,,,73,0
112024,note_on,577,0,7,,,,,,,,,,,,,,,6,,,,66,100
112119,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,66,0
112120,note_on,577,0,12,,,,,,,,,,,,,,,12,,,,71,100
112215,note_on,287,0,3,,,,,,,,,,,,,,,2,,,,62,0
112216,note_on,481,0,8,,,,,,,,,,,,,,,7,,,,67,100
112311,note_on,95,0,8,,,,,,,,,,,,,,,7,,,,67,0
112312,note_on,289,0,2,,,,,,,,,,,,,,,1,,,,61,100
112407,note_on,287,0,12,,,,,,,,,,,,,,,12,,,,71,0
112408,note_on,1,0,12,,,,,,,,,,,,,,,12,,,,71,100
112503,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,71,0
112504,note_on,11041,0,11,,,,,,,,,,,,,,,11,,,,70,100
112599,note_on,95,0,11,,,,,,,,,,,,,,,11,,,,70,0
112600,note_on,3553,0,9,,,,,,,,,,,,,,,8,,,,68,100
112695,note_on,95,0,9,,,,,,,,,,,,,,,8,,,,68,0
112696,note_on,97,0,11,,,,,,,,,,,,,,,11,,,,70,100
112792,note_on,961,0,5,,,,,,,,,,,,,,,4,,,,64,100
112862,note_on,550,0,2,,,,,,,,,,,,,,,1,,,,61,0
112887,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,64,0
112888,note_on,673,0,3,,,,,,,,,,,,,,,2,,,,62,100
112888,note_on,769,0,7,,,,,,,,,,,,,,,6,,,,54,100
112983,note_on,95,0,3,,,,,,,,,,,,,,,2,,,,62,0
112984,note_on,122,0,2,,,,,,,,,,,,,,,1,,,,61,100
113056,note_on,360,0,11,,,,,,,,,,,,,,,11,,,,70,0
113079,note_on,95,0,2,,,,,,,,,,,,,,,1,,,,61,0
113079,note_on,191,0,7,,,,,,,,,,,,,,,6,,,,54,0
113080,note_on,769,0,8,,,,,,,,,,,,,,,7,,,,55,100
113080,note_on,577,0,12,,,,,,,,,,,,,,,12,,,,59,100
113080,note_on,0,0,12,,,,,,,,,,,,,,,12,,,,71,100
113175,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,59,0
113176,note_on,5473,0,4,,,,,,,,,,,,,,,3,,,,63,100
113270,note_on,95,0,12,,,,,,,,,,,,,,,12,,,,71,0
113271,note_on,191,0,8,,,,,,,,,,,,,,,7,,,,55,0
113271,note_on,95,0,4,,,,,,,,,,,,,,,3,,,,63,0
113272,note_on,385,0,5,,,,,,,,,,,,,,,4,,,,64,100
113272,note_on,193,0,7,,,,,,,,,,,,,,,6,,,,54,100
113367,note_on,95,0,5,,,,,,,,,,,,,,,4,,,,64,0
113368,note_on,96,0,7,,,,,,,,,,,,,,,6,,,,66,100
113463,note_on,95,0,7,,,,,,,,,,,,,,,6,,,,66,0
113463,note_on,0,0,7,,,,,,,,,,,,,,,6,,,,54,0
113464,note_on,97,0,5,,,,,,,,,,,,,,,4,,,,52,100
113464,note_on,193,0,8,,,,,,,,,,,,,,,7,,,,67,100
113559,note_on,95,0,8,,,,,,,,,,,,,,,7,,,,67,0
