tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,program,channel,note,velocity,value
84480,note_on,480,0,1,,,,,,,,0,81,0,
84480,note_on,0,0,4,,,,,,,,3,58,64,
84480,note_on,960,0,4,,,,,,,,3,60,0,
84720,note_on,240,0,1,,,,,,,,0,82,0,
84720,note_on,0,0,1,,,,,,,,0,77,64,
84960,note_on,0,0,6,,,,,,,,5,50,64,
84960,note_on,480,0,3,,,,,,,,2,74,0,
84960,note_on,960,0,5,,,,,,,,4,53,0,
84960,note_on,480,0,6,,,,,,,,5,46,0,
84960,note_on,0,0,1,,,,,,,,0,82,64,
84960,note_on,240,0,1,,,,,,,,0,77,0,
84960,note_on,480,0,4,,,,,,,,3,58,0,
85200,note_on,0,0,2,,,,,,,,1,75,64,
85200,note_on,1200,0,2,,,,,,,,1,77,0,
85320,note_on,0,0,2,,,,,,,,1,74,64,
85320,note_on,120,0,2,,,,,,,,1,75,0,
85440,note_on,0,0,2,,,,,,,,1,72,64,
85440,note_on,480,0,5,,,,,,,,4,53,64,
85440,note_on,120,0,2,,,,,,,,1,74,0,
85440,note_on,0,0,6,,,,,,,,5,53,64,
85440,note_on,480,0,6,,,,,,,,5,50,0,
85680,note_on,720,0,1,,,,,,,,0,82,0,
85680,note_on,0,0,1,,,,,,,,0,80,64,
85680,note_on,720,0,4,,,,,,,,3,60,64,
85920,note_on,240,0,4,,,,,,,,3,60,0,
85920,note_on,0,0,4,,,,,,,,3,65,64,
85920,note_on,480,0,2,,,,,,,,1,72,0,
85920,note_on,0,0,5,,,,,,,,4,56,64,
85920,note_on,480,0,6,,,,,,,,5,53,0,
85920,note_on,480,0,5,,,,,,,,4,53,0,
86160,note_on,480,0,1,,,,,,,,0,80,0,
86160,note_on,0,0,1,,,,,,,,0,82,64,
86280,note_on,0,0,1,,,,,,,,0,80,64,
86280,note_on,120,0,1,,,,,,,,0,82,0,
86400,note_on,120,0,1,,,,,,,,0,80,0,
86400,note_on,480,0,5,,,,,,,,4,56,0,
86400,note_on,0,0,5,,,,,,,,4,60,64,
86400,note_on,0,0,1,,,,,,,,0,79,64,
86400,note_on,480,0,2,,,,,,,,1,72,64,
86640,note_on,0,0,4,,,,,,,,3,63,64,
86640,note_on,720,0,4,,,,,,,,3,65,0,
86640,note_on,1680,0,3,,,,,,,,2,67,64,
86760,note_on,360,0,5,,,,,,,,4,60,0,
86760,note_on,0,0,5,,,,,,,,4,58,64,
86880,note_on,0,0,3,,,,,,,,2,72,64,
86880,note_on,0,0,2,,,,,,,,1,75,64,
86880,note_on,480,0,2,,,,,,,,1,72,0,
86880,note_on,0,0,5,,,,,,,,4,56,64,
86880,note_on,120,0,5,,,,,,,,4,58,0,
86880,note_on,480,0,1,,,,,,,,0,79,0,
86880,note_on,240,0,3,,,,,,,,2,67,0,
87000,note_on,120,0,5,,,,,,,,4,56,0,
87000,note_on,0,0,5,,,,,,,,4,55,64,
87120,note_on,480,0,4,,,,,,,,3,63,0,
87120,note_on,0,0,5,,,,,,,,4,56,64,
87120,note_on,120,0,5,,,,,,,,4,55,0,
87120,note_on,0,0,4,,,,,,,,3,62,64,
87240,note_on,0,0,4,,,,,,,,3,60,64,
87240,note_on,120,0,4,,,,,,,,3,62,0,
87360,note_on,120,0,4,,,,,,,,3,60,0,
87360,note_on,480,0,2,,,,,,,,1,75,0,
87360,note_on,0,0,2,,,,,,,,1,79,64,
87360,note_on,0,0,4,,,,,,,,3,62,64,
87360,note_on,0,0,3,,,,,,,,2,70,64,
87360,note_on,240,0,5,,,,,,,,4,56,0,
87360,note_on,480,0,3,,,,,,,,2,72,0,
87360,note_on,0,0,5,,,,,,,,4,55,64,
87600,note_on,0,0,2,,,,,,,,1,74,64,
87600,note_on,240,0,2,,,,,,,,1,79,0,
87720,note_on,0,0,5,,,,,,,,4,53,64,
87720,note_on,360,0,5,,,,,,,,4,55,0,
87840,note_on,0,0,2,,,,,,,,1,79,64,
87840,note_on,240,0,2,,,,,,,,1,74,0,
87840,note_on,0,0,5,,,,,,,,4,51,64,
87840,note_on,480,0,3,,,,,,,,2,70,0,
87840,note_on,0,0,3,,,,,,,,2,72,64,
87840,note_on,120,0,5,,,,,,,,4,53,0,
87960,note_on,120,0,3,,,,,,,,2,72,0,
87960,note_on,0,0,3,,,,,,,,2,70,64,
88080,note_on,720,0,4,,,,,,,,3,62,0,
88080,note_on,0,0,4,,,,,,,,3,63,64,
88080,note_on,0,0,3,,,,,,,,2,68,64,
88080,note_on,120,0,3,,,,,,,,2,70,0,
88200,note_on,0,0,4,,,,,,,,3,61,64,
88200,note_on,120,0,4,,,,,,,,3,63,0,
88320,note_on,120,0,4,,,,,,,,3,61,0,
88320,note_on,480,0,5,,,,,,,,4,51,0,
88320,note_on,0,0,4,,,,,,,,3,60,64,
88320,note_on,0,0,5,,,,,,,,4,53,64,
88440,note_on,0,0,3,,,,,,,,2,67,64,
88440,note_on,360,0,3,,,,,,,,2,68,0,
88440,note_on,0,0,5,,,,,,,,4,55,64,
88440,note_on,120,0,5,,,,,,,,4,53,0,
88560,note_on,120,0,3,,,,,,,,2,67,0,
88560,note_on,720,0,2,,,,,,,,1,79,0,
88560,note_on,0,0,3,,,,,,,,2,68,64,
88560,note_on,0,0,5,,,,,,,,4,56,64,
88560,note_on,0,0,2,,,,,,,,1,77,64,
88560,note_on,120,0,5,,,,,,,,4,55,0,
88680,note_on,360,0,4,,,,,,,,3,60,0,
88680,note_on,0,0,4,,,,,,,,3,59,64,
88800,note_on,0,0,4,,,,,,,,3,60,64,
88800,note_on,120,0,4,,,,,,,,3,59,0,
88800,note_on,240,0,3,,,,,,,,2,68,0,
88800,note_on,0,0,3,,,,,,,,2,70,64,
88920,note_on,0,0,3,,,,,,,,2,68,64,
88920,note_on,120,0,3,,,,,,,,2,70,0,
89040,note_on,120,0,3,,,,,,,,2,68,0,
89040,note_on,0,0,5,,,,,,,,4,53,64,
89040,note_on,480,0,5,,,,,,,,4,56,0,
89040,note_on,0,0,3,,,,,,,,2,67,64,
89040,note_on,0,0,2,,,,,,,,1,79,64,
89040,note_on,480,0,2,,,,,,,,1,77,0,
89040,note_on,240,0,4,,,,,,,,3,60,0,
89040,note_on,0,0,4,,,,,,,,3,62,64,
89160,note_on,0,0,2,,,,,,,,1,77,64,
89160,note_on,120,0,2,,,,,,,,1,79,0,
89280,note_on,240,0,4,,,,,,,,3,62,0,
89280,note_on,240,0,3,,,,,,,,2,67,0,
89280,note_on,0,0,4,,,,,,,,3,63,64,
89280,note_on,240,0,5,,,,,,,,4,53,0,
89280,note_on,0,0,5,,,,,,,,4,55,64,
89280,note_on,0,0,2,,,,,,,,1,75,64,
89280,note_on,120,0,2,,,,,,,,1,77,0,
89280,note_on,3360,0,6,,,,,,,,5,48,64,
89520,note_on,0,0,2,,,,,,,,1,75,64,
89520,note_on,240,0,2,,,,,,,,1,75,0,
89520,note_on,2640,0,1,,,,,,,,0,79,64,
89520,note_on,240,0,4,,,,,,,,3,63,0,
89760,note_on,480,0,6,,,,,,,,5,48,0,
89760,note_on,480,0,5,,,,,,,,4,55,0,
89760,note_on,240,0,1,,,,,,,,0,79,0,
89760,note_on,0,0,1,,,,,,,,0,84,64,
89760,note_on,0,0,6,,,,,,,,5,51,64,
90000,note_on,480,0,2,,,,,,,,1,75,0,
90000,note_on,0,0,2,,,,,,,,1,77,64,
90120,note_on,0,0,2,,,,,,,,1,75,64,
90120,note_on,120,0,2,,,,,,,,1,77,0,
90240,note_on,720,0,4,,,,,,,,3,58,64,
90240,note_on,480,0,5,,,,,,,,4,55,64,
90240,note_on,0,0,6,,,,,,,,5,55,64,
90240,note_on,120,0,2,,,,,,,,1,75,0,
90240,note_on,0,0,2,,,,,,,,1,74,64,
90240,note_on,480,0,6,,,,,,,,5,51,0,
90480,note_on,720,0,1,,,,,,,,0,84,0,
90480,note_on,240,0,2,,,,,,,,1,74,0,
90480,note_on,0,0,1,,,,,,,,0,82,64,
90480,note_on,0,0,2,,,,,,,,1,79,64,
90720,note_on,480,0,4,,,,,,,,3,58,0,
90720,note_on,0,0,4,,,,,,,,3,62,64,
90720,note_on,0,0,5,,,,,,,,4,58,64,
90720,note_on,480,0,5,,,,,,,,4,55,0,
90840,note_on,360,0,2,,,,,,,,1,79,0,
90840,note_on,0,0,2,,,,,,,,1,77,64,
90960,note_on,0,0,2,,,,,,,,1,75,64,
90960,note_on,480,0,1,,,,,,,,0,82,0,
90960,note_on,0,0,1,,,,,,,,0,84,64,
90960,note_on,120,0,2,,,,,,,,1,77,0,
91080,note_on,120,0,1,,,,,,,,0,84,0,
91080,note_on,0,0,1,,,,,,,,0,82,64,
91080,note_on,120,0,2,,,,,,,,1,75,0,
91080,note_on,0,0,2,,,,,,,,1,74,64,
91200,note_on,120,0,1,,,,,,,,0,82,0,
91200,note_on,0,0,4,,,,,,,,3,63,64,
91200,note_on,480,0,4,,,,,,,,3,62,0,
91200,note_on,0,0,5,,,,,,,,4,60,64,
91200,note_on,480,0,5,,,,,,,,4,58,0,
91200,note_on,120,0,2,,,,,,,,1,74,0,
91200,note_on,0,0,2,,,,,,,,1,72,64,
91200,note_on,0,0,1,,,,,,,,0,81,64,
91440,note_on,240,0,1,,,,,,,,0,81,0,
91440,note_on,0,0,1,,,,,,,,0,80,64,
91440,note_on,240,0,2,,,,,,,,1,72,0,
91440,note_on,0,0,2,,,,,,,,1,77,64,
91440,note_on,1200,0,6,,,,,,,,5,55,0,
91440,note_on,0,0,6,,,,,,,,5,53,64,
91440,note_on,240,0,4,,,,,,,,3,63,0,
91680,note_on,0,0,2,,,,,,,,1,70,64,
91680,note_on,240,0,2,,,,,,,,1,77,0,
91680,note_on,240,0,6,,,,,,,,5,53,0,
91680,note_on,0,0,6,,,,,,,,5,51,64,
91680,note_on,480,0,5,,,,,,,,4,60,0,
91680,note_on,0,0,5,,,,,,,,4,63,64,
91920,note_on,240,0,2,,,,,,,,1,70,0,
91920,note_on,0,0,2,,,,,,,,1,72,64,
91920,note_on,480,0,4,,,,,,,,3,55,64,
91920,note_on,480,0,1,,,,,,,,0,80,0,
91920,note_on,0,0,1,,,,,,,,0,79,64,
92160,note_on,480,0,5,,,,,,,,4,63,0,
92160,note_on,0,0,4,,,,,,,,3,62,64,
92160,note_on,0,0,6,,,,,,,,5,50,64,
92160,note_on,480,0,6,,,,,,,,5,51,0,
92160,note_on,0,0,5,,,,,,,,4,54,64,
92160,note_on,240,0,4,,,,,,,,3,55,0,
92160,note_on,0,0,1,,,,,,,,0,81,64,
92160,note_on,240,0,1,,,,,,,,0,79,0,
92400,note_on,480,0,2,,,,,,,,1,72,0,
92400,note_on,0,0,1,,,,,,,,0,82,64,
92400,note_on,240,0,1,,,,,,,,0,81,0,
92400,note_on,0,0,4,,,,,,,,3,57,64,
92400,note_on,240,0,4,,,,,,,,3,62,0,
92400,note_on,0,0,2,,,,,,,,1,74,64,
92520,note_on,120,0,2,,,,,,,,1,74,0,
92520,note_on,0,0,2,,,,,,,,1,72,64,
92520,note_on,0,0,1,,,,,,,,0,81,64,
92520,note_on,120,0,1,,,,,,,,0,82,0,
92640,note_on,120,0,1,,,,,,,,0,81,0,
92640,note_on,0,0,1,,,,,,,,0,79,64,
92640,note_on,480,0,5,,,,,,,,4,54,0,
92640,note_on,0,0,2,,,,,,,,1,70,64,
92640,note_on,240,0,4,,,,,,,,3,57,0,
92640,note_on,0,0,4,,,,,,,,3,58,64,
92640,note_on,120,0,2,,,,,,,,1,72,0,
92880,note_on,240,0,5,,,,,,,,4,62,64,
92880,note_on,240,0,2,,,,,,,,1,70,0,
92880,note_on,0,0,2,,,,,,,,1,67,64,
93120,note_on,0,0,5,,,,,,,,4,61,64,
93120,note_on,240,0,2,,,,,,,,1,67,0,
93120,note_on,240,0,5,,,,,,,,4,62,0,
93120,note_on,0,0,2,,,,,,,,1,76,64,
93360,note_on,0,0,1,,,,,,,,0,81,64,
93360,note_on,720,0,1,,,,,,,,0,79,0,
93480,note_on,0,0,1,,,,,,,,0,79,64,
93480,note_on,120,0,1,,,,,,,,0,81,0,
93600,note_on,0,0,1,,,,,,,,0,78,64,
93600,note_on,120,0,1,,,,,,,,0,79,0,
93600,note_on,480,0,5,,,,,,,,4,61,0,
93600,note_on,0,0,5,,,,,,,,4,60,64,
93600,note_on,960,0,4,,,,,,,,3,58,0,
93600,note_on,0,0,4,,,,,,,,3,57,64,
93600,note_on,480,0,2,,,,,,,,1,76,0,
93840,note_on,240,0,2,,,,,,,,1,69,64,
93840,note_on,240,0,4,,,,,,,,3,57,0,
93840,note_on,0,0,4,,,,,,,,3,55,64,
93840,note_on,0,0,1,,,,,,,,0,81,64,
93840,note_on,240,0,1,,,,,,,,0,78,0,
93960,note_on,0,0,4,,,,,,,,3,54,64,
93960,note_on,120,0,4,,,,,,,,3,55,0,
94080,note_on,0,0,1,,,,,,,,0,74,64,
94080,note_on,0,0,5,,,,,,,,4,59,64,
94080,note_on,0,0,4,,,,,,,,3,55,64,
94080,note_on,120,0,4,,,,,,,,3,54,0,
94080,note_on,240,0,1,,,,,,,,0,81,0,
94080,note_on,480,0,5,,,,,,,,4,60,0,
94080,note_on,4800,0,3,,,,,,,,2,62,64,
94320,note_on,480,0,2,,,,,,,,1,69,0,
94320,note_on,0,0,2,,,,,,,,1,67,64,
94320,note_on,240,0,3,,,,,,,,2,62,0,
94320,note_on,0,0,3,,,,,,,,2,67,64,
94440,note_on,120,0,2,,,,,,,,1,67,0,
94440,note_on,0,0,2,,,,,,,,1,66,64,
94560,note_on,0,0,5,,,,,,,,4,58,64,
94560,note_on,0,0,2,,,,,,,,1,67,64,
94560,note_on,480,0,5,,,,,,,,4,59,0,
94560,note_on,120,0,2,,,,,,,,1,66,0,
94680,note_on,0,0,4,,,,,,,,3,54,64,
94680,note_on,600,0,4,,,,,,,,3,55,0,
94800,note_on,0,0,4,,,,,,,,3,55,64,
94800,note_on,120,0,4,,,,,,,,3,54,0,
94800,note_on,720,0,1,,,,,,,,0,74,0,
94800,note_on,0,0,1,,,,,,,,0,73,64,
94800,note_on,240,0,2,,,,,,,,1,67,0,
94800,note_on,0,0,6,,,,,,,,5,52,64,
94800,note_on,2640,0,6,,,,,,,,5,50,0,
94920,note_on,0,0,4,,,,,,,,3,58,64,
94920,note_on,120,0,4,,,,,,,,3,55,0,
94920,note_on,0,0,1,,,,,,,,0,74,64,
94920,note_on,120,0,1,,,,,,,,0,73,0,
94920,note_on,0,0,6,,,,,,,,5,50,64,
94920,note_on,120,0,6,,,,,,,,5,52,0,
95040,note_on,0,0,1,,,,,,,,0,76,64,
95040,note_on,120,0,1,,,,,,,,0,74,0,
95040,note_on,720,0,3,,,,,,,,2,67,0,
95040,note_on,120,0,6,,,,,,,,5,50,0,
95040,note_on,0,0,6,,,,,,,,5,49,64,
95040,note_on,120,0,4,,,,,,,,3,58,0,
95040,note_on,0,0,3,,,,,,,,2,69,64,
95040,note_on,0,0,4,,,,,,,,3,52,64,
95160,note_on,120,0,3,,,,,,,,2,69,0,
95160,note_on,0,0,3,,,,,,,,2,70,64,
95280,note_on,0,0,5,,,,,,,,4,57,64,
95280,note_on,720,0,5,,,,,,,,4,58,0,
95280,note_on,120,0,3,,,,,,,,2,70,0,
95280,note_on,0,0,3,,,,,,,,2,72,64,
95520,note_on,240,0,3,,,,,,,,2,72,0,
95520,note_on,240,0,5,,,,,,,,4,57,0,
95520,note_on,0,0,5,,,,,,,,4,56,64,
95520,note_on,480,0,6,,,,,,,,5,49,0,
95520,note_on,0,0,3,,,,,,,,2,74,64,
95520,note_on,480,0,4,,,,,,,,3,52,0,
95520,note_on,0,0,6,,,,,,,,5,48,64,
95640,note_on,120,0,3,,,,,,,,2,74,0,
95640,note_on,0,0,3,,,,,,,,2,75,64,
95760,note_on,0,0,1,,,,,,,,0,78,64,
95760,note_on,720,0,1,,,,,,,,0,76,0,
95760,note_on,120,0,3,,,,,,,,2,75,0,
95760,note_on,0,0,3,,,,,,,,2,74,64,
95760,note_on,0,0,5,,,,,,,,4,55,64,
95760,note_on,240,0,5,,,,,,,,4,56,0,
95880,note_on,0,0,1,,,,,,,,0,79,64,
95880,note_on,120,0,1,,,,,,,,0,78,0,
96000,note_on,120,0,1,,,,,,,,0,79,0,
96000,note_on,0,0,1,,,,,,,,0,81,64,
96000,note_on,0,0,5,,,,,,,,4,54,64,
96000,note_on,240,0,5,,,,,,,,4,55,0,
96240,note_on,720,0,4,,,,,,,,3,57,64,
96240,note_on,1440,0,2,,,,,,,,1,69,64,
96240,note_on,0,0,5,,,,,,,,4,50,64,
96240,note_on,240,0,1,,,,,,,,0,81,0,
96240,note_on,240,0,5,,,,,,,,4,54,0,
96240,note_on,0,0,1,,,,,,,,0,79,64,
96360,note_on,120,0,1,,,,,,,,0,79,0,
96360,note_on,0,0,1,,,,,,,,0,78,64,
96480,note_on,0,0,1,,,,,,,,0,79,64,
96480,note_on,0,0,6,,,,,,,,5,46,64,
96480,note_on,240,0,4,,,,,,,,3,57,0,
96480,note_on,0,0,4,,,,,,,,3,50,64,
96480,note_on,120,0,1,,,,,,,,0,78,0,
96480,note_on,240,0,2,,,,,,,,1,69,0,
96480,note_on,0,0,2,,,,,,,,1,70,64,
96480,note_on,720,0,3,,,,,,,,2,74,0,
96480,note_on,0,0,3,,,,,,,,2,75,64,
96480,note_on,0,0,5,,,,,,,,4,55,64,
96480,note_on,960,0,6,,,,,,,,5,48,0,
96480,note_on,240,0,5,,,,,,,,4,50,0,
96720,note_on,240,0,6,,,,,,,,5,46,0,
96720,note_on,0,0,6,,,,,,,,5,48,64,
96720,note_on,240,0,5,,,,,,,,4,55,0,
96720,note_on,0,0,5,,,,,,,,4,60,64,
96720,note_on,240,0,4,,,,,,,,3,50,0,
96720,note_on,0,0,4,,,,,,,,3,55,64,
96720,note_on,0,0,3,,,,,,,,2,74,64,
96720,note_on,0,0,2,,,,,,,,1,67,64,
96720,note_on,240,0,2,,,,,,,,1,70,0,
96720,note_on,240,0,3,,,,,,,,2,75,0,
96840,note_on,0,0,2,,,,,,,,1,69,64,
96840,note_on,120,0,2,,,,,,,,1,67,0,
96960,note_on,240,0,5,,,,,,,,4,60,0,
96960,note_on,0,0,5,,,,,,,,4,58,64,
96960,note_on,120,0,2,,,,,,,,1,69,0,
96960,note_on,0,0,2,,,,,,,,1,70,64,
96960,note_on,0,0,6,,,,,,,,5,50,64,
96960,note_on,240,0,6,,,,,,,,5,48,0,
96960,note_on,240,0,3,,,,,,,,2,74,0,
96960,note_on,0,0,3,,,,,,,,2,67,64,
97080,note_on,0,0,4,,,,,,,,3,57,64,
97080,note_on,360,0,4,,,,,,,,3,55,0,
97080,note_on,120,0,2,,,,,,,,1,70,0,
97080,note_on,0,0,2,,,,,,,,1,72,64,
97200,note_on,120,0,4,,,,,,,,3,57,0,
97200,note_on,120,0,2,,,,,,,,1,72,0,
97200,note_on,0,0,2,,,,,,,,1,74,64,
97200,note_on,0,0,3,,,,,,,,2,69,64,
97200,note_on,240,0,3,,,,,,,,2,67,0,
97200,note_on,0,0,4,,,,,,,,3,58,64,
97320,note_on,120,0,4,,,,,,,,3,58,0,
97320,note_on,120,0,3,,,,,,,,2,69,0,
97320,note_on,0,0,3,,,,,,,,2,70,64,
97320,note_on,0,0,4,,,,,,,,3,55,64,
97440,note_on,960,0,1,,,,,,,,0,79,0,
97440,note_on,0,0,1,,,,,,,,0,78,64,
97440,note_on,0,0,5,,,,,,,,4,57,64,
97440,note_on,120,0,4,,,,,,,,3,55,0,
97440,note_on,480,0,5,,,,,,,,4,58,0,
97440,note_on,0,0,3,,,,,,,,2,72,64,
97440,note_on,0,0,4,,,,,,,,3,62,64,
97440,note_on,120,0,3,,,,,,,,2,70,0,
97920,note_on,480,0,3,,,,,,,,2,72,0,
97920,note_on,480,0,4,,,,,,,,3,62,0,
97920,note_on,480,0,1,,,,,,,,0,78,0,
97920,note_on,0,0,1,,,,,,,,0,79,64,
97920,note_on,0,0,6,,,,,,,,5,43,64,
97920,note_on,960,0,6,,,,,,,,5,50,0,
97920,note_on,480,0,5,,,,,,,,4,57,0,
97920,note_on,0,0,5,,,,,,,,4,55,64,
97920,note_on,0,0,3,,,,,,,,2,70,64,
98160,note_on,240,0,3,,,,,,,,2,70,0,
98160,note_on,960,0,2,,,,,,,,1,74,0,
98160,note_on,0,0,2,,,,,,,,1,67,64,
98400,note_on,240,0,2,,,,,,,,1,67,0,
98400,note_on,0,0,2,,,,,,,,1,75,64,
98400,note_on,480,0,6,,,,,,,,5,43,0,
98400,note_on,0,0,1,,,,,,,,0,79,64,
98400,note_on,480,0,1,,,,,,,,0,79,0,
98400,note_on,480,0,5,,,,,,,,4,55,0,
98640,note_on,720,0,4,,,,,,,,3,55,64,
98880,note_on,240,0,4,,,,,,,,3,55,0,
98880,note_on,480,0,1,,,,,,,,0,79,0,
98880,note_on,0,0,1,,,,,,,,0,78,64,
98880,note_on,0,0,4,,,,,,,,3,57,64,
99000,note_on,600,0,2,,,,,,,,1,75,0,
99000,note_on,0,0,2,,,,,,,,1,74,64,
99120,note_on,120,0,2,,,,,,,,1,74,0,
99120,note_on,0,0,2,,,,,,,,1,72,64,
99240,note_on,120,0,2,,,,,,,,1,72,0,
99240,note_on,0,0,2,,,,,,,,1,71,64,
99360,note_on,0,0,1,,,,,,,,0,77,64,
99360,note_on,480,0,1,,,,,,,,0,78,0,
99360,note_on,120,0,2,,,,,,,,1,71,0,
99360,note_on,0,0,2,,,,,,,,1,72,64,
99600,note_on,720,0,4,,,,,,,,3,57,0,
99600,note_on,0,0,4,,,,,,,,3,59,64,
99600,note_on,240,0,2,,,,,,,,1,72,0,
99600,note_on,0,0,2,,,,,,,,1,74,64,
99840,note_on,240,0,2,,,,,,,,1,74,0,
99840,note_on,0,0,2,,,,,,,,1,67,64,
99840,note_on,0,0,4,,,,,,,,3,60,64,
99840,note_on,240,0,4,,,,,,,,3,59,0,
100080,note_on,240,0,4,,,,,,,,3,60,0,
100080,note_on,720,0,1,,,,,,,,0,77,0,
100080,note_on,0,0,4,,,,,,,,3,55,64,
100080,note_on,0,0,1,,,,,,,,0,76,64,
100200,note_on,120,0,1,,,,,,,,0,76,0,
100200,note_on,0,0,1,,,,,,,,0,74,64,
100200,note_on,360,0,2,,,,,,,,1,67,0,
100200,note_on,0,0,2,,,,,,,,1,70,64,
100320,note_on,240,0,4,,,,,,,,3,55,0,
100320,note_on,120,0,2,,,,,,,,1,70,0,
100320,note_on,0,0,2,,,,,,,,1,68,64,
100320,note_on,120,0,1,,,,,,,,0,74,0,
100320,note_on,0,0,4,,,,,,,,3,60,64,
100320,note_on,0,0,1,,,,,,,,0,76,64,
100440,note_on,120,0,2,,,,,,,,1,68,0,
100440,note_on,0,0,1,,,,,,,,0,79,64,
100440,note_on,120,0,1,,,,,,,,0,76,0,
100440,note_on,0,0,2,,,,,,,,1,67,64,
100560,note_on,0,0,2,,,,,,,,1,65,64,
100560,note_on,120,0,2,,,,,,,,1,67,0,
100560,note_on,120,0,1,,,,,,,,0,79,0,
100560,note_on,2400,0,3,,,,,,,,2,60,64,
100560,note_on,0,0,1,,,,,,,,0,80,64,
100680,note_on,0,0,2,,,,,,,,1,64,64,
100680,note_on,120,0,2,,,,,,,,1,65,0,
100800,note_on,480,0,4,,,,,,,,3,60,0,
100800,note_on,0,0,3,,,,,,,,2,62,64,
100800,note_on,240,0,3,,,,,,,,2,60,0,
100800,note_on,0,0,4,,,,,,,,3,59,64,
100800,note_on,0,0,2,,,,,,,,1,65,64,
100800,note_on,120,0,2,,,,,,,,1,64,0,
100920,note_on,0,0,2,,,,,,,,1,67,64,
100920,note_on,120,0,2,,,,,,,,1,65,0,
100920,note_on,360,0,1,,,,,,,,0,80,0,
100920,note_on,0,0,1,,,,,,,,0,79,64,
101040,note_on,120,0,2,,,,,,,,1,67,0,
101040,note_on,120,0,1,,,,,,,,0,79,0,
101040,note_on,0,0,2,,,,,,,,1,68,64,
101040,note_on,0,0,1,,,,,,,,0,77,64,
101160,note_on,0,0,1,,,,,,,,0,76,64,
101160,note_on,120,0,1,,,,,,,,0,77,0,
101280,note_on,0,0,1,,,,,,,,0,77,64,
101280,note_on,480,0,4,,,,,,,,3,59,0,
101280,note_on,0,0,4,,,,,,,,3,58,64,
101280,note_on,120,0,1,,,,,,,,0,76,0,
101520,note_on,0,0,1,,,,,,,,0,79,64,
101520,note_on,240,0,1,,,,,,,,0,77,0,
101520,note_on,720,0,3,,,,,,,,2,62,0,
101520,note_on,0,0,2,,,,,,,,1,67,64,
101520,note_on,480,0,2,,,,,,,,1,68,0,
101520,note_on,0,0,3,,,,,,,,2,64,64,
101760,note_on,240,0,3,,,,,,,,2,64,0,
101760,note_on,0,0,2,,,,,,,,1,65,64,
101760,note_on,240,0,2,,,,,,,,1,67,0,
101760,note_on,240,0,1,,,,,,,,0,79,0,
101760,note_on,0,0,1,,,,,,,,0,72,64,
101760,note_on,0,0,3,,,,,,,,2,65,64,
102000,note_on,240,0,3,,,,,,,,2,65,0,
102000,note_on,0,0,3,,,,,,,,2,60,64,
102000,note_on,0,0,4,,,,,,,,3,57,64,
102000,note_on,720,0,4,,,,,,,,3,58,0,
102000,note_on,240,0,2,,,,,,,,1,65,0,
102000,note_on,240,0,1,,,,,,,,0,72,0,
102000,note_on,0,0,1,,,,,,,,0,77,64,
102120,note_on,120,0,4,,,,,,,,3,57,0,
102120,note_on,0,0,4,,,,,,,,3,55,64,
102120,note_on,0,0,1,,,,,,,,0,75,64,
102120,note_on,120,0,1,,,,,,,,0,77,0,
102240,note_on,0,0,4,,,,,,,,3,57,64,
102240,note_on,120,0,4,,,,,,,,3,55,0,
102240,note_on,240,0,3,,,,,,,,2,60,0,
102240,note_on,3840,0,5,,,,,,,,4,53,64,
102240,note_on,120,0,1,,,,,,,,0,75,0,
102240,note_on,0,0,1,,,,,,,,0,73,64,
102240,note_on,0,0,3,,,,,,,,2,65,64,
102360,note_on,0,0,1,,,,,,,,0,72,64,
102360,note_on,120,0,1,,,,,,,,0,73,0,
102360,note_on,120,0,4,,,,,,,,3,57,0,
102360,note_on,0,0,4,,,,,,,,3,60,64,
102480,note_on,120,0,1,,,,,,,,0,72,0,
102480,note_on,0,0,4,,,,,,,,3,61,64,
102480,note_on,120,0,4,,,,,,,,3,60,0,
102480,note_on,0,0,1,,,,,,,,0,70,64,
102600,note_on,0,0,1,,,,,,,,0,69,64,
102600,note_on,120,0,1,,,,,,,,0,70,0,
102720,note_on,120,0,1,,,,,,,,0,69,0,
102720,note_on,0,0,5,,,,,,,,4,55,64,
102720,note_on,480,0,5,,,,,,,,4,53,0,
102720,note_on,0,0,3,,,,,,,,2,64,64,
102720,note_on,480,0,3,,,,,,,,2,65,0,
102720,note_on,0,0,1,,,,,,,,0,70,64,
102840,note_on,120,0,1,,,,,,,,0,70,0,
102840,note_on,360,0,4,,,,,,,,3,61,0,
102840,note_on,0,0,4,,,,,,,,3,60,64,
102840,note_on,0,0,1,,,,,,,,0,72,64,
102960,note_on,120,0,4,,,,,,,,3,60,0,
102960,note_on,120,0,1,,,,,,,,0,72,0,
102960,note_on,0,0,1,,,,,,,,0,73,64,
102960,note_on,0,0,4,,,,,,,,3,58,64,
103080,note_on,0,0,4,,,,,,,,3,57,64,
103080,note_on,120,0,4,,,,,,,,3,58,0,
103200,note_on,480,0,3,,,,,,,,2,64,0,
103200,note_on,0,0,4,,,,,,,,3,58,64,
103200,note_on,0,0,3,,,,,,,,2,63,64,
103200,note_on,120,0,4,,,,,,,,3,57,0,
103440,note_on,480,0,1,,,,,,,,0,73,0,
103440,note_on,0,0,1,,,,,,,,0,72,64,
