tick,type,key,time,meta,track,frame_rate,hours,minutes,seconds,frames,sub_frames,data,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,program,channel,control,value,note,velocity
31800,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
31800,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
31800,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,52,127
31800,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
31847,note_on,,47,0,1,,,,,,,,,,,,,,,3,,,76,0
31847,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,52,0
31847,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
31847,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,0
31860,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,40,127
31890,note_on,,30,0,1,,,,,,,,,,,,,,,3,,,78,127
31890,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,63,127
31907,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,40,0
31913,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,78,0
31913,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,63,0
31920,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,79,127
31920,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
31943,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,79,0
31943,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
31950,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,83,127
31950,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
31973,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,83,0
31973,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,0
31980,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,127
31980,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,75,127
32003,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,0
32003,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,75,0
32010,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,78,127
32010,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
32033,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,78,0
32033,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,0
32040,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
32040,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
32040,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
32070,note_on,,30,0,1,,,,,,,,,,,,,,,3,,,52,127
32087,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,0
32087,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,76,0
32087,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,0
32093,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,52,0
32100,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,40,127
32123,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,40,0
32130,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,75,127
32130,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,127
32153,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,0
32153,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,75,0
32160,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
32160,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
32183,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,0
32183,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,76,0
32190,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
32190,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,79,127
32213,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,79,0
32213,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,0
32220,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,78,127
32220,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,63,127
32243,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,78,0
32243,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,63,0
32250,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,127
32250,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,81,127
32273,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,0
32273,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,81,0
32280,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,79,127
32280,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,127
32280,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
32310,note_on,,30,0,1,,,,,,,,,,,,,,,3,,,52,127
32327,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,79,0
32327,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
32327,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,71,0
32333,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,52,0
32340,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,40,127
32363,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,40,0
32370,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,78,127
32370,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,63,127
32393,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,78,0
32393,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,63,0
32400,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,80,127
32400,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
32423,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
32423,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,80,0
32430,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,81,127
32430,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,127
32453,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,81,0
32453,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,0
32460,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,80,127
32460,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
32483,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,0
32483,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,80,0
32490,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
32490,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,83,127
32513,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
32513,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,83,0
32520,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,81,127
32520,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
32520,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
32550,note_on,,30,0,1,,,,,,,,,,,,,,,3,,,57,127
32567,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,81,0
32567,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
32567,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,0
32573,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,57,0
32580,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,45,127
32603,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,45,0
32610,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,56,127
32610,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,71,127
32633,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,71,0
32633,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,56,0
32640,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,72,127
32640,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
32663,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,72,0
32663,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
32670,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
32670,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
32693,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,0
32693,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,76,0
32700,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,68,127
32700,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
32723,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,68,0
32723,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,0
32730,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,71,127
32730,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
32753,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,71,0
32753,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
32760,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
32760,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,69,127
32760,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
32790,note_on,,30,0,1,,,,,,,,,,,,,,,3,,,57,127
32807,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,69,0
32807,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
32807,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,0
32813,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,57,0
32820,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,45,127
32843,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,45,0
32850,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,68,127
32850,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
32873,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,68,0
32873,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,0
32880,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
32880,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,69,127
32903,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,0
32903,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,69,0
32910,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,72,127
32910,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
32933,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,72,0
32933,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
32940,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,71,127
32940,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,56,127
32963,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,71,0
32963,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,56,0
32970,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,74,127
32970,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
32993,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,74,0
32993,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,0
33000,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
33000,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
33000,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,72,127
33030,note_on,,30,0,1,,,,,,,,,,,,,,,3,,,57,127
33047,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
33047,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,72,0
33047,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
33053,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,57,0
33060,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,45,127
33083,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,45,0
33090,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,71,127
33090,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,56,127
33113,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,56,0
33113,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,71,0
33120,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,72,127
33120,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
33143,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,72,0
33143,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
33150,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
33150,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
33173,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,0
33173,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,76,0
33180,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,74,127
33180,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
33203,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,0
33203,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,74,0
33210,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,77,127
33210,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
33233,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,77,0
33233,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
33240,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
33240,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
33263,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,76,0
33263,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,0
33270,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
33270,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,79,127
33293,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
33293,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,79,0
33300,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
33300,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,77,127
33300,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
33323,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,77,0
33323,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
33330,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,81,127
33330,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,127
33347,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,57,0
33353,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,81,0
33353,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,0
33360,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,79,127
33360,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
33360,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,52,127
33383,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,79,0
33383,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
33390,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,81,127
33390,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,127
33407,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,52,0
33413,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,0
33413,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,81,0
33420,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,53,127
33420,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,77,127
33420,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
33443,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,77,0
33443,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
33450,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
33450,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
33467,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,53,0
33473,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,76,0
33473,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,0
33480,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
33480,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
33480,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,74,127
33510,note_on,,30,0,1,,,,,,,,,,,,,,,3,,,55,127
33527,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,74,0
33527,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,0
33527,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,0
33533,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,55,0
33540,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,43,127
33563,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,43,0
33570,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
33570,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,66,127
33593,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,66,0
33593,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
33600,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,67,127
33600,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
33623,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,67,0
33623,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,0
33630,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,71,127
33630,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
33653,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,71,0
33653,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
33660,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,54,127
33660,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,69,127
33683,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,54,0
33683,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,69,0
33690,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,72,127
33690,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
33713,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,72,0
33713,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
33720,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,71,127
33720,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
33750,note_on,,30,0,1,,,,,,,,,,,,,,,3,,,55,127
33767,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,0
33767,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,71,0
33773,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,55,0
33780,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,43,127
33803,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,43,0
33810,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,69,127
33810,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
33810,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,54,127
33833,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,69,0
33833,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
33833,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,54,0
33840,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
33840,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
33840,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,71,127
33863,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,62,0
33863,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,0
33870,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,67,127
33870,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
33887,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,71,0
33893,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,67,0
33893,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,0
33900,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,72,127
33900,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
33900,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,66,127
33923,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
33923,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,66,0
33930,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,69,127
33930,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,127
33947,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,72,0
33953,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,69,0
33953,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,60,0
33960,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
33960,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,127
33960,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,74,127
33990,note_on,,30,0,1,,,,,,,,,,,,,,,3,,,55,127
34007,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,74,0
34007,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,0
34007,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,59,0
34013,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,55,0
34020,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,43,127
34043,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,43,0
34050,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,55,127
34073,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,55,0
34080,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,52,127
34103,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,52,0
34110,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,53,127
34133,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,53,0
34140,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,50,127
34163,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,50,0
34170,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,52,127
34193,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,52,0
34200,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,49,127
34223,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,49,0
34230,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,50,127
34253,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,50,0
34260,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
34260,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,79,127
34260,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
34260,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
34260,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
34260,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,47,127
34283,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,47,0
34290,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,50,127
34307,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
34307,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
34307,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,0
34307,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,76,0
34307,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,79,0
34313,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,50,0
34320,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
34320,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,79,127
34320,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
34320,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
34320,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
34320,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,49,127
34343,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,49,0
34350,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,50,127
34373,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,50,0
34380,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,47,127
34390,note_on,,10,0,1,,,,,,,,,,,,,,,3,,,76,0
34390,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,79,0
34390,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,0
34390,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
34390,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
34403,note_on,,13,0,1,,,,,,,,,,,,,,,3,,,47,0
34410,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,49,127
34410,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,127
34410,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,127
34410,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
34410,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,76,127
34410,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,79,127
34433,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,76,0
34433,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,79,0
34433,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,0
34433,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,64,0
34433,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,57,0
34433,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,49,0
34440,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,50,127
34440,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
34440,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,127
34440,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,127
34440,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,74,127
34440,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,77,127
34463,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,50,0
34470,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,53,127
34487,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,0
34487,note_on,,17,0,1,,,,,,,,,,,,,,,3,,,74,0
34487,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,77,0
34487,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,69,0
34487,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,65,0
34493,note_on,,6,0,1,,,,,,,,,,,,,,,3,,,53,0
34500,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,52,127
34523,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,52,0
34530,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,53,127
34553,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,53,0
34560,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,50,127
34583,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,50,0
34590,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,52,127
34613,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,52,0
34620,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,48,127
34643,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,48,0
34650,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,50,127
34673,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,50,0
34680,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,47,127
34703,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,47,0
34710,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,50,127
34733,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,50,0
34740,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,48,127
34740,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,62,127
34740,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,55,127
34740,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,77,127
34740,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,74,127
34740,note_on,,0,0,1,,,,,,,,,,,,,,,3,,,67,127
34763,note_on,,23,0,1,,,,,,,,,,,,,,,3,,,48,0
34770,note_on,,7,0,1,,,,,,,,,,,,,,,3,,,50,127
