tick,type,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,time,meta,track,key,tempo,port,control,value,channel,program,pitch,note,velocity
112440,note_on,,,,,0,0,4,,,,,,3,,,64,52
112440,note_on,,,,,120,0,4,,,,,,3,,,60,0
112440,note_on,,,,,120,0,1,,,,,,0,,,69,0
112440,note_on,,,,,0,0,1,,,,,,0,,,72,56
112560,note_on,,,,,0,0,1,,,,,,0,,,69,57
112560,note_on,,,,,120,0,1,,,,,,0,,,72,0
112560,note_on,,,,,120,0,4,,,,,,3,,,64,0
112560,note_on,,,,,0,0,4,,,,,,3,,,60,53
112680,note_on,,,,,0,0,1,,,,,,0,,,67,58
112680,note_on,,,,,120,0,1,,,,,,0,,,69,0
112680,note_on,,,,,120,0,4,,,,,,3,,,60,0
112680,note_on,,,,,0,0,4,,,,,,3,,,59,54
112800,note_on,,,,,0,0,1,,,,,,0,,,65,59
112800,note_on,,,,,120,0,1,,,,,,0,,,67,0
112800,note_on,,,,,120,0,4,,,,,,3,,,59,0
112800,note_on,,,,,0,0,4,,,,,,3,,,57,55
112920,note_on,,,,,120,0,4,,,,,,3,,,57,0
112920,note_on,,,,,0,0,1,,,,,,0,,,69,60
112920,note_on,,,,,0,0,4,,,,,,3,,,60,55
112920,note_on,,,,,120,0,1,,,,,,0,,,65,0
113040,note_on,,,,,0,0,4,,,,,,3,,,57,56
113040,note_on,,,,,120,0,4,,,,,,3,,,60,0
113040,note_on,,,,,0,0,1,,,,,,0,,,65,61
113040,note_on,,,,,120,0,1,,,,,,0,,,69,0
113160,note_on,,,,,120,0,4,,,,,,3,,,57,0
113160,note_on,,,,,0,0,4,,,,,,3,,,55,57
113160,note_on,,,,,0,0,1,,,,,,0,,,64,62
113160,note_on,,,,,120,0,1,,,,,,0,,,65,0
113280,note_on,,,,,120,0,4,,,,,,3,,,55,0
113280,note_on,,,,,0,0,4,,,,,,3,,,53,57
113280,note_on,,,,,0,0,1,,,,,,0,,,62,63
113280,note_on,,,,,120,0,1,,,,,,0,,,64,0
113400,note_on,,,,,0,0,1,,,,,,0,,,65,64
113400,note_on,,,,,120,0,1,,,,,,0,,,62,0
113400,note_on,,,,,120,0,4,,,,,,3,,,53,0
113400,note_on,,,,,0,0,4,,,,,,3,,,57,58
113520,note_on,,,,,0,0,1,,,,,,0,,,62,65
113520,note_on,,,,,0,0,4,,,,,,3,,,53,59
113520,note_on,,,,,120,0,4,,,,,,3,,,57,0
113520,note_on,,,,,120,0,1,,,,,,0,,,65,0
113640,note_on,,,,,0,0,4,,,,,,3,,,52,59
113640,note_on,,,,,120,0,4,,,,,,3,,,53,0
113640,note_on,,,,,0,0,1,,,,,,0,,,60,66
113640,note_on,,,,,120,0,1,,,,,,0,,,62,0
113760,note_on,,,,,0,0,1,,,,,,0,,,59,67
113760,note_on,,,,,120,0,1,,,,,,0,,,60,0
113760,note_on,,,,,120,0,4,,,,,,3,,,52,0
113760,note_on,,,,,0,0,4,,,,,,3,,,50,60
113880,note_on,,,,,120,0,4,,,,,,3,,,50,0
113880,note_on,,,,,120,0,1,,,,,,0,,,59,0
113880,note_on,,,,,0,0,1,,,,,,0,,,62,67
113880,note_on,,,,,0,0,4,,,,,,3,,,53,61
114000,note_on,,,,,0,0,4,,,,,,3,,,50,61
114000,note_on,,,,,120,0,1,,,,,,0,,,62,0
114000,note_on,,,,,0,0,1,,,,,,0,,,59,68
114000,note_on,,,,,120,0,4,,,,,,3,,,53,0
114120,note_on,,,,,0,0,4,,,,,,3,,,48,62
114120,note_on,,,,,120,0,1,,,,,,0,,,59,0
114120,note_on,,,,,0,0,1,,,,,,0,,,57,69
114120,note_on,,,,,120,0,4,,,,,,3,,,50,0
114240,note_on,,,,,120,0,4,,,,,,3,,,48,0
114240,note_on,,,,,0,0,1,,,,,,0,,,56,71
114240,note_on,,,,,0,0,4,,,,,,3,,,47,67
114240,note_on,,,,,120,0,1,,,,,,0,,,57,0
114360,note_on,,,,,0,0,1,,,,,,0,,,59,69
114360,note_on,,,,,120,0,1,,,,,,0,,,56,0
114480,note_on,,,,,120,0,1,,,,,,0,,,59,0
114480,note_on,,,,,240,0,4,,,,,,3,,,47,0
114480,note_on,,,,,0,0,1,,,,,,0,,,56,67
114600,note_on,,,,,120,0,1,,,,,,0,,,56,0
114600,note_on,,,,,0,0,1,,,,,,0,,,53,66
114600,note_on,,,,,120,0,4,,,,,,3,,,40,64
114720,note_on,,,,,120,0,1,,,,,,0,,,53,0
114720,note_on,,,,,120,0,4,,,,,,3,,,40,0
114720,note_on,,,,,0,0,4,,,,,,3,,,42,63
114720,note_on,,,,,0,0,1,,,,,,0,,,52,64
114840,note_on,,,,,120,0,4,,,,,,3,,,42,0
114840,note_on,,,,,0,0,4,,,,,,3,,,44,62
114840,note_on,,,,,120,0,1,,,,,,0,,,52,0
114840,note_on,,,,,0,0,1,,,,,,0,,,50,63
114960,note_on,,,,,0,0,1,,,,,,0,,,48,61
114960,note_on,,,,,120,0,1,,,,,,0,,,50,0
114960,note_on,,,,,0,0,4,,,,,,3,,,45,61
114960,note_on,,,,,120,0,4,,,,,,3,,,44,0
115080,note_on,,,,,120,0,1,,,,,,0,,,48,0
115080,note_on,,,,,0,0,1,,,,,,0,,,64,59
115200,note_on,,,,,240,0,4,,,,,,3,,,45,0
115200,note_on,,,,,120,0,1,,,,,,0,,,64,0
115200,note_on,,,,,0,0,1,,,,,,0,,,60,58
115320,note_on,,,,,0,0,1,,,,,,0,,,59,56
115320,note_on,,,,,120,0,4,,,,,,3,,,33,57
115320,note_on,,,,,120,0,1,,,,,,0,,,60,0
115440,note_on,,,,,0,0,4,,,,,,3,,,35,56
115440,note_on,,,,,0,0,1,,,,,,0,,,57,54
115440,note_on,,,,,120,0,4,,,,,,3,,,33,0
115440,note_on,,,,,120,0,1,,,,,,0,,,59,0
115560,note_on,,,,,120,0,1,,,,,,0,,,57,0
115560,note_on,,,,,0,0,1,,,,,,0,,,55,53
115560,note_on,,,,,0,0,4,,,,,,3,,,36,55
115560,note_on,,,,,120,0,4,,,,,,3,,,35,0
115680,note_on,,,,,120,0,1,,,,,,0,,,55,0
115680,note_on,,,,,0,0,1,,,,,,0,,,54,51
115680,note_on,,,,,0,0,4,,,,,,3,,,38,54
115680,note_on,,,,,120,0,4,,,,,,3,,,36,0
115800,note_on,,,,,120,0,1,,,,,,0,,,54,0
115800,note_on,,,,,0,0,1,,,,,,0,,,52,50
115920,note_on,,,,,120,0,1,,,,,,0,,,52,0
115920,note_on,,,,,240,0,4,,,,,,3,,,38,0
115920,note_on,,,,,0,0,1,,,,,,0,,,50,48
116040,note_on,,,,,120,0,1,,,,,,0,,,50,0
116040,note_on,,,,,120,0,4,,,,,,3,,,38,51
116040,note_on,,,,,0,0,1,,,,,,0,,,48,46
116160,note_on,,,,,0,0,4,,,,,,3,,,40,50
116160,note_on,,,,,120,0,4,,,,,,3,,,38,0
116160,note_on,,,,,120,0,1,,,,,,0,,,48,0
116160,note_on,,,,,0,0,1,,,,,,0,,,47,45
116280,note_on,,,,,0,0,4,,,,,,3,,,42,48
116280,note_on,,,,,120,0,4,,,,,,3,,,40,0
116280,note_on,,,,,0,0,1,,,,,,0,,,45,43
116280,note_on,,,,,120,0,1,,,,,,0,,,47,0
116355,set_tempo,,,,,5235,1,0,,425532,,,,,,,,
116400,note_on,,,,,120,0,4,,,,,,3,,,42,0
116400,note_on,,,,,0,0,4,,,,,,3,,,31,47
116400,note_on,,,,,0,0,4,,,,,,3,,,43,47
116400,note_on,,,,,120,0,1,,,,,,0,,,45,0
116760,note_on,,,,,360,0,4,,,,,,3,,,31,0
116760,note_on,,,,,0,0,4,,,,,,3,,,43,0
116880,control_change,,,,,480,0,1,,,,64,0,0,,,,
116880,note_on,,,,,0,0,1,,,,,,0,,,50,67
116880,control_change,,,,,5760,0,2,,,,64,0,1,,,,
116880,control_change,,,,,120,0,4,,,,64,0,3,,,,
116880,set_tempo,,,,,525,1,0,,419580,,,,,,,,
116880,control_change,,,,,5760,0,3,,,,64,0,2,,,,
117000,note_on,,,,,120,0,1,,,,,,0,,,50,0
117000,note_on,,,,,0,0,1,,,,,,0,,,48,66
117120,note_on,,,,,0,0,1,,,,,,0,,,47,66
117120,note_on,,,,,120,0,1,,,,,,0,,,48,0
117240,note_on,,,,,120,0,1,,,,,,0,,,47,0
117240,note_on,,,,,0,0,1,,,,,,0,,,50,65
117360,note_on,,,,,120,0,1,,,,,,0,,,50,0
117360,note_on,,,,,0,0,1,,,,,,0,,,55,65
117480,note_on,,,,,0,0,1,,,,,,0,,,50,64
117480,note_on,,,,,120,0,1,,,,,,0,,,55,0
117600,note_on,,,,,0,0,1,,,,,,0,,,59,64
117600,note_on,,,,,120,0,1,,,,,,0,,,50,0
117720,note_on,,,,,120,0,1,,,,,,0,,,59,0
117720,note_on,,,,,0,0,1,,,,,,0,,,55,63
117840,note_on,,,,,0,0,1,,,,,,0,,,62,63
117840,note_on,,,,,120,0,1,,,,,,0,,,55,0
117960,note_on,,,,,0,0,1,,,,,,0,,,59,63
117960,note_on,,,,,120,0,1,,,,,,0,,,62,0
118080,note_on,,,,,0,0,1,,,,,,0,,,67,62
118080,note_on,,,,,120,0,1,,,,,,0,,,59,0
118200,set_tempo,,,,,1320,1,0,,425532,,,,,,,,
118200,note_on,,,,,0,0,1,,,,,,0,,,62,62
118200,note_on,,,,,120,0,1,,,,,,0,,,67,0
118320,note_on,,,,,1440,0,3,,,,,,2,,,38,59
118320,note_on,,,,,0,0,3,,,,,,2,,,35,59
118320,note_on,,,,,0,0,3,,,,,,2,,,43,59
118320,note_on,,,,,1440,0,4,,,,,,3,,,31,59
118320,note_on,,,,,0,0,1,,,,,,0,,,71,61
118320,note_on,,,,,120,0,1,,,,,,0,,,62,0
118440,note_on,,,,,120,0,1,,,,,,0,,,71,0
118500,note_on,,,,,180,0,4,,,,,,3,,,31,0
118500,note_on,,,,,0,0,3,,,,,,2,,,35,0
118500,note_on,,,,,180,0,3,,,,,,2,,,43,0
118500,note_on,,,,,0,0,3,,,,,,2,,,38,0
118560,set_tempo,,,,,360,1,0,,419580,,,,,,,,
118560,note_on,,,,,120,0,1,,,,,,0,,,50,60
118680,note_on,,,,,120,0,1,,,,,,0,,,50,0
118680,note_on,,,,,0,0,1,,,,,,0,,,53,60
118800,note_on,,,,,120,0,1,,,,,,0,,,53,0
118800,note_on,,,,,0,0,1,,,,,,0,,,59,59
118920,note_on,,,,,0,0,1,,,,,,0,,,53,59
118920,note_on,,,,,120,0,1,,,,,,0,,,59,0
119040,note_on,,,,,120,0,1,,,,,,0,,,53,0
119040,note_on,,,,,0,0,1,,,,,,0,,,62,59
119160,note_on,,,,,120,0,1,,,,,,0,,,62,0
119160,note_on,,,,,0,0,1,,,,,,0,,,59,58
119280,note_on,,,,,120,0,1,,,,,,0,,,59,0
119280,note_on,,,,,0,0,1,,,,,,0,,,65,58
119400,note_on,,,,,120,0,1,,,,,,0,,,65,0
119400,note_on,,,,,0,0,1,,,,,,0,,,62,57
119520,note_on,,,,,120,0,1,,,,,,0,,,62,0
119520,note_on,,,,,0,0,1,,,,,,0,,,71,57
119640,set_tempo,,,,,1080,1,0,,425532,,,,,,,,
119640,note_on,,,,,120,0,1,,,,,,0,,,71,0
119640,note_on,,,,,0,0,1,,,,,,0,,,65,56
119760,note_on,,,,,0,0,1,,,,,,0,,,74,56
119760,note_on,,,,,1260,0,3,,,,,,2,,,43,55
119760,note_on,,,,,0,0,3,,,,,,2,,,35,55
119760,note_on,,,,,0,0,3,,,,,,2,,,38,55
119760,note_on,,,,,1260,0,4,,,,,,3,,,31,53
119760,note_on,,,,,120,0,1,,,,,,0,,,65,0
119880,note_on,,,,,120,0,1,,,,,,0,,,74,0
119940,note_on,,,,,180,0,3,,,,,,2,,,38,0
119940,note_on,,,,,0,0,3,,,,,,2,,,43,0
119940,note_on,,,,,180,0,4,,,,,,3,,,31,0
119940,note_on,,,,,0,0,3,,,,,,2,,,35,0
120000,set_tempo,,,,,360,1,0,,419580,,,,,,,,
120000,note_on,,,,,120,0,1,,,,,,0,,,53,55
120120,note_on,,,,,120,0,1,,,,,,0,,,53,0
120120,note_on,,,,,0,0,1,,,,,,0,,,59,54
120240,note_on,,,,,120,0,1,,,,,,0,,,59,0
120240,note_on,,,,,0,0,1,,,,,,0,,,62,54
120360,note_on,,,,,0,0,1,,,,,,0,,,59,54
120360,note_on,,,,,120,0,1,,,,,,0,,,62,0
120480,note_on,,,,,0,0,1,,,,,,0,,,65,53
120480,note_on,,,,,120,0,1,,,,,,0,,,59,0
120600,note_on,,,,,120,0,1,,,,,,0,,,65,0
120600,note_on,,,,,0,0,1,,,,,,0,,,62,53
120720,note_on,,,,,120,0,1,,,,,,0,,,62,0
120720,note_on,,,,,0,0,1,,,,,,0,,,71,52
120840,note_on,,,,,120,0,1,,,,,,0,,,71,0
120840,note_on,,,,,0,0,1,,,,,,0,,,65,52
120960,note_on,,,,,120,0,1,,,,,,0,,,65,0
120960,note_on,,,,,0,0,1,,,,,,0,,,74,51
121080,note_on,,,,,0,0,1,,,,,,0,,,71,51
121080,set_tempo,,,,,1080,1,0,,425532,,,,,,,,
121080,note_on,,,,,120,0,1,,,,,,0,,,74,0
121200,note_on,,,,,1260,0,3,,,,,,2,,,55,50
121200,note_on,,,,,1260,0,4,,,,,,3,,,43,48
121200,note_on,,,,,120,0,1,,,,,,0,,,71,0
121200,note_on,,,,,0,0,1,,,,,,0,,,77,50
121200,note_on,,,,,0,0,3,,,,,,2,,,50,50
121200,note_on,,,,,0,0,3,,,,,,2,,,47,50
121320,note_on,,,,,120,0,1,,,,,,0,,,77,0
121380,note_on,,,,,180,0,3,,,,,,2,,,47,0
121380,note_on,,,,,0,0,3,,,,,,2,,,50,0
121380,note_on,,,,,180,0,4,,,,,,3,,,43,0
121380,note_on,,,,,0,0,3,,,,,,2,,,55,0
121440,set_tempo,,,,,360,1,0,,419580,,,,,,,,
121440,note_on,,,,,120,0,1,,,,,,0,,,71,50
121560,note_on,,,,,0,0,1,,,,,,0,,,65,49
121560,note_on,,,,,120,0,1,,,,,,0,,,71,0
121680,note_on,,,,,120,0,1,,,,,,0,,,65,0
121680,note_on,,,,,0,0,1,,,,,,0,,,74,49
121800,note_on,,,,,0,0,1,,,,,,0,,,71,48
121800,note_on,,,,,120,0,1,,,,,,0,,,74,0
121800,set_tempo,,,,,360,1,0,,425532,,,,,,,,
121920,note_on,,,,,120,0,1,,,,,,0,,,71,0
121920,note_on,,,,,0,0,3,,,,,,2,,,50,48
121920,note_on,,,,,540,0,3,,,,,,2,,,55,48
121920,note_on,,,,,0,0,1,,,,,,0,,,77,48
121920,note_on,,,,,0,0,3,,,,,,2,,,47,48
121920,note_on,,,,,540,0,4,,,,,,3,,,43,45
122040,note_on,,,,,120,0,1,,,,,,0,,,77,0
122100,note_on,,,,,0,0,3,,,,,,2,,,50,0
122100,note_on,,,,,0,0,3,,,,,,2,,,55,0
122100,note_on,,,,,180,0,3,,,,,,2,,,47,0
122100,note_on,,,,,180,0,4,,,,,,3,,,43,0
122160,note_on,,,,,120,0,1,,,,,,0,,,71,47
122160,set_tempo,,,,,360,1,0,,419580,,,,,,,,
122280,note_on,,,,,120,0,1,,,,,,0,,,71,0
122280,note_on,,,,,0,0,1,,,,,,0,,,65,46
122400,note_on,,,,,0,0,1,,,,,,0,,,74,46
122400,note_on,,,,,120,0,1,,,,,,0,,,65,0
122520,set_tempo,,,,,360,1,0,,425532,,,,,,,,
122520,note_on,,,,,0,0,1,,,,,,0,,,71,45
122520,note_on,,,,,120,0,1,,,,,,0,,,74,0
122640,note_on,,,,,0,0,3,,,,,,2,,,55,45
122640,note_on,,,,,540,0,4,,,,,,3,,,43,42
122640,note_on,,,,,0,0,3,,,,,,2,,,50,45
122640,note_on,,,,,0,0,1,,,,,,0,,,77,45
122640,note_on,,,,,120,0,1,,,,,,0,,,71,0
122640,note_on,,,,,540,0,3,,,,,,2,,,47,45
122760,note_on,,,,,120,0,1,,,,,,0,,,77,0
122820,note_on,,,,,180,0,4,,,,,,3,,,43,0
122820,note_on,,,,,0,0,3,,,,,,2,,,47,0
122820,note_on,,,,,0,0,3,,,,,,2,,,50,0
122820,note_on,,,,,180,0,3,,,,,,2,,,55,0
122830,set_tempo,,,,,310,1,0,,1818182,,,,,,,,
122880,set_tempo,,,,,50,1,0,,419580,,,,,,,,
122880,note_on,,,,,120,0,1,,,,,,0,,,76,44
123000,note_on,,,,,120,0,1,,,,,,0,,,76,0
123000,note_on,,,,,0,0,1,,,,,,0,,,79,44
123120,note_on,,,,,120,0,1,,,,,,0,,,79,0
123120,note_on,,,,,300,0,4,,,,,,3,,,67,49
123120,note_on,,,,,0,0,1,,,,,,0,,,76,48
123240,note_on,,,,,120,0,4,,,,,,3,,,67,0
123240,note_on,,,,,0,0,4,,,,,,3,,,65,49
123240,note_on,,,,,120,0,1,,,,,,0,,,76,0
123240,note_on,,,,,0,0,1,,,,,,0,,,74,49
123360,note_on,,,,,120,0,4,,,,,,3,,,65,0
123360,note_on,,,,,120,0,1,,,,,,0,,,74,0
123360,note_on,,,,,0,0,1,,,,,,0,,,72,50
123360,note_on,,,,,0,0,4,,,,,,3,,,64,50
123480,note_on,,,,,120,0,4,,,,,,3,,,64,0
123480,note_on,,,,,120,0,1,,,,,,0,,,72,0
123480,note_on,,,,,0,0,1,,,,,,0,,,76,51
123480,note_on,,,,,0,0,4,,,,,,3,,,67,51
123600,note_on,,,,,120,0,1,,,,,,0,,,76,0
123600,note_on,,,,,0,0,1,,,,,,0,,,72,52
123600,note_on,,,,,120,0,4,,,,,,3,,,67,0
123600,note_on,,,,,0,0,4,,,,,,3,,,64,52
123720,note_on,,,,,0,0,1,,,,,,0,,,71,53
123720,note_on,,,,,120,0,1,,,,,,0,,,72,0
123720,note_on,,,,,0,0,4,,,,,,3,,,62,53
123720,note_on,,,,,120,0,4,,,,,,3,,,64,0
123840,note_on,,,,,120,0,4,,,,,,3,,,62,0
123840,note_on,,,,,0,0,1,,,,,,0,,,69,54
123840,note_on,,,,,120,0,1,,,,,,0,,,71,0
123840,note_on,,,,,0,0,4,,,,,,3,,,60,54
123960,note_on,,,,,0,0,1,,,,,,0,,,72,55
123960,note_on,,,,,0,0,4,,,,,,3,,,64,55
123960,note_on,,,,,120,0,1,,,,,,0,,,69,0
123960,note_on,,,,,120,0,4,,,,,,3,,,60,0
124080,note_on,,,,,0,0,4,,,,,,3,,,60,56
124080,note_on,,,,,0,0,1,,,,,,0,,,69,56
124080,note_on,,,,,120,0,1,,,,,,0,,,72,0
124080,note_on,,,,,120,0,4,,,,,,3,,,64,0
124200,note_on,,,,,0,0,4,,,,,,3,,,59,57
124200,note_on,,,,,120,0,1,,,,,,0,,,69,0
124200,note_on,,,,,0,0,1,,,,,,0,,,67,57
124200,note_on,,,,,120,0,4,,,,,,3,,,60,0
124320,note_on,,,,,120,0,1,,,,,,0,,,67,0
124320,note_on,,,,,0,0,1,,,,,,0,,,65,58
124320,note_on,,,,,0,0,4,,,,,,3,,,57,57
124320,note_on,,,,,120,0,4,,,,,,3,,,59,0
124440,note_on,,,,,0,0,1,,,,,,0,,,69,59
124440,note_on,,,,,120,0,4,,,,,,3,,,57,0
124440,note_on,,,,,0,0,4,,,,,,3,,,60,58
124440,note_on,,,,,120,0,1,,,,,,0,,,65,0
124560,note_on,,,,,120,0,4,,,,,,3,,,60,0
124560,note_on,,,,,0,0,4,,,,,,3,,,57,59
124560,note_on,,,,,120,0,1,,,,,,0,,,69,0
124560,note_on,,,,,0,0,1,,,,,,0,,,65,60
124680,note_on,,,,,120,0,1,,,,,,0,,,65,0
124680,note_on,,,,,0,0,1,,,,,,0,,,64,61
124680,note_on,,,,,120,0,4,,,,,,3,,,57,0
124680,note_on,,,,,0,0,4,,,,,,3,,,55,60
124800,note_on,,,,,120,0,4,,,,,,3,,,55,0
124800,note_on,,,,,120,0,1,,,,,,0,,,64,0
124800,note_on,,,,,0,0,4,,,,,,3,,,53,61
124800,note_on,,,,,0,0,1,,,,,,0,,,62,62
124920,note_on,,,,,0,0,4,,,,,,3,,,57,62
124920,note_on,,,,,120,0,1,,,,,,0,,,62,0
124920,note_on,,,,,0,0,1,,,,,,0,,,65,63
124920,note_on,,,,,120,0,4,,,,,,3,,,53,0
125040,note_on,,,,,120,0,4,,,,,,3,,,57,0
125040,note_on,,,,,0,0,4,,,,,,3,,,53,63
125040,note_on,,,,,120,0,1,,,,,,0,,,65,0
125040,note_on,,,,,0,0,1,,,,,,0,,,62,64
125160,note_on,,,,,0,0,1,,,,,,0,,,60,66
125160,note_on,,,,,0,0,4,,,,,,3,,,52,64
125160,note_on,,,,,120,0,4,,,,,,3,,,53,0
125160,note_on,,,,,120,0,1,,,,,,0,,,62,0
125280,note_on,,,,,120,0,1,,,,,,0,,,60,0
125280,note_on,,,,,0,0,1,,,,,,0,,,59,67
125280,note_on,,,,,120,0,4,,,,,,3,,,52,0
125280,note_on,,,,,0,0,4,,,,,,3,,,50,65
125400,note_on,,,,,120,0,4,,,,,,3,,,50,0
125400,note_on,,,,,0,0,4,,,,,,3,,,48,65
125400,note_on,,,,,120,0,1,,,,,,0,,,59,0
125400,note_on,,,,,0,0,1,,,,,,0,,,57,68
125520,note_on,,,,,0,0,4,,,,,,3,,,47,66
125520,note_on,,,,,120,0,4,,,,,,3,,,48,0
125520,note_on,,,,,120,0,1,,,,,,0,,,57,0
125520,note_on,,,,,0,0,1,,,,,,0,,,55,69
125640,note_on,,,,,0,0,4,,,,,,3,,,50,67
125640,note_on,,,,,120,0,4,,,,,,3,,,47,0
125640,note_on,,,,,120,0,1,,,,,,0,,,55,0
125640,note_on,,,,,0,0,1,,,,,,0,,,53,70
125760,note_on,,,,,0,0,1,,,,,,0,,,52,71
125760,note_on,,,,,0,0,4,,,,,,3,,,48,71
125760,note_on,,,,,120,0,4,,,,,,3,,,50,0
125760,note_on,,,,,120,0,1,,,,,,0,,,53,0
125880,note_on,,,,,0,0,1,,,,,,0,,,67,70
125880,note_on,,,,,120,0,1,,,,,,0,,,52,0
126000,note_on,,,,,240,0,4,,,,,,3,,,48,0
126000,note_on,,,,,120,0,1,,,,,,0,,,67,0
126000,note_on,,,,,0,0,1,,,,,,0,,,64,68
126120,note_on,,,,,120,0,4,,,,,,3,,,36,67
126120,note_on,,,,,120,0,1,,,,,,0,,,64,0
126120,note_on,,,,,0,0,1,,,,,,0,,,62,67
126240,note_on,,,,,120,0,1,,,,,,0,,,62,0
126240,note_on,,,,,0,0,4,,,,,,3,,,38,66
126240,note_on,,,,,120,0,4,,,,,,3,,,36,0
126240,note_on,,,,,0,0,1,,,,,,0,,,60,65
126360,note_on,,,,,120,0,4,,,,,,3,,,38,0
126360,note_on,,,,,0,0,4,,,,,,3,,,40,64
126360,note_on,,,,,120,0,1,,,,,,0,,,60,0
126360,note_on,,,,,0,0,1,,,,,,0,,,58,64
126480,note_on,,,,,120,0,1,,,,,,0,,,58,0
126480,note_on,,,,,0,0,1,,,,,,0,,,57,62
126480,note_on,,,,,120,0,4,,,,,,3,,,40,0
126480,note_on,,,,,0,0,4,,,,,,3,,,41,63
126600,note_on,,,,,120,0,1,,,,,,0,,,57,0
126600,note_on,,,,,0,0,1,,,,,,0,,,69,61
126720,note_on,,,,,120,0,1,,,,,,0,,,69,0
126720,note_on,,,,,0,0,1,,,,,,0,,,65,60
126720,note_on,,,,,240,0,4,,,,,,3,,,41,0
126840,note_on,,,,,120,0,4,,,,,,3,,,38,59
126840,note_on,,,,,0,0,1,,,,,,0,,,64,58
126840,note_on,,,,,120,0,1,,,,,,0,,,65,0
126960,note_on,,,,,0,0,4,,,,,,3,,,40,57
126960,note_on,,,,,120,0,4,,,,,,3,,,38,0
126960,note_on,,,,,0,0,1,,,,,,0,,,62,57
126960,note_on,,,,,120,0,1,,,,,,0,,,64,0
127080,note_on,,,,,120,0,4,,,,,,3,,,40,0
127080,note_on,,,,,0,0,4,,,,,,3,,,41,56
127080,note_on,,,,,0,0,1,,,,,,0,,,60,55
127080,note_on,,,,,120,0,1,,,,,,0,,,62,0
127200,note_on,,,,,0,0,1,,,,,,0,,,59,54
127200,note_on,,,,,120,0,1,,,,,,0,,,60,0
127200,note_on,,,,,0,0,4,,,,,,3,,,43,55
127200,note_on,,,,,120,0,4,,,,,,3,,,41,0
127320,note_on,,,,,0,0,1,,,,,,0,,,57,52
127320,note_on,,,,,120,0,1,,,,,,0,,,59,0
127440,note_on,,,,,0,0,1,,,,,,0,,,55,51
127440,note_on,,,,,120,0,1,,,,,,0,,,57,0
127440,note_on,,,,,240,0,4,,,,,,3,,,43,0
127560,note_on,,,,,0,0,1,,,,,,0,,,53,49
127560,note_on,,,,,120,0,1,,,,,,0,,,55,0
127560,note_on,,,,,120,0,4,,,,,,3,,,31,51
127680,note_on,,,,,120,0,1,,,,,,0,,,53,0
127680,note_on,,,,,0,0,4,,,,,,3,,,33,49
127680,note_on,,,,,120,0,4,,,,,,3,,,31,0
127680,note_on,,,,,0,0,1,,,,,,0,,,52,48
127800,note_on,,,,,120,0,1,,,,,,0,,,52,0
127800,note_on,,,,,0,0,1,,,,,,0,,,50,47
127800,note_on,,,,,120,0,4,,,,,,3,,,33,0
127800,note_on,,,,,0,0,4,,,,,,3,,,35,48
127860,set_tempo,,,,,4980,1,0,,425532,,,,,,,,
127920,note_on,,,,,120,0,4,,,,,,3,,,35,0
127920,note_on,,,,,0,0,1,,,,,,0,,,48,45
127920,note_on,,,,,120,0,1,,,,,,0,,,50,0
127920,note_on,,,,,0,0,4,,,,,,3,,,36,46
128280,note_on,,,,,360,0,1,,,,,,0,,,48,0
128280,note_on,,,,,360,0,4,,,,,,3,,,36,0
128400,set_tempo,,,,,540,1,0,,419580,,,,,,,,
128400,note_on,,,,,120,0,1,,,,,,0,,,50,67
128520,note_on,,,,,120,0,1,,,,,,0,,,50,0
128520,note_on,,,,,0,0,1,,,,,,0,,,48,66
128640,note_on,,,,,120,0,1,,,,,,0,,,48,0
128640,note_on,,,,,0,0,1,,,,,,0,,,47,66
128760,note_on,,,,,120,0,1,,,,,,0,,,47,0
128760,note_on,,,,,0,0,1,,,,,,0,,,50,65
128880,note_on,,,,,120,0,1,,,,,,0,,,50,0
128880,note_on,,,,,0,0,1,,,,,,0,,,55,71
129000,note_on,,,,,0,0,1,,,,,,0,,,50,70
129000,note_on,,,,,120,0,1,,,,,,0,,,55,0
129120,note_on,,,,,0,0,1,,,,,,0,,,59,70
129120,note_on,,,,,120,0,1,,,,,,0,,,50,0
129240,note_on,,,,,120,0,1,,,,,,0,,,59,0
129240,note_on,,,,,0,0,1,,,,,,0,,,55,70
129360,note_on,,,,,120,0,1,,,,,,0,,,55,0
129360,note_on,,,,,0,0,1,,,,,,0,,,62,69
129480,note_on,,,,,120,0,1,,,,,,0,,,62,0
129480,note_on,,,,,0,0,1,,,,,,0,,,59,69
129600,note_on,,,,,120,0,1,,,,,,0,,,59,0
129600,note_on,,,,,0,0,1,,,,,,0,,,67,69
129720,set_tempo,,,,,1320,1,0,,425532,,,,,,,,
129720,note_on,,,,,120,0,1,,,,,,0,,,67,0
129720,note_on,,,,,0,0,1,,,,,,0,,,62,68
129840,note_on,,,,,1560,0,4,,,,,,3,,,31,63
129840,note_on,,,,,120,0,1,,,,,,0,,,62,0
129840,note_on,,,,,0,0,1,,,,,,0,,,71,68
129840,note_on,,,,,7020,0,3,,,,,,2,,,38,63
129840,note_on,,,,,0,0,3,,,,,,2,,,35,63
129840,note_on,,,,,0,0,3,,,,,,2,,,43,63
129960,note_on,,,,,120,0,1,,,,,,0,,,71,0
130020,note_on,,,,,0,0,3,,,,,,2,,,35,0
