tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,pitch,program,note,velocity
77280,note_on,30,0,5,,,,,,,,,4,,,60,51
77280,note_on,30,0,4,,,,,,,,,3,,,62,51
77490,note_on,210,0,4,,,,,,,,,3,,,62,0
77490,note_on,210,0,5,,,,,,,,,4,,,60,0
77490,note_on,210,0,6,,,,,,,,,5,,,54,0
77520,note_on,30,0,4,,,,,,,,,3,,,62,51
77520,note_on,30,0,5,,,,,,,,,4,,,60,51
77520,note_on,30,0,6,,,,,,,,,5,,,54,51
77710,note_on,430,0,3,,,,,,,,,2,,,62,0
77730,note_on,210,0,4,,,,,,,,,3,,,62,0
77730,note_on,210,0,6,,,,,,,,,5,,,54,0
77730,note_on,210,0,5,,,,,,,,,4,,,60,0
77760,note_on,1010,0,8,,,,,,,,,7,,,43,51
77760,note_on,1010,0,7,,,,,,,,,6,,,55,51
77760,note_on,50,0,3,,,,,,,,,2,,,63,88
78000,note_on,0,0,3,,,,,,,,,2,,,62,88
78000,note_on,270,0,5,,,,,,,,,4,,,58,51
78000,note_on,240,0,3,,,,,,,,,2,,,63,0
78000,note_on,270,0,4,,,,,,,,,3,,,62,51
78000,note_on,270,0,6,,,,,,,,,5,,,55,51
78190,note_on,430,0,8,,,,,,,,,7,,,43,0
78190,note_on,430,0,7,,,,,,,,,6,,,55,0
78210,note_on,210,0,5,,,,,,,,,4,,,58,0
78210,note_on,210,0,6,,,,,,,,,5,,,55,0
78210,note_on,210,0,4,,,,,,,,,3,,,62,0
78240,note_on,30,0,6,,,,,,,,,5,,,55,51
78240,note_on,30,0,4,,,,,,,,,3,,,62,51
78240,note_on,0,0,3,,,,,,,,,2,,,62,88
78240,note_on,30,0,5,,,,,,,,,4,,,58,51
78240,note_on,240,0,3,,,,,,,,,2,,,62,0
78450,note_on,210,0,5,,,,,,,,,4,,,58,0
78450,note_on,210,0,6,,,,,,,,,5,,,55,0
78450,note_on,210,0,4,,,,,,,,,3,,,62,0
78480,note_on,30,0,4,,,,,,,,,3,,,62,51
78480,note_on,30,0,6,,,,,,,,,5,,,55,51
78480,note_on,30,0,5,,,,,,,,,4,,,58,51
78670,note_on,430,0,3,,,,,,,,,2,,,62,0
78690,note_on,210,0,6,,,,,,,,,5,,,55,0
78690,note_on,210,0,4,,,,,,,,,3,,,62,0
78690,note_on,210,0,5,,,,,,,,,4,,,58,0
78720,note_on,30,0,5,,,,,,,,,4,,,58,51
78720,note_on,30,0,4,,,,,,,,,3,,,62,51
78720,note_on,30,0,6,,,,,,,,,5,,,55,51
78930,note_on,210,0,4,,,,,,,,,3,,,62,0
78930,note_on,210,0,5,,,,,,,,,4,,,58,0
78930,note_on,210,0,6,,,,,,,,,5,,,55,0
78960,note_on,30,0,4,,,,,,,,,3,,,62,51
78960,note_on,30,0,5,,,,,,,,,4,,,58,51
78960,note_on,30,0,6,,,,,,,,,5,,,55,51
79170,note_on,210,0,5,,,,,,,,,4,,,58,0
79170,note_on,210,0,4,,,,,,,,,3,,,62,0
79170,note_on,210,0,6,,,,,,,,,5,,,55,0
79200,note_on,0,0,1,,,,,,,,,0,,,82,51
79200,note_on,530,0,3,,,,,,,,,2,,,70,88
79200,note_on,1010,0,7,,,,,,,,,6,,,55,51
79200,note_on,6770,0,1,,,,,,,,,0,,,74,51
79200,note_on,1010,0,8,,,,,,,,,7,,,43,51
79440,note_on,270,0,4,,,,,,,,,3,,,62,51
79440,note_on,270,0,6,,,,,,,,,5,,,55,51
79440,note_on,270,0,5,,,,,,,,,4,,,58,51
79630,note_on,430,0,8,,,,,,,,,7,,,43,0
79630,note_on,430,0,7,,,,,,,,,6,,,55,0
79650,note_on,210,0,6,,,,,,,,,5,,,55,0
79650,note_on,210,0,4,,,,,,,,,3,,,62,0
79650,note_on,210,0,5,,,,,,,,,4,,,58,0
79680,note_on,30,0,5,,,,,,,,,4,,,58,51
79680,note_on,30,0,6,,,,,,,,,5,,,55,51
79680,note_on,30,0,4,,,,,,,,,3,,,62,51
79890,note_on,210,0,4,,,,,,,,,3,,,62,0
79890,note_on,210,0,6,,,,,,,,,5,,,55,0
79890,note_on,210,0,5,,,,,,,,,4,,,58,0
79920,note_on,30,0,4,,,,,,,,,3,,,62,51
79920,note_on,30,0,5,,,,,,,,,4,,,58,51
79920,note_on,30,0,6,,,,,,,,,5,,,55,51
80060,note_on,860,0,3,,,,,,,,,2,,,70,0
80130,note_on,210,0,4,,,,,,,,,3,,,62,0
80130,note_on,210,0,6,,,,,,,,,5,,,55,0
80130,note_on,210,0,5,,,,,,,,,4,,,58,0
80160,note_on,30,0,4,,,,,,,,,3,,,62,51
80160,note_on,30,0,5,,,,,,,,,4,,,58,51
80160,note_on,100,0,3,,,,,,,,,2,,,62,88
80160,note_on,30,0,6,,,,,,,,,5,,,55,51
80370,note_on,210,0,5,,,,,,,,,4,,,58,0
80370,note_on,210,0,6,,,,,,,,,5,,,55,0
80370,note_on,210,0,4,,,,,,,,,3,,,62,0
80400,note_on,30,0,5,,,,,,,,,4,,,58,51
80400,note_on,30,0,4,,,,,,,,,3,,,62,51
80400,note_on,30,0,6,,,,,,,,,5,,,55,51
80490,note_on,1290,0,1,,,,,,,,,0,,,74,0
80590,note_on,430,0,3,,,,,,,,,2,,,62,0
80610,note_on,210,0,6,,,,,,,,,5,,,55,0
80610,note_on,210,0,4,,,,,,,,,3,,,62,0
80610,note_on,210,0,5,,,,,,,,,4,,,58,0
80640,note_on,1010,0,8,,,,,,,,,7,,,36,51
80640,note_on,50,0,3,,,,,,,,,2,,,65,88
80640,note_on,1010,0,7,,,,,,,,,6,,,48,51
80640,note_on,150,0,1,,,,,,,,,0,,,75,51
80880,note_on,270,0,6,,,,,,,,,5,,,55,51
80880,note_on,0,0,3,,,,,,,,,2,,,63,88
80880,note_on,240,0,3,,,,,,,,,2,,,65,0
80880,note_on,270,0,4,,,,,,,,,3,,,63,51
80880,note_on,270,0,5,,,,,,,,,4,,,58,51
81070,note_on,430,0,8,,,,,,,,,7,,,36,0
81070,note_on,430,0,7,,,,,,,,,6,,,48,0
81090,note_on,210,0,6,,,,,,,,,5,,,55,0
81090,note_on,210,0,5,,,,,,,,,4,,,58,0
81090,note_on,210,0,4,,,,,,,,,3,,,63,0
81120,note_on,30,0,4,,,,,,,,,3,,,63,51
81120,note_on,240,0,3,,,,,,,,,2,,,63,0
81120,note_on,30,0,5,,,,,,,,,4,,,58,51
81120,note_on,30,0,6,,,,,,,,,5,,,55,51
81330,note_on,210,0,4,,,,,,,,,3,,,63,0
81330,note_on,210,0,6,,,,,,,,,5,,,55,0
81330,note_on,210,0,5,,,,,,,,,4,,,58,0
81360,note_on,240,0,3,,,,,,,,,2,,,63,88
81360,note_on,30,0,4,,,,,,,,,3,,,63,51
81360,note_on,30,0,5,,,,,,,,,4,,,58,51
81360,note_on,30,0,6,,,,,,,,,5,,,55,51
81570,note_on,210,0,4,,,,,,,,,3,,,63,0
81570,note_on,210,0,5,,,,,,,,,4,,,58,0
81570,note_on,210,0,3,,,,,,,,,2,,,63,0
81570,note_on,210,0,6,,,,,,,,,5,,,55,0
81600,note_on,30,0,6,,,,,,,,,5,,,55,51
81600,note_on,30,0,4,,,,,,,,,3,,,63,51
81600,note_on,30,0,5,,,,,,,,,4,,,58,51
81600,note_on,30,0,3,,,,,,,,,2,,,63,88
81810,note_on,210,0,4,,,,,,,,,3,,,63,0
81810,note_on,210,0,5,,,,,,,,,4,,,58,0
81810,note_on,210,0,6,,,,,,,,,5,,,55,0
81810,note_on,210,0,3,,,,,,,,,2,,,63,0
81840,note_on,30,0,6,,,,,,,,,5,,,55,51
81840,note_on,30,0,5,,,,,,,,,4,,,58,51
81840,note_on,30,0,4,,,,,,,,,3,,,63,51
81840,note_on,30,0,3,,,,,,,,,2,,,63,88
81930,note_on,1290,0,1,,,,,,,,,0,,,82,0
82050,note_on,210,0,4,,,,,,,,,3,,,63,0
82050,note_on,210,0,3,,,,,,,,,2,,,63,0
82050,note_on,210,0,5,,,,,,,,,4,,,58,0
82050,note_on,210,0,6,,,,,,,,,5,,,55,0
82080,note_on,1010,0,8,,,,,,,,,7,,,41,51
82080,note_on,30,0,3,,,,,,,,,2,,,63,88
82080,note_on,1010,0,7,,,,,,,,,6,,,53,51
82080,note_on,150,0,1,,,,,,,,,0,,,81,51
82320,note_on,0,0,4,,,,,,,,,3,,,60,51
82320,note_on,270,0,4,,,,,,,,,3,,,63,51
82320,note_on,270,0,5,,,,,,,,,4,,,57,51
82320,note_on,270,0,6,,,,,,,,,5,,,53,51
82510,note_on,430,0,7,,,,,,,,,6,,,53,0
82510,note_on,430,0,8,,,,,,,,,7,,,41,0
82530,note_on,210,0,5,,,,,,,,,4,,,57,0
82530,note_on,210,0,6,,,,,,,,,5,,,53,0
82530,note_on,210,0,4,,,,,,,,,3,,,63,0
82530,note_on,0,0,4,,,,,,,,,3,,,60,0
82560,note_on,30,0,4,,,,,,,,,3,,,63,51
82560,note_on,0,0,4,,,,,,,,,3,,,60,51
82560,note_on,30,0,6,,,,,,,,,5,,,53,51
82560,note_on,30,0,5,,,,,,,,,4,,,57,51
82720,note_on,640,0,3,,,,,,,,,2,,,63,0
82770,note_on,210,0,5,,,,,,,,,4,,,57,0
82770,note_on,210,0,6,,,,,,,,,5,,,53,0
82770,note_on,0,0,4,,,,,,,,,3,,,60,0
82770,note_on,210,0,4,,,,,,,,,3,,,63,0
82800,note_on,30,0,4,,,,,,,,,3,,,63,51
82800,note_on,0,0,4,,,,,,,,,3,,,60,51
82800,note_on,30,0,6,,,,,,,,,5,,,53,51
82800,note_on,80,0,3,,,,,,,,,2,,,65,88
82800,note_on,30,0,5,,,,,,,,,4,,,57,51
82920,note_on,120,0,3,,,,,,,,,2,,,65,0
82920,note_on,0,0,3,,,,,,,,,2,,,67,88
83010,note_on,0,0,4,,,,,,,,,3,,,60,0
83010,note_on,210,0,6,,,,,,,,,5,,,53,0
83010,note_on,210,0,5,,,,,,,,,4,,,57,0
83010,note_on,210,0,4,,,,,,,,,3,,,63,0
83040,note_on,30,0,6,,,,,,,,,5,,,53,51
83040,note_on,0,0,3,,,,,,,,,2,,,65,88
83040,note_on,30,0,4,,,,,,,,,3,,,63,51
83040,note_on,30,0,5,,,,,,,,,4,,,57,51
83040,note_on,0,0,4,,,,,,,,,3,,,60,51
83040,note_on,120,0,3,,,,,,,,,2,,,67,0
83250,note_on,210,0,5,,,,,,,,,4,,,57,0
83250,note_on,210,0,3,,,,,,,,,2,,,65,0
83250,note_on,210,0,6,,,,,,,,,5,,,53,0
83250,note_on,0,0,4,,,,,,,,,3,,,60,0
83250,note_on,210,0,4,,,,,,,,,3,,,63,0
83280,note_on,30,0,3,,,,,,,,,2,,,63,88
83280,note_on,0,0,4,,,,,,,,,3,,,60,51
83280,note_on,30,0,6,,,,,,,,,5,,,53,51
83280,note_on,30,0,4,,,,,,,,,3,,,63,51
83280,note_on,30,0,5,,,,,,,,,4,,,57,51
83490,note_on,0,0,4,,,,,,,,,3,,,60,0
83490,note_on,210,0,4,,,,,,,,,3,,,63,0
83490,note_on,210,0,3,,,,,,,,,2,,,63,0
83490,note_on,210,0,6,,,,,,,,,5,,,53,0
83490,note_on,210,0,5,,,,,,,,,4,,,57,0
83520,note_on,1010,0,7,,,,,,,,,6,,,46,51
83520,note_on,1010,0,8,,,,,,,,,7,,,34,51
83520,note_on,30,0,3,,,,,,,,,2,,,65,88
83760,note_on,270,0,5,,,,,,,,,4,,,57,51
83760,note_on,0,0,3,,,,,,,,,2,,,63,88
83760,note_on,270,0,6,,,,,,,,,5,,,53,51
83760,note_on,270,0,4,,,,,,,,,3,,,60,51
83760,note_on,240,0,3,,,,,,,,,2,,,65,0
83950,note_on,430,0,7,,,,,,,,,6,,,46,0
83950,note_on,430,0,8,,,,,,,,,7,,,34,0
83970,note_on,210,0,6,,,,,,,,,5,,,53,0
84000,note_on,0,0,1,,,,,,,,,0,,,81,0
84000,note_on,0,0,3,,,,,,,,,2,,,62,88
84000,note_on,240,0,3,,,,,,,,,2,,,63,0
84000,note_on,30,0,6,,,,,,,,,5,,,53,51
84000,note_on,240,0,5,,,,,,,,,4,,,57,0
84000,note_on,0,0,5,,,,,,,,,4,,,58,51
84000,note_on,0,0,4,,,,,,,,,3,,,62,51
84000,note_on,240,0,4,,,,,,,,,3,,,60,0
84000,note_on,1920,0,1,,,,,,,,,0,,,75,0
84000,note_on,0,0,1,,,,,,,,,0,,,82,51
84000,note_on,0,0,1,,,,,,,,,0,,,74,51
84210,note_on,210,0,6,,,,,,,,,5,,,53,0
84240,note_on,240,0,5,,,,,,,,,4,,,58,0
84240,note_on,0,0,5,,,,,,,,,4,,,58,51
84240,note_on,30,0,6,,,,,,,,,5,,,53,51
84240,note_on,240,0,4,,,,,,,,,3,,,62,0
84240,note_on,0,0,4,,,,,,,,,3,,,62,51
84430,note_on,430,0,3,,,,,,,,,2,,,62,0
84450,note_on,210,0,6,,,,,,,,,5,,,53,0
84450,note_on,210,0,5,,,,,,,,,4,,,58,0
84450,note_on,210,0,4,,,,,,,,,3,,,62,0
84480,note_on,30,0,6,,,,,,,,,5,,,53,51
84480,note_on,30,0,5,,,,,,,,,4,,,58,51
84480,note_on,30,0,4,,,,,,,,,3,,,62,51
84480,note_on,0,0,1,,,,,,,,,0,,,74,0
84480,note_on,480,0,1,,,,,,,,,0,,,82,0
84690,note_on,210,0,6,,,,,,,,,5,,,53,0
84690,note_on,210,0,5,,,,,,,,,4,,,58,0
84690,note_on,210,0,4,,,,,,,,,3,,,62,0
84720,note_on,30,0,6,,,,,,,,,5,,,53,51
84720,note_on,30,0,4,,,,,,,,,3,,,62,51
84720,note_on,30,0,5,,,,,,,,,4,,,58,51
84930,note_on,210,0,5,,,,,,,,,4,,,58,0
84930,note_on,210,0,6,,,,,,,,,5,,,53,0
84930,note_on,210,0,4,,,,,,,,,3,,,62,0
84960,note_on,530,0,3,,,,,,,,,2,,,58,88
84960,note_on,1010,0,7,,,,,,,,,6,,,50,51
84960,note_on,1010,0,8,,,,,,,,,7,,,38,51
85200,note_on,270,0,6,,,,,,,,,5,,,58,51
85200,note_on,270,0,4,,,,,,,,,3,,,68,51
85200,note_on,270,0,5,,,,,,,,,4,,,65,51
85410,note_on,210,0,5,,,,,,,,,4,,,65,0
85410,note_on,210,0,6,,,,,,,,,5,,,58,0
85410,note_on,210,0,4,,,,,,,,,3,,,68,0
85440,note_on,30,0,5,,,,,,,,,4,,,65,51
85440,note_on,30,0,6,,,,,,,,,5,,,58,51
85440,note_on,30,0,4,,,,,,,,,3,,,68,51
85650,note_on,210,0,5,,,,,,,,,4,,,65,0
85650,note_on,210,0,6,,,,,,,,,5,,,58,0
85650,note_on,210,0,4,,,,,,,,,3,,,68,0
85680,note_on,30,0,6,,,,,,,,,5,,,58,51
85680,note_on,30,0,5,,,,,,,,,4,,,65,51
85680,note_on,30,0,4,,,,,,,,,3,,,68,51
85820,note_on,860,0,3,,,,,,,,,2,,,58,0
85890,note_on,210,0,5,,,,,,,,,4,,,65,0
85890,note_on,210,0,4,,,,,,,,,3,,,68,0
85890,note_on,210,0,6,,,,,,,,,5,,,58,0
85920,note_on,30,0,5,,,,,,,,,4,,,65,51
85920,note_on,30,0,4,,,,,,,,,3,,,68,51
85920,note_on,30,0,6,,,,,,,,,5,,,58,51
85920,note_on,100,0,3,,,,,,,,,2,,,68,88
86130,note_on,210,0,5,,,,,,,,,4,,,65,0
86130,note_on,210,0,4,,,,,,,,,3,,,68,0
86130,note_on,210,0,6,,,,,,,,,5,,,58,0
86160,note_on,30,0,6,,,,,,,,,5,,,58,51
86160,note_on,30,0,4,,,,,,,,,3,,,68,51
86160,note_on,30,0,5,,,,,,,,,4,,,65,51
86250,note_on,1290,0,8,,,,,,,,,7,,,38,0
86250,note_on,1290,0,7,,,,,,,,,6,,,50,0
86350,note_on,430,0,3,,,,,,,,,2,,,68,0
86370,note_on,210,0,4,,,,,,,,,3,,,68,0
86370,note_on,210,0,6,,,,,,,,,5,,,58,0
86370,note_on,210,0,5,,,,,,,,,4,,,65,0
86400,note_on,50,0,3,,,,,,,,,2,,,68,88
86400,note_on,150,0,7,,,,,,,,,6,,,51,51
86400,note_on,150,0,8,,,,,,,,,7,,,39,51
86640,note_on,270,0,5,,,,,,,,,4,,,63,51
86640,note_on,270,0,6,,,,,,,,,5,,,58,51
86640,note_on,240,0,3,,,,,,,,,2,,,68,0
86640,note_on,270,0,4,,,,,,,,,3,,,67,51
86640,note_on,0,0,3,,,,,,,,,2,,,67,88
86850,note_on,210,0,5,,,,,,,,,4,,,63,0
86850,note_on,210,0,4,,,,,,,,,3,,,67,0
86850,note_on,210,0,6,,,,,,,,,5,,,58,0
86880,note_on,30,0,5,,,,,,,,,4,,,63,51
86880,note_on,30,0,4,,,,,,,,,3,,,67,51
86880,note_on,240,0,3,,,,,,,,,2,,,67,0
86880,note_on,30,0,6,,,,,,,,,5,,,58,51
87090,note_on,210,0,6,,,,,,,,,5,,,58,0
87090,note_on,210,0,4,,,,,,,,,3,,,67,0
87090,note_on,210,0,5,,,,,,,,,4,,,63,0
87120,note_on,240,0,3,,,,,,,,,2,,,67,88
87120,note_on,30,0,5,,,,,,,,,4,,,63,51
87120,note_on,30,0,4,,,,,,,,,3,,,67,51
87120,note_on,30,0,6,,,,,,,,,5,,,58,51
87330,note_on,210,0,3,,,,,,,,,2,,,67,0
87330,note_on,210,0,6,,,,,,,,,5,,,58,0
87330,note_on,210,0,5,,,,,,,,,4,,,63,0
87330,note_on,210,0,4,,,,,,,,,3,,,67,0
87360,note_on,0,0,8,,,,,,,,,7,,,37,51
87360,note_on,960,0,8,,,,,,,,,7,,,39,0
87360,note_on,0,0,7,,,,,,,,,6,,,49,51
87360,note_on,960,0,7,,,,,,,,,6,,,51,0
87360,note_on,30,0,6,,,,,,,,,5,,,53,51
87360,note_on,30,0,4,,,,,,,,,3,,,71,51
87360,note_on,30,0,5,,,,,,,,,4,,,65,51
87360,note_on,30,0,3,,,,,,,,,2,,,67,88
87570,note_on,210,0,5,,,,,,,,,4,,,65,0
87570,note_on,210,0,4,,,,,,,,,3,,,71,0
87570,note_on,210,0,6,,,,,,,,,5,,,53,0
87570,note_on,210,0,3,,,,,,,,,2,,,67,0
87600,note_on,30,0,5,,,,,,,,,4,,,65,51
87600,note_on,30,0,6,,,,,,,,,5,,,53,51
87600,note_on,30,0,4,,,,,,,,,3,,,71,51
87600,note_on,30,0,3,,,,,,,,,2,,,65,88
87810,note_on,210,0,3,,,,,,,,,2,,,65,0
87810,note_on,210,0,6,,,,,,,,,5,,,53,0
87810,note_on,210,0,4,,,,,,,,,3,,,71,0
87810,note_on,210,0,5,,,,,,,,,4,,,65,0
87840,note_on,0,0,7,,,,,,,,,6,,,48,51
87840,note_on,480,0,8,,,,,,,,,7,,,37,0
87840,note_on,0,0,8,,,,,,,,,7,,,36,51
87840,note_on,480,0,7,,,,,,,,,6,,,49,0
87840,note_on,30,0,3,,,,,,,,,2,,,65,88
88080,note_on,270,0,6,,,,,,,,,5,,,55,51
88080,note_on,240,0,3,,,,,,,,,2,,,65,0
88080,note_on,270,0,4,,,,,,,,,3,,,72,51
88080,note_on,0,0,3,,,,,,,,,2,,,64,88
88080,note_on,270,0,5,,,,,,,,,4,,,64,51
88290,note_on,210,0,4,,,,,,,,,3,,,72,0
88290,note_on,210,0,5,,,,,,,,,4,,,64,0
88290,note_on,210,0,6,,,,,,,,,5,,,55,0
88320,note_on,240,0,3,,,,,,,,,2,,,64,0
88320,note_on,30,0,4,,,,,,,,,3,,,72,51
88320,note_on,30,0,6,,,,,,,,,5,,,55,51
88320,note_on,30,0,5,,,,,,,,,4,,,64,51
88320,note_on,0,0,3,,,,,,,,,2,,,64,88
88530,note_on,210,0,6,,,,,,,,,5,,,55,0
88530,note_on,210,0,4,,,,,,,,,3,,,72,0
88530,note_on,210,0,5,,,,,,,,,4,,,64,0
88560,note_on,30,0,4,,,,,,,,,3,,,72,51
88560,note_on,30,0,5,,,,,,,,,4,,,64,51
88560,note_on,30,0,6,,,,,,,,,5,,,55,51
88770,note_on,210,0,6,,,,,,,,,5,,,55,0
88770,note_on,210,0,5,,,,,,,,,4,,,64,0
88770,note_on,210,0,4,,,,,,,,,3,,,72,0
88800,note_on,960,0,8,,,,,,,,,7,,,36,0
88800,note_on,30,0,6,,,,,,,,,5,,,60,51
88800,note_on,960,0,7,,,,,,,,,6,,,48,0
88800,note_on,0,0,7,,,,,,,,,6,,,52,51
88800,note_on,30,0,5,,,,,,,,,4,,,67,51
88800,note_on,0,0,8,,,,,,,,,7,,,40,51
88800,note_on,30,0,4,,,,,,,,,3,,,70,51
88960,note_on,640,0,3,,,,,,,,,2,,,64,0
89010,note_on,210,0,6,,,,,,,,,5,,,60,0
89010,note_on,210,0,5,,,,,,,,,4,,,67,0
89010,note_on,210,0,4,,,,,,,,,3,,,70,0
89040,note_on,80,0,3,,,,,,,,,2,,,70,88
89040,note_on,30,0,6,,,,,,,,,5,,,60,51
89040,note_on,30,0,4,,,,,,,,,3,,,70,51
89040,note_on,30,0,5,,,,,,,,,4,,,67,51
89250,note_on,210,0,3,,,,,,,,,2,,,70,0
89250,note_on,210,0,4,,,,,,,,,3,,,70,0
89250,note_on,210,0,6,,,,,,,,,5,,,60,0
89250,note_on,210,0,5,,,,,,,,,4,,,67,0
89280,note_on,30,0,3,,,,,,,,,2,,,70,88
89280,note_on,0,0,8,,,,,,,,,7,,,41,51
89280,note_on,480,0,8,,,,,,,,,7,,,40,0
89280,note_on,0,0,7,,,,,,,,,6,,,53,51
89280,note_on,480,0,7,,,,,,,,,6,,,52,0
89520,note_on,0,0,3,,,,,,,,,2,,,69,88
89520,note_on,270,0,4,,,,,,,,,3,,,69,51
89520,note_on,240,0,3,,,,,,,,,2,,,70,0
89520,note_on,270,0,6,,,,,,,,,5,,,60,51
89520,note_on,270,0,5,,,,,,,,,4,,,65,51
89730,note_on,210,0,4,,,,,,,,,3,,,69,0
89730,note_on,210,0,5,,,,,,,,,4,,,65,0
89730,note_on,210,0,6,,,,,,,,,5,,,60,0
89760,note_on,30,0,6,,,,,,,,,5,,,60,51
89760,note_on,30,0,5,,,,,,,,,4,,,65,51
89760,note_on,240,0,3,,,,,,,,,2,,,69,0
89760,note_on,30,0,4,,,,,,,,,3,,,69,51
89970,note_on,210,0,6,,,,,,,,,5,,,60,0
89970,note_on,210,0,5,,,,,,,,,4,,,65,0
89970,note_on,210,0,4,,,,,,,,,3,,,69,0
90000,note_on,30,0,6,,,,,,,,,5,,,60,51
90000,note_on,30,0,5,,,,,,,,,4,,,65,51
90000,note_on,30,0,4,,,,,,,,,3,,,69,51
90000,note_on,240,0,3,,,,,,,,,2,,,69,88
90210,note_on,210,0,6,,,,,,,,,5,,,60,0
90210,note_on,210,0,5,,,,,,,,,4,,,65,0
90210,note_on,210,0,4,,,,,,,,,3,,,69,0
90210,note_on,210,0,3,,,,,,,,,2,,,69,0
90240,note_on,30,0,3,,,,,,,,,2,,,69,88
90240,note_on,30,0,6,,,,,,,,,5,,,55,51
90240,note_on,30,0,5,,,,,,,,,4,,,67,51
90240,note_on,960,0,7,,,,,,,,,6,,,53,0
90240,note_on,0,0,7,,,,,,,,,6,,,51,51
90240,note_on,30,0,4,,,,,,,,,3,,,73,51
90240,note_on,0,0,8,,,,,,,,,7,,,39,51
90240,note_on,960,0,8,,,,,,,,,7,,,41,0
90450,note_on,210,0,3,,,,,,,,,2,,,69,0
90450,note_on,210,0,4,,,,,,,,,3,,,73,0
90450,note_on,210,0,5,,,,,,,,,4,,,67,0
90450,note_on,210,0,6,,,,,,,,,5,,,55,0
90480,note_on,30,0,5,,,,,,,,,4,,,67,51
90480,note_on,30,0,3,,,,,,,,,2,,,67,88
90480,note_on,30,0,4,,,,,,,,,3,,,73,51
90480,note_on,30,0,6,,,,,,,,,5,,,55,51
90690,note_on,210,0,5,,,,,,,,,4,,,67,0
90690,note_on,210,0,6,,,,,,,,,5,,,55,0
90690,note_on,210,0,3,,,,,,,,,2,,,67,0
90690,note_on,210,0,4,,,,,,,,,3,,,73,0
90720,note_on,30,0,3,,,,,,,,,2,,,67,88
90720,note_on,480,0,7,,,,,,,,,6,,,51,0
90720,note_on,0,0,7,,,,,,,,,6,,,50,51
90720,note_on,480,0,8,,,,,,,,,7,,,39,0
90720,note_on,0,0,8,,,,,,,,,7,,,38,51
90930,note_on,210,0,3,,,,,,,,,2,,,67,0
90960,note_on,30,0,3,,,,,,,,,2,,,66,88
90960,note_on,270,0,6,,,,,,,,,5,,,57,51
90960,note_on,270,0,4,,,,,,,,,3,,,74,51
90960,note_on,270,0,5,,,,,,,,,4,,,66,51
91170,note_on,210,0,6,,,,,,,,,5,,,57,0
91170,note_on,210,0,4,,,,,,,,,3,,,74,0
91170,note_on,210,0,5,,,,,,,,,4,,,66,0
91200,note_on,30,0,4,,,,,,,,,3,,,74,51
91200,note_on,30,0,5,,,,,,,,,4,,,66,51
91200,note_on,30,0,6,,,,,,,,,5,,,57,51
91390,note_on,430,0,3,,,,,,,,,2,,,66,0
91410,note_on,210,0,6,,,,,,,,,5,,,57,0
91410,note_on,210,0,5,,,,,,,,,4,,,66,0
91440,note_on,0,0,4,,,,,,,,,3,,,75,51
91440,note_on,30,0,6,,,,,,,,,5,,,57,51
91440,note_on,240,0,4,,,,,,,,,3,,,74,0
91440,note_on,50,0,3,,,,,,,,,2,,,63,88
91440,note_on,30,0,5,,,,,,,,,4,,,66,51
91650,note_on,210,0,6,,,,,,,,,5,,,57,0
91650,note_on,210,0,3,,,,,,,,,2,,,63,0
91650,note_on,210,0,5,,,,,,,,,4,,,66,0
91680,note_on,30,0,5,,,,,,,,,4,,,69,51
91680,note_on,0,0,4,,,,,,,,,3,,,74,51
91680,note_on,240,0,4,,,,,,,,,3,,,75,0
91680,note_on,30,0,3,,,,,,,,,2,,,62,88
91680,note_on,30,0,6,,,,,,,,,5,,,62,51
91680,note_on,0,0,8,,,,,,,,,7,,,42,51
91680,note_on,960,0,7,,,,,,,,,6,,,50,0
91680,note_on,960,0,8,,,,,,,,,7,,,38,0
91680,note_on,0,0,7,,,,,,,,,6,,,54,51
91890,note_on,210,0,5,,,,,,,,,4,,,69,0
91890,note_on,210,0,3,,,,,,,,,2,,,62,0
91890,note_on,210,0,6,,,,,,,,,5,,,62,0
91920,note_on,30,0,5,,,,,,,,,4,,,69,51
91920,note_on,30,0,6,,,,,,,,,5,,,62,51
91920,note_on,240,0,4,,,,,,,,,3,,,74,0
91920,note_on,30,0,3,,,,,,,,,2,,,60,88
91920,note_on,0,0,4,,,,,,,,,3,,,72,51
92130,note_on,210,0,3,,,,,,,,,2,,,60,0
92130,note_on,210,0,6,,,,,,,,,5,,,62,0
92130,note_on,210,0,5,,,,,,,,,4,,,69,0
92160,note_on,0,0,7,,,,,,,,,6,,,55,51
92160,note_on,480,0,7,,,,,,,,,6,,,54,0
92160,note_on,0,0,8,,,,,,,,,7,,,43,51
92160,note_on,480,0,8,,,,,,,,,7,,,42,0
92160,note_on,30,0,3,,,,,,,,,2,,,58,88
92160,note_on,240,0,4,,,,,,,,,3,,,72,0
92400,note_on,270,0,5,,,,,,,,,4,,,67,51
92400,note_on,240,0,4,,,,,,,,,3,,,70,51
92400,note_on,270,0,6,,,,,,,,,5,,,62,51
92590,note_on,430,0,3,,,,,,,,,2,,,58,0
92610,note_on,210,0,5,,,,,,,,,4,,,67,0
92610,note_on,210,0,6,,,,,,,,,5,,,62,0
92610,note_on,210,0,4,,,,,,,,,3,,,70,0
92640,note_on,30,0,4,,,,,,,,,3,,,70,51
