tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,program,note,velocity,pitch
168240,note_off,120,0,2,,,,,,,,,1,,75,0,
168240,note_on,120,0,1,,,,,,,,,0,,78,80,
168360,note_on,120,0,2,,,,,,,,,1,,75,84,
168360,note_off,120,0,1,,,,,,,,,0,,78,0,
168480,control_change,120,0,2,,,,,,,64,0,1,,,,
168480,note_off,0,0,2,,,,,,,,,1,,75,0,
168480,note_on,0,0,2,,,,,,,,,1,,69,84,
168480,control_change,120,0,1,,,,,,,64,0,0,,,,
168540,control_change,60,0,1,,,,,,,64,127,0,,,,
168540,control_change,60,0,2,,,,,,,64,127,1,,,,
168600,note_off,60,0,2,,,,,,,,,1,,69,0,
168600,note_on,0,0,2,,,,,,,,,1,,75,83,
168720,note_on,180,0,1,,,,,,,,,0,,78,79,
168720,note_off,120,0,2,,,,,,,,,1,,75,0,
168840,note_on,120,0,2,,,,,,,,,1,,75,83,
168840,note_off,120,0,1,,,,,,,,,0,,78,0,
168960,note_off,120,0,2,,,,,,,,,1,,75,0,
168960,note_on,120,0,1,,,,,,,,,0,,78,79,
169080,set_tempo,2760,1,0,,,,,,327868,,,,,,,
169080,note_off,120,0,1,,,,,,,,,0,,78,0,
169080,note_on,120,0,2,,,,,,,,,1,,75,83,
169200,control_change,120,0,2,,,,,,,64,0,1,,,,
169200,note_on,0,0,2,,,,,,,,,1,,69,83,
169200,note_off,0,0,2,,,,,,,,,1,,75,0,
169200,note_on,0,0,4,,,,,,,,,3,,34,91,
169200,note_off,2880,0,4,,,,,,,,,3,,46,0,
169200,control_change,120,0,1,,,,,,,64,0,0,,,,
169200,set_tempo,120,1,0,,,,,,324324,,,,,,,
169260,control_change,60,0,1,,,,,,,64,127,0,,,,
169260,control_change,60,0,2,,,,,,,64,127,1,,,,
169320,note_on,0,0,2,,,,,,,,,1,,75,83,
169320,note_off,60,0,2,,,,,,,,,1,,69,0,
169440,note_off,120,0,2,,,,,,,,,1,,75,0,
169440,note_on,180,0,1,,,,,,,,,0,,78,78,
169560,note_on,120,0,2,,,,,,,,,1,,75,82,
169560,note_off,120,0,1,,,,,,,,,0,,78,0,
169680,note_off,120,0,2,,,,,,,,,1,,75,0,
169680,note_on,120,0,1,,,,,,,,,0,,78,78,
169800,note_on,120,0,2,,,,,,,,,1,,75,82,
169800,note_off,120,0,1,,,,,,,,,0,,78,0,
169920,control_change,120,0,2,,,,,,,64,0,1,,,,
169920,note_off,0,0,2,,,,,,,,,1,,75,0,
169920,note_on,0,0,2,,,,,,,,,1,,69,82,
169920,control_change,120,0,1,,,,,,,64,0,0,,,,
169980,control_change,60,0,1,,,,,,,64,127,0,,,,
169980,control_change,60,0,2,,,,,,,64,127,1,,,,
170040,note_off,60,0,2,,,,,,,,,1,,69,0,
170040,note_on,0,0,2,,,,,,,,,1,,75,82,
170160,note_on,180,0,1,,,,,,,,,0,,77,77,
170160,note_off,120,0,2,,,,,,,,,1,,75,0,
170280,note_off,120,0,1,,,,,,,,,0,,77,0,
170280,note_on,120,0,2,,,,,,,,,1,,75,81,
170400,note_off,120,0,2,,,,,,,,,1,,75,0,
170400,note_on,120,0,1,,,,,,,,,0,,77,77,
170520,note_off,120,0,1,,,,,,,,,0,,77,0,
170520,note_on,120,0,2,,,,,,,,,1,,75,81,
170640,note_on,0,0,2,,,,,,,,,1,,69,81,
170640,control_change,120,0,2,,,,,,,64,0,1,,,,
170640,note_off,0,0,2,,,,,,,,,1,,75,0,
170640,control_change,120,0,1,,,,,,,64,0,0,,,,
170700,control_change,60,0,1,,,,,,,64,127,0,,,,
170700,control_change,60,0,2,,,,,,,64,127,1,,,,
170760,note_off,60,0,2,,,,,,,,,1,,69,0,
170760,note_on,0,0,2,,,,,,,,,1,,75,81,
170880,note_on,180,0,1,,,,,,,,,0,,77,76,
170880,note_off,120,0,2,,,,,,,,,1,,75,0,
171000,note_on,120,0,2,,,,,,,,,1,,75,81,
171000,note_off,120,0,1,,,,,,,,,0,,77,0,
171120,note_on,120,0,1,,,,,,,,,0,,77,76,
171120,note_off,120,0,2,,,,,,,,,1,,75,0,
171240,note_off,120,0,1,,,,,,,,,0,,77,0,
171240,note_on,120,0,2,,,,,,,,,1,,75,80,
171360,control_change,120,0,2,,,,,,,64,0,1,,,,
171360,control_change,120,0,1,,,,,,,64,0,0,,,,
171360,note_off,0,0,2,,,,,,,,,1,,75,0,
171360,note_on,0,0,2,,,,,,,,,1,,70,80,
171420,control_change,60,0,1,,,,,,,64,127,0,,,,
171420,control_change,60,0,2,,,,,,,64,127,1,,,,
171480,note_off,60,0,2,,,,,,,,,1,,70,0,
171480,note_on,0,0,2,,,,,,,,,1,,74,80,
171600,note_on,180,0,1,,,,,,,,,0,,77,75,
171600,note_off,120,0,2,,,,,,,,,1,,74,0,
171720,note_off,120,0,1,,,,,,,,,0,,77,0,
171720,note_on,120,0,2,,,,,,,,,1,,74,80,
171735,set_tempo,2535,1,0,,,,,,327868,,,,,,,
171840,note_off,120,0,2,,,,,,,,,1,,74,0,
171840,note_on,120,0,1,,,,,,,,,0,,77,75,
171960,set_tempo,225,1,0,,,,,,340909,,,,,,,
171960,note_on,120,0,2,,,,,,,,,1,,74,79,
171960,note_off,120,0,1,,,,,,,,,0,,77,0,
172080,set_tempo,120,1,0,,,,,,324324,,,,,,,
172080,note_on,0,0,4,,,,,,,,,3,,46,87,
172080,note_off,2880,0,4,,,,,,,,,3,,34,0,
172080,control_change,120,0,2,,,,,,,64,0,1,,,,
172080,note_on,0,0,2,,,,,,,,,1,,65,79,
172080,control_change,120,0,1,,,,,,,64,0,0,,,,
172080,note_off,0,0,2,,,,,,,,,1,,74,0,
172140,control_change,60,0,1,,,,,,,64,127,0,,,,
172140,control_change,60,0,2,,,,,,,64,127,1,,,,
172200,note_off,60,0,2,,,,,,,,,1,,65,0,
172200,note_on,0,0,2,,,,,,,,,1,,70,79,
172320,note_off,120,0,2,,,,,,,,,1,,70,0,
172320,note_on,180,0,1,,,,,,,,,0,,74,74,
172440,note_off,120,0,1,,,,,,,,,0,,74,0,
172440,note_on,120,0,2,,,,,,,,,1,,70,79,
172560,note_on,120,0,1,,,,,,,,,0,,74,74,
172560,note_off,120,0,2,,,,,,,,,1,,70,0,
172680,note_off,120,0,1,,,,,,,,,0,,74,0,
172680,note_on,120,0,2,,,,,,,,,1,,70,79,
172800,control_change,120,0,2,,,,,,,64,0,1,,,,
172800,note_off,0,0,2,,,,,,,,,1,,70,0,
172800,note_on,0,0,2,,,,,,,,,1,,65,78,
172800,control_change,120,0,1,,,,,,,64,0,0,,,,
172860,control_change,60,0,2,,,,,,,64,127,1,,,,
172860,control_change,60,0,1,,,,,,,64,127,0,,,,
172920,note_off,60,0,2,,,,,,,,,1,,65,0,
172920,note_on,0,0,2,,,,,,,,,1,,71,78,
173040,note_on,180,0,1,,,,,,,,,0,,74,73,
173040,note_off,120,0,2,,,,,,,,,1,,71,0,
173160,note_off,120,0,1,,,,,,,,,0,,74,0,
173160,note_on,120,0,2,,,,,,,,,1,,71,78,
173280,note_on,120,0,1,,,,,,,,,0,,74,73,
173280,note_off,120,0,2,,,,,,,,,1,,71,0,
173400,note_on,120,0,2,,,,,,,,,1,,71,78,
173400,note_off,120,0,1,,,,,,,,,0,,74,0,
173520,note_off,0,0,2,,,,,,,,,1,,71,0,
173520,note_on,0,0,2,,,,,,,,,1,,65,78,
173520,control_change,120,0,2,,,,,,,64,0,1,,,,
173520,control_change,120,0,1,,,,,,,64,0,0,,,,
173580,control_change,60,0,2,,,,,,,64,127,1,,,,
173580,control_change,60,0,1,,,,,,,64,127,0,,,,
173640,note_off,60,0,2,,,,,,,,,1,,65,0,
173640,note_on,0,0,2,,,,,,,,,1,,70,77,
173760,note_on,180,0,1,,,,,,,,,0,,74,72,
173760,note_off,120,0,2,,,,,,,,,1,,70,0,
173880,note_on,120,0,2,,,,,,,,,1,,70,77,
173880,note_off,120,0,1,,,,,,,,,0,,74,0,
174000,note_on,120,0,1,,,,,,,,,0,,74,72,
174000,note_off,120,0,2,,,,,,,,,1,,70,0,
174120,note_off,120,0,1,,,,,,,,,0,,74,0,
174120,note_on,120,0,2,,,,,,,,,1,,70,77,
174240,note_on,0,0,2,,,,,,,,,1,,65,77,
174240,note_off,0,0,2,,,,,,,,,1,,70,0,
174240,control_change,120,0,2,,,,,,,64,0,1,,,,
174240,control_change,120,0,1,,,,,,,64,0,0,,,,
174300,control_change,60,0,1,,,,,,,64,127,0,,,,
174300,control_change,60,0,2,,,,,,,64,127,1,,,,
174360,note_off,60,0,2,,,,,,,,,1,,65,0,
174360,note_on,0,0,2,,,,,,,,,1,,68,77,
174480,note_off,120,0,2,,,,,,,,,1,,68,0,
174480,note_on,180,0,1,,,,,,,,,0,,74,71,
174600,note_on,120,0,2,,,,,,,,,1,,68,76,
174600,note_off,120,0,1,,,,,,,,,0,,74,0,
174720,note_off,120,0,2,,,,,,,,,1,,68,0,
174720,note_on,120,0,1,,,,,,,,,0,,74,71,
174840,note_on,120,0,2,,,,,,,,,1,,68,76,
174840,set_tempo,2760,1,0,,,,,,327868,,,,,,,
174840,note_off,120,0,1,,,,,,,,,0,,74,0,
174960,set_tempo,120,1,0,,,,,,324324,,,,,,,
174960,control_change,120,0,1,,,,,,,64,0,0,,,,
174960,note_on,0,0,4,,,,,,,,,3,,58,83,
174960,note_on,0,0,2,,,,,,,,,1,,65,76,
174960,control_change,120,0,2,,,,,,,64,0,1,,,,
174960,note_off,2880,0,4,,,,,,,,,3,,46,0,
174960,note_off,0,0,2,,,,,,,,,1,,68,0,
175020,control_change,60,0,2,,,,,,,64,127,1,,,,
175020,control_change,60,0,1,,,,,,,64,127,0,,,,
175080,note_on,0,0,2,,,,,,,,,1,,70,76,
175080,note_off,60,0,2,,,,,,,,,1,,65,0,
175200,note_off,120,0,2,,,,,,,,,1,,70,0,
175200,note_on,180,0,1,,,,,,,,,0,,74,70,
175320,note_off,120,0,1,,,,,,,,,0,,74,0,
175320,note_on,120,0,2,,,,,,,,,1,,70,75,
175440,note_on,120,0,1,,,,,,,,,0,,74,70,
175440,note_off,120,0,2,,,,,,,,,1,,70,0,
175560,note_off,120,0,1,,,,,,,,,0,,74,0,
175560,note_on,120,0,2,,,,,,,,,1,,70,75,
175680,control_change,120,0,1,,,,,,,64,0,0,,,,
175680,control_change,120,0,2,,,,,,,64,0,1,,,,
175680,note_on,0,0,2,,,,,,,,,1,,65,75,
175680,note_off,0,0,2,,,,,,,,,1,,70,0,
175740,control_change,60,0,2,,,,,,,64,127,1,,,,
175740,control_change,60,0,1,,,,,,,64,127,0,,,,
175800,note_on,0,0,2,,,,,,,,,1,,71,75,
175800,note_off,60,0,2,,,,,,,,,1,,65,0,
175920,note_on,180,0,1,,,,,,,,,0,,74,69,
175920,note_off,120,0,2,,,,,,,,,1,,71,0,
176040,note_on,120,0,2,,,,,,,,,1,,71,74,
176040,note_off,120,0,1,,,,,,,,,0,,74,0,
176160,note_off,120,0,2,,,,,,,,,1,,71,0,
176160,note_on,120,0,1,,,,,,,,,0,,74,69,
176280,note_on,120,0,2,,,,,,,,,1,,71,74,
176280,note_off,120,0,1,,,,,,,,,0,,74,0,
176400,note_on,0,0,2,,,,,,,,,1,,65,74,
176400,control_change,120,0,1,,,,,,,64,0,0,,,,
176400,control_change,120,0,2,,,,,,,64,0,1,,,,
176400,note_off,0,0,2,,,,,,,,,1,,71,0,
176460,control_change,60,0,1,,,,,,,64,127,0,,,,
176460,control_change,60,0,2,,,,,,,64,127,1,,,,
176520,note_off,60,0,2,,,,,,,,,1,,65,0,
176520,note_on,0,0,2,,,,,,,,,1,,68,74,
176640,note_on,180,0,1,,,,,,,,,0,,74,68,
176640,note_off,120,0,2,,,,,,,,,1,,68,0,
176760,note_on,120,0,2,,,,,,,,,1,,68,74,
176760,note_off,120,0,1,,,,,,,,,0,,74,0,
176880,note_off,120,0,2,,,,,,,,,1,,68,0,
176880,note_on,120,0,1,,,,,,,,,0,,74,68,
177000,note_on,120,0,2,,,,,,,,,1,,68,73,
177000,note_off,120,0,1,,,,,,,,,0,,74,0,
177120,control_change,120,0,1,,,,,,,64,0,0,,,,
177120,note_on,0,0,2,,,,,,,,,1,,63,73,
177120,note_off,0,0,2,,,,,,,,,1,,68,0,
177120,control_change,120,0,2,,,,,,,64,0,1,,,,
177180,control_change,60,0,1,,,,,,,64,127,0,,,,
177180,control_change,60,0,2,,,,,,,64,127,1,,,,
177240,note_off,60,0,2,,,,,,,,,1,,63,0,
177240,note_on,0,0,2,,,,,,,,,1,,67,73,
177360,note_off,120,0,2,,,,,,,,,1,,67,0,
177360,note_on,180,0,1,,,,,,,,,0,,75,67,
177480,note_off,120,0,1,,,,,,,,,0,,75,0,
177480,note_on,120,0,2,,,,,,,,,1,,67,73,
177600,note_off,120,0,2,,,,,,,,,1,,67,0,
177600,note_on,120,0,1,,,,,,,,,0,,75,67,
177720,note_off,120,0,1,,,,,,,,,0,,75,0,
177720,note_on,120,0,2,,,,,,,,,1,,67,72,
177720,set_tempo,2760,1,0,,,,,,327868,,,,,,,
177840,control_change,120,0,2,,,,,,,64,0,1,,,,
177840,note_off,0,0,2,,,,,,,,,1,,67,0,
177840,note_off,2880,0,4,,,,,,,,,3,,58,0,
177840,note_on,0,0,4,,,,,,,,,3,,46,79,
177840,note_on,0,0,2,,,,,,,,,1,,63,72,
177840,control_change,120,0,1,,,,,,,64,0,0,,,,
177840,set_tempo,120,1,0,,,,,,324324,,,,,,,
177900,control_change,60,0,1,,,,,,,64,127,0,,,,
177900,control_change,60,0,2,,,,,,,64,127,1,,,,
177960,note_off,60,0,2,,,,,,,,,1,,63,0,
177960,note_on,0,0,2,,,,,,,,,1,,68,72,
178080,note_off,120,0,2,,,,,,,,,1,,68,0,
178080,note_on,180,0,1,,,,,,,,,0,,75,66,
178200,note_off,120,0,1,,,,,,,,,0,,75,0,
178200,note_on,120,0,2,,,,,,,,,1,,68,72,
178320,note_on,120,0,1,,,,,,,,,0,,75,66,
178320,note_off,120,0,2,,,,,,,,,1,,68,0,
178440,note_off,120,0,1,,,,,,,,,0,,75,0,
178440,note_on,120,0,2,,,,,,,,,1,,68,72,
178560,control_change,120,0,1,,,,,,,64,0,0,,,,
178560,note_off,0,0,2,,,,,,,,,1,,68,0,
178560,note_on,0,0,2,,,,,,,,,1,,63,71,
178560,control_change,120,0,2,,,,,,,64,0,1,,,,
178620,control_change,60,0,1,,,,,,,64,127,0,,,,
178620,control_change,60,0,2,,,,,,,64,127,1,,,,
178680,note_off,60,0,2,,,,,,,,,1,,63,0,
178680,note_on,35964,0,3,,,,,,,,,2,,70,71,
178680,note_on,0,0,2,,,,,,,,,1,,67,71,
178800,note_off,120,0,3,,,,,,,,,2,,70,0,
178800,note_off,120,0,2,,,,,,,,,1,,67,0,
178800,note_on,180,0,1,,,,,,,,,0,,75,65,
178920,note_on,120,0,2,,,,,,,,,1,,67,71,
178920,note_off,120,0,1,,,,,,,,,0,,75,0,
178920,note_on,120,0,3,,,,,,,,,2,,70,71,
179040,note_off,120,0,3,,,,,,,,,2,,70,0,
179040,note_on,120,0,1,,,,,,,,,0,,75,65,
179040,note_off,120,0,2,,,,,,,,,1,,67,0,
179160,note_on,120,0,2,,,,,,,,,1,,67,71,
179160,note_off,120,0,1,,,,,,,,,0,,75,0,
179280,note_off,0,0,2,,,,,,,,,1,,67,0,
179280,note_on,0,0,2,,,,,,,,,1,,63,71,
179280,control_change,120,0,1,,,,,,,64,0,0,,,,
179280,control_change,120,0,2,,,,,,,64,0,1,,,,
179340,control_change,60,0,2,,,,,,,64,127,1,,,,
179340,control_change,60,0,1,,,,,,,64,127,0,,,,
179400,note_off,60,0,2,,,,,,,,,1,,63,0,
179400,note_on,0,0,2,,,,,,,,,1,,66,70,
179520,note_off,120,0,2,,,,,,,,,1,,66,0,
179520,note_on,180,0,1,,,,,,,,,0,,70,64,
179640,note_off,120,0,1,,,,,,,,,0,,70,0,
179640,note_on,120,0,2,,,,,,,,,1,,66,70,
179760,note_on,120,0,1,,,,,,,,,0,,70,64,
179760,note_off,120,0,2,,,,,,,,,1,,66,0,
179880,note_off,120,0,1,,,,,,,,,0,,70,0,
179880,note_on,120,0,2,,,,,,,,,1,,66,70,
180000,note_off,0,0,2,,,,,,,,,1,,66,0,
180000,control_change,120,0,2,,,,,,,64,0,1,,,,
180000,note_on,0,0,2,,,,,,,,,1,,60,70,
180000,control_change,120,0,1,,,,,,,64,0,0,,,,
180060,control_change,60,0,1,,,,,,,64,127,0,,,,
180060,control_change,60,0,2,,,,,,,64,127,1,,,,
180120,note_off,60,0,2,,,,,,,,,1,,60,0,
180120,note_on,0,0,2,,,,,,,,,1,,66,70,
180240,note_on,180,0,1,,,,,,,,,0,,70,63,
180240,note_off,120,0,2,,,,,,,,,1,,66,0,
180360,note_on,120,0,2,,,,,,,,,1,,66,69,
180360,note_off,120,0,1,,,,,,,,,0,,70,0,
180480,note_off,120,0,2,,,,,,,,,1,,66,0,
180480,note_on,120,0,1,,,,,,,,,0,,70,63,
180600,set_tempo,2760,1,0,,,,,,327868,,,,,,,
180600,note_off,120,0,1,,,,,,,,,0,,70,0,
180600,note_on,120,0,2,,,,,,,,,1,,66,69,
180720,control_change,120,0,1,,,,,,,64,0,0,,,,
180720,control_change,120,0,2,,,,,,,64,0,1,,,,
180720,note_on,0,0,2,,,,,,,,,1,,60,69,
180720,note_on,0,0,4,,,,,,,,,3,,34,75,
180720,note_off,2880,0,4,,,,,,,,,3,,46,0,
180720,set_tempo,120,1,0,,,,,,324324,,,,,,,
180720,note_off,0,0,2,,,,,,,,,1,,66,0,
180780,control_change,60,0,1,,,,,,,64,127,0,,,,
180780,control_change,60,0,2,,,,,,,64,127,1,,,,
180840,note_off,60,0,2,,,,,,,,,1,,60,0,
180840,note_on,0,0,2,,,,,,,,,1,,66,69,
180960,note_on,180,0,1,,,,,,,,,0,,69,62,
180960,note_off,120,0,2,,,,,,,,,1,,66,0,
181080,note_off,120,0,1,,,,,,,,,0,,69,0,
181080,note_on,120,0,2,,,,,,,,,1,,66,68,
181200,note_off,120,0,2,,,,,,,,,1,,66,0,
181200,note_on,120,0,1,,,,,,,,,0,,69,62,
181320,note_off,120,0,1,,,,,,,,,0,,69,0,
181320,note_on,120,0,2,,,,,,,,,1,,66,68,
181440,control_change,120,0,2,,,,,,,64,0,1,,,,
181440,note_off,0,0,2,,,,,,,,,1,,66,0,
181440,control_change,120,0,1,,,,,,,64,0,0,,,,
181440,note_on,0,0,2,,,,,,,,,1,,60,68,
181500,control_change,60,0,2,,,,,,,64,127,1,,,,
181500,control_change,60,0,1,,,,,,,64,127,0,,,,
181560,note_off,60,0,2,,,,,,,,,1,,60,0,
181560,note_on,0,0,2,,,,,,,,,1,,65,68,
181680,note_on,180,0,1,,,,,,,,,0,,69,61,
181680,note_off,120,0,2,,,,,,,,,1,,65,0,
181800,note_off,120,0,1,,,,,,,,,0,,69,0,
181800,note_on,120,0,2,,,,,,,,,1,,65,68,
181920,note_on,120,0,1,,,,,,,,,0,,69,61,
181920,note_off,120,0,2,,,,,,,,,1,,65,0,
182040,note_off,120,0,1,,,,,,,,,0,,69,0,
182040,note_on,120,0,2,,,,,,,,,1,,65,67,
182160,control_change,120,0,1,,,,,,,64,0,0,,,,
182160,control_change,120,0,2,,,,,,,64,0,1,,,,
182160,note_off,0,0,2,,,,,,,,,1,,65,0,
182160,note_on,0,0,2,,,,,,,,,1,,60,67,
182220,control_change,60,0,1,,,,,,,64,127,0,,,,
182220,control_change,60,0,2,,,,,,,64,127,1,,,,
182280,note_on,0,0,2,,,,,,,,,1,,63,67,
182280,note_off,60,0,2,,,,,,,,,1,,60,0,
182400,note_off,120,0,2,,,,,,,,,1,,63,0,
182400,note_on,180,0,1,,,,,,,,,0,,69,60,
182520,note_on,120,0,2,,,,,,,,,1,,63,67,
182520,note_off,120,0,1,,,,,,,,,0,,69,0,
182520,set_tempo,1800,1,0,,,,,,327868,,,,,,,
182640,note_off,120,0,2,,,,,,,,,1,,63,0,
182640,note_on,120,0,1,,,,,,,,,0,,69,60,
182760,note_on,120,0,2,,,,,,,,,1,,63,66,
182760,note_off,120,0,1,,,,,,,,,0,,69,0,
182760,set_tempo,240,1,0,,,,,,331491,,,,,,,
182880,control_change,120,0,1,,,,,,,64,0,0,,,,
182880,set_tempo,120,1,0,,,,,,324324,,,,,,,
182880,note_on,0,0,2,,,,,,,,,1,,62,68,
182880,note_off,0,0,2,,,,,,,,,1,,63,0,
182880,control_change,120,0,2,,,,,,,64,0,1,,,,
182880,note_on,0,0,1,,,,,,,,,0,,70,68,
183120,note_off,240,0,2,,,,,,,,,1,,62,0,
183120,note_off,240,0,1,,,,,,,,,0,,70,0,
183120,note_off,2400,0,4,,,,,,,,,3,,34,0,
183240,set_tempo,360,1,0,,,,,,327868,,,,,,,
183360,note_on,240,0,2,,,,,,,,,1,,62,79,
183360,set_tempo,120,1,0,,,,,,324324,,,,,,,
183360,note_on,240,0,4,,,,,,,,,3,,50,78,
184080,note_on,0,0,4,,,,,,,,,3,,46,67,
184080,note_off,720,0,4,,,,,,,,,3,,50,0,
184080,note_off,720,0,2,,,,,,,,,1,,62,0,
184080,note_on,0,0,2,,,,,,,,,1,,58,69,
184320,note_on,0,0,4,,,,,,,,,3,,41,67,
184320,note_off,240,0,4,,,,,,,,,3,,46,0,
184320,note_on,0,0,2,,,,,,,,,1,,53,70,
184320,note_off,240,0,2,,,,,,,,,1,,58,0,
184560,note_off,240,0,4,,,,,,,,,3,,41,0,
184560,set_tempo,1200,1,0,,,,,,327868,,,,,,,
184560,note_off,240,0,2,,,,,,,,,1,,53,0,
184800,set_tempo,240,1,0,,,,,,324324,,,,,,,
184800,note_on,0,0,4,,,,,,,,,3,,60,82,
184800,note_on,240,0,4,,,,,,,,,3,,53,82,
184800,note_on,240,0,2,,,,,,,,,1,,63,81,
184800,note_on,1680,0,1,,,,,,,,,0,,75,81,
185520,note_off,720,0,1,,,,,,,,,0,,75,0,
185520,note_on,0,0,4,,,,,,,,,3,,57,69,
185520,note_on,0,0,1,,,,,,,,,0,,72,72,
185520,note_off,720,0,4,,,,,,,,,3,,60,0,
185760,note_off,240,0,1,,,,,,,,,0,,72,0,
185760,note_on,0,0,1,,,,,,,,,0,,74,72,
185760,note_on,960,0,2,,,,,,,,,1,,62,72,
185760,note_off,240,0,4,,,,,,,,,3,,57,0,
185760,note_off,0,0,4,,,,,,,,,3,,53,0,
185760,note_on,0,0,4,,,,,,,,,3,,46,69,
185760,note_on,0,0,4,,,,,,,,,3,,58,69,
185767,note_off,7,0,2,,,,,,,,,1,,63,0,
186000,note_off,0,0,4,,,,,,,,,3,,46,0,
186000,note_off,240,0,4,,,,,,,,,3,,58,0,
186000,note_off,233,0,2,,,,,,,,,1,,62,0,
186000,note_off,240,0,1,,,,,,,,,0,,74,0,
186015,set_tempo,1215,1,0,,,,,,327868,,,,,,,
186240,note_on,240,0,2,,,,,,,,,1,,62,82,
186240,note_on,240,0,4,,,,,,,,,3,,50,84,
186240,set_tempo,225,1,0,,,,,,324324,,,,,,,
186960,note_on,0,0,4,,,,,,,,,3,,46,71,
186960,note_on,0,0,2,,,,,,,,,1,,58,74,
186960,note_off,720,0,2,,,,,,,,,1,,62,0,
186960,note_off,720,0,4,,,,,,,,,3,,50,0,
187200,note_off,240,0,4,,,,,,,,,3,,46,0,
187200,note_on,0,0,4,,,,,,,,,3,,41,71,
187200,note_on,0,0,2,,,,,,,,,1,,53,74,
187200,note_off,240,0,2,,,,,,,,,1,,58,0,
187440,set_tempo,1200,1,0,,,,,,327868,,,,,,,
187440,note_off,240,0,2,,,,,,,,,1,,53,0,
187440,note_off,240,0,4,,,,,,,,,3,,41,0,
187680,note_on,0,0,4,,,,,,,,,3,,53,86,
187680,note_on,240,0,2,,,,,,,,,1,,75,85,
187680,set_tempo,240,1,0,,,,,,324324,,,,,,,
187680,note_on,240,0,4,,,,,,,,,3,,60,86,
187680,note_on,1680,0,1,,,,,,,,,0,,77,91,
188400,note_on,0,0,4,,,,,,,,,3,,57,73,
188400,note_off,720,0,4,,,,,,,,,3,,60,0,
188400,note_off,720,0,2,,,,,,,,,1,,75,0,
188400,note_on,0,0,2,,,,,,,,,1,,72,76,
188640,note_on,0,0,2,,,,,,,,,1,,74,77,
188640,note_off,240,0,4,,,,,,,,,3,,57,0,
188640,note_off,0,0,4,,,,,,,,,3,,53,0,
188640,note_on,0,0,4,,,,,,,,,3,,58,73,
188640,note_on,0,0,4,,,,,,,,,3,,46,73,
188640,note_off,240,0,2,,,,,,,,,1,,72,0,
188865,set_tempo,1185,1,0,,,,,,327868,,,,,,,
188880,note_off,240,0,2,,,,,,,,,1,,74,0,
188880,note_off,240,0,4,,,,,,,,,3,,46,0,
188880,note_off,0,0,4,,,,,,,,,3,,58,0,
188887,note_off,1207,0,1,,,,,,,,,0,,77,0,
189120,note_on,240,0,2,,,,,,,,,1,,62,88,
189120,note_on,240,0,4,,,,,,,,,3,,50,87,
189120,set_tempo,255,1,0,,,,,,324324,,,,,,,
189840,note_off,720,0,2,,,,,,,,,1,,62,0,
189840,note_on,0,0,2,,,,,,,,,1,,58,79,
189840,note_on,0,0,4,,,,,,,,,3,,46,75,
189840,note_off,720,0,4,,,,,,,,,3,,50,0,
190080,note_on,0,0,4,,,,,,,,,3,,41,75,
190080,note_off,240,0,4,,,,,,,,,3,,46,0,
190080,note_on,0,0,2,,,,,,,,,1,,53,79,
190080,note_off,240,0,2,,,,,,,,,1,,58,0,
190320,note_off,240,0,2,,,,,,,,,1,,53,0,
190320,note_off,240,0,4,,,,,,,,,3,,41,0,
190320,set_tempo,1200,1,0,,,,,,335195,,,,,,,
190560,note_on,0,0,4,,,,,,,,,3,,60,103,
190560,note_on,0,0,4,,,,,,,,,3,,53,103,
190560,note_on,240,0,2,,,,,,,,,1,,75,101,
190560,note_on,240,0,4,,,,,,,,,3,,65,103,
190560,note_on,1673,0,1,,,,,,,,,0,,87,101,
190560,set_tempo,240,1,0,,,,,,324324,,,,,,,
190560,note_on,0,0,4,,,,,,,,,3,,63,103,
191280,note_off,0,0,4,,,,,,,,,3,,65,0,
191280,note_on,0,0,4,,,,,,,,,3,,63,91,
191280,note_off,720,0,2,,,,,,,,,1,,75,0,
191280,note_on,0,0,2,,,,,,,,,1,,72,91,
191280,note_off,0,0,4,,,,,,,,,3,,60,0,
191280,note_off,720,0,4,,,,,,,,,3,,53,0,
191280,note_on,0,0,4,,,,,,,,,3,,53,91,
191280,note_on,0,0,4,,,,,,,,,3,,57,91,
191280,note_on,0,0,1,,,,,,,,,0,,84,91,
191280,note_off,720,0,1,,,,,,,,,0,,87,0,
191280,note_off,0,0,4,,,,,,,,,3,,63,0,
191520,note_off,240,0,4,,,,,,,,,3,,57,0,
191520,note_off,0,0,4,,,,,,,,,3,,63,0,
191520,note_off,0,0,4,,,,,,,,,3,,53,0,
191520,note_on,0,0,2,,,,,,,,,1,,70,90,
191520,note_off,240,0,2,,,,,,,,,1,,72,0,
191520,note_on,0,0,4,,,,,,,,,3,,58,90,
191520,note_on,0,0,1,,,,,,,,,0,,82,90,
191520,note_off,240,0,1,,,,,,,,,0,,84,0,
191520,note_on,0,0,4,,,,,,,,,3,,62,90,
191760,note_off,240,0,4,,,,,,,,,3,,58,0,
191760,note_off,240,0,1,,,,,,,,,0,,82,0,
191760,note_off,0,0,4,,,,,,,,,3,,62,0,
191760,note_off,240,0,2,,,,,,,,,1,,70,0,
192000,note_on,240,0,4,,,,,,,,,3,,65,89,
192000,note_on,240,0,1,,,,,,,,,0,,89,89,
