tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,control,value,channel,pitch,program,note,velocity
37979,note_on,59,0,1,,,,,,,,,,0,,,67,0
37980,note_on,1,0,1,,,,,,,,,,0,,,79,85
38039,note_on,59,0,1,,,,,,,,,,0,,,79,0
38040,note_on,0,0,2,,,,,,,,,,1,,,63,80
38040,note_on,120,0,2,,,,,,,,,,1,,,51,0
38040,note_on,0,0,2,,,,,,,,,,1,,,58,80
38040,note_on,1,0,1,,,,,,,,,,0,,,70,80
38040,note_on,0,0,1,,,,,,,,,,0,,,79,80
38150,set_tempo,1030,1,0,,,,,,,352941,,,,,,,
38160,note_on,120,0,1,,,,,,,,,,0,,,79,0
38160,note_on,0,0,1,,,,,,,,,,0,,,70,0
38160,note_on,0,0,2,,,,,,,,,,1,,,46,80
38160,note_on,0,0,2,,,,,,,,,,1,,,63,0
38160,note_on,120,0,2,,,,,,,,,,1,,,58,0
38160,note_on,0,0,1,,,,,,,,,,0,,,68,80
38160,set_tempo,10,1,0,,,,,,,355030,,,,,,,
38170,set_tempo,10,1,0,,,,,,,359281,,,,,,,
38180,set_tempo,10,1,0,,,,,,,363636,,,,,,,
38190,set_tempo,10,1,0,,,,,,,368098,,,,,,,
38200,set_tempo,10,1,0,,,,,,,372671,,,,,,,
38210,set_tempo,10,1,0,,,,,,,377358,,,,,,,
38220,set_tempo,10,1,0,,,,,,,382166,,,,,,,
38220,note_on,0,0,1,,,,,,,,,,0,,,80,80
38220,note_on,60,0,1,,,,,,,,,,0,,,68,0
38230,set_tempo,10,1,0,,,,,,,387097,,,,,,,
38240,set_tempo,10,1,0,,,,,,,392157,,,,,,,
38250,set_tempo,10,1,0,,,,,,,394737,,,,,,,
38260,set_tempo,10,1,0,,,,,,,400000,,,,,,,
38270,set_tempo,10,1,0,,,,,,,405405,,,,,,,
38280,note_on,0,0,1,,,,,,,,,,0,,,77,80
38280,note_on,60,0,1,,,,,,,,,,0,,,80,0
38280,set_tempo,10,1,0,,,,,,,410959,,,,,,,
38280,note_on,120,0,2,,,,,,,,,,1,,,46,0
38280,note_on,0,0,2,,,,,,,,,,1,,,58,80
38290,set_tempo,10,1,0,,,,,,,416667,,,,,,,
38300,set_tempo,10,1,0,,,,,,,422535,,,,,,,
38310,set_tempo,10,1,0,,,,,,,428571,,,,,,,
38320,set_tempo,10,1,0,,,,,,,434783,,,,,,,
38330,set_tempo,10,1,0,,,,,,,441176,,,,,,,
38340,set_tempo,10,1,0,,,,,,,444444,,,,,,,
38340,note_on,0,0,1,,,,,,,,,,0,,,74,80
38340,note_on,60,0,1,,,,,,,,,,0,,,77,0
38350,set_tempo,10,1,0,,,,,,,451128,,,,,,,
38360,set_tempo,10,1,0,,,,,,,458015,,,,,,,
38370,set_tempo,10,1,0,,,,,,,465116,,,,,,,
38380,set_tempo,10,1,0,,,,,,,472441,,,,,,,
38390,set_tempo,10,1,0,,,,,,,480000,,,,,,,
38400,note_on,120,0,2,,,,,,,,,,1,,,58,0
38400,set_tempo,10,1,0,,,,,,,487805,,,,,,,
38400,note_on,60,0,1,,,,,,,,,,0,,,74,0
38400,note_on,0,0,1,,,,,,,,,,0,,,75,80
38400,note_on,0,0,2,,,,,,,,,,1,,,51,80
38410,set_tempo,10,1,0,,,,,,,495868,,,,,,,
38420,set_tempo,10,1,0,,,,,,,504202,,,,,,,
38430,set_tempo,10,1,0,,,,,,,508475,,,,,,,
38440,set_tempo,10,1,0,,,,,,,517241,,,,,,,
38450,set_tempo,10,1,0,,,,,,,526316,,,,,,,
38460,set_tempo,10,1,0,,,,,,,535714,,,,,,,
38470,set_tempo,10,1,0,,,,,,,545455,,,,,,,
38480,set_tempo,10,1,0,,,,,,,555556,,,,,,,
38490,set_tempo,10,1,0,,,,,,,566038,,,,,,,
38500,set_tempo,10,1,0,,,,,,,576923,,,,,,,
38510,set_tempo,10,1,0,,,,,,,588235,,,,,,,
38520,note_on,120,0,2,,,,,,,,,,1,,,51,0
38520,set_tempo,10,1,0,,,,,,,594059,,,,,,,
38520,note_on,0,0,2,,,,,,,,,,1,,,39,80
38520,note_on,120,0,1,,,,,,,,,,0,,,75,0
38530,set_tempo,10,1,0,,,,,,,606061,,,,,,,
38540,set_tempo,10,1,0,,,,,,,618557,,,,,,,
38550,set_tempo,10,1,0,,,,,,,631579,,,,,,,
38560,set_tempo,10,1,0,,,,,,,645161,,,,,,,
38570,set_tempo,10,1,0,,,,,,,659341,,,,,,,
38580,set_tempo,10,1,0,,,,,,,674157,,,,,,,
38590,set_tempo,10,1,0,,,,,,,689655,,,,,,,
38600,set_tempo,10,1,0,,,,,,,705882,,,,,,,
38610,set_tempo,10,1,0,,,,,,,722892,,,,,,,
38640,note_on,120,0,1,,,,,,,,,,0,,,70,100
38640,note_on,0,0,1,,,,,,,,,,0,,,67,100
38640,note_on,120,0,2,,,,,,,,,,1,,,39,0
38640,note_on,0,0,2,,,,,,,,,,1,,,39,100
38640,marker,0,1,0,,,,,,,,,,,,,,
38640,set_tempo,30,1,0,,,,,,,384615,,,,,,,
38714,note_on,74,0,1,,,,,,,,,,0,,,67,0
38715,note_on,1,0,1,,,,,,,,,,0,,,72,100
38716,note_on,1,0,1,,,,,,,,,,0,,,70,0
38730,note_on,14,0,1,,,,,,,,,,0,,,72,0
38730,note_on,0,0,1,,,,,,,,,,0,,,70,100
38745,note_on,15,0,1,,,,,,,,,,0,,,70,0
38745,note_on,0,0,1,,,,,,,,,,0,,,69,100
38760,note_on,120,0,2,,,,,,,,,,1,,,39,0
38760,note_on,0,0,1,,,,,,,,,,0,,,70,100
38760,note_on,15,0,1,,,,,,,,,,0,,,69,0
38760,note_on,0,0,2,,,,,,,,,,1,,,55,100
38760,note_on,0,0,2,,,,,,,,,,1,,,51,100
38820,note_on,0,0,1,,,,,,,,,,0,,,75,100
38820,note_on,60,0,1,,,,,,,,,,0,,,70,0
38880,note_on,0,0,2,,,,,,,,,,1,,,39,100
38880,note_on,0,0,2,,,,,,,,,,1,,,55,0
38880,note_on,0,0,1,,,,,,,,,,0,,,63,100
38880,note_on,60,0,1,,,,,,,,,,0,,,75,0
38880,note_on,0,0,1,,,,,,,,,,0,,,67,100
38880,note_on,120,0,2,,,,,,,,,,1,,,51,0
39000,note_on,0,0,2,,,,,,,,,,1,,,55,100
39000,note_on,0,0,2,,,,,,,,,,1,,,51,100
39000,note_on,120,0,2,,,,,,,,,,1,,,39,0
39120,note_on,240,0,1,,,,,,,,,,0,,,63,0
39120,note_on,0,0,1,,,,,,,,,,0,,,67,0
39120,note_on,0,0,1,,,,,,,,,,0,,,75,100
39120,note_on,120,0,2,,,,,,,,,,1,,,51,0
39120,note_on,0,0,2,,,,,,,,,,1,,,55,0
39120,note_on,0,0,2,,,,,,,,,,1,,,39,100
39194,note_on,74,0,1,,,,,,,,,,0,,,75,0
39195,note_on,1,0,1,,,,,,,,,,0,,,77,100
39210,note_on,0,0,1,,,,,,,,,,0,,,75,100
39210,note_on,15,0,1,,,,,,,,,,0,,,77,0
39225,note_on,0,0,1,,,,,,,,,,0,,,74,100
39225,note_on,15,0,1,,,,,,,,,,0,,,75,0
39240,note_on,15,0,1,,,,,,,,,,0,,,74,0
39240,note_on,0,0,2,,,,,,,,,,1,,,51,100
39240,note_on,0,0,2,,,,,,,,,,1,,,55,100
39240,note_on,120,0,2,,,,,,,,,,1,,,39,0
39240,note_on,0,0,1,,,,,,,,,,0,,,75,100
39300,note_on,0,0,1,,,,,,,,,,0,,,79,100
39300,note_on,60,0,1,,,,,,,,,,0,,,75,0
39360,note_on,120,0,2,,,,,,,,,,1,,,51,0
39360,note_on,0,0,2,,,,,,,,,,1,,,39,100
39360,note_on,0,0,2,,,,,,,,,,1,,,55,0
39360,note_on,0,0,1,,,,,,,,,,0,,,70,100
39360,note_on,0,0,1,,,,,,,,,,0,,,67,100
39360,note_on,60,0,1,,,,,,,,,,0,,,79,0
39480,note_on,0,0,2,,,,,,,,,,1,,,55,100
39480,note_on,120,0,2,,,,,,,,,,1,,,39,0
39480,note_on,0,0,2,,,,,,,,,,1,,,51,100
39600,note_on,240,0,1,,,,,,,,,,0,,,67,0
39600,note_on,0,0,1,,,,,,,,,,0,,,70,0
39600,note_on,0,0,2,,,,,,,,,,1,,,55,100
39600,note_on,0,0,2,,,,,,,,,,1,,,55,0
39600,note_on,120,0,2,,,,,,,,,,1,,,51,0
39600,note_on,0,0,1,,,,,,,,,,0,,,70,100
39660,note_on,0,0,1,,,,,,,,,,0,,,67,100
39660,note_on,60,0,2,,,,,,,,,,1,,,55,0
39660,note_on,0,0,2,,,,,,,,,,1,,,51,100
39660,note_on,60,0,1,,,,,,,,,,0,,,70,0
39720,note_on,0,0,1,,,,,,,,,,0,,,72,100
39720,note_on,0,0,2,,,,,,,,,,1,,,56,100
39720,note_on,60,0,1,,,,,,,,,,0,,,67,0
39720,note_on,60,0,2,,,,,,,,,,1,,,51,0
39780,note_on,60,0,1,,,,,,,,,,0,,,72,0
39780,note_on,0,0,1,,,,,,,,,,0,,,70,100
39780,note_on,60,0,2,,,,,,,,,,1,,,56,0
39780,note_on,0,0,2,,,,,,,,,,1,,,55,100
39840,note_on,60,0,1,,,,,,,,,,0,,,70,0
39840,note_on,0,0,1,,,,,,,,,,0,,,68,100
39840,note_on,0,0,2,,,,,,,,,,1,,,60,100
39840,note_on,60,0,2,,,,,,,,,,1,,,55,0
39900,note_on,60,0,2,,,,,,,,,,1,,,60,0
39900,note_on,0,0,1,,,,,,,,,,0,,,67,100
39900,note_on,60,0,1,,,,,,,,,,0,,,68,0
39900,note_on,0,0,2,,,,,,,,,,1,,,58,100
39960,note_on,0,0,1,,,,,,,,,,0,,,65,100
39960,note_on,60,0,1,,,,,,,,,,0,,,67,0
39960,note_on,0,0,2,,,,,,,,,,1,,,56,100
39960,note_on,60,0,2,,,,,,,,,,1,,,58,0
40020,note_on,0,0,2,,,,,,,,,,1,,,55,100
40020,note_on,60,0,2,,,,,,,,,,1,,,56,0
40020,note_on,60,0,1,,,,,,,,,,0,,,65,0
40020,note_on,0,0,1,,,,,,,,,,0,,,63,100
40080,note_on,0,0,2,,,,,,,,,,1,,,53,100
40080,note_on,60,0,1,,,,,,,,,,0,,,63,0
40080,note_on,0,0,1,,,,,,,,,,0,,,62,100
40080,note_on,60,0,2,,,,,,,,,,1,,,55,0
40140,note_on,0,0,2,,,,,,,,,,1,,,55,100
40140,note_on,60,0,2,,,,,,,,,,1,,,53,0
40140,note_on,0,0,1,,,,,,,,,,0,,,63,100
40140,note_on,60,0,1,,,,,,,,,,0,,,62,0
40200,note_on,0,0,2,,,,,,,,,,1,,,56,100
40200,note_on,0,0,1,,,,,,,,,,0,,,65,100
40200,note_on,60,0,2,,,,,,,,,,1,,,55,0
40200,note_on,60,0,1,,,,,,,,,,0,,,63,0
40260,note_on,60,0,1,,,,,,,,,,0,,,65,0
40260,note_on,60,0,2,,,,,,,,,,1,,,56,0
40260,note_on,0,0,2,,,,,,,,,,1,,,58,100
40260,note_on,0,0,1,,,,,,,,,,0,,,67,100
40320,note_on,0,0,1,,,,,,,,,,0,,,68,100
40320,note_on,60,0,1,,,,,,,,,,0,,,67,0
40320,note_on,60,0,2,,,,,,,,,,1,,,58,0
40320,note_on,0,0,2,,,,,,,,,,1,,,60,100
40380,note_on,60,0,1,,,,,,,,,,0,,,68,0
40380,note_on,60,0,2,,,,,,,,,,1,,,60,0
40380,note_on,0,0,1,,,,,,,,,,0,,,70,100
40380,note_on,0,0,2,,,,,,,,,,1,,,55,100
40440,note_on,0,0,2,,,,,,,,,,1,,,56,100
40440,note_on,60,0,2,,,,,,,,,,1,,,55,0
40440,note_on,0,0,1,,,,,,,,,,0,,,72,100
40440,note_on,60,0,1,,,,,,,,,,0,,,70,0
40500,note_on,60,0,1,,,,,,,,,,0,,,72,0
40500,note_on,0,0,1,,,,,,,,,,0,,,74,100
40500,note_on,0,0,2,,,,,,,,,,1,,,53,100
40500,note_on,60,0,2,,,,,,,,,,1,,,56,0
40555,note_on,55,0,2,,,,,,,,,,1,,,39,100
40560,note_on,60,0,1,,,,,,,,,,0,,,74,0
40560,note_on,0,0,1,,,,,,,,,,0,,,75,100
40560,note_on,5,0,2,,,,,,,,,,1,,,53,0
40635,note_on,75,0,1,,,,,,,,,,0,,,77,100
40636,note_on,1,0,1,,,,,,,,,,0,,,75,0
40650,note_on,14,0,1,,,,,,,,,,0,,,77,0
40650,note_on,0,0,1,,,,,,,,,,0,,,75,100
40665,note_on,15,0,1,,,,,,,,,,0,,,75,0
40665,note_on,0,0,1,,,,,,,,,,0,,,74,100
40675,note_on,0,0,2,,,,,,,,,,1,,,51,100
40675,note_on,0,0,2,,,,,,,,,,1,,,55,100
40675,note_on,115,0,2,,,,,,,,,,1,,,39,0
40680,note_on,0,0,1,,,,,,,,,,0,,,75,100
40680,note_on,15,0,1,,,,,,,,,,0,,,74,0
40740,note_on,60,0,1,,,,,,,,,,0,,,75,0
40740,note_on,0,0,1,,,,,,,,,,0,,,79,100
40795,note_on,0,0,2,,,,,,,,,,1,,,55,0
40795,note_on,120,0,2,,,,,,,,,,1,,,51,0
40795,note_on,0,0,2,,,,,,,,,,1,,,39,100
40795,note_on,55,0,1,,,,,,,,,,0,,,67,100
40800,note_on,5,0,1,,,,,,,,,,0,,,79,0
40800,note_on,0,0,1,,,,,,,,,,0,,,70,100
40915,note_on,0,0,2,,,,,,,,,,1,,,51,100
40915,note_on,120,0,2,,,,,,,,,,1,,,39,0
40915,note_on,0,0,2,,,,,,,,,,1,,,55,100
41035,note_on,120,0,2,,,,,,,,,,1,,,51,0
41035,note_on,235,0,1,,,,,,,,,,0,,,67,0
41035,note_on,0,0,1,,,,,,,,,,0,,,70,100
41035,note_on,0,0,2,,,,,,,,,,1,,,55,0
41035,note_on,0,0,2,,,,,,,,,,1,,,39,100
41040,note_on,5,0,1,,,,,,,,,,0,,,70,0
41109,note_on,69,0,1,,,,,,,,,,0,,,70,0
41110,note_on,1,0,1,,,,,,,,,,0,,,72,100
41125,note_on,0,0,1,,,,,,,,,,0,,,70,100
41125,note_on,15,0,1,,,,,,,,,,0,,,72,0
41140,note_on,15,0,1,,,,,,,,,,0,,,70,0
41145,note_on,5,0,1,,,,,,,,,,0,,,69,100
41155,note_on,0,0,2,,,,,,,,,,1,,,51,100
41155,note_on,0,0,2,,,,,,,,,,1,,,55,100
41155,note_on,120,0,2,,,,,,,,,,1,,,39,0
41155,note_on,10,0,1,,,,,,,,,,0,,,70,100
41160,note_on,5,0,1,,,,,,,,,,0,,,69,0
41215,note_on,55,0,1,,,,,,,,,,0,,,70,0
41215,note_on,0,0,1,,,,,,,,,,0,,,75,100
41275,note_on,0,0,2,,,,,,,,,,1,,,55,0
41275,note_on,120,0,2,,,,,,,,,,1,,,51,0
41275,note_on,60,0,1,,,,,,,,,,0,,,75,0
41275,note_on,0,0,1,,,,,,,,,,0,,,67,100
41275,note_on,0,0,2,,,,,,,,,,1,,,39,100
41280,note_on,5,0,1,,,,,,,,,,0,,,63,100
41395,note_on,0,0,2,,,,,,,,,,1,,,51,100
41395,note_on,0,0,2,,,,,,,,,,1,,,55,100
41395,note_on,120,0,2,,,,,,,,,,1,,,39,0
41515,note_on,235,0,1,,,,,,,,,,0,,,67,0
41515,note_on,0,0,2,,,,,,,,,,1,,,55,100
41515,note_on,0,0,2,,,,,,,,,,1,,,55,0
41515,note_on,120,0,2,,,,,,,,,,1,,,51,0
41515,note_on,0,0,1,,,,,,,,,,0,,,70,100
41520,note_on,5,0,1,,,,,,,,,,0,,,63,0
41575,note_on,0,0,2,,,,,,,,,,1,,,51,100
41575,note_on,0,0,1,,,,,,,,,,0,,,67,100
41575,note_on,55,0,1,,,,,,,,,,0,,,70,0
41575,note_on,60,0,2,,,,,,,,,,1,,,55,0
41635,note_on,0,0,1,,,,,,,,,,0,,,72,100
41635,note_on,60,0,1,,,,,,,,,,0,,,67,0
41635,note_on,60,0,2,,,,,,,,,,1,,,51,0
41635,note_on,0,0,2,,,,,,,,,,1,,,56,100
41695,note_on,0,0,2,,,,,,,,,,1,,,55,100
41695,note_on,0,0,1,,,,,,,,,,0,,,70,100
41695,note_on,60,0,1,,,,,,,,,,0,,,72,0
41695,note_on,60,0,2,,,,,,,,,,1,,,56,0
41755,note_on,60,0,1,,,,,,,,,,0,,,70,0
41755,note_on,0,0,2,,,,,,,,,,1,,,53,100
41755,note_on,0,0,1,,,,,,,,,,0,,,68,100
41755,note_on,60,0,2,,,,,,,,,,1,,,55,0
41815,note_on,60,0,2,,,,,,,,,,1,,,53,0
41815,note_on,0,0,2,,,,,,,,,,1,,,51,100
41815,note_on,60,0,1,,,,,,,,,,0,,,68,0
41815,note_on,0,0,1,,,,,,,,,,0,,,67,100
41875,note_on,0,0,2,,,,,,,,,,1,,,50,100
41875,note_on,60,0,2,,,,,,,,,,1,,,51,0
41875,note_on,60,0,1,,,,,,,,,,0,,,67,0
41875,note_on,0,0,1,,,,,,,,,,0,,,65,100
41935,note_on,0,0,2,,,,,,,,,,1,,,48,100
41935,note_on,60,0,2,,,,,,,,,,1,,,50,0
41935,note_on,60,0,1,,,,,,,,,,0,,,65,0
41935,note_on,0,0,1,,,,,,,,,,0,,,63,100
41995,note_on,0,0,2,,,,,,,,,,1,,,46,100
41995,note_on,60,0,2,,,,,,,,,,1,,,48,0
41995,note_on,60,0,1,,,,,,,,,,0,,,63,0
41995,note_on,0,0,1,,,,,,,,,,0,,,62,100
42055,note_on,60,0,2,,,,,,,,,,1,,,46,0
42055,note_on,0,0,1,,,,,,,,,,0,,,63,100
42055,note_on,60,0,1,,,,,,,,,,0,,,62,0
42055,note_on,0,0,2,,,,,,,,,,1,,,48,100
42115,note_on,0,0,1,,,,,,,,,,0,,,65,100
42115,note_on,60,0,1,,,,,,,,,,0,,,63,0
42115,note_on,60,0,2,,,,,,,,,,1,,,48,0
42115,note_on,0,0,2,,,,,,,,,,1,,,50,100
42175,note_on,60,0,1,,,,,,,,,,0,,,65,0
42175,note_on,60,0,2,,,,,,,,,,1,,,50,0
42180,note_on,5,0,2,,,,,,,,,,1,,,48,100
42180,note_on,5,0,1,,,,,,,,,,0,,,63,100
42240,note_on,60,0,2,,,,,,,,,,1,,,48,0
42240,note_on,0,0,2,,,,,,,,,,1,,,46,100
42240,note_on,60,0,1,,,,,,,,,,0,,,63,0
42240,note_on,0,0,1,,,,,,,,,,0,,,62,100
42300,note_on,60,0,1,,,,,,,,,,0,,,62,0
42300,note_on,60,0,2,,,,,,,,,,1,,,46,0
42300,note_on,0,0,2,,,,,,,,,,1,,,44,100
42300,note_on,0,0,1,,,,,,,,,,0,,,60,100
42360,note_on,60,0,2,,,,,,,,,,1,,,44,0
42360,note_on,0,0,2,,,,,,,,,,1,,,43,100
42360,note_on,0,0,1,,,,,,,,,,0,,,58,100
42360,note_on,60,0,1,,,,,,,,,,0,,,60,0
42380,set_tempo,3740,1,0,,,,,,,379747,,,,,,,
42420,note_on,60,0,1,,,,,,,,,,0,,,58,0
42420,note_on,0,0,1,,,,,,,,,,0,,,56,100
42420,note_on,60,0,2,,,,,,,,,,1,,,43,0
42420,note_on,0,0,2,,,,,,,,,,1,,,41,100
42480,note_on,60,0,1,,,,,,,,,,0,,,56,0
42480,note_on,0,0,1,,,,,,,,,,0,,,55,100
42480,note_on,60,0,2,,,,,,,,,,1,,,41,0
42480,note_on,0,0,2,,,,,,,,,,1,,,39,100
42600,note_on,0,0,2,,,,,,,,,,1,,,31,100
42600,note_on,120,0,2,,,,,,,,,,1,,,39,0
42600,note_on,0,0,1,,,,,,,,,,0,,,58,100
42600,note_on,0,0,1,,,,,,,,,,0,,,70,100
42600,note_on,120,0,1,,,,,,,,,,0,,,55,0
42720,note_on,0,0,2,,,,,,,,,,1,,,32,92
42720,note_on,120,0,2,,,,,,,,,,1,,,31,0
42720,note_on,0,0,1,,,,,,,,,,0,,,60,76
42720,note_on,0,0,1,,,,,,,,,,0,,,70,0
42720,note_on,120,0,1,,,,,,,,,,0,,,58,0
42779,note_on,59,0,1,,,,,,,,,,0,,,60,0
42780,note_on,1,0,1,,,,,,,,,,0,,,72,76
42839,note_on,59,0,1,,,,,,,,,,0,,,72,0
42840,note_on,0,0,2,,,,,,,,,,1,,,44,92
42840,note_on,120,0,2,,,,,,,,,,1,,,32,0
42840,note_on,1,0,1,,,,,,,,,,0,,,63,100
42840,note_on,0,0,1,,,,,,,,,,0,,,72,100
42960,note_on,120,0,1,,,,,,,,,,0,,,72,0
42960,note_on,0,0,1,,,,,,,,,,0,,,63,0
42960,note_on,0,0,1,,,,,,,,,,0,,,62,77
42960,note_on,0,0,2,,,,,,,,,,1,,,46,92
42960,note_on,120,0,2,,,,,,,,,,1,,,44,0
43079,note_on,119,0,1,,,,,,,,,,0,,,62,0
43080,note_on,1,0,1,,,,,,,,,,0,,,74,78
43080,note_on,0,0,2,,,,,,,,,,1,,,34,92
43080,note_on,0,0,1,,,,,,,,,,0,,,65,78
43080,note_on,120,0,2,,,,,,,,,,1,,,46,0
43199,note_on,0,0,1,,,,,,,,,,0,,,74,0
43199,note_on,119,0,1,,,,,,,,,,0,,,65,0
43200,note_on,120,0,2,,,,,,,,,,1,,,34,0
43200,note_on,0,0,2,,,,,,,,,,1,,,36,92
43200,note_on,1,0,1,,,,,,,,,,0,,,63,78
43259,note_on,59,0,1,,,,,,,,,,0,,,63,0
43260,note_on,1,0,1,,,,,,,,,,0,,,75,79
43319,note_on,59,0,1,,,,,,,,,,0,,,75,0
43320,note_on,0,0,1,,,,,,,,,,0,,,67,100
43320,note_on,1,0,1,,,,,,,,,,0,,,75,100
43320,note_on,120,0,2,,,,,,,,,,1,,,36,0
43320,note_on,0,0,2,,,,,,,,,,1,,,48,92
43440,note_on,0,0,1,,,,,,,,,,0,,,75,0
43440,note_on,120,0,1,,,,,,,,,,0,,,67,0
43440,note_on,120,0,2,,,,,,,,,,1,,,48,0
43440,note_on,0,0,2,,,,,,,,,,1,,,50,92
43440,note_on,0,0,1,,,,,,,,,,0,,,65,80
43559,note_on,119,0,1,,,,,,,,,,0,,,65,0
43560,note_on,0,0,2,,,,,,,,,,1,,,38,90
43560,note_on,0,0,1,,,,,,,,,,0,,,77,80
43560,note_on,1,0,1,,,,,,,,,,0,,,68,80
43560,note_on,120,0,2,,,,,,,,,,1,,,50,0
43679,note_on,0,0,1,,,,,,,,,,0,,,68,0
43679,note_on,119,0,1,,,,,,,,,,0,,,77,0
43680,note_on,1,0,1,,,,,,,,,,0,,,67,79
43680,note_on,120,0,2,,,,,,,,,,1,,,38,0
43680,note_on,0,0,2,,,,,,,,,,1,,,39,88
43739,note_on,59,0,1,,,,,,,,,,0,,,67,0
43740,note_on,1,0,1,,,,,,,,,,0,,,79,79
43799,note_on,59,0,1,,,,,,,,,,0,,,79,0
43800,note_on,1,0,1,,,,,,,,,,0,,,70,100
43800,note_on,120,0,2,,,,,,,,,,1,,,39,0
43800,note_on,0,0,1,,,,,,,,,,0,,,79,100
43800,note_on,0,0,2,,,,,,,,,,1,,,51,88
43920,note_on,120,0,2,,,,,,,,,,1,,,51,0
43920,note_on,0,0,1,,,,,,,,,,0,,,68,80
43920,note_on,0,0,1,,,,,,,,,,0,,,70,0
43920,note_on,120,0,1,,,,,,,,,,0,,,79,0
43920,note_on,0,0,2,,,,,,,,,,1,,,46,88
43979,note_on,59,0,1,,,,,,,,,,0,,,68,0
43980,note_on,1,0,1,,,,,,,,,,0,,,80,80
44039,note_on,59,0,1,,,,,,,,,,0,,,80,0
44040,note_on,0,0,2,,,,,,,,,,1,,,34,87
44040,note_on,1,0,1,,,,,,,,,,0,,,77,80
44040,note_on,120,0,2,,,,,,,,,,1,,,46,0
44099,note_on,59,0,1,,,,,,,,,,0,,,77,0
44100,note_on,1,0,1,,,,,,,,,,0,,,74,80
44159,note_on,59,0,1,,,,,,,,,,0,,,74,0
44160,note_on,120,0,2,,,,,,,,,,1,,,34,0
44160,note_on,0,0,2,,,,,,,,,,1,,,39,87
44160,note_on,1,0,1,,,,,,,,,,0,,,75,80
44219,note_on,59,0,1,,,,,,,,,,0,,,75,0
44220,note_on,1,0,1,,,,,,,,,,0,,,79,79
44279,note_on,59,0,1,,,,,,,,,,0,,,79,0
44280,note_on,1,0,1,,,,,,,,,,0,,,75,80
44280,note_on,0,0,2,,,,,,,,,,1,,,51,80
44280,note_on,120,0,2,,,,,,,,,,1,,,39,0
44339,note_on,59,0,1,,,,,,,,,,0,,,75,0
44340,note_on,1,0,1,,,,,,,,,,0,,,70,80
44399,note_on,59,0,1,,,,,,,,,,0,,,70,0
44400,note_on,1,0,1,,,,,,,,,,0,,,67,80
44400,note_on,0,0,2,,,,,,,,,,1,,,51,80
44400,note_on,0,0,2,,,,,,,,,,1,,,39,80
44400,note_on,120,0,2,,,,,,,,,,1,,,51,0
44440,set_tempo,2060,1,0,,,,,,,382166,,,,,,,
44520,note_on,120,0,2,,,,,,,,,,1,,,51,0
44520,note_on,0,0,2,,,,,,,,,,1,,,43,80
44520,note_on,0,0,2,,,,,,,,,,1,,,55,80
44520,note_on,120,0,1,,,,,,,,,,0,,,67,0
44520,note_on,0,0,1,,,,,,,,,,0,,,70,80
44520,note_on,0,0,1,,,,,,,,,,0,,,58,80
44520,note_on,0,0,2,,,,,,,,,,1,,,39,0
44640,note_on,120,0,1,,,,,,,,,,0,,,58,0
44640,note_on,0,0,1,,,,,,,,,,0,,,70,0
44640,note_on,0,0,1,,,,,,,,,,0,,,60,85
44640,note_on,120,0,2,,,,,,,,,,1,,,43,0
44640,note_on,0,0,2,,,,,,,,,,1,,,55,0
44640,note_on,0,0,2,,,,,,,,,,1,,,44,80
44699,note_on,59,0,1,,,,,,,,,,0,,,60,0
44700,note_on,1,0,1,,,,,,,,,,0,,,72,85
44759,note_on,59,0,1,,,,,,,,,,0,,,72,0
44760,note_on,120,0,2,,,,,,,,,,1,,,44,0
44760,note_on,0,0,2,,,,,,,,,,1,,,51,80
44760,note_on,0,0,1,,,,,,,,,,0,,,63,80
44760,note_on,0,0,2,,,,,,,,,,1,,,56,80
44760,note_on,1,0,1,,,,,,,,,,0,,,72,80
44880,note_on,0,0,1,,,,,,,,,,0,,,62,85
44880,note_on,0,0,2,,,,,,,,,,1,,,46,80
44880,note_on,0,0,2,,,,,,,,,,1,,,51,0
44880,note_on,120,0,2,,,,,,,,,,1,,,56,0
44880,note_on,0,0,1,,,,,,,,,,0,,,72,0
44880,note_on,120,0,1,,,,,,,,,,0,,,63,0
44999,note_on,119,0,1,,,,,,,,,,0,,,62,0
45000,note_on,0,0,1,,,,,,,,,,0,,,65,85
45000,note_on,1,0,1,,,,,,,,,,0,,,74,85
45000,note_on,0,0,2,,,,,,,,,,1,,,58,80
45000,note_on,0,0,2,,,,,,,,,,1,,,53,80
45000,note_on,120,0,2,,,,,,,,,,1,,,46,0
45119,note_on,0,0,1,,,,,,,,,,0,,,74,0
45119,note_on,119,0,1,,,,,,,,,,0,,,65,0
45120,note_on,1,0,1,,,,,,,,,,0,,,63,85
45120,note_on,0,0,2,,,,,,,,,,1,,,48,80
45120,note_on,120,0,2,,,,,,,,,,1,,,53,0
45120,note_on,0,0,2,,,,,,,,,,1,,,58,0
45179,note_on,59,0,1,,,,,,,,,,0,,,63,0
45180,note_on,1,0,1,,,,,,,,,,0,,,75,85
45239,note_on,59,0,1,,,,,,,,,,0,,,75,0
45240,note_on,120,0,2,,,,,,,,,,1,,,48,0
45240,note_on,0,0,2,,,,,,,,,,1,,,60,80
45240,note_on,1,0,1,,,,,,,,,,0,,,67,80
45240,note_on,0,0,1,,,,,,,,,,0,,,75,80
