tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,channel,pitch,control,value,program,note,velocity
339600,note_off,240,0,3,,,,,,,2,,,,,62,0
339600,note_off,0,0,3,,,,,,,2,,,,,65,0
339772,note_off,1852,0,4,,,,,,,3,,,,,57,0
339840,note_off,240,0,1,,,,,,,0,,,,,86,0
339840,note_on,0,0,1,,,,,,,0,,,,,80,63
339840,note_on,68,0,4,,,,,,,3,,,,,57,75
339840,note_off,240,0,3,,,,,,,2,,,,,69,0
340080,note_off,240,0,1,,,,,,,0,,,,,80,0
340080,note_on,240,0,3,,,,,,,2,,,,,69,53
340080,note_on,0,0,1,,,,,,,0,,,,,81,63
340320,note_off,240,0,3,,,,,,,2,,,,,69,0
340320,note_on,0,0,3,,,,,,,2,,,,,65,53
340320,note_on,0,0,3,,,,,,,2,,,,,62,53
340320,note_on,0,0,1,,,,,,,0,,,,,81,64
340320,note_off,240,0,1,,,,,,,0,,,,,81,0
340560,note_on,0,0,1,,,,,,,0,,,,,77,62
340560,note_on,0,0,3,,,,,,,2,,,,,69,53
340560,note_off,0,0,3,,,,,,,2,,,,,65,0
340560,note_off,240,0,3,,,,,,,2,,,,,62,0
340560,note_off,240,0,1,,,,,,,0,,,,,81,0
340800,note_off,240,0,1,,,,,,,0,,,,,77,0
340800,note_off,240,0,3,,,,,,,2,,,,,69,0
340800,note_on,0,0,3,,,,,,,2,,,,,70,53
341040,note_off,240,0,3,,,,,,,2,,,,,70,0
341040,note_on,0,0,3,,,,,,,2,,,,,69,54
341280,note_on,480,0,1,,,,,,,0,,,,,89,64
341280,note_off,240,0,3,,,,,,,2,,,,,69,0
341280,note_on,0,0,3,,,,,,,2,,,,,65,54
341280,note_on,0,0,3,,,,,,,2,,,,,62,54
341520,note_off,0,0,3,,,,,,,2,,,,,65,0
341520,note_off,240,0,1,,,,,,,0,,,,,89,0
341520,note_on,0,0,3,,,,,,,2,,,,,69,54
341520,note_on,0,0,1,,,,,,,0,,,,,86,65
341520,note_off,240,0,3,,,,,,,2,,,,,62,0
341692,note_off,1852,0,4,,,,,,,3,,,,,57,0
341760,note_on,0,0,1,,,,,,,0,,,,,80,65
341760,note_on,68,0,4,,,,,,,3,,,,,57,76
341760,note_off,240,0,3,,,,,,,2,,,,,69,0
341760,note_off,240,0,1,,,,,,,0,,,,,86,0
342000,note_off,240,0,1,,,,,,,0,,,,,80,0
342000,note_on,0,0,1,,,,,,,0,,,,,81,65
342000,note_on,240,0,3,,,,,,,2,,,,,69,55
342240,note_off,240,0,3,,,,,,,2,,,,,69,0
342240,note_off,240,0,1,,,,,,,0,,,,,81,0
342240,note_on,0,0,1,,,,,,,0,,,,,81,65
342240,note_on,0,0,3,,,,,,,2,,,,,62,55
342240,note_on,0,0,3,,,,,,,2,,,,,65,55
342480,note_off,0,0,3,,,,,,,2,,,,,62,0
342480,note_on,0,0,3,,,,,,,2,,,,,69,55
342480,note_off,240,0,1,,,,,,,0,,,,,81,0
342480,note_on,0,0,1,,,,,,,0,,,,,77,66
342480,note_off,240,0,3,,,,,,,2,,,,,65,0
342651,note_off,891,0,4,,,,,,,3,,,,,57,0
342720,note_off,240,0,3,,,,,,,2,,,,,69,0
342720,note_off,240,0,1,,,,,,,0,,,,,77,0
342720,note_on,0,0,1,,,,,,,0,,,,,77,66
342720,note_on,69,0,4,,,,,,,3,,,,,57,77
342960,note_on,240,0,3,,,,,,,2,,,,,69,55
342960,note_off,240,0,1,,,,,,,0,,,,,77,0
342960,note_on,0,0,1,,,,,,,0,,,,,76,66
343200,note_on,0,0,3,,,,,,,2,,,,,65,56
343200,note_off,240,0,3,,,,,,,2,,,,,69,0
343200,note_on,0,0,3,,,,,,,2,,,,,62,56
343200,note_off,240,0,1,,,,,,,0,,,,,76,0
343200,note_on,0,0,1,,,,,,,0,,,,,76,66
343440,note_off,240,0,1,,,,,,,0,,,,,76,0
343440,note_off,240,0,3,,,,,,,2,,,,,65,0
343440,note_off,0,0,3,,,,,,,2,,,,,62,0
343440,note_on,0,0,3,,,,,,,2,,,,,69,56
343440,note_on,0,0,1,,,,,,,0,,,,,74,66
343611,note_off,891,0,4,,,,,,,3,,,,,57,0
343680,note_off,240,0,3,,,,,,,2,,,,,69,0
343680,note_on,0,0,1,,,,,,,0,,,,,74,67
343680,note_off,240,0,1,,,,,,,0,,,,,74,0
343680,note_on,69,0,4,,,,,,,3,,,,,57,78
343920,note_on,240,0,3,,,,,,,2,,,,,69,56
343920,note_on,0,0,1,,,,,,,0,,,,,73,67
343920,note_off,240,0,1,,,,,,,0,,,,,74,0
344160,note_on,0,0,3,,,,,,,2,,,,,64,57
344160,note_off,240,0,3,,,,,,,2,,,,,69,0
344160,note_on,0,0,1,,,,,,,0,,,,,76,65
344160,note_off,240,0,1,,,,,,,0,,,,,73,0
344160,note_on,0,0,3,,,,,,,2,,,,,67,57
344400,note_on,0,0,3,,,,,,,2,,,,,69,57
344400,note_off,240,0,1,,,,,,,0,,,,,76,0
344400,note_off,240,0,3,,,,,,,2,,,,,67,0
344400,note_off,0,0,3,,,,,,,2,,,,,64,0
344640,note_on,0,0,3,,,,,,,2,,,,,70,57
344640,note_off,240,0,3,,,,,,,2,,,,,69,0
344880,note_on,0,0,3,,,,,,,2,,,,,69,57
344880,note_off,240,0,3,,,,,,,2,,,,,70,0
345120,note_on,720,0,1,,,,,,,0,,,,,82,68
345120,note_on,0,0,3,,,,,,,2,,,,,64,58
345120,note_off,240,0,3,,,,,,,2,,,,,69,0
345120,note_on,0,0,3,,,,,,,2,,,,,67,58
345360,note_on,0,0,3,,,,,,,2,,,,,69,58
345360,note_on,0,0,1,,,,,,,0,,,,,79,68
345360,note_off,240,0,1,,,,,,,0,,,,,82,0
345360,note_off,0,0,3,,,,,,,2,,,,,67,0
345360,note_off,240,0,3,,,,,,,2,,,,,64,0
345470,note_off,1790,0,4,,,,,,,3,,,,,57,0
345600,note_on,130,0,4,,,,,,,3,,,,,57,80
345600,note_off,240,0,1,,,,,,,0,,,,,79,0
345600,note_on,0,0,1,,,,,,,0,,,,,75,68
345600,note_off,240,0,3,,,,,,,2,,,,,69,0
345840,note_on,0,0,1,,,,,,,0,,,,,76,69
345840,note_off,240,0,1,,,,,,,0,,,,,75,0
345840,note_on,240,0,3,,,,,,,2,,,,,69,58
346080,note_on,0,0,3,,,,,,,2,,,,,64,58
346080,note_on,0,0,3,,,,,,,2,,,,,67,58
346080,note_off,240,0,3,,,,,,,2,,,,,69,0
346080,note_on,0,0,1,,,,,,,0,,,,,73,67
346080,note_off,240,0,1,,,,,,,0,,,,,76,0
346320,note_off,0,0,3,,,,,,,2,,,,,67,0
346320,note_off,240,0,3,,,,,,,2,,,,,64,0
346320,note_off,240,0,1,,,,,,,0,,,,,73,0
346320,note_on,0,0,3,,,,,,,2,,,,,69,59
346560,note_on,0,0,3,,,,,,,2,,,,,70,59
346560,note_off,240,0,3,,,,,,,2,,,,,69,0
346800,note_on,0,0,3,,,,,,,2,,,,,69,59
346800,note_off,240,0,3,,,,,,,2,,,,,70,0
347040,note_on,0,0,3,,,,,,,2,,,,,67,59
347040,note_on,0,0,3,,,,,,,2,,,,,64,59
347040,note_off,240,0,3,,,,,,,2,,,,,69,0
347040,note_on,720,0,1,,,,,,,0,,,,,82,70
347280,note_off,240,0,3,,,,,,,2,,,,,67,0
347280,note_on,0,0,3,,,,,,,2,,,,,69,60
347280,note_off,0,0,3,,,,,,,2,,,,,64,0
347280,note_on,0,0,1,,,,,,,0,,,,,79,70
347280,note_off,240,0,1,,,,,,,0,,,,,82,0
347390,note_off,1790,0,4,,,,,,,3,,,,,57,0
347520,note_on,130,0,4,,,,,,,3,,,,,57,82
347520,note_on,0,0,1,,,,,,,0,,,,,75,70
347520,note_off,240,0,1,,,,,,,0,,,,,79,0
347520,note_off,240,0,3,,,,,,,2,,,,,69,0
347760,note_on,240,0,3,,,,,,,2,,,,,69,60
347760,note_off,240,0,1,,,,,,,0,,,,,75,0
347760,note_on,0,0,1,,,,,,,0,,,,,76,70
348000,note_off,240,0,1,,,,,,,0,,,,,76,0
348000,note_on,0,0,1,,,,,,,0,,,,,73,67
348000,note_off,240,0,3,,,,,,,2,,,,,69,0
348000,note_on,0,0,3,,,,,,,2,,,,,64,60
348000,note_on,0,0,3,,,,,,,2,,,,,67,60
348240,note_off,240,0,3,,,,,,,2,,,,,67,0
348240,note_on,0,0,3,,,,,,,2,,,,,69,61
348240,note_off,0,0,3,,,,,,,2,,,,,64,0
348240,note_off,240,0,1,,,,,,,0,,,,,73,0
348480,note_on,0,0,3,,,,,,,2,,,,,70,61
348480,note_off,240,0,3,,,,,,,2,,,,,69,0
348720,note_on,0,0,3,,,,,,,2,,,,,69,61
348720,note_off,240,0,3,,,,,,,2,,,,,70,0
348960,note_on,720,0,1,,,,,,,0,,,,,82,71
348960,note_on,0,0,3,,,,,,,2,,,,,67,61
348960,note_off,240,0,3,,,,,,,2,,,,,69,0
348960,note_on,0,0,3,,,,,,,2,,,,,64,61
349200,note_off,240,0,1,,,,,,,0,,,,,82,0
349200,note_on,0,0,1,,,,,,,0,,,,,79,72
349200,note_on,0,0,3,,,,,,,2,,,,,69,61
349200,note_off,240,0,3,,,,,,,2,,,,,67,0
349200,note_off,0,0,3,,,,,,,2,,,,,64,0
349310,note_off,1790,0,4,,,,,,,3,,,,,57,0
349440,note_on,0,0,3,,,,,,,2,,,,,64,62
349440,note_on,0,0,1,,,,,,,0,,,,,76,72
349440,note_off,240,0,1,,,,,,,0,,,,,79,0
349440,note_on,130,0,4,,,,,,,3,,,,,57,83
349440,note_on,0,0,3,,,,,,,2,,,,,67,62
349440,note_off,240,0,3,,,,,,,2,,,,,69,0
349680,note_on,0,0,1,,,,,,,0,,,,,79,72
349680,note_off,240,0,1,,,,,,,0,,,,,76,0
349920,note_off,240,0,1,,,,,,,0,,,,,79,0
349920,note_on,0,0,1,,,,,,,0,,,,,73,72
349968,note_off,528,0,3,,,,,,,2,,,,,64,0
349968,note_off,0,0,3,,,,,,,2,,,,,67,0
350112,note_off,672,0,4,,,,,,,3,,,,,57,0
350160,note_on,0,0,1,,,,,,,0,,,,,76,73
350160,note_off,240,0,1,,,,,,,0,,,,,73,0
350400,note_on,0,0,1,,,,,,,0,,,,,70,73
350400,note_off,240,0,1,,,,,,,0,,,,,76,0
350640,note_on,0,0,1,,,,,,,0,,,,,73,73
350640,note_off,240,0,1,,,,,,,0,,,,,70,0
350880,note_on,0,0,1,,,,,,,0,,,,,67,73
350880,note_off,240,0,1,,,,,,,0,,,,,73,0
351120,note_off,240,0,1,,,,,,,0,,,,,67,0
351120,note_on,0,0,1,,,,,,,0,,,,,70,73
351360,note_off,240,0,1,,,,,,,0,,,,,70,0
351360,note_on,0,0,1,,,,,,,0,,,,,64,74
351600,note_off,240,0,1,,,,,,,0,,,,,64,0
351600,note_on,0,0,1,,,,,,,0,,,,,67,74
351840,note_off,240,0,1,,,,,,,0,,,,,67,0
351840,note_on,0,0,1,,,,,,,0,,,,,61,74
352080,note_on,0,0,1,,,,,,,0,,,,,64,74
352080,note_off,240,0,1,,,,,,,0,,,,,61,0
352320,note_off,240,0,1,,,,,,,0,,,,,64,0
352320,note_on,0,0,1,,,,,,,0,,,,,58,75
352560,note_off,240,0,1,,,,,,,0,,,,,58,0
352560,note_on,0,0,1,,,,,,,0,,,,,61,75
352800,note_off,240,0,1,,,,,,,0,,,,,61,0
352800,note_on,0,0,1,,,,,,,0,,,,,55,75
353040,note_off,240,0,1,,,,,,,0,,,,,55,0
353040,note_on,0,0,1,,,,,,,0,,,,,58,75
353280,note_on,0,0,1,,,,,,,0,,,,,52,76
353280,note_off,240,0,1,,,,,,,0,,,,,58,0
353520,note_on,0,0,1,,,,,,,0,,,,,55,77
353520,note_off,240,0,1,,,,,,,0,,,,,52,0
353760,note_on,3648,0,4,,,,,,,3,,,,,37,66
353760,note_on,0,0,1,,,,,,,0,,,,,49,77
353760,note_off,240,0,1,,,,,,,0,,,,,55,0
354000,note_off,240,0,4,,,,,,,3,,,,,37,0
354000,note_on,0,0,4,,,,,,,3,,,,,40,66
354000,note_on,0,0,1,,,,,,,0,,,,,52,78
354000,note_off,240,0,1,,,,,,,0,,,,,49,0
354240,note_on,0,0,1,,,,,,,0,,,,,43,79
354240,note_on,0,0,4,,,,,,,3,,,,,31,67
354240,note_off,240,0,4,,,,,,,3,,,,,40,0
354240,note_off,240,0,1,,,,,,,0,,,,,52,0
354480,note_on,0,0,1,,,,,,,0,,,,,52,80
354480,note_on,0,0,4,,,,,,,3,,,,,40,68
354480,note_off,240,0,4,,,,,,,3,,,,,31,0
354480,note_off,240,0,1,,,,,,,0,,,,,43,0
354720,note_off,240,0,4,,,,,,,3,,,,,40,0
354720,note_on,0,0,4,,,,,,,3,,,,,37,68
354720,note_on,0,0,1,,,,,,,0,,,,,49,81
354720,note_off,240,0,1,,,,,,,0,,,,,52,0
354960,note_on,0,0,1,,,,,,,0,,,,,43,81
354960,note_off,240,0,1,,,,,,,0,,,,,49,0
354960,note_off,240,0,4,,,,,,,3,,,,,37,0
354960,note_on,0,0,4,,,,,,,3,,,,,31,69
355140,set_tempo,26820,1,0,,,,,,242914,,,,,,,
355200,note_on,0,0,4,,,,,,,3,,,,,29,70
355200,set_tempo,60,1,0,,,,,,253164,,,,,,,
355200,note_off,240,0,1,,,,,,,0,,,,,43,0
355200,note_on,0,0,1,,,,,,,0,,,,,41,82
355200,note_off,240,0,4,,,,,,,3,,,,,31,0
355390,note_off,190,0,4,,,,,,,3,,,,,29,0
355390,note_off,190,0,1,,,,,,,0,,,,,41,0
355680,note_on,0,0,3,,,,,,,2,,,,,45,71
355680,note_on,290,0,4,,,,,,,3,,,,,50,71
355680,note_on,290,0,1,,,,,,,0,,,,,62,85
355680,note_on,0,0,2,,,,,,,1,,,,,53,81
355680,note_on,31006,0,2,,,,,,,1,,,,,57,81
355680,set_tempo,480,1,0,,,,,,288461,,,,,,,
355680,note_on,5712,0,3,,,,,,,2,,,,,41,71
355870,note_off,190,0,1,,,,,,,0,,,,,62,0
355870,note_off,0,0,2,,,,,,,1,,,,,57,0
355870,note_off,190,0,2,,,,,,,1,,,,,53,0
355870,note_off,190,0,3,,,,,,,2,,,,,45,0
355870,note_off,0,0,3,,,,,,,2,,,,,41,0
355870,note_off,190,0,4,,,,,,,3,,,,,50,0
356160,note_on,0,0,2,,,,,,,1,,,,,55,89
356160,note_on,290,0,2,,,,,,,1,,,,,58,89
356160,set_tempo,480,1,0,,,,,,240963,,,,,,,
356160,note_on,290,0,1,,,,,,,0,,,,,63,89
356160,note_on,0,0,3,,,,,,,2,,,,,46,81
356160,note_on,290,0,3,,,,,,,2,,,,,43,81
356160,note_on,290,0,4,,,,,,,3,,,,,51,81
357120,set_tempo,960,1,0,,,,,,258620,,,,,,,
358080,note_off,1920,0,1,,,,,,,0,,,,,63,0
358080,note_on,0,0,1,,,,,,,0,,,,,62,76
358080,note_on,0,0,4,,,,,,,3,,,,,50,70
358080,note_off,1920,0,4,,,,,,,3,,,,,51,0
358320,set_tempo,1200,1,0,,,,,,263157,,,,,,,
358560,note_off,480,0,1,,,,,,,0,,,,,62,0
358560,note_on,0,0,1,,,,,,,0,,,,,61,74
358560,note_off,480,0,4,,,,,,,3,,,,,50,0
358560,note_on,0,0,4,,,,,,,3,,,,,49,69
358800,set_tempo,480,1,0,,,,,,266666,,,,,,,
359040,note_on,0,0,2,,,,,,,1,,,,,57,72
359040,note_off,0,0,2,,,,,,,1,,,,,58,0
359040,note_off,2880,0,3,,,,,,,2,,,,,43,0
359040,note_on,0,0,3,,,,,,,2,,,,,41,68
359040,note_on,0,0,3,,,,,,,2,,,,,45,68
359040,note_on,0,0,4,,,,,,,3,,,,,50,68
359040,note_off,480,0,4,,,,,,,3,,,,,49,0
359040,note_on,0,0,2,,,,,,,1,,,,,53,72
359040,note_off,2880,0,2,,,,,,,1,,,,,55,0
359040,set_tempo,240,1,0,,,,,,253164,,,,,,,
359040,note_off,480,0,1,,,,,,,0,,,,,61,0
359040,note_on,0,0,1,,,,,,,0,,,,,62,72
359047,note_off,7,0,3,,,,,,,2,,,,,46,0
359230,note_off,0,0,3,,,,,,,2,,,,,41,0
359230,note_off,183,0,3,,,,,,,2,,,,,45,0
359230,note_off,190,0,4,,,,,,,3,,,,,50,0
359230,note_off,190,0,2,,,,,,,1,,,,,53,0
359230,note_off,190,0,1,,,,,,,0,,,,,62,0
359230,note_off,0,0,2,,,,,,,1,,,,,57,0
359520,note_on,290,0,2,,,,,,,1,,,,,69,77
359520,note_on,0,0,2,,,,,,,1,,,,,65,77
359520,note_on,290,0,3,,,,,,,2,,,,,57,75
359520,set_tempo,480,1,0,,,,,,288461,,,,,,,
359520,note_on,290,0,1,,,,,,,0,,,,,74,82
359520,note_on,0,0,3,,,,,,,2,,,,,53,75
359520,note_on,290,0,4,,,,,,,3,,,,,62,75
359710,note_off,0,0,2,,,,,,,1,,,,,69,0
359710,note_off,190,0,2,,,,,,,1,,,,,65,0
359710,note_off,190,0,1,,,,,,,0,,,,,74,0
359710,note_off,190,0,4,,,,,,,3,,,,,62,0
359710,note_off,0,0,3,,,,,,,2,,,,,57,0
359710,note_off,190,0,3,,,,,,,2,,,,,53,0
360000,note_on,290,0,2,,,,,,,1,,,,,67,95
360000,note_on,0,0,3,,,,,,,2,,,,,55,81
360000,note_on,290,0,1,,,,,,,0,,,,,75,95
360000,note_on,290,0,3,,,,,,,2,,,,,58,81
360000,set_tempo,480,1,0,,,,,,240963,,,,,,,
360000,note_on,290,0,4,,,,,,,3,,,,,63,81
360000,note_on,0,0,2,,,,,,,1,,,,,70,95
360960,set_tempo,960,1,0,,,,,,258620,,,,,,,
361920,note_off,1920,0,1,,,,,,,0,,,,,75,0
361920,note_on,1920,0,4,,,,,,,3,,,,,62,77
361920,note_on,0,0,1,,,,,,,0,,,,,74,79
361925,note_off,5,0,4,,,,,,,3,,,,,63,0
362400,note_on,0,0,1,,,,,,,0,,,,,73,77
362400,note_on,0,0,4,,,,,,,3,,,,,61,75
362400,set_tempo,1440,1,0,,,,,,263157,,,,,,,
362400,note_off,480,0,1,,,,,,,0,,,,,74,0
362400,note_off,475,0,4,,,,,,,3,,,,,62,0
362640,set_tempo,240,1,0,,,,,,266666,,,,,,,
362880,note_on,0,0,2,,,,,,,1,,,,,65,74
362880,note_off,2880,0,3,,,,,,,2,,,,,55,0
362880,set_tempo,240,1,0,,,,,,253164,,,,,,,
362880,note_on,0,0,1,,,,,,,0,,,,,74,74
362880,note_off,0,0,3,,,,,,,2,,,,,58,0
362880,note_on,0,0,3,,,,,,,2,,,,,57,74
362880,note_on,0,0,3,,,,,,,2,,,,,53,74
362880,note_off,480,0,1,,,,,,,0,,,,,73,0
362880,note_off,2880,0,2,,,,,,,1,,,,,70,0
362880,note_on,0,0,2,,,,,,,1,,,,,69,74
362880,note_off,0,0,2,,,,,,,1,,,,,67,0
362880,note_off,480,0,4,,,,,,,3,,,,,61,0
362880,note_on,0,0,4,,,,,,,3,,,,,62,74
363070,note_off,190,0,3,,,,,,,2,,,,,53,0
363070,note_off,0,0,2,,,,,,,1,,,,,65,0
363070,note_off,190,0,2,,,,,,,1,,,,,69,0
363070,note_off,190,0,1,,,,,,,0,,,,,74,0
363070,note_off,0,0,3,,,,,,,2,,,,,57,0
363070,note_off,190,0,4,,,,,,,3,,,,,62,0
363360,note_on,290,0,1,,,,,,,0,,,,,86,89
363360,set_tempo,480,1,0,,,,,,285714,,,,,,,
363360,note_on,290,0,2,,,,,,,1,,,,,74,84
363360,note_on,0,0,4,,,,,,,3,,,,,69,82
363360,note_on,290,0,4,,,,,,,3,,,,,65,82
363550,note_off,0,0,4,,,,,,,3,,,,,65,0
363550,note_off,190,0,1,,,,,,,0,,,,,86,0
363550,note_off,190,0,4,,,,,,,3,,,,,69,0
363550,note_off,190,0,2,,,,,,,1,,,,,74,0
363840,note_on,290,0,2,,,,,,,1,,,,,75,94
363840,set_tempo,480,1,0,,,,,,240963,,,,,,,
363840,note_on,290,0,1,,,,,,,0,,,,,86,94
363840,note_on,0,0,4,,,,,,,3,,,,,70,88
363840,note_on,290,0,4,,,,,,,3,,,,,67,88
365040,set_tempo,1200,1,0,,,,,,271493,,,,,,,
365270,note_off,1430,0,4,,,,,,,3,,,,,67,0
365280,note_off,10,0,4,,,,,,,3,,,,,70,0
365280,note_on,0,0,1,,,,,,,0,,,,,86,89
365280,note_on,0,0,4,,,,,,,3,,,,,71,84
365280,note_on,0,0,4,,,,,,,3,,,,,68,84
365280,note_off,1440,0,1,,,,,,,0,,,,,86,0
365280,note_on,1440,0,2,,,,,,,1,,,,,76,89
365285,note_off,5,0,2,,,,,,,1,,,,,75,0
365470,note_off,185,0,2,,,,,,,1,,,,,76,0
365470,note_off,190,0,4,,,,,,,3,,,,,68,0
365470,note_off,0,0,4,,,,,,,3,,,,,71,0
365470,note_off,190,0,1,,,,,,,0,,,,,86,0
365760,note_on,290,0,2,,,,,,,1,,,,,77,98
365760,note_on,290,0,1,,,,,,,0,,,,,86,98
365760,set_tempo,720,1,0,,,,,,240963,,,,,,,
365760,note_on,0,0,4,,,,,,,3,,,,,69,90
365760,note_on,290,0,4,,,,,,,3,,,,,72,90
367200,set_tempo,1440,1,0,,,,,,251046,,,,,,,
367200,note_on,0,0,4,,,,,,,3,,,,,69,86
367200,note_off,0,0,4,,,,,,,3,,,,,72,0
367200,note_on,0,0,1,,,,,,,0,,,,,86,84
367200,note_off,1440,0,1,,,,,,,0,,,,,86,0
367200,note_off,1440,0,4,,,,,,,3,,,,,69,0
367200,note_off,1440,0,2,,,,,,,1,,,,,77,0
367200,note_on,0,0,4,,,,,,,3,,,,,72,86
367200,note_on,0,0,2,,,,,,,1,,,,,78,84
367680,note_on,0,0,2,,,,,,,1,,,,,79,81
367680,note_off,480,0,4,,,,,,,3,,,,,72,0
367680,note_off,0,0,4,,,,,,,3,,,,,69,0
367680,note_off,480,0,2,,,,,,,1,,,,,78,0
367680,note_on,0,0,4,,,,,,,3,,,,,70,83
367680,note_on,0,0,4,,,,,,,3,,,,,74,83
368145,note_off,945,0,1,,,,,,,0,,,,,86,0
368160,note_off,480,0,2,,,,,,,1,,,,,79,0
368160,note_on,15,0,1,,,,,,,0,,,,,86,78
368160,note_off,0,0,4,,,,,,,3,,,,,74,0
368160,note_on,0,0,4,,,,,,,3,,,,,72,79
368160,note_on,0,0,4,,,,,,,3,,,,,66,79
368160,note_off,480,0,4,,,,,,,3,,,,,70,0
368160,note_on,0,0,2,,,,,,,1,,,,,81,78
368520,set_tempo,1320,1,0,,,,,,245901,,,,,,,
368640,note_off,480,0,4,,,,,,,3,,,,,66,0
368640,note_off,0,0,4,,,,,,,3,,,,,72,0
368640,note_on,0,0,4,,,,,,,3,,,,,70,76
368640,note_off,480,0,2,,,,,,,1,,,,,81,0
368640,note_on,0,0,2,,,,,,,1,,,,,82,76
368640,note_on,0,0,4,,,,,,,3,,,,,67,76
369105,set_tempo,585,1,0,,,,,,244897,,,,,,,
369105,note_off,945,0,1,,,,,,,0,,,,,86,0
369120,note_on,0,0,4,,,,,,,3,,,,,63,72
369120,note_on,0,0,4,,,,,,,3,,,,,51,72
369120,note_on,0,0,4,,,,,,,3,,,,,67,72
369120,note_on,0,0,2,,,,,,,1,,,,,70,73
369120,note_off,480,0,2,,,,,,,1,,,,,82,0
369120,note_off,480,0,4,,,,,,,3,,,,,67,0
369120,note_on,15,0,1,,,,,,,0,,,,,82,73
369120,note_off,0,0,4,,,,,,,3,,,,,70,0
369600,note_on,0,0,4,,,,,,,3,,,,,65,69
369600,note_on,0,0,4,,,,,,,3,,,,,62,69
369600,note_on,0,0,4,,,,,,,3,,,,,57,69
369600,note_off,0,0,4,,,,,,,3,,,,,63,0
369600,note_off,0,0,4,,,,,,,3,,,,,67,0
369600,note_off,480,0,4,,,,,,,3,,,,,51,0
370080,note_off,480,0,4,,,,,,,3,,,,,62,0
370080,note_off,960,0,2,,,,,,,1,,,,,70,0
370080,note_on,0,0,4,,,,,,,3,,,,,61,65
370080,note_on,0,0,2,,,,,,,1,,,,,69,67
370080,note_off,0,0,4,,,,,,,3,,,,,65,0
370080,set_tempo,975,1,0,,,,,,256410,,,,,,,
370080,note_off,960,0,1,,,,,,,0,,,,,82,0
370080,note_on,0,0,1,,,,,,,0,,,,,81,67
370080,note_on,0,0,4,,,,,,,3,,,,,64,65
370560,note_off,480,0,4,,,,,,,3,,,,,64,0
370560,note_off,0,0,4,,,,,,,3,,,,,57,0
370560,note_off,0,0,4,,,,,,,3,,,,,61,0
370560,note_off,480,0,1,,,,,,,0,,,,,81,0
370560,note_off,480,0,2,,,,,,,1,,,,,69,0
370560,set_tempo,480,1,0,,,,,,240963,,,,,,,
370560,note_on,0,0,4,,,,,,,3,,,,,50,82
370560,note_on,0,0,1,,,,,,,0,,,,,74,79
370560,note_on,0,0,4,,,,,,,3,,,,,62,82
370998,note_off,438,0,4,,,,,,,3,,,,,50,0
371040,note_on,42,0,4,,,,,,,3,,,,,38,66
371040,set_tempo,480,1,0,,,,,,255319,,,,,,,
371060,note_off,500,0,1,,,,,,,0,,,,,74,0
371122,note_off,82,0,4,,,,,,,3,,,,,62,0
371230,note_off,108,0,4,,,,,,,3,,,,,38,0
371520,note_on,290,0,4,,,,,,,3,,,,,39,77
371520,set_tempo,480,1,0,,,,,,240963,,,,,,,
372000,set_tempo,480,1,0,,,,,,253164,,,,,,,
372000,note_on,1440,0,2,,,,,,,1,,,,,54,58
372000,note_on,940,0,1,,,,,,,0,,,,,57,58
372310,note_off,310,0,1,,,,,,,0,,,,,57,0
372310,note_off,310,0,2,,,,,,,1,,,,,54,0
372480,note_on,170,0,2,,,,,,,1,,,,,55,63
372480,set_tempo,480,1,0,,,,,,240963,,,,,,,
372480,note_on,170,0,1,,,,,,,0,,,,,58,63
372790,note_off,310,0,1,,,,,,,0,,,,,58,0
372790,note_off,310,0,2,,,,,,,1,,,,,55,0
372960,note_on,170,0,2,,,,,,,1,,,,,58,74
372960,note_on,170,0,1,,,,,,,0,,,,,67,74
373440,set_tempo,960,1,0,,,,,,245901,,,,,,,
373440,note_off,1920,0,4,,,,,,,3,,,,,39,0
373440,note_on,0,0,4,,,,,,,3,,,,,38,68
373585,note_off,625,0,2,,,,,,,1,,,,,58,0
373585,note_off,625,0,1,,,,,,,0,,,,,67,0
373920,note_off,480,0,4,,,,,,,3,,,,,38,0
373920,note_on,0,0,4,,,,,,,3,,,,,37,66
373920,note_on,335,0,2,,,,,,,1,,,,,58,68
373920,note_on,335,0,1,,,,,,,0,,,,,67,68
374230,note_off,310,0,2,,,,,,,1,,,,,58,0
374230,note_off,310,0,1,,,,,,,0,,,,,67,0
374400,note_on,170,0,1,,,,,,,0,,,,,66,64
374400,set_tempo,960,1,0,,,,,,240963,,,,,,,
374400,note_on,170,0,2,,,,,,,1,,,,,57,64
374400,note_off,480,0,4,,,,,,,3,,,,,37,0
374400,note_on,0,0,4,,,,,,,3,,,,,38,65
374590,note_off,190,0,4,,,,,,,3,,,,,38,0
374710,note_off,310,0,1,,,,,,,0,,,,,66,0
374710,note_off,310,0,2,,,,,,,1,,,,,57,0
374880,note_on,290,0,4,,,,,,,3,,,,,38,72
374880,set_tempo,480,1,0,,,,,,255319,,,,,,,
375070,note_off,190,0,4,,,,,,,3,,,,,38,0
375360,note_on,290,0,4,,,,,,,3,,,,,39,81
375360,set_tempo,480,1,0,,,,,,240963,,,,,,,
375840,note_on,1130,0,2,,,,,,,1,,,,,54,68
375840,note_on,1130,0,1,,,,,,,0,,,,,57,68
375855,set_tempo,495,1,0,,,,,,253164,,,,,,,
