tick,type,time,meta,track,data,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,port,control,value,channel,program,note,velocity
23039,note_on,29,0,2,,,,,,,,,,,1,,53,0
23039,note_on,29,0,1,,,,,,,,,,,0,,63,0
23040,note_on,1,0,2,,,,,,,,,,,1,,46,68
23040,note_on,1,0,1,,,,,,,,,,,0,,62,67
23153,note_on,113,0,2,,,,,,,,,,,1,,46,0
23153,note_on,113,0,1,,,,,,,,,,,0,,62,0
23280,note_on,127,0,2,,,,,,,,,,,1,,54,64
23280,note_on,127,0,1,,,,,,,,,,,0,,74,69
23339,note_on,59,0,1,,,,,,,,,,,0,,74,0
23340,note_on,1,0,1,,,,,,,,,,,0,,75,69
23369,note_on,29,0,1,,,,,,,,,,,0,,75,0
23370,note_on,1,0,1,,,,,,,,,,,0,,73,69
23399,note_on,29,0,1,,,,,,,,,,,0,,73,0
23400,note_on,1,0,1,,,,,,,,,,,0,,74,69
23459,note_on,59,0,1,,,,,,,,,,,0,,74,0
23460,note_on,1,0,1,,,,,,,,,,,0,,75,69
23489,note_on,29,0,1,,,,,,,,,,,0,,75,0
23490,note_on,1,0,1,,,,,,,,,,,0,,73,68
23519,note_on,29,0,1,,,,,,,,,,,0,,73,0
23520,note_on,1,0,1,,,,,,,,,,,0,,74,68
23579,note_on,59,0,1,,,,,,,,,,,0,,74,0
23580,note_on,1,0,1,,,,,,,,,,,0,,81,68
23639,note_on,59,0,1,,,,,,,,,,,0,,81,0
23640,note_on,1,0,1,,,,,,,,,,,0,,78,68
23699,note_on,59,0,1,,,,,,,,,,,0,,78,0
23700,note_on,1,0,1,,,,,,,,,,,0,,72,67
23759,note_on,59,0,1,,,,,,,,,,,0,,72,0
23760,note_on,1,0,1,,,,,,,,,,,0,,70,66
23760,note_on,480,0,2,,,,,,,,,,,1,,55,75
23762,note_on,2,0,2,,,,,,,,,,,1,,54,0
23819,note_on,59,0,1,,,,,,,,,,,0,,70,0
23820,note_on,0,0,2,,,,,,,,,,,1,,54,75
23820,note_on,58,0,2,,,,,,,,,,,1,,55,0
23820,note_on,1,0,1,,,,,,,,,,,0,,69,66
23849,note_on,29,0,1,,,,,,,,,,,0,,69,0
23850,note_on,1,0,1,,,,,,,,,,,0,,72,66
23879,note_on,29,0,1,,,,,,,,,,,0,,72,0
23880,note_on,0,0,2,,,,,,,,,,,1,,55,75
23880,note_on,60,0,2,,,,,,,,,,,1,,54,0
23880,note_on,1,0,1,,,,,,,,,,,0,,70,66
23939,note_on,59,0,1,,,,,,,,,,,0,,70,0
23940,note_on,60,0,2,,,,,,,,,,,1,,55,0
23940,note_on,1,0,1,,,,,,,,,,,0,,69,66
23940,note_on,0,0,2,,,,,,,,,,,1,,54,75
23969,note_on,29,0,1,,,,,,,,,,,0,,69,0
23970,note_on,1,0,1,,,,,,,,,,,0,,72,67
23999,note_on,29,0,1,,,,,,,,,,,0,,72,0
24000,note_on,1,0,1,,,,,,,,,,,0,,70,67
24000,note_on,0,0,2,,,,,,,,,,,1,,55,75
24000,note_on,60,0,2,,,,,,,,,,,1,,54,0
24059,note_on,59,0,2,,,,,,,,,,,1,,55,0
24060,note_on,1,0,2,,,,,,,,,,,1,,62,75
24119,note_on,59,0,2,,,,,,,,,,,1,,62,0
24120,note_on,1,0,2,,,,,,,,,,,1,,58,75
24125,note_on,125,0,1,,,,,,,,,,,0,,70,0
24179,note_on,59,0,2,,,,,,,,,,,1,,58,0
24180,note_on,1,0,2,,,,,,,,,,,1,,53,75
24239,note_on,59,0,2,,,,,,,,,,,1,,53,0
24240,note_on,115,0,1,,,,,,,,,,,0,,72,69
24240,note_on,1,0,2,,,,,,,,,,,1,,52,75
24299,note_on,59,0,1,,,,,,,,,,,0,,72,0
24300,note_on,1,0,1,,,,,,,,,,,0,,71,69
24329,note_on,29,0,1,,,,,,,,,,,0,,71,0
24330,note_on,1,0,1,,,,,,,,,,,0,,74,69
24359,note_on,29,0,1,,,,,,,,,,,0,,74,0
24360,note_on,1,0,1,,,,,,,,,,,0,,72,69
24419,note_on,59,0,1,,,,,,,,,,,0,,72,0
24420,note_on,1,0,1,,,,,,,,,,,0,,71,69
24449,note_on,29,0,1,,,,,,,,,,,0,,71,0
24450,note_on,1,0,1,,,,,,,,,,,0,,74,69
24479,note_on,29,0,1,,,,,,,,,,,0,,74,0
24480,note_on,1,0,1,,,,,,,,,,,0,,72,69
24539,note_on,59,0,1,,,,,,,,,,,0,,72,0
24540,note_on,1,0,1,,,,,,,,,,,0,,79,69
24599,note_on,59,0,1,,,,,,,,,,,0,,79,0
24600,note_on,1,0,1,,,,,,,,,,,0,,76,69
24659,note_on,59,0,1,,,,,,,,,,,0,,76,0
24660,note_on,1,0,1,,,,,,,,,,,0,,70,69
24719,note_on,59,0,1,,,,,,,,,,,0,,70,0
24720,note_on,1,0,1,,,,,,,,,,,0,,69,69
24720,note_on,0,0,2,,,,,,,,,,,1,,53,75
24720,note_on,480,0,2,,,,,,,,,,,1,,52,0
24779,note_on,59,0,1,,,,,,,,,,,0,,69,0
24779,note_on,59,0,2,,,,,,,,,,,1,,53,0
24780,note_on,1,0,1,,,,,,,,,,,0,,67,69
24780,note_on,1,0,2,,,,,,,,,,,1,,52,75
24809,note_on,29,0,1,,,,,,,,,,,0,,67,0
24810,note_on,1,0,1,,,,,,,,,,,0,,70,69
24839,note_on,29,0,1,,,,,,,,,,,0,,70,0
24839,note_on,59,0,2,,,,,,,,,,,1,,52,0
24840,note_on,1,0,1,,,,,,,,,,,0,,69,69
24840,note_on,1,0,2,,,,,,,,,,,1,,53,75
24899,note_on,59,0,2,,,,,,,,,,,1,,53,0
24899,note_on,59,0,1,,,,,,,,,,,0,,69,0
24900,note_on,1,0,1,,,,,,,,,,,0,,67,69
24900,note_on,1,0,2,,,,,,,,,,,1,,52,74
24929,note_on,29,0,1,,,,,,,,,,,0,,67,0
24930,note_on,1,0,1,,,,,,,,,,,0,,70,69
24959,note_on,29,0,1,,,,,,,,,,,0,,70,0
24959,note_on,59,0,2,,,,,,,,,,,1,,52,0
24960,note_on,1,0,1,,,,,,,,,,,0,,69,69
24960,note_on,1,0,2,,,,,,,,,,,1,,53,74
25019,note_on,59,0,2,,,,,,,,,,,1,,53,0
25020,note_on,1,0,2,,,,,,,,,,,1,,60,74
25079,note_on,59,0,2,,,,,,,,,,,1,,60,0
25080,note_on,1,0,2,,,,,,,,,,,1,,57,74
25139,note_on,59,0,2,,,,,,,,,,,1,,57,0
25140,note_on,1,0,2,,,,,,,,,,,1,,52,74
25197,note_on,237,0,1,,,,,,,,,,,0,,69,0
25199,note_on,59,0,2,,,,,,,,,,,1,,52,0
25200,note_on,3,0,1,,,,,,,,,,,0,,70,73
25200,note_on,1,0,2,,,,,,,,,,,1,,50,74
25259,note_on,59,0,1,,,,,,,,,,,0,,70,0
25260,note_on,1,0,1,,,,,,,,,,,0,,77,73
25319,note_on,59,0,1,,,,,,,,,,,0,,77,0
25320,note_on,1,0,1,,,,,,,,,,,0,,74,73
25379,note_on,59,0,1,,,,,,,,,,,0,,74,0
25380,note_on,1,0,1,,,,,,,,,,,0,,69,73
25434,note_on,234,0,2,,,,,,,,,,,1,,50,0
25439,note_on,59,0,1,,,,,,,,,,,0,,69,0
25440,note_on,6,0,2,,,,,,,,,,,1,,52,75
25440,note_on,1,0,1,,,,,,,,,,,0,,67,73
25499,note_on,59,0,2,,,,,,,,,,,1,,52,0
25500,note_on,1,0,2,,,,,,,,,,,1,,58,75
25559,note_on,59,0,2,,,,,,,,,,,1,,58,0
25560,note_on,1,0,2,,,,,,,,,,,1,,55,75
25619,note_on,59,0,2,,,,,,,,,,,1,,55,0
25620,note_on,1,0,2,,,,,,,,,,,1,,50,75
25679,note_on,59,0,2,,,,,,,,,,,1,,50,0
25680,note_on,240,0,1,,,,,,,,,,,0,,67,0
25680,note_on,0,0,1,,,,,,,,,,,0,,69,78
25680,note_on,1,0,2,,,,,,,,,,,1,,49,77
25739,note_on,59,0,1,,,,,,,,,,,0,,69,0
25740,note_on,1,0,1,,,,,,,,,,,0,,76,80
25799,note_on,59,0,1,,,,,,,,,,,0,,76,0
25800,note_on,1,0,1,,,,,,,,,,,0,,73,81
25859,note_on,59,0,1,,,,,,,,,,,0,,73,0
25860,note_on,1,0,1,,,,,,,,,,,0,,67,82
25919,note_on,59,0,1,,,,,,,,,,,0,,67,0
25920,note_on,0,0,2,,,,,,,,,,,1,,50,82
25920,note_on,240,0,2,,,,,,,,,,,1,,49,0
25920,note_on,1,0,1,,,,,,,,,,,0,,65,82
25979,note_on,59,0,2,,,,,,,,,,,1,,50,0
25980,note_on,1,0,2,,,,,,,,,,,1,,57,85
26039,note_on,59,0,2,,,,,,,,,,,1,,57,0
26040,note_on,1,0,2,,,,,,,,,,,1,,53,87
26099,note_on,59,0,2,,,,,,,,,,,1,,53,0
26100,note_on,1,0,2,,,,,,,,,,,1,,48,89
26159,note_on,59,0,2,,,,,,,,,,,1,,48,0
26160,note_on,240,0,1,,,,,,,,,,,0,,65,0
26160,note_on,1,0,2,,,,,,,,,,,1,,47,91
26220,note_on,60,0,1,,,,,,,,,,,0,,65,86
26279,note_on,59,0,1,,,,,,,,,,,0,,65,0
26280,note_on,1,0,1,,,,,,,,,,,0,,74,87
26339,note_on,59,0,1,,,,,,,,,,,0,,74,0
26340,note_on,1,0,1,,,,,,,,,,,0,,71,88
26399,note_on,59,0,1,,,,,,,,,,,0,,71,0
26400,note_on,1,0,1,,,,,,,,,,,0,,77,89
26402,note_on,242,0,2,,,,,,,,,,,1,,47,0
26459,note_on,59,0,1,,,,,,,,,,,0,,77,0
26460,note_on,1,0,1,,,,,,,,,,,0,,74,90
26519,note_on,59,0,1,,,,,,,,,,,0,,74,0
26520,note_on,1,0,1,,,,,,,,,,,0,,83,91
26579,note_on,59,0,1,,,,,,,,,,,0,,83,0
26580,note_on,1,0,1,,,,,,,,,,,0,,77,93
26639,note_on,59,0,1,,,,,,,,,,,0,,77,0
26640,note_on,1,0,1,,,,,,,,,,,0,,86,95
26699,note_on,59,0,1,,,,,,,,,,,0,,86,0
26700,note_on,1,0,1,,,,,,,,,,,0,,83,97
26759,note_on,59,0,1,,,,,,,,,,,0,,83,0
26760,note_on,1,0,1,,,,,,,,,,,0,,89,99
26819,note_on,59,0,1,,,,,,,,,,,0,,89,0
26820,note_on,1,0,1,,,,,,,,,,,0,,86,100
26879,note_on,59,0,1,,,,,,,,,,,0,,86,0
26880,note_on,1,0,1,,,,,,,,,,,0,,84,102
26880,note_on,478,0,2,,,,,,,,,,,1,,55,89
26880,note_on,0,0,2,,,,,,,,,,,1,,65,89
26939,note_on,59,0,1,,,,,,,,,,,0,,84,0
26940,note_on,1,0,1,,,,,,,,,,,0,,83,103
26993,note_on,113,0,2,,,,,,,,,,,1,,65,0
26993,note_on,0,0,2,,,,,,,,,,,1,,55,0
26999,note_on,59,0,1,,,,,,,,,,,0,,83,0
27000,note_on,1,0,1,,,,,,,,,,,0,,81,106
27059,note_on,59,0,1,,,,,,,,,,,0,,81,0
27060,note_on,1,0,1,,,,,,,,,,,0,,83,107
27119,note_on,59,0,1,,,,,,,,,,,0,,83,0
27120,note_on,1,0,1,,,,,,,,,,,0,,84,108
27120,note_on,0,0,2,,,,,,,,,,,1,,64,88
27120,note_on,127,0,2,,,,,,,,,,,1,,60,88
27179,note_on,0,0,2,,,,,,,,,,,1,,60,0
27179,note_on,59,0,2,,,,,,,,,,,1,,64,0
27179,note_on,59,0,1,,,,,,,,,,,0,,84,0
27180,note_on,1,0,2,,,,,,,,,,,1,,67,88
27239,note_on,59,0,2,,,,,,,,,,,1,,67,0
27240,note_on,1,0,2,,,,,,,,,,,1,,60,86
27240,note_on,61,0,1,,,,,,,,,,,0,,79,105
27240,note_on,0,0,2,,,,,,,,,,,1,,64,86
27269,note_on,29,0,1,,,,,,,,,,,0,,79,0
27270,note_on,1,0,1,,,,,,,,,,,0,,76,105
27299,note_on,0,0,2,,,,,,,,,,,1,,60,0
27299,note_on,59,0,2,,,,,,,,,,,1,,64,0
27299,note_on,29,0,1,,,,,,,,,,,0,,76,0
27300,note_on,1,0,2,,,,,,,,,,,1,,67,86
27300,note_on,1,0,1,,,,,,,,,,,0,,79,105
27329,note_on,29,0,1,,,,,,,,,,,0,,79,0
27330,note_on,1,0,1,,,,,,,,,,,0,,76,105
27359,note_on,59,0,2,,,,,,,,,,,1,,67,0
27359,note_on,29,0,1,,,,,,,,,,,0,,76,0
27360,note_on,0,0,2,,,,,,,,,,,1,,64,85
27360,note_on,1,0,1,,,,,,,,,,,0,,72,105
27360,note_on,1,0,2,,,,,,,,,,,1,,60,85
27419,note_on,59,0,1,,,,,,,,,,,0,,72,0
27419,note_on,0,0,2,,,,,,,,,,,1,,60,0
27419,note_on,59,0,2,,,,,,,,,,,1,,64,0
27420,note_on,1,0,2,,,,,,,,,,,1,,67,84
27479,note_on,59,0,2,,,,,,,,,,,1,,67,0
27480,note_on,1,0,2,,,,,,,,,,,1,,60,83
27480,note_on,61,0,1,,,,,,,,,,,0,,84,105
27480,note_on,0,0,2,,,,,,,,,,,1,,64,83
27509,note_on,29,0,1,,,,,,,,,,,0,,84,0
27510,note_on,1,0,1,,,,,,,,,,,0,,79,105
27539,note_on,0,0,2,,,,,,,,,,,1,,60,0
27539,note_on,59,0,2,,,,,,,,,,,1,,64,0
27539,note_on,29,0,1,,,,,,,,,,,0,,79,0
27540,note_on,1,0,2,,,,,,,,,,,1,,67,83
27540,note_on,1,0,1,,,,,,,,,,,0,,84,105
27569,note_on,29,0,1,,,,,,,,,,,0,,84,0
27570,note_on,1,0,1,,,,,,,,,,,0,,79,105
27599,note_on,29,0,1,,,,,,,,,,,0,,79,0
27599,note_on,59,0,2,,,,,,,,,,,1,,67,0
27600,note_on,0,0,2,,,,,,,,,,,1,,64,82
27600,note_on,1,0,1,,,,,,,,,,,0,,76,105
27600,note_on,1,0,2,,,,,,,,,,,1,,60,82
27659,note_on,0,0,2,,,,,,,,,,,1,,60,0
27659,note_on,59,0,1,,,,,,,,,,,0,,76,0
27659,note_on,59,0,2,,,,,,,,,,,1,,64,0
27660,note_on,1,0,2,,,,,,,,,,,1,,67,81
27719,note_on,59,0,2,,,,,,,,,,,1,,67,0
27720,note_on,0,0,2,,,,,,,,,,,1,,64,80
27720,note_on,1,0,2,,,,,,,,,,,1,,60,80
27720,note_on,61,0,1,,,,,,,,,,,0,,88,105
27749,note_on,29,0,1,,,,,,,,,,,0,,88,0
27750,note_on,1,0,1,,,,,,,,,,,0,,84,105
27779,note_on,59,0,2,,,,,,,,,,,1,,64,0
27779,note_on,29,0,1,,,,,,,,,,,0,,84,0
27779,note_on,0,0,2,,,,,,,,,,,1,,60,0
27780,note_on,1,0,1,,,,,,,,,,,0,,88,105
27780,note_on,1,0,2,,,,,,,,,,,1,,67,80
27809,note_on,29,0,1,,,,,,,,,,,0,,88,0
27810,note_on,1,0,1,,,,,,,,,,,0,,84,105
27839,note_on,59,0,2,,,,,,,,,,,1,,67,0
27839,note_on,29,0,1,,,,,,,,,,,0,,84,0
27840,note_on,1,0,2,,,,,,,,,,,1,,62,79
27840,note_on,0,0,2,,,,,,,,,,,1,,65,79
27840,note_on,1,0,1,,,,,,,,,,,0,,83,105
27899,note_on,59,0,2,,,,,,,,,,,1,,65,0
27899,note_on,0,0,2,,,,,,,,,,,1,,62,0
27899,note_on,59,0,1,,,,,,,,,,,0,,83,0
27900,note_on,1,0,1,,,,,,,,,,,0,,86,105
27900,note_on,1,0,2,,,,,,,,,,,1,,67,78
27959,note_on,59,0,2,,,,,,,,,,,1,,67,0
27959,note_on,59,0,1,,,,,,,,,,,0,,86,0
27960,note_on,1,0,1,,,,,,,,,,,0,,89,105
27960,note_on,1,0,2,,,,,,,,,,,1,,62,77
27960,note_on,0,0,2,,,,,,,,,,,1,,65,77
28019,note_on,0,0,2,,,,,,,,,,,1,,62,0
28019,note_on,59,0,2,,,,,,,,,,,1,,65,0
28019,note_on,59,0,1,,,,,,,,,,,0,,89,0
28020,note_on,1,0,1,,,,,,,,,,,0,,83,105
28020,note_on,1,0,2,,,,,,,,,,,1,,67,76
28079,note_on,59,0,1,,,,,,,,,,,0,,83,0
28079,note_on,59,0,2,,,,,,,,,,,1,,67,0
28080,note_on,1,0,1,,,,,,,,,,,0,,84,105
28080,note_on,0,0,2,,,,,,,,,,,1,,64,75
28080,note_on,1,0,2,,,,,,,,,,,1,,60,75
28139,note_on,0,0,2,,,,,,,,,,,1,,60,0
28139,note_on,59,0,2,,,,,,,,,,,1,,64,0
28139,note_on,59,0,1,,,,,,,,,,,0,,84,0
28200,note_on,61,0,1,,,,,,,,,,,0,,86,105
28229,note_on,29,0,1,,,,,,,,,,,0,,86,0
28230,note_on,1,0,1,,,,,,,,,,,0,,82,105
28259,note_on,29,0,1,,,,,,,,,,,0,,82,0
28260,note_on,1,0,1,,,,,,,,,,,0,,86,105
28289,note_on,29,0,1,,,,,,,,,,,0,,86,0
28290,note_on,1,0,1,,,,,,,,,,,0,,82,105
28319,note_on,29,0,1,,,,,,,,,,,0,,82,0
28320,note_on,1,0,1,,,,,,,,,,,0,,79,105
28320,note_on,181,0,2,,,,,,,,,,,1,,60,71
28320,note_on,0,0,2,,,,,,,,,,,1,,64,71
28379,note_on,59,0,1,,,,,,,,,,,0,,79,0
28379,note_on,59,0,2,,,,,,,,,,,1,,64,0
28379,note_on,0,0,2,,,,,,,,,,,1,,60,0
28440,note_on,61,0,1,,,,,,,,,,,0,,82,104
28469,note_on,29,0,1,,,,,,,,,,,0,,82,0
28470,note_on,1,0,1,,,,,,,,,,,0,,79,104
28499,note_on,29,0,1,,,,,,,,,,,0,,79,0
28500,note_on,1,0,1,,,,,,,,,,,0,,82,104
28529,note_on,29,0,1,,,,,,,,,,,0,,82,0
28530,note_on,1,0,1,,,,,,,,,,,0,,79,104
28559,note_on,29,0,1,,,,,,,,,,,0,,79,0
28560,note_on,0,0,2,,,,,,,,,,,1,,60,67
28560,note_on,181,0,2,,,,,,,,,,,1,,67,67
28560,note_on,1,0,1,,,,,,,,,,,0,,76,104
28619,note_on,59,0,2,,,,,,,,,,,1,,60,0
28619,note_on,0,0,2,,,,,,,,,,,1,,67,0
28619,note_on,59,0,1,,,,,,,,,,,0,,76,0
28680,note_on,61,0,1,,,,,,,,,,,0,,79,101
28709,note_on,29,0,1,,,,,,,,,,,0,,79,0
28710,note_on,1,0,1,,,,,,,,,,,0,,76,100
28739,note_on,29,0,1,,,,,,,,,,,0,,76,0
28740,note_on,1,0,1,,,,,,,,,,,0,,79,99
28769,note_on,29,0,1,,,,,,,,,,,0,,79,0
28770,note_on,1,0,1,,,,,,,,,,,0,,76,98
28799,note_on,29,0,1,,,,,,,,,,,0,,76,0
28800,note_on,1,0,1,,,,,,,,,,,0,,72,97
28800,note_on,181,0,2,,,,,,,,,,,1,,64,63
28800,note_on,0,0,2,,,,,,,,,,,1,,70,63
28800,note_on,0,0,2,,,,,,,,,,,1,,67,63
28859,note_on,59,0,1,,,,,,,,,,,0,,72,0
28859,note_on,59,0,2,,,,,,,,,,,1,,67,0
28859,note_on,0,0,2,,,,,,,,,,,1,,70,0
28859,note_on,0,0,2,,,,,,,,,,,1,,64,0
28920,note_on,61,0,1,,,,,,,,,,,0,,72,90
28949,note_on,29,0,1,,,,,,,,,,,0,,72,0
28950,note_on,1,0,1,,,,,,,,,,,0,,69,86
28979,note_on,29,0,1,,,,,,,,,,,0,,69,0
28980,note_on,1,0,1,,,,,,,,,,,0,,72,85
29009,note_on,29,0,1,,,,,,,,,,,0,,72,0
29010,note_on,1,0,1,,,,,,,,,,,0,,69,83
29039,note_on,29,0,1,,,,,,,,,,,0,,69,0
29040,note_on,181,0,2,,,,,,,,,,,1,,57,63
29040,note_on,1,0,1,,,,,,,,,,,0,,65,81
29069,note_on,29,0,2,,,,,,,,,,,1,,57,0
29070,note_on,1,0,2,,,,,,,,,,,1,,60,63
29099,note_on,29,0,2,,,,,,,,,,,1,,60,0
29099,note_on,59,0,1,,,,,,,,,,,0,,65,0
29100,note_on,1,0,2,,,,,,,,,,,1,,57,63
29129,note_on,29,0,2,,,,,,,,,,,1,,57,0
29130,note_on,1,0,2,,,,,,,,,,,1,,60,63
29145,note_on,46,0,1,,,,,,,,,,,0,,69,76
29159,note_on,29,0,2,,,,,,,,,,,1,,60,0
29160,note_on,1,0,2,,,,,,,,,,,1,,58,63
29160,note_on,0,0,1,,,,,,,,,,,0,,67,76
29160,note_on,15,0,1,,,,,,,,,,,0,,69,0
29189,note_on,29,0,2,,,,,,,,,,,1,,58,0
29190,note_on,1,0,2,,,,,,,,,,,1,,60,63
29219,note_on,29,0,2,,,,,,,,,,,1,,60,0
29220,note_on,0,0,1,,,,,,,,,,,0,,65,75
29220,note_on,60,0,1,,,,,,,,,,,0,,67,0
29220,note_on,1,0,2,,,,,,,,,,,1,,57,63
29249,note_on,29,0,2,,,,,,,,,,,1,,57,0
29250,note_on,1,0,2,,,,,,,,,,,1,,60,63
29265,note_on,45,0,1,,,,,,,,,,,0,,69,75
29279,note_on,14,0,1,,,,,,,,,,,0,,65,0
29279,note_on,29,0,2,,,,,,,,,,,1,,60,0
29280,note_on,0,0,1,,,,,,,,,,,0,,67,75
29280,note_on,1,0,1,,,,,,,,,,,0,,69,0
29280,note_on,1,0,2,,,,,,,,,,,1,,58,63
29309,note_on,29,0,2,,,,,,,,,,,1,,58,0
29310,note_on,1,0,2,,,,,,,,,,,1,,60,63
29339,note_on,29,0,2,,,,,,,,,,,1,,60,0
29340,note_on,1,0,2,,,,,,,,,,,1,,57,63
29340,note_on,60,0,1,,,,,,,,,,,0,,67,0
29340,note_on,0,0,1,,,,,,,,,,,0,,65,75
29369,note_on,29,0,2,,,,,,,,,,,1,,57,0
29370,note_on,1,0,2,,,,,,,,,,,1,,60,63
29399,note_on,59,0,1,,,,,,,,,,,0,,65,0
29399,note_on,29,0,2,,,,,,,,,,,1,,60,0
29400,note_on,1,0,1,,,,,,,,,,,0,,77,75
29429,note_on,29,0,1,,,,,,,,,,,0,,77,0
29430,note_on,1,0,1,,,,,,,,,,,0,,72,75
29459,note_on,29,0,1,,,,,,,,,,,0,,72,0
29460,note_on,1,0,1,,,,,,,,,,,0,,77,75
29489,note_on,29,0,1,,,,,,,,,,,0,,77,0
29490,note_on,1,0,1,,,,,,,,,,,0,,72,75
29519,note_on,29,0,1,,,,,,,,,,,0,,72,0
29520,note_on,121,0,2,,,,,,,,,,,1,,53,63
29520,note_on,1,0,1,,,,,,,,,,,0,,69,75
29549,note_on,29,0,2,,,,,,,,,,,1,,53,0
29550,note_on,1,0,2,,,,,,,,,,,1,,60,63
29579,note_on,59,0,1,,,,,,,,,,,0,,69,0
29579,note_on,29,0,2,,,,,,,,,,,1,,60,0
29580,note_on,1,0,2,,,,,,,,,,,1,,53,63
29609,note_on,29,0,2,,,,,,,,,,,1,,53,0
29610,note_on,1,0,2,,,,,,,,,,,1,,60,64
29625,note_on,46,0,1,,,,,,,,,,,0,,72,75
29639,note_on,29,0,2,,,,,,,,,,,1,,60,0
29640,note_on,15,0,1,,,,,,,,,,,0,,72,0
29640,note_on,0,0,1,,,,,,,,,,,0,,70,75
29640,note_on,1,0,2,,,,,,,,,,,1,,55,64
29669,note_on,29,0,2,,,,,,,,,,,1,,55,0
29670,note_on,1,0,2,,,,,,,,,,,1,,60,64
29699,note_on,59,0,1,,,,,,,,,,,0,,70,0
29699,note_on,29,0,2,,,,,,,,,,,1,,60,0
29700,note_on,1,0,2,,,,,,,,,,,1,,53,64
29700,note_on,1,0,1,,,,,,,,,,,0,,69,75
29729,note_on,29,0,2,,,,,,,,,,,1,,53,0
29730,note_on,1,0,2,,,,,,,,,,,1,,60,64
29745,note_on,45,0,1,,,,,,,,,,,0,,72,75
29759,note_on,29,0,2,,,,,,,,,,,1,,60,0
29759,note_on,14,0,1,,,,,,,,,,,0,,69,0
29760,note_on,0,0,1,,,,,,,,,,,0,,70,74
29760,note_on,1,0,2,,,,,,,,,,,1,,55,64
29760,note_on,1,0,1,,,,,,,,,,,0,,72,0
29789,note_on,29,0,2,,,,,,,,,,,1,,55,0
29790,note_on,1,0,2,,,,,,,,,,,1,,60,64
29819,note_on,59,0,1,,,,,,,,,,,0,,70,0
29819,note_on,29,0,2,,,,,,,,,,,1,,60,0
29820,note_on,1,0,1,,,,,,,,,,,0,,69,74
29820,note_on,1,0,2,,,,,,,,,,,1,,53,64
29849,note_on,29,0,2,,,,,,,,,,,1,,53,0
29850,note_on,1,0,2,,,,,,,,,,,1,,60,64
29879,note_on,29,0,2,,,,,,,,,,,1,,60,0
29879,note_on,59,0,1,,,,,,,,,,,0,,69,0
29880,note_on,1,0,1,,,,,,,,,,,0,,81,73
29909,note_on,29,0,1,,,,,,,,,,,0,,81,0
29910,note_on,1,0,1,,,,,,,,,,,0,,77,73
29939,note_on,29,0,1,,,,,,,,,,,0,,77,0
29940,note_on,1,0,1,,,,,,,,,,,0,,81,73
29969,note_on,29,0,1,,,,,,,,,,,0,,81,0
29970,note_on,1,0,1,,,,,,,,,,,0,,77,72
29999,note_on,29,0,1,,,,,,,,,,,0,,77,0
30000,note_on,1,0,1,,,,,,,,,,,0,,74,72
30000,note_on,121,0,2,,,,,,,,,,,1,,53,65
30000,note_on,0,0,2,,,,,,,,,,,1,,59,65
30000,set_tempo,8640,1,0,,,,,,,535714,,,,,,,
30059,note_on,59,0,1,,,,,,,,,,,0,,74,0
30060,note_on,1,0,1,,,,,,,,,,,0,,74,72
30119,note_on,59,0,1,,,,,,,,,,,0,,74,0
30120,note_on,1,0,1,,,,,,,,,,,0,,73,71
30149,note_on,29,0,1,,,,,,,,,,,0,,73,0
30150,note_on,1,0,1,,,,,,,,,,,0,,74,71
30179,note_on,29,0,1,,,,,,,,,,,0,,74,0
30180,note_on,1,0,1,,,,,,,,,,,0,,76,71
30209,note_on,29,0,1,,,,,,,,,,,0,,76,0
30210,note_on,1,0,1,,,,,,,,,,,0,,77,71
30237,note_on,237,0,2,,,,,,,,,,,1,,59,0
30237,note_on,0,0,2,,,,,,,,,,,1,,53,0
30239,note_on,29,0,1,,,,,,,,,,,0,,77,0
30240,note_on,1,0,1,,,,,,,,,,,0,,79,71
30240,note_on,3,0,2,,,,,,,,,,,1,,52,64
30240,note_on,0,0,2,,,,,,,,,,,1,,64,64
30299,note_on,59,0,1,,,,,,,,,,,0,,79,0
30300,note_on,1,0,1,,,,,,,,,,,0,,79,71
30353,note_on,113,0,2,,,,,,,,,,,1,,64,0
30353,note_on,0,0,2,,,,,,,,,,,1,,52,0
30359,note_on,59,0,1,,,,,,,,,,,0,,79,0
30360,note_on,1,0,1,,,,,,,,,,,0,,86,71
30389,note_on,29,0,1,,,,,,,,,,,0,,86,0
30390,note_on,1,0,1,,,,,,,,,,,0,,82,71
30419,note_on,29,0,1,,,,,,,,,,,0,,82,0
30420,note_on,1,0,1,,,,,,,,,,,0,,86,71
30449,note_on,29,0,1,,,,,,,,,,,0,,86,0
30450,note_on,1,0,1,,,,,,,,,,,0,,82,71
30479,note_on,29,0,1,,,,,,,,,,,0,,82,0
30480,note_on,0,0,2,,,,,,,,,,,1,,64,64
30480,note_on,1,0,1,,,,,,,,,,,0,,81,71
30480,note_on,127,0,2,,,,,,,,,,,1,,58,64
30509,note_on,29,0,1,,,,,,,,,,,0,,81,0
30510,note_on,1,0,1,,,,,,,,,,,0,,79,71
30539,note_on,29,0,1,,,,,,,,,,,0,,79,0
30540,note_on,1,0,1,,,,,,,,,,,0,,81,71
30569,note_on,29,0,1,,,,,,,,,,,0,,81,0
30570,note_on,1,0,1,,,,,,,,,,,0,,79,71
