tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,port,control,value,channel,program,note,velocity
51166,note_on,94,0,4,,,,,,,,,,3,,52,0
51166,note_on,46,0,1,,,,,,,,,,0,,79,0
51168,note_on,2,0,1,,,,,,,,,,0,,75,92
51168,note_on,2,0,4,,,,,,,,,,3,,59,92
51214,note_on,46,0,1,,,,,,,,,,0,,75,0
51216,note_on,2,0,1,,,,,,,,,,0,,81,92
51262,note_on,46,0,1,,,,,,,,,,0,,81,0
51262,note_on,94,0,4,,,,,,,,,,3,,59,0
51264,note_on,2,0,1,,,,,,,,,,0,,79,92
51264,note_on,2,0,4,,,,,,,,,,3,,47,92
51310,note_on,46,0,1,,,,,,,,,,0,,79,0
51312,note_on,2,0,1,,,,,,,,,,0,,78,92
51358,note_on,94,0,4,,,,,,,,,,3,,47,0
51358,note_on,46,0,1,,,,,,,,,,0,,78,0
51360,note_on,2,0,4,,,,,,,,,,3,,52,92
51360,note_on,2,0,1,,,,,,,,,,0,,79,92
51406,note_on,46,0,4,,,,,,,,,,3,,52,0
51408,note_on,2,0,4,,,,,,,,,,3,,54,92
51454,note_on,46,0,4,,,,,,,,,,3,,54,0
51454,note_on,94,0,1,,,,,,,,,,0,,79,0
51456,note_on,2,0,1,,,,,,,,,,0,,76,92
51456,note_on,2,0,4,,,,,,,,,,3,,55,92
51502,note_on,46,0,4,,,,,,,,,,3,,55,0
51504,note_on,2,0,4,,,,,,,,,,3,,52,92
51550,note_on,46,0,4,,,,,,,,,,3,,52,0
51550,note_on,94,0,1,,,,,,,,,,0,,76,0
51552,note_on,2,0,4,,,,,,,,,,3,,49,92
51552,note_on,2,0,1,,,,,,,,,,0,,79,92
51598,note_on,46,0,4,,,,,,,,,,3,,49,0
51600,note_on,2,0,4,,,,,,,,,,3,,55,92
51646,note_on,94,0,1,,,,,,,,,,0,,79,0
51646,note_on,46,0,4,,,,,,,,,,3,,55,0
51648,note_on,2,0,4,,,,,,,,,,3,,47,92
51648,note_on,2,0,1,,,,,,,,,,0,,74,92
51694,note_on,46,0,4,,,,,,,,,,3,,47,0
51696,note_on,2,0,4,,,,,,,,,,3,,55,92
51742,note_on,46,0,4,,,,,,,,,,3,,55,0
51742,note_on,94,0,1,,,,,,,,,,0,,74,0
51744,note_on,2,0,4,,,,,,,,,,3,,45,92
51744,note_on,2,0,1,,,,,,,,,,0,,73,92
51790,note_on,46,0,4,,,,,,,,,,3,,45,0
51792,note_on,2,0,4,,,,,,,,,,3,,55,92
51838,note_on,94,0,1,,,,,,,,,,0,,73,0
51838,note_on,46,0,4,,,,,,,,,,3,,55,0
51840,note_on,2,0,1,,,,,,,,,,0,,81,92
51840,note_on,2,0,4,,,,,,,,,,3,,54,92
51886,note_on,46,0,4,,,,,,,,,,3,,54,0
51888,note_on,2,0,4,,,,,,,,,,3,,52,92
51934,note_on,94,0,1,,,,,,,,,,0,,81,0
51934,note_on,46,0,4,,,,,,,,,,3,,52,0
51936,note_on,2,0,1,,,,,,,,,,0,,74,92
51936,note_on,2,0,4,,,,,,,,,,3,,54,92
51982,note_on,46,0,1,,,,,,,,,,0,,74,0
51984,note_on,2,0,1,,,,,,,,,,0,,76,92
52030,note_on,46,0,1,,,,,,,,,,0,,76,0
52030,note_on,94,0,4,,,,,,,,,,3,,54,0
52032,note_on,2,0,4,,,,,,,,,,3,,50,92
52032,note_on,2,0,1,,,,,,,,,,0,,78,92
52078,note_on,46,0,1,,,,,,,,,,0,,78,0
52080,note_on,2,0,1,,,,,,,,,,0,,74,92
52126,note_on,94,0,4,,,,,,,,,,3,,50,0
52126,note_on,46,0,1,,,,,,,,,,0,,74,0
52128,note_on,2,0,4,,,,,,,,,,3,,54,92
52128,note_on,2,0,1,,,,,,,,,,0,,69,92
52174,note_on,46,0,1,,,,,,,,,,0,,69,0
52176,note_on,2,0,1,,,,,,,,,,0,,72,92
52222,note_on,94,0,4,,,,,,,,,,3,,54,0
52222,note_on,46,0,1,,,,,,,,,,0,,72,0
52224,note_on,2,0,4,,,,,,,,,,3,,50,92
52224,note_on,2,0,1,,,,,,,,,,0,,71,92
52270,note_on,46,0,1,,,,,,,,,,0,,71,0
52272,note_on,2,0,1,,,,,,,,,,0,,69,92
52318,note_on,94,0,4,,,,,,,,,,3,,50,0
52318,note_on,46,0,1,,,,,,,,,,0,,69,0
52320,note_on,2,0,4,,,,,,,,,,3,,55,92
52320,note_on,2,0,1,,,,,,,,,,0,,71,92
52366,note_on,46,0,1,,,,,,,,,,0,,71,0
52368,note_on,2,0,1,,,,,,,,,,0,,76,92
52414,note_on,94,0,4,,,,,,,,,,3,,55,0
52414,note_on,46,0,1,,,,,,,,,,0,,76,0
52416,note_on,2,0,4,,,,,,,,,,3,,52,92
52416,note_on,2,0,1,,,,,,,,,,0,,78,92
52462,note_on,46,0,1,,,,,,,,,,0,,78,0
52464,note_on,2,0,1,,,,,,,,,,0,,79,92
52510,note_on,46,0,1,,,,,,,,,,0,,79,0
52510,note_on,94,0,4,,,,,,,,,,3,,52,0
52512,note_on,2,0,4,,,,,,,,,,3,,57,92
52512,note_on,2,0,1,,,,,,,,,,0,,74,92
52526,note_on,14,0,1,,,,,,,,,,0,,74,0
52528,note_on,2,0,1,,,,,,,,,,0,,73,92
52542,note_on,14,0,1,,,,,,,,,,0,,73,0
52544,note_on,2,0,1,,,,,,,,,,0,,74,92
52558,note_on,14,0,1,,,,,,,,,,0,,74,0
52560,note_on,2,0,1,,,,,,,,,,0,,73,92
52606,note_on,94,0,4,,,,,,,,,,3,,57,0
52606,note_on,46,0,1,,,,,,,,,,0,,73,0
52608,note_on,2,0,4,,,,,,,,,,3,,55,92
52608,note_on,2,0,1,,,,,,,,,,0,,69,92
52654,note_on,46,0,4,,,,,,,,,,3,,55,0
52656,note_on,2,0,4,,,,,,,,,,3,,54,92
52702,note_on,46,0,4,,,,,,,,,,3,,54,0
52702,note_on,94,0,1,,,,,,,,,,0,,69,0
52704,note_on,2,0,4,,,,,,,,,,3,,52,92
52750,note_on,46,0,4,,,,,,,,,,3,,52,0
52752,note_on,2,0,4,,,,,,,,,,3,,50,92
52798,note_on,46,0,4,,,,,,,,,,3,,50,0
52800,note_on,98,0,1,,,,,,,,,,0,,69,92
52800,note_on,2,0,4,,,,,,,,,,3,,49,92
52846,note_on,46,0,4,,,,,,,,,,3,,49,0
52846,note_on,46,0,1,,,,,,,,,,0,,69,0
52848,note_on,2,0,4,,,,,,,,,,3,,47,92
52848,note_on,2,0,1,,,,,,,,,,0,,71,92
52894,note_on,46,0,1,,,,,,,,,,0,,71,0
52894,note_on,46,0,4,,,,,,,,,,3,,47,0
52896,note_on,2,0,4,,,,,,,,,,3,,45,92
52896,note_on,2,0,1,,,,,,,,,,0,,73,92
52942,note_on,46,0,1,,,,,,,,,,0,,73,0
52942,note_on,46,0,4,,,,,,,,,,3,,45,0
52944,note_on,2,0,1,,,,,,,,,,0,,74,92
52944,note_on,2,0,4,,,,,,,,,,3,,52,92
52990,note_on,46,0,1,,,,,,,,,,0,,74,0
52990,note_on,46,0,4,,,,,,,,,,3,,52,0
52992,note_on,2,0,1,,,,,,,,,,0,,76,92
52992,note_on,2,0,4,,,,,,,,,,3,,43,92
53038,note_on,46,0,1,,,,,,,,,,0,,76,0
53038,note_on,46,0,4,,,,,,,,,,3,,43,0
53040,note_on,2,0,1,,,,,,,,,,0,,73,92
53040,note_on,2,0,4,,,,,,,,,,3,,52,92
53086,note_on,46,0,1,,,,,,,,,,0,,73,0
53086,note_on,46,0,4,,,,,,,,,,3,,52,0
53088,note_on,2,0,4,,,,,,,,,,3,,42,92
53088,note_on,2,0,1,,,,,,,,,,0,,74,92
53134,note_on,46,0,1,,,,,,,,,,0,,74,0
53136,note_on,2,0,1,,,,,,,,,,0,,76,92
53182,note_on,94,0,4,,,,,,,,,,3,,42,0
53182,note_on,46,0,1,,,,,,,,,,0,,76,0
53184,note_on,2,0,4,,,,,,,,,,3,,40,92
53184,note_on,2,0,1,,,,,,,,,,0,,69,92
53230,note_on,46,0,1,,,,,,,,,,0,,69,0
53232,note_on,2,0,1,,,,,,,,,,0,,73,92
53278,note_on,94,0,4,,,,,,,,,,3,,40,0
53278,note_on,46,0,1,,,,,,,,,,0,,73,0
53280,note_on,2,0,4,,,,,,,,,,3,,42,92
53280,note_on,2,0,1,,,,,,,,,,0,,74,92
53326,note_on,46,0,1,,,,,,,,,,0,,74,0
53328,note_on,2,0,1,,,,,,,,,,0,,76,92
53374,note_on,94,0,4,,,,,,,,,,3,,42,0
53374,note_on,46,0,1,,,,,,,,,,0,,76,0
53376,note_on,2,0,1,,,,,,,,,,0,,69,92
53376,note_on,2,0,4,,,,,,,,,,3,,45,92
53422,note_on,46,0,1,,,,,,,,,,0,,69,0
53424,note_on,2,0,1,,,,,,,,,,0,,74,92
53470,note_on,94,0,4,,,,,,,,,,3,,45,0
53470,note_on,46,0,1,,,,,,,,,,0,,74,0
53472,note_on,2,0,1,,,,,,,,,,0,,66,92
53472,note_on,2,0,4,,,,,,,,,,3,,50,92
53518,note_on,46,0,1,,,,,,,,,,0,,66,0
53520,note_on,2,0,1,,,,,,,,,,0,,74,92
53566,note_on,46,0,1,,,,,,,,,,0,,74,0
53566,note_on,94,0,4,,,,,,,,,,3,,50,0
53568,note_on,2,0,1,,,,,,,,,,0,,69,92
53568,note_on,2,0,4,,,,,,,,,,3,,42,92
53614,note_on,46,0,1,,,,,,,,,,0,,69,0
53616,note_on,2,0,1,,,,,,,,,,0,,76,92
53662,note_on,94,0,4,,,,,,,,,,3,,42,0
53662,note_on,46,0,1,,,,,,,,,,0,,76,0
53664,note_on,2,0,4,,,,,,,,,,3,,43,92
53664,note_on,2,0,1,,,,,,,,,,0,,74,92
53710,note_on,46,0,1,,,,,,,,,,0,,74,0
53712,note_on,2,0,1,,,,,,,,,,0,,76,92
53758,note_on,46,0,1,,,,,,,,,,0,,76,0
53758,note_on,94,0,4,,,,,,,,,,3,,43,0
53760,note_on,2,0,4,,,,,,,,,,3,,45,92
53760,note_on,2,0,1,,,,,,,,,,0,,71,92
53806,note_on,46,0,1,,,,,,,,,,0,,71,0
53808,note_on,2,0,1,,,,,,,,,,0,,73,92
53854,note_on,46,0,1,,,,,,,,,,0,,73,0
53854,note_on,94,0,4,,,,,,,,,,3,,45,0
53856,note_on,2,0,1,,,,,,,,,,0,,74,92
53856,note_on,2,0,4,,,,,,,,,,3,,47,92
53902,note_on,46,0,1,,,,,,,,,,0,,74,0
53904,note_on,2,0,1,,,,,,,,,,0,,76,92
53950,note_on,46,0,1,,,,,,,,,,0,,76,0
53950,note_on,94,0,4,,,,,,,,,,3,,47,0
53952,note_on,2,0,1,,,,,,,,,,0,,71,92
53952,note_on,2,0,4,,,,,,,,,,3,,43,92
53998,note_on,46,0,1,,,,,,,,,,0,,71,0
54000,note_on,2,0,1,,,,,,,,,,0,,74,92
54046,note_on,46,0,1,,,,,,,,,,0,,74,0
54046,note_on,94,0,4,,,,,,,,,,3,,43,0
54048,note_on,2,0,1,,,,,,,,,,0,,67,92
54048,note_on,2,0,4,,,,,,,,,,3,,40,92
54094,note_on,46,0,1,,,,,,,,,,0,,67,0
54096,note_on,2,0,1,,,,,,,,,,0,,74,92
54142,note_on,94,0,4,,,,,,,,,,3,,40,0
54142,note_on,46,0,1,,,,,,,,,,0,,74,0
54144,note_on,2,0,1,,,,,,,,,,0,,71,92
54144,note_on,2,0,4,,,,,,,,,,3,,43,92
54190,note_on,46,0,1,,,,,,,,,,0,,71,0
54192,note_on,2,0,1,,,,,,,,,,0,,74,92
54238,note_on,46,0,1,,,,,,,,,,0,,74,0
54238,note_on,94,0,4,,,,,,,,,,3,,43,0
54240,note_on,2,0,1,,,,,,,,,,0,,73,92
54240,note_on,2,0,4,,,,,,,,,,3,,45,92
54286,note_on,46,0,1,,,,,,,,,,0,,73,0
54288,note_on,2,0,1,,,,,,,,,,0,,74,92
54334,note_on,46,0,1,,,,,,,,,,0,,74,0
54334,note_on,94,0,4,,,,,,,,,,3,,45,0
54336,note_on,2,0,1,,,,,,,,,,0,,76,92
54336,note_on,2,0,4,,,,,,,,,,3,,47,92
54382,note_on,46,0,1,,,,,,,,,,0,,76,0
54384,note_on,2,0,1,,,,,,,,,,0,,73,92
54430,note_on,46,0,1,,,,,,,,,,0,,73,0
54430,note_on,94,0,4,,,,,,,,,,3,,47,0
54432,note_on,2,0,1,,,,,,,,,,0,,67,92
54432,note_on,2,0,4,,,,,,,,,,3,,49,92
54478,note_on,46,0,1,,,,,,,,,,0,,67,0
54480,note_on,2,0,1,,,,,,,,,,0,,71,92
54526,note_on,46,0,1,,,,,,,,,,0,,71,0
54526,note_on,94,0,4,,,,,,,,,,3,,49,0
54528,note_on,2,0,4,,,,,,,,,,3,,50,92
54528,note_on,2,0,1,,,,,,,,,,0,,69,92
54574,note_on,46,0,1,,,,,,,,,,0,,69,0
54576,note_on,2,0,1,,,,,,,,,,0,,67,92
54622,note_on,46,0,1,,,,,,,,,,0,,67,0
54622,note_on,94,0,4,,,,,,,,,,3,,50,0
54624,note_on,2,0,1,,,,,,,,,,0,,66,92
54624,note_on,2,0,4,,,,,,,,,,3,,45,92
54670,note_on,46,0,1,,,,,,,,,,0,,66,0
54672,note_on,2,0,1,,,,,,,,,,0,,74,92
54718,note_on,46,0,1,,,,,,,,,,0,,74,0
54718,note_on,94,0,4,,,,,,,,,,3,,45,0
54720,note_on,2,0,1,,,,,,,,,,0,,64,92
54720,note_on,2,0,4,,,,,,,,,,3,,55,92
54766,note_on,46,0,1,,,,,,,,,,0,,64,0
54768,note_on,2,0,1,,,,,,,,,,0,,73,92
54814,note_on,46,0,1,,,,,,,,,,0,,73,0
54814,note_on,94,0,4,,,,,,,,,,3,,55,0
54816,note_on,8690,0,3,,,,,,,,,,2,,54,92
54816,note_on,2,0,1,,,,,,,,,,0,,74,92
54910,note_on,94,0,1,,,,,,,,,,0,,74,0
54912,note_on,98,0,4,,,,,,,,,,3,,50,92
54912,note_on,2,0,1,,,,,,,,,,0,,73,92
54958,note_on,46,0,1,,,,,,,,,,0,,73,0
54960,note_on,2,0,1,,,,,,,,,,0,,71,92
54976,note_on,160,0,3,,,,,,,,,,2,,54,0
55006,note_on,46,0,1,,,,,,,,,,0,,71,0
55008,note_on,2,0,1,,,,,,,,,,0,,69,92
55008,note_on,32,0,3,,,,,,,,,,2,,54,92
55054,note_on,46,0,1,,,,,,,,,,0,,69,0
55056,note_on,2,0,1,,,,,,,,,,0,,67,92
55102,note_on,94,0,3,,,,,,,,,,2,,54,0
55102,note_on,46,0,1,,,,,,,,,,0,,67,0
55104,note_on,2,0,3,,,,,,,,,,2,,57,92
55104,note_on,2,0,1,,,,,,,,,,0,,66,92
55150,note_on,46,0,1,,,,,,,,,,0,,66,0
55152,note_on,2,0,1,,,,,,,,,,0,,64,92
55198,note_on,46,0,1,,,,,,,,,,0,,64,0
55198,note_on,94,0,3,,,,,,,,,,2,,57,0
55200,note_on,2,0,3,,,,,,,,,,2,,62,92
55200,note_on,2,0,1,,,,,,,,,,0,,62,92
55342,note_on,142,0,1,,,,,,,,,,0,,62,0
55342,note_on,430,0,4,,,,,,,,,,3,,50,0
55342,note_on,142,0,3,,,,,,,,,,2,,62,0
55344,note_on,2,0,1,,,,,,,,,,0,,78,92
55390,note_on,46,0,1,,,,,,,,,,0,,78,0
55392,note_on,2,0,1,,,,,,,,,,0,,69,92
55392,note_on,0,0,1,,,,,,,,,,0,,74,92
55392,note_on,0,0,1,,,,,,,,,,0,,78,92
55392,note_on,50,0,4,,,,,,,,,,3,,62,92
55486,note_on,94,0,4,,,,,,,,,,3,,62,0
55488,note_on,2,0,4,,,,,,,,,,3,,60,92
55534,note_on,46,0,4,,,,,,,,,,3,,60,0
55536,note_on,2,0,4,,,,,,,,,,3,,59,92
55552,note_on,0,0,1,,,,,,,,,,0,,78,0
55552,note_on,0,0,1,,,,,,,,,,0,,74,0
55552,note_on,160,0,1,,,,,,,,,,0,,69,0
55582,note_on,46,0,4,,,,,,,,,,3,,59,0
55584,note_on,2,0,4,,,,,,,,,,3,,57,92
55630,note_on,46,0,4,,,,,,,,,,3,,57,0
55632,note_on,2,0,4,,,,,,,,,,3,,55,92
55678,note_on,46,0,4,,,,,,,,,,3,,55,0
55680,note_on,2,0,4,,,,,,,,,,3,,54,92
55680,note_on,128,0,1,,,,,,,,,,0,,74,92
55726,note_on,46,0,4,,,,,,,,,,3,,54,0
55726,note_on,46,0,1,,,,,,,,,,0,,74,0
55728,note_on,2,0,4,,,,,,,,,,3,,52,92
55728,note_on,2,0,1,,,,,,,,,,0,,76,92
55774,note_on,46,0,4,,,,,,,,,,3,,52,0
55774,note_on,46,0,1,,,,,,,,,,0,,76,0
55776,note_on,2,0,4,,,,,,,,,,3,,50,92
55776,note_on,2,0,1,,,,,,,,,,0,,78,92
55822,note_on,46,0,1,,,,,,,,,,0,,78,0
55822,note_on,46,0,4,,,,,,,,,,3,,50,0
55824,note_on,2,0,1,,,,,,,,,,0,,79,92
55824,note_on,2,0,4,,,,,,,,,,3,,57,92
55870,note_on,46,0,1,,,,,,,,,,0,,79,0
55870,note_on,46,0,4,,,,,,,,,,3,,57,0
55872,note_on,2,0,4,,,,,,,,,,3,,48,92
55872,note_on,2,0,1,,,,,,,,,,0,,81,92
55918,note_on,46,0,4,,,,,,,,,,3,,48,0
55918,note_on,46,0,1,,,,,,,,,,0,,81,0
55920,note_on,2,0,4,,,,,,,,,,3,,57,92
55920,note_on,2,0,1,,,,,,,,,,0,,78,92
55966,note_on,46,0,1,,,,,,,,,,0,,78,0
55966,note_on,46,0,4,,,,,,,,,,3,,57,0
55968,note_on,2,0,1,,,,,,,,,,0,,79,92
55968,note_on,2,0,4,,,,,,,,,,3,,47,92
56062,note_on,94,0,1,,,,,,,,,,0,,79,0
56062,note_on,94,0,4,,,,,,,,,,3,,47,0
56064,note_on,2,0,4,,,,,,,,,,3,,50,92
56064,note_on,2,0,1,,,,,,,,,,0,,78,92
56110,note_on,46,0,1,,,,,,,,,,0,,78,0
56112,note_on,2,0,1,,,,,,,,,,0,,76,92
56158,note_on,46,0,1,,,,,,,,,,0,,76,0
56158,note_on,94,0,4,,,,,,,,,,3,,50,0
56160,note_on,2,0,1,,,,,,,,,,0,,74,92
56160,note_on,2,0,4,,,,,,,,,,3,,55,92
56206,note_on,46,0,1,,,,,,,,,,0,,74,0
56208,note_on,2,0,1,,,,,,,,,,0,,72,92
56254,note_on,94,0,4,,,,,,,,,,3,,55,0
56254,note_on,46,0,1,,,,,,,,,,0,,72,0
56256,note_on,2,0,4,,,,,,,,,,3,,57,92
56256,note_on,2,0,1,,,,,,,,,,0,,71,92
56302,note_on,46,0,1,,,,,,,,,,0,,71,0
56304,note_on,2,0,1,,,,,,,,,,0,,69,92
56350,note_on,94,0,4,,,,,,,,,,3,,57,0
56350,note_on,46,0,1,,,,,,,,,,0,,69,0
56352,note_on,2,0,4,,,,,,,,,,3,,59,92
56352,note_on,2,0,1,,,,,,,,,,0,,67,92
56398,note_on,46,0,1,,,,,,,,,,0,,67,0
56400,note_on,2,0,1,,,,,,,,,,0,,71,92
56446,note_on,46,0,1,,,,,,,,,,0,,71,0
56446,note_on,94,0,4,,,,,,,,,,3,,59,0
56448,note_on,2,0,1,,,,,,,,,,0,,74,92
56448,note_on,2,0,4,,,,,,,,,,3,,55,92
56494,note_on,46,0,1,,,,,,,,,,0,,74,0
56496,note_on,2,0,1,,,,,,,,,,0,,77,92
56542,note_on,46,0,1,,,,,,,,,,0,,77,0
56542,note_on,94,0,4,,,,,,,,,,3,,55,0
56544,note_on,2,0,4,,,,,,,,,,3,,60,92
56544,note_on,2,0,1,,,,,,,,,,0,,76,92
56590,note_on,46,0,1,,,,,,,,,,0,,76,0
56592,note_on,2,0,1,,,,,,,,,,0,,74,92
56638,note_on,94,0,4,,,,,,,,,,3,,60,0
56638,note_on,46,0,1,,,,,,,,,,0,,74,0
56640,note_on,2,0,4,,,,,,,,,,3,,64,92
56640,note_on,2,0,1,,,,,,,,,,0,,72,92
56686,note_on,46,0,1,,,,,,,,,,0,,72,0
56688,note_on,2,0,1,,,,,,,,,,0,,71,92
56734,note_on,94,0,4,,,,,,,,,,3,,64,0
56734,note_on,46,0,1,,,,,,,,,,0,,71,0
56736,note_on,2,0,4,,,,,,,,,,3,,60,92
56736,note_on,2,0,1,,,,,,,,,,0,,69,92
56782,note_on,46,0,1,,,,,,,,,,0,,69,0
56784,note_on,2,0,1,,,,,,,,,,0,,78,92
56830,note_on,46,0,1,,,,,,,,,,0,,78,0
56830,note_on,94,0,4,,,,,,,,,,3,,60,0
56832,note_on,2,0,1,,,,,,,,,,0,,79,92
56832,note_on,2,0,4,,,,,,,,,,3,,59,92
56878,note_on,46,0,1,,,,,,,,,,0,,79,0
56880,note_on,2,0,1,,,,,,,,,,0,,81,92
56926,note_on,94,0,4,,,,,,,,,,3,,59,0
56926,note_on,46,0,1,,,,,,,,,,0,,81,0
56928,note_on,2,0,1,,,,,,,,,,0,,79,92
56928,note_on,2,0,4,,,,,,,,,,3,,60,92
56974,note_on,46,0,1,,,,,,,,,,0,,79,0
56976,note_on,2,0,1,,,,,,,,,,0,,78,92
57022,note_on,94,0,4,,,,,,,,,,3,,60,0
57022,note_on,46,0,1,,,,,,,,,,0,,78,0
57024,note_on,2,0,1,,,,,,,,,,0,,79,92
57024,note_on,2,0,4,,,,,,,,,,3,,57,92
57070,note_on,46,0,1,,,,,,,,,,0,,79,0
57072,note_on,2,0,1,,,,,,,,,,0,,76,92
57118,note_on,94,0,4,,,,,,,,,,3,,57,0
57118,note_on,46,0,1,,,,,,,,,,0,,76,0
57120,note_on,2,0,1,,,,,,,,,,0,,76,92
57120,note_on,2,0,4,,,,,,,,,,3,,59,92
57134,note_on,14,0,1,,,,,,,,,,0,,76,0
57136,note_on,2,0,1,,,,,,,,,,0,,75,92
57150,note_on,14,0,1,,,,,,,,,,0,,75,0
57152,note_on,2,0,1,,,,,,,,,,0,,76,92
57166,note_on,14,0,1,,,,,,,,,,0,,76,0
57168,note_on,2,0,1,,,,,,,,,,0,,75,92
57214,note_on,94,0,4,,,,,,,,,,3,,59,0
57214,note_on,46,0,1,,,,,,,,,,0,,75,0
57216,note_on,2,0,4,,,,,,,,,,3,,57,92
57216,note_on,2,0,1,,,,,,,,,,0,,71,92
57262,note_on,46,0,4,,,,,,,,,,3,,57,0
57264,note_on,2,0,4,,,,,,,,,,3,,55,92
57310,note_on,94,0,1,,,,,,,,,,0,,71,0
57310,note_on,46,0,4,,,,,,,,,,3,,55,0
57312,note_on,2,0,4,,,,,,,,,,3,,54,92
57358,note_on,46,0,4,,,,,,,,,,3,,54,0
57360,note_on,2,0,4,,,,,,,,,,3,,52,92
57406,note_on,46,0,4,,,,,,,,,,3,,52,0
57408,note_on,2,0,4,,,,,,,,,,3,,51,92
57408,note_on,98,0,1,,,,,,,,,,0,,83,92
57454,note_on,46,0,1,,,,,,,,,,0,,83,0
57454,note_on,46,0,4,,,,,,,,,,3,,51,0
57456,note_on,2,0,4,,,,,,,,,,3,,49,92
57456,note_on,2,0,1,,,,,,,,,,0,,81,92
57502,note_on,46,0,1,,,,,,,,,,0,,81,0
57502,note_on,46,0,4,,,,,,,,,,3,,49,0
57504,note_on,2,0,1,,,,,,,,,,0,,79,92
57504,note_on,2,0,4,,,,,,,,,,3,,47,92
57550,note_on,46,0,1,,,,,,,,,,0,,79,0
57550,note_on,46,0,4,,,,,,,,,,3,,47,0
57552,note_on,2,0,1,,,,,,,,,,0,,78,92
57552,note_on,2,0,4,,,,,,,,,,3,,54,92
57598,note_on,46,0,1,,,,,,,,,,0,,78,0
57598,note_on,46,0,4,,,,,,,,,,3,,54,0
57600,note_on,2,0,1,,,,,,,,,,0,,76,92
57600,note_on,2,0,4,,,,,,,,,,3,,45,92
57646,note_on,46,0,4,,,,,,,,,,3,,45,0
57646,note_on,46,0,1,,,,,,,,,,0,,76,0
57648,note_on,2,0,1,,,,,,,,,,0,,75,92
57648,note_on,2,0,4,,,,,,,,,,3,,54,92
57694,note_on,46,0,1,,,,,,,,,,0,,75,0
57694,note_on,46,0,4,,,,,,,,,,3,,54,0
57696,note_on,2,0,1,,,,,,,,,,0,,76,92
57696,note_on,2,0,4,,,,,,,,,,3,,43,92
57742,note_on,46,0,4,,,,,,,,,,3,,43,0
57744,note_on,2,0,4,,,,,,,,,,3,,45,92
57790,note_on,94,0,1,,,,,,,,,,0,,76,0
57790,note_on,46,0,4,,,,,,,,,,3,,45,0
57792,note_on,2,0,4,,,,,,,,,,3,,42,92
57792,note_on,2,0,1,,,,,,,,,,0,,78,92
57838,note_on,46,0,4,,,,,,,,,,3,,42,0
57838,note_on,46,0,1,,,,,,,,,,0,,78,0
57840,note_on,2,0,4,,,,,,,,,,3,,45,92
57840,note_on,2,0,1,,,,,,,,,,0,,75,92
57886,note_on,46,0,4,,,,,,,,,,3,,45,0
57886,note_on,46,0,1,,,,,,,,,,0,,75,0
57888,note_on,2,0,4,,,,,,,,,,3,,43,92
57888,note_on,2,0,1,,,,,,,,,,0,,76,92
57934,note_on,46,0,4,,,,,,,,,,3,,43,0
57936,note_on,2,0,4,,,,,,,,,,3,,45,92
57982,note_on,46,0,4,,,,,,,,,,3,,45,0
57982,note_on,94,0,1,,,,,,,,,,0,,76,0
57984,note_on,2,0,1,,,,,,,,,,0,,78,92
57984,note_on,2,0,4,,,,,,,,,,3,,42,92
58030,note_on,46,0,4,,,,,,,,,,3,,42,0
58030,note_on,46,0,1,,,,,,,,,,0,,78,0
58032,note_on,2,0,4,,,,,,,,,,3,,45,92
58032,note_on,2,0,1,,,,,,,,,,0,,75,92
58078,note_on,46,0,4,,,,,,,,,,3,,45,0
58078,note_on,46,0,1,,,,,,,,,,0,,75,0
58080,note_on,2,0,4,,,,,,,,,,3,,43,92
58080,note_on,2,0,1,,,,,,,,,,0,,76,92
58126,note_on,46,0,4,,,,,,,,,,3,,43,0
58128,note_on,2,0,4,,,,,,,,,,3,,47,92
58174,note_on,46,0,4,,,,,,,,,,3,,47,0
58176,note_on,7730,0,2,,,,,,,,,,1,,71,92
58176,note_on,2,0,4,,,,,,,,,,3,,40,92
58222,note_on,46,0,4,,,,,,,,,,3,,40,0
58224,note_on,2,0,4,,,,,,,,,,3,,43,92
58270,note_on,94,0,2,,,,,,,,,,1,,71,0
58270,note_on,46,0,4,,,,,,,,,,3,,43,0
58272,note_on,2,0,2,,,,,,,,,,1,,72,92
58272,note_on,2,0,4,,,,,,,,,,3,,45,92
58318,note_on,46,0,4,,,,,,,,,,3,,45,0
58320,note_on,2,0,4,,,,,,,,,,3,,47,92
58366,note_on,46,0,4,,,,,,,,,,3,,47,0
58366,note_on,94,0,2,,,,,,,,,,1,,72,0
58368,note_on,2,0,2,,,,,,,,,,1,,74,92
58368,note_on,2,0,4,,,,,,,,,,3,,43,92
58414,note_on,46,0,2,,,,,,,,,,1,,74,0
58414,note_on,46,0,4,,,,,,,,,,3,,43,0
58416,note_on,2,0,4,,,,,,,,,,3,,47,92
58416,note_on,2,0,2,,,,,,,,,,1,,71,92
58462,note_on,46,0,2,,,,,,,,,,1,,71,0
58462,note_on,46,0,4,,,,,,,,,,3,,47,0
58464,note_on,2,0,4,,,,,,,,,,3,,45,92
58464,note_on,2,0,2,,,,,,,,,,1,,72,92
58510,note_on,46,0,4,,,,,,,,,,3,,45,0
58512,note_on,2,0,4,,,,,,,,,,3,,47,92
58558,note_on,94,0,2,,,,,,,,,,1,,72,0
58558,note_on,46,0,4,,,,,,,,,,3,,47,0
58560,note_on,2,0,2,,,,,,,,,,1,,74,92
