tick,type,time,meta,track,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,key,tempo,number,port,control,value,channel,program,note,velocity
26460,note_on,6,0,1,,,,,,,,,,,0,,79,100
26487,note_on,27,0,1,,,,,,,,,,,0,,79,0
26490,note_on,3,0,1,,,,,,,,,,,0,,81,100
26508,note_on,108,0,5,,,,,,,,,,,4,,49,0
26508,note_on,108,0,4,,,,,,,,,,,3,,81,0
26508,note_on,108,0,3,,,,,,,,,,,2,,76,0
26517,note_on,27,0,1,,,,,,,,,,,0,,81,0
26520,note_on,3,0,1,,,,,,,,,,,0,,82,100
26574,note_on,54,0,1,,,,,,,,,,,0,,82,0
26580,note_on,6,0,1,,,,,,,,,,,0,,81,100
26607,note_on,27,0,1,,,,,,,,,,,0,,81,0
26610,note_on,3,0,1,,,,,,,,,,,0,,79,100
26637,note_on,27,0,1,,,,,,,,,,,0,,79,0
26640,note_on,132,0,4,,,,,,,,,,,3,,74,100
26640,note_on,3,0,1,,,,,,,,,,,0,,77,100
26694,note_on,54,0,4,,,,,,,,,,,3,,74,0
26700,note_on,192,0,3,,,,,,,,,,,2,,59,100
26700,note_on,6,0,4,,,,,,,,,,,3,,79,100
26727,note_on,27,0,4,,,,,,,,,,,3,,79,0
26730,note_on,3,0,4,,,,,,,,,,,3,,81,100
26754,note_on,54,0,3,,,,,,,,,,,2,,59,0
26757,note_on,27,0,4,,,,,,,,,,,3,,81,0
26760,note_on,252,0,5,,,,,,,,,,,4,,50,100
26760,note_on,3,0,4,,,,,,,,,,,3,,83,100
26760,note_on,6,0,3,,,,,,,,,,,2,,62,100
26814,note_on,54,0,3,,,,,,,,,,,2,,62,0
26814,note_on,54,0,4,,,,,,,,,,,3,,83,0
26820,note_on,6,0,4,,,,,,,,,,,3,,83,100
26820,note_on,6,0,3,,,,,,,,,,,2,,59,100
26847,note_on,27,0,4,,,,,,,,,,,3,,83,0
26850,note_on,3,0,4,,,,,,,,,,,3,,84,100
26868,note_on,108,0,5,,,,,,,,,,,4,,50,0
26874,note_on,54,0,3,,,,,,,,,,,2,,59,0
26877,note_on,27,0,4,,,,,,,,,,,3,,84,0
26880,note_on,12,0,5,,,,,,,,,,,4,,47,100
26880,note_on,3,0,4,,,,,,,,,,,3,,86,100
26880,note_on,6,0,3,,,,,,,,,,,2,,55,100
26934,note_on,54,0,4,,,,,,,,,,,3,,86,0
26934,note_on,54,0,3,,,,,,,,,,,2,,55,0
26940,note_on,6,0,3,,,,,,,,,,,2,,59,100
26940,note_on,6,0,4,,,,,,,,,,,3,,86,100
26967,note_on,27,0,4,,,,,,,,,,,3,,86,0
26970,note_on,3,0,4,,,,,,,,,,,3,,84,100
26988,note_on,108,0,5,,,,,,,,,,,4,,47,0
26994,note_on,54,0,3,,,,,,,,,,,2,,59,0
26997,note_on,27,0,4,,,,,,,,,,,3,,84,0
27000,note_on,3,0,4,,,,,,,,,,,3,,83,100
27000,note_on,12,0,5,,,,,,,,,,,4,,43,100
27000,note_on,6,0,3,,,,,,,,,,,2,,62,100
27054,note_on,54,0,4,,,,,,,,,,,3,,83,0
27054,note_on,54,0,3,,,,,,,,,,,2,,62,0
27060,note_on,6,0,3,,,,,,,,,,,2,,67,100
27060,note_on,6,0,4,,,,,,,,,,,3,,83,100
27087,note_on,27,0,4,,,,,,,,,,,3,,83,0
27090,note_on,3,0,4,,,,,,,,,,,3,,84,100
27108,note_on,108,0,5,,,,,,,,,,,4,,43,0
27108,note_on,468,0,1,,,,,,,,,,,0,,77,0
27114,note_on,54,0,3,,,,,,,,,,,2,,67,0
27117,note_on,27,0,4,,,,,,,,,,,3,,84,0
27120,note_on,6,0,3,,,,,,,,,,,2,,71,100
27120,note_on,3,0,4,,,,,,,,,,,3,,86,100
27120,note_on,12,0,1,,,,,,,,,,,0,,76,100
27120,note_on,12,0,5,,,,,,,,,,,4,,44,100
27174,note_on,54,0,4,,,,,,,,,,,3,,86,0
27180,note_on,6,0,4,,,,,,,,,,,3,,86,100
27207,note_on,27,0,4,,,,,,,,,,,3,,86,0
27210,note_on,3,0,4,,,,,,,,,,,3,,88,100
27228,note_on,108,0,1,,,,,,,,,,,0,,76,0
27228,note_on,108,0,3,,,,,,,,,,,2,,71,0
27228,note_on,108,0,5,,,,,,,,,,,4,,44,0
27237,note_on,27,0,4,,,,,,,,,,,3,,88,0
27240,note_on,3,0,4,,,,,,,,,,,3,,89,100
27294,note_on,54,0,4,,,,,,,,,,,3,,89,0
27300,note_on,6,0,4,,,,,,,,,,,3,,88,100
27327,note_on,27,0,4,,,,,,,,,,,3,,88,0
27330,note_on,3,0,4,,,,,,,,,,,3,,86,100
27357,note_on,27,0,4,,,,,,,,,,,3,,86,0
27360,note_on,3,0,4,,,,,,,,,,,3,,84,100
27360,note_on,132,0,1,,,,,,,,,,,0,,76,100
27360,note_on,132,0,5,,,,,,,,,,,4,,57,100
27420,note_on,192,0,3,,,,,,,,,,,2,,64,100
27468,note_on,108,0,5,,,,,,,,,,,4,,57,0
27474,note_on,54,0,3,,,,,,,,,,,2,,64,0
27480,note_on,6,0,3,,,,,,,,,,,2,,60,100
27480,note_on,12,0,5,,,,,,,,,,,4,,55,100
27522,note_on,162,0,1,,,,,,,,,,,0,,76,0
27534,note_on,54,0,3,,,,,,,,,,,2,,60,0
27540,note_on,6,0,3,,,,,,,,,,,2,,57,100
27540,note_on,18,0,1,,,,,,,,,,,0,,77,100
27567,note_on,27,0,1,,,,,,,,,,,0,,77,0
27570,note_on,3,0,1,,,,,,,,,,,0,,76,100
27588,note_on,108,0,5,,,,,,,,,,,4,,55,0
27594,note_on,54,0,3,,,,,,,,,,,2,,57,0
27597,note_on,27,0,1,,,,,,,,,,,0,,76,0
27600,note_on,12,0,5,,,,,,,,,,,4,,53,100
27600,note_on,6,0,3,,,,,,,,,,,2,,69,100
27600,note_on,3,0,1,,,,,,,,,,,0,,74,100
27627,note_on,27,0,1,,,,,,,,,,,0,,74,0
27630,note_on,3,0,1,,,,,,,,,,,0,,72,100
27654,note_on,54,0,3,,,,,,,,,,,2,,69,0
27657,note_on,27,0,1,,,,,,,,,,,0,,72,0
27660,note_on,3,0,1,,,,,,,,,,,0,,71,100
27660,note_on,6,0,3,,,,,,,,,,,2,,62,100
27687,note_on,27,0,1,,,,,,,,,,,0,,71,0
27690,note_on,3,0,1,,,,,,,,,,,0,,69,100
27708,note_on,108,0,5,,,,,,,,,,,4,,53,0
27714,note_on,54,0,3,,,,,,,,,,,2,,62,0
27717,note_on,27,0,1,,,,,,,,,,,0,,69,0
27720,note_on,3,0,1,,,,,,,,,,,0,,67,100
27720,note_on,12,0,5,,,,,,,,,,,4,,52,100
27780,note_on,66,0,3,,,,,,,,,,,2,,72,100
27828,note_on,108,0,1,,,,,,,,,,,0,,67,0
27828,note_on,108,0,5,,,,,,,,,,,4,,52,0
27834,note_on,54,0,3,,,,,,,,,,,2,,72,0
27840,note_on,6,0,3,,,,,,,,,,,2,,69,100
27840,note_on,12,0,1,,,,,,,,,,,0,,69,100
27840,note_on,12,0,5,,,,,,,,,,,4,,53,100
27882,note_on,522,0,4,,,,,,,,,,,3,,84,0
27894,note_on,54,0,3,,,,,,,,,,,2,,69,0
27900,note_on,18,0,4,,,,,,,,,,,3,,86,100
27900,note_on,6,0,3,,,,,,,,,,,2,,65,100
27927,note_on,27,0,4,,,,,,,,,,,3,,86,0
27930,note_on,3,0,4,,,,,,,,,,,3,,84,100
27948,note_on,108,0,5,,,,,,,,,,,4,,53,0
27948,note_on,108,0,1,,,,,,,,,,,0,,69,0
27954,note_on,54,0,3,,,,,,,,,,,2,,65,0
27957,note_on,27,0,4,,,,,,,,,,,3,,84,0
27960,note_on,3,0,4,,,,,,,,,,,3,,83,100
27960,note_on,12,0,5,,,,,,,,,,,4,,55,100
27960,note_on,12,0,1,,,,,,,,,,,0,,71,100
27960,note_on,6,0,3,,,,,,,,,,,2,,62,100
27987,note_on,27,0,4,,,,,,,,,,,3,,83,0
27990,note_on,3,0,4,,,,,,,,,,,3,,81,100
28014,note_on,54,0,3,,,,,,,,,,,2,,62,0
28017,note_on,27,0,4,,,,,,,,,,,3,,81,0
28020,note_on,6,0,3,,,,,,,,,,,2,,74,100
28020,note_on,3,0,4,,,,,,,,,,,3,,79,100
28047,note_on,27,0,4,,,,,,,,,,,3,,79,0
28050,note_on,3,0,4,,,,,,,,,,,3,,77,100
28068,note_on,108,0,1,,,,,,,,,,,0,,71,0
28068,note_on,108,0,5,,,,,,,,,,,4,,55,0
28074,note_on,54,0,3,,,,,,,,,,,2,,74,0
28077,note_on,27,0,4,,,,,,,,,,,3,,77,0
28080,note_on,12,0,5,,,,,,,,,,,4,,57,100
28080,note_on,3,0,4,,,,,,,,,,,3,,76,100
28080,note_on,12,0,1,,,,,,,,,,,0,,72,100
28107,note_on,27,0,1,,,,,,,,,,,0,,72,0
28110,note_on,3,0,1,,,,,,,,,,,0,,71,100
28137,note_on,27,0,1,,,,,,,,,,,0,,71,0
28140,note_on,66,0,3,,,,,,,,,,,2,,60,100
28140,note_on,3,0,1,,,,,,,,,,,0,,69,100
28188,note_on,108,0,4,,,,,,,,,,,3,,76,0
28188,note_on,108,0,5,,,,,,,,,,,4,,57,0
28194,note_on,54,0,3,,,,,,,,,,,2,,60,0
28200,note_on,12,0,4,,,,,,,,,,,3,,84,100
28200,note_on,6,0,3,,,,,,,,,,,2,,64,100
28200,note_on,12,0,5,,,,,,,,,,,4,,55,100
28248,note_on,108,0,1,,,,,,,,,,,0,,69,0
28254,note_on,54,0,3,,,,,,,,,,,2,,64,0
28254,note_on,54,0,5,,,,,,,,,,,4,,55,0
28260,note_on,6,0,5,,,,,,,,,,,4,,53,100
28260,note_on,12,0,1,,,,,,,,,,,0,,74,100
28260,note_on,6,0,3,,,,,,,,,,,2,,69,100
28308,note_on,108,0,4,,,,,,,,,,,3,,84,0
28314,note_on,54,0,3,,,,,,,,,,,2,,69,0
28314,note_on,54,0,5,,,,,,,,,,,4,,53,0
28320,note_on,6,0,5,,,,,,,,,,,4,,55,100
28320,note_on,6,0,3,,,,,,,,,,,2,,62,100
28320,note_on,12,0,4,,,,,,,,,,,3,,83,100
28368,note_on,108,0,1,,,,,,,,,,,0,,74,0
28374,note_on,54,0,3,,,,,,,,,,,2,,62,0
28380,note_on,6,0,3,,,,,,,,,,,2,,71,100
28380,note_on,12,0,1,,,,,,,,,,,0,,65,100
28428,note_on,108,0,5,,,,,,,,,,,4,,55,0
28434,note_on,54,0,3,,,,,,,,,,,2,,71,0
28434,note_on,54,0,1,,,,,,,,,,,0,,65,0
28440,note_on,6,0,1,,,,,,,,,,,0,,65,100
28440,note_on,12,0,5,,,,,,,,,,,4,,60,100
28494,note_on,54,0,5,,,,,,,,,,,4,,60,0
28500,note_on,66,0,3,,,,,,,,,,,2,,67,100
28500,note_on,6,0,5,,,,,,,,,,,4,,48,100
28548,note_on,228,0,4,,,,,,,,,,,3,,83,0
28548,note_on,108,0,1,,,,,,,,,,,0,,65,0
28554,note_on,54,0,3,,,,,,,,,,,2,,67,0
28560,note_on,6,0,3,,,,,,,,,,,2,,72,100
28560,note_on,12,0,1,,,,,,,,,,,0,,64,100
28560,note_on,12,0,4,,,,,,,,,,,3,,84,100
28608,note_on,108,0,5,,,,,,,,,,,4,,48,0
28614,note_on,54,0,3,,,,,,,,,,,2,,72,0
28620,note_on,6,0,3,,,,,,,,,,,2,,71,100
28620,note_on,12,0,5,,,,,,,,,,,4,,50,100
28668,note_on,108,0,1,,,,,,,,,,,0,,64,0
28668,note_on,108,0,4,,,,,,,,,,,3,,84,0
28674,note_on,54,0,3,,,,,,,,,,,2,,71,0
28674,note_on,54,0,5,,,,,,,,,,,4,,50,0
28680,note_on,6,0,3,,,,,,,,,,,2,,72,100
28680,note_on,6,0,5,,,,,,,,,,,4,,52,100
28734,note_on,54,0,5,,,,,,,,,,,4,,52,0
28740,note_on,6,0,5,,,,,,,,,,,4,,48,100
28788,end_of_track,0,1,3,,,,,,,,,,,,,,
28788,note_on,108,0,3,,,,,,,,,,,2,,72,0
28794,note_on,54,0,5,,,,,,,,,,,4,,48,0
28800,note_on,17412,0,2,,,,,,,,,,,1,,71,100
28800,note_on,6,0,5,,,,,,,,,,,4,,55,100
28800,note_on,132,0,4,,,,,,,,,,,3,,74,100
28860,note_on,192,0,1,,,,,,,,,,,0,,79,100
28908,note_on,108,0,5,,,,,,,,,,,4,,55,0
28914,note_on,54,0,1,,,,,,,,,,,0,,79,0
28920,note_on,12,0,5,,,,,,,,,,,4,,43,100
28920,note_on,6,0,1,,,,,,,,,,,0,,74,100
28974,note_on,54,0,1,,,,,,,,,,,0,,74,0
28980,note_on,6,0,1,,,,,,,,,,,0,,71,100
29016,note_on,216,0,4,,,,,,,,,,,3,,74,0
29016,note_on,216,0,2,,,,,,,,,,,1,,71,0
29028,note_on,108,0,5,,,,,,,,,,,4,,43,0
29034,note_on,54,0,1,,,,,,,,,,,0,,71,0
29040,note_on,24,0,4,,,,,,,,,,,3,,76,100
29040,note_on,12,0,5,,,,,,,,,,,4,,55,100
29040,note_on,24,0,2,,,,,,,,,,,1,,72,100
29040,note_on,6,0,1,,,,,,,,,,,0,,67,100
29094,note_on,54,0,1,,,,,,,,,,,0,,67,0
29100,note_on,6,0,1,,,,,,,,,,,0,,79,100
29148,note_on,108,0,2,,,,,,,,,,,1,,72,0
29148,note_on,108,0,4,,,,,,,,,,,3,,76,0
29154,note_on,54,0,1,,,,,,,,,,,0,,79,0
29160,note_on,12,0,4,,,,,,,,,,,3,,69,100
29160,note_on,12,0,2,,,,,,,,,,,1,,66,100
29220,note_on,66,0,1,,,,,,,,,,,0,,72,100
29268,note_on,228,0,5,,,,,,,,,,,4,,55,0
29274,note_on,54,0,1,,,,,,,,,,,0,,72,0
29280,note_on,6,0,1,,,,,,,,,,,0,,69,100
29280,note_on,12,0,5,,,,,,,,,,,4,,43,100
29334,note_on,54,0,1,,,,,,,,,,,0,,69,0
29340,note_on,6,0,1,,,,,,,,,,,0,,66,100
29376,note_on,216,0,2,,,,,,,,,,,1,,66,0
29376,note_on,216,0,4,,,,,,,,,,,3,,69,0
29388,note_on,108,0,5,,,,,,,,,,,4,,43,0
29394,note_on,54,0,1,,,,,,,,,,,0,,66,0
29400,note_on,24,0,4,,,,,,,,,,,3,,71,100
29400,note_on,6,0,1,,,,,,,,,,,0,,62,100
29400,note_on,24,0,2,,,,,,,,,,,1,,67,100
29400,note_on,12,0,5,,,,,,,,,,,4,,55,100
29454,note_on,54,0,1,,,,,,,,,,,0,,62,0
29460,note_on,6,0,1,,,,,,,,,,,0,,74,100
29508,note_on,108,0,4,,,,,,,,,,,3,,71,0
29508,note_on,108,0,2,,,,,,,,,,,1,,67,0
29514,note_on,54,0,1,,,,,,,,,,,0,,74,0
29520,note_on,12,0,2,,,,,,,,,,,1,,69,100
29520,note_on,12,0,4,,,,,,,,,,,3,,72,100
29556,note_on,36,0,2,,,,,,,,,,,1,,69,0
29556,note_on,36,0,4,,,,,,,,,,,3,,72,0
29560,note_on,4,0,4,,,,,,,,,,,3,,71,100
29560,note_on,4,0,2,,,,,,,,,,,1,,67,100
29580,note_on,66,0,1,,,,,,,,,,,0,,76,100
29596,note_on,36,0,2,,,,,,,,,,,1,,67,0
29596,note_on,36,0,4,,,,,,,,,,,3,,71,0
29600,note_on,4,0,4,,,,,,,,,,,3,,72,100
29600,note_on,4,0,2,,,,,,,,,,,1,,69,100
29628,note_on,228,0,5,,,,,,,,,,,4,,55,0
29634,note_on,54,0,1,,,,,,,,,,,0,,76,0
29636,note_on,36,0,4,,,,,,,,,,,3,,72,0
29636,note_on,36,0,2,,,,,,,,,,,1,,69,0
29640,note_on,12,0,5,,,,,,,,,,,4,,54,100
29640,note_on,4,0,2,,,,,,,,,,,1,,62,100
29640,note_on,6,0,1,,,,,,,,,,,0,,72,100
29640,note_on,4,0,4,,,,,,,,,,,3,,81,100
29694,note_on,54,0,1,,,,,,,,,,,0,,72,0
29700,note_on,6,0,1,,,,,,,,,,,0,,69,100
29748,note_on,108,0,4,,,,,,,,,,,3,,81,0
29748,note_on,108,0,5,,,,,,,,,,,4,,54,0
29748,note_on,108,0,2,,,,,,,,,,,1,,62,0
29754,note_on,54,0,1,,,,,,,,,,,0,,69,0
29760,note_on,6,0,1,,,,,,,,,,,0,,81,100
29760,note_on,12,0,5,,,,,,,,,,,4,,50,100
29760,note_on,12,0,4,,,,,,,,,,,3,,72,100
29760,note_on,12,0,2,,,,,,,,,,,1,,66,100
29814,note_on,54,0,1,,,,,,,,,,,0,,81,0
29820,note_on,6,0,1,,,,,,,,,,,0,,74,100
29868,note_on,108,0,5,,,,,,,,,,,4,,50,0
29874,note_on,54,0,1,,,,,,,,,,,0,,74,0
29880,note_on,12,0,5,,,,,,,,,,,4,,55,100
29940,note_on,66,0,1,,,,,,,,,,,0,,74,100
29988,note_on,228,0,4,,,,,,,,,,,3,,72,0
29988,note_on,228,0,2,,,,,,,,,,,1,,66,0
29994,note_on,54,0,1,,,,,,,,,,,0,,74,0
30000,note_on,6,0,1,,,,,,,,,,,0,,67,100
30000,note_on,12,0,4,,,,,,,,,,,3,,71,100
30000,note_on,12,0,2,,,,,,,,,,,1,,67,100
30042,note_on,162,0,5,,,,,,,,,,,4,,55,0
30054,note_on,54,0,1,,,,,,,,,,,0,,67,0
30060,note_on,6,0,1,,,,,,,,,,,0,,71,100
30060,note_on,18,0,5,,,,,,,,,,,4,,53,100
30087,note_on,27,0,5,,,,,,,,,,,4,,53,0
30090,note_on,3,0,5,,,,,,,,,,,4,,52,100
30108,note_on,108,0,4,,,,,,,,,,,3,,71,0
30108,note_on,108,0,2,,,,,,,,,,,1,,67,0
30114,note_on,54,0,1,,,,,,,,,,,0,,71,0
30117,note_on,27,0,5,,,,,,,,,,,4,,52,0
30120,note_on,6,0,1,,,,,,,,,,,0,,62,100
30120,note_on,3,0,5,,,,,,,,,,,4,,53,100
30174,note_on,54,0,1,,,,,,,,,,,0,,62,0
30174,note_on,54,0,5,,,,,,,,,,,4,,53,0
30180,note_on,6,0,1,,,,,,,,,,,0,,67,100
30180,note_on,6,0,5,,,,,,,,,,,4,,52,100
30207,note_on,27,0,5,,,,,,,,,,,4,,52,0
30210,note_on,3,0,5,,,,,,,,,,,4,,50,100
30234,note_on,54,0,1,,,,,,,,,,,0,,67,0
30237,note_on,27,0,5,,,,,,,,,,,4,,50,0
30240,note_on,3,0,5,,,,,,,,,,,4,,52,100
30240,note_on,132,0,4,,,,,,,,,,,3,,70,100
30240,note_on,132,0,2,,,,,,,,,,,1,,61,100
30267,note_on,27,0,4,,,,,,,,,,,3,,70,0
30270,note_on,3,0,4,,,,,,,,,,,3,,69,100
30297,note_on,27,0,4,,,,,,,,,,,3,,69,0
30300,note_on,66,0,1,,,,,,,,,,,0,,67,100
30300,note_on,3,0,4,,,,,,,,,,,3,,70,100
30348,note_on,108,0,5,,,,,,,,,,,4,,52,0
30354,note_on,54,0,1,,,,,,,,,,,0,,67,0
30360,note_on,12,0,5,,,,,,,,,,,4,,55,100
30360,note_on,6,0,1,,,,,,,,,,,0,,64,100
30408,note_on,108,0,4,,,,,,,,,,,3,,70,0
30414,note_on,54,0,1,,,,,,,,,,,0,,64,0
30420,note_on,12,0,4,,,,,,,,,,,3,,76,100
30420,note_on,6,0,1,,,,,,,,,,,0,,73,100
30447,note_on,27,0,4,,,,,,,,,,,3,,76,0
30450,note_on,3,0,4,,,,,,,,,,,3,,77,100
30468,note_on,108,0,5,,,,,,,,,,,4,,55,0
30474,note_on,54,0,1,,,,,,,,,,,0,,73,0
30477,note_on,27,0,4,,,,,,,,,,,3,,77,0
30480,note_on,6,0,1,,,,,,,,,,,0,,70,100
30480,note_on,3,0,4,,,,,,,,,,,3,,79,100
30480,note_on,12,0,5,,,,,,,,,,,4,,52,100
30534,note_on,54,0,1,,,,,,,,,,,0,,70,0
30534,note_on,54,0,4,,,,,,,,,,,3,,79,0
30540,note_on,6,0,1,,,,,,,,,,,0,,79,100
30540,note_on,6,0,4,,,,,,,,,,,3,,70,100
30588,note_on,108,0,5,,,,,,,,,,,4,,52,0
30594,note_on,54,0,1,,,,,,,,,,,0,,79,0
30594,note_on,54,0,4,,,,,,,,,,,3,,70,0
30600,note_on,12,0,5,,,,,,,,,,,4,,53,100
30600,note_on,6,0,4,,,,,,,,,,,3,,70,100
30660,note_on,66,0,1,,,,,,,,,,,0,,64,100
30708,note_on,468,0,2,,,,,,,,,,,1,,61,0
30708,note_on,108,0,4,,,,,,,,,,,3,,70,0
30708,note_on,108,0,5,,,,,,,,,,,4,,53,0
30714,note_on,54,0,1,,,,,,,,,,,0,,64,0
30720,note_on,6,0,1,,,,,,,,,,,0,,62,100
30720,note_on,12,0,5,,,,,,,,,,,4,,41,100
30720,note_on,12,0,2,,,,,,,,,,,1,,62,100
30720,note_on,12,0,4,,,,,,,,,,,3,,69,100
30774,note_on,54,0,2,,,,,,,,,,,1,,62,0
30774,note_on,54,0,1,,,,,,,,,,,0,,62,0
30780,note_on,6,0,1,,,,,,,,,,,0,,69,100
30780,note_on,6,0,2,,,,,,,,,,,1,,65,100
30807,note_on,27,0,2,,,,,,,,,,,1,,65,0
30810,note_on,3,0,2,,,,,,,,,,,1,,64,100
30828,note_on,108,0,4,,,,,,,,,,,3,,69,0
30828,note_on,108,0,5,,,,,,,,,,,4,,41,0
30834,note_on,54,0,1,,,,,,,,,,,0,,69,0
30837,note_on,27,0,2,,,,,,,,,,,1,,64,0
30840,note_on,6,0,1,,,,,,,,,,,0,,65,100
30840,note_on,3,0,2,,,,,,,,,,,1,,62,100
30867,note_on,27,0,2,,,,,,,,,,,1,,62,0
30870,note_on,3,0,2,,,,,,,,,,,1,,60,100
30894,note_on,54,0,1,,,,,,,,,,,0,,65,0
30897,note_on,27,0,2,,,,,,,,,,,1,,60,0
30900,note_on,3,0,2,,,,,,,,,,,1,,59,100
30900,note_on,6,0,1,,,,,,,,,,,0,,74,100
30954,note_on,54,0,1,,,,,,,,,,,0,,74,0
30954,note_on,54,0,2,,,,,,,,,,,1,,59,0
30960,note_on,6,0,2,,,,,,,,,,,1,,57,100
30960,note_on,132,0,5,,,,,,,,,,,4,,54,100
30960,note_on,132,0,4,,,,,,,,,,,3,,75,100
30987,note_on,27,0,2,,,,,,,,,,,1,,57,0
30990,note_on,3,0,2,,,,,,,,,,,1,,56,100
31017,note_on,27,0,2,,,,,,,,,,,1,,56,0
31020,note_on,3,0,2,,,,,,,,,,,1,,57,100
31020,note_on,66,0,1,,,,,,,,,,,0,,72,100
31068,note_on,108,0,5,,,,,,,,,,,4,,54,0
31074,note_on,54,0,1,,,,,,,,,,,0,,72,0
31080,note_on,6,0,1,,,,,,,,,,,0,,69,100
31080,note_on,12,0,5,,,,,,,,,,,4,,59,100
31128,note_on,108,0,2,,,,,,,,,,,1,,57,0
31134,note_on,54,0,1,,,,,,,,,,,0,,69,0
31140,note_on,12,0,2,,,,,,,,,,,1,,63,100
31140,note_on,6,0,1,,,,,,,,,,,0,,78,100
31167,note_on,27,0,2,,,,,,,,,,,1,,63,0
31170,note_on,3,0,2,,,,,,,,,,,1,,64,100
31188,note_on,108,0,5,,,,,,,,,,,4,,59,0
31194,note_on,54,0,1,,,,,,,,,,,0,,78,0
31197,note_on,27,0,2,,,,,,,,,,,1,,64,0
31200,note_on,6,0,1,,,,,,,,,,,0,,75,100
31200,note_on,12,0,5,,,,,,,,,,,4,,47,100
31200,note_on,3,0,2,,,,,,,,,,,1,,66,100
31254,note_on,54,0,2,,,,,,,,,,,1,,66,0
31254,note_on,54,0,1,,,,,,,,,,,0,,75,0
31260,note_on,6,0,1,,,,,,,,,,,0,,83,100
31260,note_on,6,0,2,,,,,,,,,,,1,,57,100
31308,note_on,108,0,5,,,,,,,,,,,4,,47,0
31314,note_on,54,0,2,,,,,,,,,,,1,,57,0
31314,note_on,54,0,1,,,,,,,,,,,0,,83,0
31320,note_on,12,0,5,,,,,,,,,,,4,,52,100
31320,note_on,6,0,2,,,,,,,,,,,1,,57,100
31380,note_on,66,0,1,,,,,,,,,,,0,,72,100
31428,note_on,468,0,4,,,,,,,,,,,3,,75,0
31428,note_on,108,0,2,,,,,,,,,,,1,,57,0
31428,note_on,108,0,5,,,,,,,,,,,4,,52,0
31434,note_on,54,0,1,,,,,,,,,,,0,,72,0
31440,note_on,12,0,5,,,,,,,,,,,4,,40,100
31440,note_on,6,0,1,,,,,,,,,,,0,,71,100
31440,note_on,12,0,4,,,,,,,,,,,3,,76,100
31440,note_on,12,0,2,,,,,,,,,,,1,,56,100
31494,note_on,54,0,1,,,,,,,,,,,0,,71,0
31494,note_on,54,0,4,,,,,,,,,,,3,,76,0
31494,note_on,54,0,2,,,,,,,,,,,1,,56,0
31500,note_on,6,0,1,,,,,,,,,,,0,,69,100
31500,note_on,6,0,2,,,,,,,,,,,1,,57,100
31500,note_on,6,0,4,,,,,,,,,,,3,,77,100
31527,note_on,27,0,4,,,,,,,,,,,3,,77,0
31530,note_on,3,0,4,,,,,,,,,,,3,,76,100
31548,note_on,108,0,5,,,,,,,,,,,4,,40,0
31554,note_on,54,0,1,,,,,,,,,,,0,,69,0
31554,note_on,54,0,2,,,,,,,,,,,1,,57,0
31557,note_on,27,0,4,,,,,,,,,,,3,,76,0
31560,note_on,6,0,2,,,,,,,,,,,1,,59,100
31560,note_on,3,0,4,,,,,,,,,,,3,,74,100
31560,note_on,12,0,5,,,,,,,,,,,4,,44,100
31560,note_on,6,0,1,,,,,,,,,,,0,,77,100
31587,note_on,27,0,4,,,,,,,,,,,3,,74,0
31590,note_on,3,0,4,,,,,,,,,,,3,,72,100
31614,note_on,54,0,1,,,,,,,,,,,0,,77,0
31617,note_on,27,0,4,,,,,,,,,,,3,,72,0
31620,note_on,6,0,1,,,,,,,,,,,0,,76,100
31620,note_on,3,0,4,,,,,,,,,,,3,,71,100
31668,note_on,108,0,5,,,,,,,,,,,4,,44,0
31674,note_on,54,0,4,,,,,,,,,,,3,,71,0
31674,note_on,54,0,1,,,,,,,,,,,0,,76,0
31680,note_on,6,0,4,,,,,,,,,,,3,,72,100
31680,note_on,12,0,5,,,,,,,,,,,4,,45,100
31707,note_on,147,0,2,,,,,,,,,,,1,,59,0
31710,note_on,3,0,2,,,,,,,,,,,1,,57,100
31737,note_on,27,0,2,,,,,,,,,,,1,,57,0
31740,note_on,3,0,2,,,,,,,,,,,1,,56,100
31740,note_on,66,0,1,,,,,,,,,,,0,,76,100
31788,note_on,108,0,5,,,,,,,,,,,4,,45,0
31794,note_on,54,0,1,,,,,,,,,,,0,,76,0
31794,note_on,54,0,2,,,,,,,,,,,1,,56,0
31800,note_on,12,0,5,,,,,,,,,,,4,,57,100
31800,note_on,6,0,1,,,,,,,,,,,0,,72,100
31800,note_on,6,0,2,,,,,,,,,,,1,,57,100
31854,note_on,54,0,2,,,,,,,,,,,1,,57,0
31854,note_on,54,0,1,,,,,,,,,,,0,,72,0
31860,note_on,6,0,2,,,,,,,,,,,1,,64,100
31860,note_on,6,0,1,,,,,,,,,,,0,,69,100
31896,note_on,216,0,4,,,,,,,,,,,3,,72,0
31908,note_on,108,0,5,,,,,,,,,,,4,,57,0
31914,note_on,54,0,1,,,,,,,,,,,0,,69,0
31920,note_on,12,0,5,,,,,,,,,,,4,,45,100
31920,note_on,6,0,1,,,,,,,,,,,0,,68,100
31920,note_on,24,0,4,,,,,,,,,,,3,,74,100
31968,note_on,108,0,2,,,,,,,,,,,1,,64,0
31974,note_on,54,0,1,,,,,,,,,,,0,,68,0
31980,note_on,6,0,1,,,,,,,,,,,0,,69,100
31980,note_on,12,0,2,,,,,,,,,,,1,,65,100
