tick,type,time,meta,track,tempo,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,port,control,value,channel,program,note,velocity
24766,note_on,0,0,5,,,,,,,,,4,,78,0
24768,note_on,0,0,5,,,,,,,,,4,,72,92
24768,note_on,2,0,5,,,,,,,,,4,,66,92
24768,note_on,32,0,4,,,,,,,,,3,,50,108
24768,note_on,0,0,5,,,,,,,,,4,,76,92
24768,note_on,2,0,2,,,,,,,,,1,,66,108
24768,note_on,2,0,7,,,,,,,,,6,,38,92
24768,note_on,2,0,1,,,,,,,,,0,,76,108
24768,note_on,32,0,3,,,,,,,,,2,,60,108
24862,note_on,94,0,7,,,,,,,,,6,,38,0
24862,note_on,0,0,5,,,,,,,,,4,,76,0
24862,note_on,94,0,5,,,,,,,,,4,,66,0
24862,note_on,0,0,5,,,,,,,,,4,,72,0
24864,note_on,0,0,5,,,,,,,,,4,,72,92
24864,note_on,2,0,7,,,,,,,,,6,,50,92
24864,note_on,2,0,5,,,,,,,,,4,,66,92
24864,note_on,0,0,5,,,,,,,,,4,,76,92
24958,note_on,94,0,7,,,,,,,,,6,,50,0
24960,note_on,2,0,7,,,,,,,,,6,,38,92
25024,note_on,0,0,5,,,,,,,,,4,,76,0
25024,note_on,256,0,4,,,,,,,,,3,,50,0
25024,note_on,256,0,3,,,,,,,,,2,,60,0
25024,note_on,0,0,5,,,,,,,,,4,,72,0
25024,note_on,160,0,5,,,,,,,,,4,,66,0
25054,note_on,94,0,7,,,,,,,,,6,,38,0
25056,note_on,32,0,3,,,,,,,,,2,,60,108
25056,note_on,32,0,4,,,,,,,,,3,,50,108
25056,note_on,2,0,7,,,,,,,,,6,,50,92
25056,note_on,0,0,5,,,,,,,,,4,,76,92
25056,note_on,0,0,5,,,,,,,,,4,,72,92
25056,note_on,32,0,5,,,,,,,,,4,,66,92
25150,note_on,94,0,3,,,,,,,,,2,,60,0
25150,note_on,94,0,7,,,,,,,,,6,,50,0
25150,note_on,94,0,4,,,,,,,,,3,,50,0
25152,note_on,2,0,3,,,,,,,,,2,,60,108
25152,note_on,2,0,7,,,,,,,,,6,,38,92
25152,note_on,2,0,4,,,,,,,,,3,,50,108
25216,note_on,0,0,5,,,,,,,,,4,,72,0
25216,note_on,160,0,5,,,,,,,,,4,,66,0
25216,note_on,0,0,5,,,,,,,,,4,,76,0
25246,note_on,94,0,3,,,,,,,,,2,,60,0
25246,note_on,94,0,4,,,,,,,,,3,,50,0
25246,note_on,94,0,7,,,,,,,,,6,,38,0
25248,note_on,2,0,7,,,,,,,,,6,,50,92
25248,note_on,0,0,5,,,,,,,,,4,,76,92
25248,note_on,0,0,5,,,,,,,,,4,,72,92
25248,note_on,2,0,3,,,,,,,,,2,,60,108
25248,note_on,32,0,5,,,,,,,,,4,,66,92
25248,note_on,2,0,4,,,,,,,,,3,,50,108
25296,note_on,528,0,2,,,,,,,,,1,,66,0
25296,note_on,528,0,1,,,,,,,,,0,,76,0
25342,note_on,0,0,5,,,,,,,,,4,,76,0
25342,note_on,0,0,5,,,,,,,,,4,,72,0
25342,note_on,94,0,5,,,,,,,,,4,,66,0
25342,note_on,94,0,7,,,,,,,,,6,,50,0
25342,note_on,94,0,3,,,,,,,,,2,,60,0
25342,note_on,94,0,4,,,,,,,,,3,,50,0
25344,note_on,0,0,5,,,,,,,,,4,,71,92
25344,note_on,2,0,5,,,,,,,,,4,,67,92
25344,note_on,2,0,4,,,,,,,,,3,,50,108
25344,note_on,0,0,5,,,,,,,,,4,,74,92
25344,note_on,48,0,1,,,,,,,,,0,,74,108
25344,note_on,48,0,2,,,,,,,,,1,,67,108
25344,note_on,2,0,3,,,,,,,,,2,,59,108
25344,note_on,2,0,7,,,,,,,,,6,,38,92
25438,note_on,0,0,5,,,,,,,,,4,,71,0
25438,note_on,94,0,7,,,,,,,,,6,,38,0
25438,note_on,94,0,5,,,,,,,,,4,,67,0
25438,note_on,0,0,5,,,,,,,,,4,,74,0
25440,note_on,2,0,5,,,,,,,,,4,,76,92
25440,note_on,2,0,7,,,,,,,,,6,,50,92
25486,note_on,46,0,5,,,,,,,,,4,,76,0
25488,note_on,2,0,5,,,,,,,,,4,,78,92
25504,note_on,160,0,4,,,,,,,,,3,,50,0
25504,note_on,160,0,3,,,,,,,,,2,,59,0
25534,note_on,46,0,5,,,,,,,,,4,,78,0
25534,note_on,94,0,7,,,,,,,,,6,,50,0
25536,note_on,2,0,7,,,,,,,,,6,,38,92
25536,note_on,32,0,4,,,,,,,,,3,,50,108
25536,note_on,2,0,5,,,,,,,,,4,,79,92
25536,note_on,32,0,3,,,,,,,,,2,,59,108
25582,note_on,46,0,5,,,,,,,,,4,,79,0
25584,note_on,2,0,5,,,,,,,,,4,,81,92
25630,note_on,46,0,5,,,,,,,,,4,,81,0
25630,note_on,94,0,7,,,,,,,,,6,,38,0
25632,note_on,2,0,7,,,,,,,,,6,,50,92
25632,note_on,2,0,5,,,,,,,,,4,,83,92
25678,note_on,46,0,5,,,,,,,,,4,,83,0
25680,note_on,336,0,2,,,,,,,,,1,,67,0
25680,note_on,336,0,1,,,,,,,,,0,,74,0
25680,note_on,2,0,5,,,,,,,,,4,,84,92
25696,note_on,160,0,3,,,,,,,,,2,,59,0
25696,note_on,160,0,4,,,,,,,,,3,,50,0
25726,note_on,94,0,7,,,,,,,,,6,,50,0
25726,note_on,46,0,5,,,,,,,,,4,,84,0
25728,note_on,32,0,4,,,,,,,,,3,,50,108
25728,note_on,48,0,1,,,,,,,,,0,,74,108
25728,note_on,32,0,3,,,,,,,,,2,,59,108
25728,note_on,2,0,7,,,,,,,,,6,,38,92
25728,note_on,48,0,2,,,,,,,,,1,,67,108
25728,note_on,2,0,5,,,,,,,,,4,,83,92
25728,note_on,0,0,5,,,,,,,,,4,,86,92
25822,note_on,94,0,7,,,,,,,,,6,,38,0
25824,note_on,2,0,7,,,,,,,,,6,,50,92
25888,note_on,160,0,1,,,,,,,,,0,,74,0
25888,note_on,160,0,2,,,,,,,,,1,,67,0
25888,note_on,160,0,3,,,,,,,,,2,,59,0
25888,note_on,160,0,4,,,,,,,,,3,,50,0
25888,note_on,160,0,5,,,,,,,,,4,,83,0
25888,note_on,0,0,5,,,,,,,,,4,,86,0
25918,note_on,94,0,7,,,,,,,,,6,,50,0
25920,note_on,32,0,3,,,,,,,,,2,,54,108
25920,note_on,32,0,1,,,,,,,,,0,,72,108
25920,note_on,0,0,5,,,,,,,,,4,,72,92
25920,note_on,32,0,5,,,,,,,,,4,,69,92
25920,note_on,32,0,2,,,,,,,,,1,,69,108
25920,note_on,32,0,4,,,,,,,,,3,,50,108
25920,note_on,2,0,7,,,,,,,,,6,,38,92
26014,note_on,0,0,5,,,,,,,,,4,,72,0
26014,note_on,94,0,5,,,,,,,,,4,,69,0
26014,note_on,94,0,7,,,,,,,,,6,,38,0
26016,note_on,2,0,5,,,,,,,,,4,,74,92
26016,note_on,2,0,7,,,,,,,,,6,,50,92
26062,note_on,46,0,5,,,,,,,,,4,,74,0
26064,note_on,2,0,5,,,,,,,,,4,,76,92
26110,note_on,46,0,5,,,,,,,,,4,,76,0
26110,note_on,94,0,7,,,,,,,,,6,,50,0
26112,note_on,2,0,7,,,,,,,,,6,,38,92
26112,note_on,2,0,5,,,,,,,,,4,,78,92
26158,note_on,46,0,5,,,,,,,,,4,,78,0
26160,note_on,2,0,5,,,,,,,,,4,,79,92
26176,note_on,256,0,4,,,,,,,,,3,,50,0
26176,note_on,256,0,3,,,,,,,,,2,,54,0
26176,note_on,256,0,1,,,,,,,,,0,,72,0
26176,note_on,256,0,2,,,,,,,,,1,,69,0
26206,note_on,94,0,7,,,,,,,,,6,,38,0
26206,note_on,46,0,5,,,,,,,,,4,,79,0
26208,note_on,2,0,7,,,,,,,,,6,,50,92
26208,note_on,32,0,3,,,,,,,,,2,,54,108
26208,note_on,32,0,1,,,,,,,,,0,,72,108
26208,note_on,2,0,5,,,,,,,,,4,,81,92
26208,note_on,32,0,2,,,,,,,,,1,,69,108
26208,note_on,32,0,4,,,,,,,,,3,,50,108
26254,note_on,46,0,5,,,,,,,,,4,,81,0
26256,note_on,2,0,5,,,,,,,,,4,,83,92
26302,note_on,46,0,5,,,,,,,,,4,,83,0
26302,note_on,94,0,3,,,,,,,,,2,,54,0
26302,note_on,94,0,2,,,,,,,,,1,,69,0
26302,note_on,94,0,7,,,,,,,,,6,,50,0
26302,note_on,94,0,4,,,,,,,,,3,,50,0
26302,note_on,94,0,1,,,,,,,,,0,,72,0
26304,note_on,2,0,3,,,,,,,,,2,,54,108
26304,note_on,2,0,4,,,,,,,,,3,,50,108
26304,note_on,2,0,7,,,,,,,,,6,,38,92
26304,note_on,2,0,2,,,,,,,,,1,,69,108
26304,note_on,2,0,1,,,,,,,,,0,,72,108
26304,note_on,0,0,5,,,,,,,,,4,,84,92
26304,note_on,2,0,5,,,,,,,,,4,,81,92
26398,note_on,94,0,7,,,,,,,,,6,,38,0
26400,note_on,2,0,7,,,,,,,,,6,,50,92
26464,note_on,160,0,1,,,,,,,,,0,,72,0
26464,note_on,160,0,3,,,,,,,,,2,,54,0
26464,note_on,0,0,5,,,,,,,,,4,,84,0
26464,note_on,160,0,5,,,,,,,,,4,,81,0
26464,note_on,160,0,4,,,,,,,,,3,,50,0
26464,note_on,160,0,2,,,,,,,,,1,,69,0
26494,note_on,94,0,7,,,,,,,,,6,,50,0
26496,note_on,32,0,4,,,,,,,,,3,,55,108
26496,note_on,32,0,5,,,,,,,,,4,,67,92
26496,note_on,0,0,5,,,,,,,,,4,,71,92
26496,note_on,32,0,2,,,,,,,,,1,,67,108
26496,note_on,32,0,3,,,,,,,,,2,,55,108
26496,note_on,2,0,7,,,,,,,,,6,,43,92
26496,note_on,32,0,1,,,,,,,,,0,,71,108
26590,note_on,94,0,7,,,,,,,,,6,,43,0
26590,note_on,0,0,5,,,,,,,,,4,,71,0
26590,note_on,94,0,5,,,,,,,,,4,,67,0
26592,note_on,2,0,7,,,,,,,,,6,,55,92
26592,note_on,2,0,5,,,,,,,,,4,,72,92
26638,note_on,46,0,5,,,,,,,,,4,,72,0
26640,note_on,2,0,5,,,,,,,,,4,,74,92
26656,note_on,160,0,2,,,,,,,,,1,,67,0
26656,note_on,160,0,3,,,,,,,,,2,,55,0
26656,note_on,160,0,1,,,,,,,,,0,,71,0
26656,note_on,160,0,4,,,,,,,,,3,,55,0
26686,note_on,46,0,5,,,,,,,,,4,,74,0
26686,note_on,94,0,7,,,,,,,,,6,,55,0
26688,note_on,32,0,3,,,,,,,,,2,,55,108
26688,note_on,32,0,2,,,,,,,,,1,,67,108
26688,note_on,32,0,1,,,,,,,,,0,,71,108
26688,note_on,2,0,5,,,,,,,,,4,,76,92
26688,note_on,2,0,7,,,,,,,,,6,,43,92
26688,note_on,32,0,4,,,,,,,,,3,,55,108
26734,note_on,46,0,5,,,,,,,,,4,,76,0
26736,note_on,2,0,5,,,,,,,,,4,,78,92
26782,note_on,94,0,7,,,,,,,,,6,,43,0
26782,note_on,46,0,5,,,,,,,,,4,,78,0
26784,note_on,2,0,7,,,,,,,,,6,,55,92
26784,note_on,2,0,5,,,,,,,,,4,,79,92
26830,note_on,46,0,5,,,,,,,,,4,,79,0
26832,note_on,2,0,5,,,,,,,,,4,,81,92
26848,note_on,160,0,3,,,,,,,,,2,,55,0
26848,note_on,160,0,2,,,,,,,,,1,,67,0
26848,note_on,160,0,1,,,,,,,,,0,,71,0
26848,note_on,160,0,4,,,,,,,,,3,,55,0
26878,note_on,94,0,7,,,,,,,,,6,,55,0
26878,note_on,46,0,5,,,,,,,,,4,,81,0
26880,note_on,2,0,7,,,,,,,,,6,,42,92
26880,note_on,32,0,3,,,,,,,,,2,,59,108
26880,note_on,32,0,1,,,,,,,,,0,,74,108
26880,note_on,32,0,4,,,,,,,,,3,,54,108
26880,note_on,32,0,2,,,,,,,,,1,,67,108
26880,note_on,0,0,5,,,,,,,,,4,,83,92
26880,note_on,2,0,5,,,,,,,,,4,,79,92
26974,note_on,94,0,7,,,,,,,,,6,,42,0
26976,note_on,2,0,7,,,,,,,,,6,,54,92
27040,note_on,160,0,2,,,,,,,,,1,,67,0
27040,note_on,160,0,1,,,,,,,,,0,,74,0
27040,note_on,0,0,5,,,,,,,,,4,,83,0
27040,note_on,160,0,5,,,,,,,,,4,,79,0
27040,note_on,160,0,3,,,,,,,,,2,,59,0
27040,note_on,160,0,4,,,,,,,,,3,,54,0
27070,note_on,94,0,7,,,,,,,,,6,,54,0
27072,note_on,32,0,1,,,,,,,,,0,,79,108
27072,note_on,32,0,4,,,,,,,,,3,,52,108
27072,note_on,32,0,5,,,,,,,,,4,,67,92
27072,note_on,0,0,5,,,,,,,,,4,,71,92
27072,note_on,32,0,2,,,,,,,,,1,,67,108
27072,note_on,2,0,7,,,,,,,,,6,,40,92
27072,note_on,32,0,3,,,,,,,,,2,,59,108
27166,note_on,94,0,5,,,,,,,,,4,,67,0
27166,note_on,94,0,7,,,,,,,,,6,,40,0
27166,note_on,0,0,5,,,,,,,,,4,,71,0
27168,note_on,2,0,7,,,,,,,,,6,,52,92
27168,note_on,2,0,5,,,,,,,,,4,,72,92
27214,note_on,46,0,5,,,,,,,,,4,,72,0
27216,note_on,2,0,5,,,,,,,,,4,,74,92
27262,note_on,94,0,7,,,,,,,,,6,,52,0
27262,note_on,46,0,5,,,,,,,,,4,,74,0
27264,note_on,2,0,7,,,,,,,,,6,,40,92
27264,note_on,2,0,5,,,,,,,,,4,,76,92
27310,note_on,46,0,5,,,,,,,,,4,,76,0
27312,note_on,2,0,5,,,,,,,,,4,,78,92
27328,note_on,256,0,3,,,,,,,,,2,,59,0
27328,note_on,256,0,2,,,,,,,,,1,,67,0
27328,note_on,256,0,1,,,,,,,,,0,,79,0
27328,note_on,256,0,4,,,,,,,,,3,,52,0
27358,note_on,94,0,7,,,,,,,,,6,,40,0
27358,note_on,46,0,5,,,,,,,,,4,,78,0
27360,note_on,32,0,3,,,,,,,,,2,,55,108
27360,note_on,32,0,2,,,,,,,,,1,,67,108
27360,note_on,32,0,1,,,,,,,,,0,,78,108
27360,note_on,32,0,4,,,,,,,,,3,,52,108
27360,note_on,2,0,7,,,,,,,,,6,,52,92
27360,note_on,2,0,5,,,,,,,,,4,,79,92
27406,note_on,46,0,5,,,,,,,,,4,,79,0
27408,note_on,0,0,1,,,,,,,,,0,,76,108
27408,note_on,48,0,1,,,,,,,,,0,,78,0
27408,note_on,2,0,5,,,,,,,,,4,,81,92
27454,note_on,94,0,2,,,,,,,,,1,,67,0
27454,note_on,46,0,5,,,,,,,,,4,,81,0
27454,note_on,94,0,7,,,,,,,,,6,,52,0
27454,note_on,94,0,3,,,,,,,,,2,,55,0
27454,note_on,46,0,1,,,,,,,,,0,,76,0
27454,note_on,94,0,4,,,,,,,,,3,,52,0
27456,note_on,2,0,5,,,,,,,,,4,,79,92
27456,note_on,0,0,5,,,,,,,,,4,,83,92
27456,note_on,2,0,2,,,,,,,,,1,,67,108
27456,note_on,2,0,7,,,,,,,,,6,,35,92
27456,note_on,2,0,1,,,,,,,,,0,,74,108
27456,note_on,2,0,4,,,,,,,,,3,,47,108
27456,note_on,2,0,3,,,,,,,,,2,,62,108
27550,note_on,94,0,7,,,,,,,,,6,,35,0
27552,note_on,2,0,7,,,,,,,,,6,,47,92
27616,note_on,160,0,1,,,,,,,,,0,,74,0
27616,note_on,160,0,3,,,,,,,,,2,,62,0
27616,note_on,160,0,2,,,,,,,,,1,,67,0
27616,note_on,160,0,4,,,,,,,,,3,,47,0
27616,note_on,0,0,5,,,,,,,,,4,,83,0
27616,note_on,160,0,5,,,,,,,,,4,,79,0
27646,note_on,94,0,7,,,,,,,,,6,,47,0
27648,note_on,32,0,1,,,,,,,,,0,,72,108
27648,note_on,32,0,3,,,,,,,,,2,,64,108
27648,note_on,32,0,2,,,,,,,,,1,,69,108
27648,note_on,2,0,7,,,,,,,,,6,,36,92
27648,note_on,32,0,4,,,,,,,,,3,,48,108
27648,note_on,32,0,5,,,,,,,,,4,,72,92
27648,note_on,3458,0,6,,,,,,,,,5,,76,92
27742,note_on,94,0,7,,,,,,,,,6,,36,0
27742,note_on,94,0,5,,,,,,,,,4,,72,0
27744,note_on,2,0,7,,,,,,,,,6,,48,92
27744,note_on,2,0,5,,,,,,,,,4,,81,92
27808,note_on,160,0,6,,,,,,,,,5,,76,0
27838,note_on,94,0,7,,,,,,,,,6,,48,0
27838,note_on,94,0,5,,,,,,,,,4,,81,0
27840,note_on,2,0,7,,,,,,,,,6,,38,92
27840,note_on,0,0,1,,,,,,,,,0,,71,108
27840,note_on,192,0,2,,,,,,,,,1,,69,0
27840,note_on,0,0,2,,,,,,,,,1,,67,108
27840,note_on,192,0,4,,,,,,,,,3,,48,0
27840,note_on,192,0,1,,,,,,,,,0,,72,0
27840,note_on,32,0,6,,,,,,,,,5,,74,92
27840,note_on,192,0,3,,,,,,,,,2,,64,0
27840,note_on,0,0,3,,,,,,,,,2,,62,108
27840,note_on,0,0,4,,,,,,,,,3,,50,108
27840,note_on,2,0,5,,,,,,,,,4,,71,92
27934,note_on,94,0,5,,,,,,,,,4,,71,0
27934,note_on,94,0,7,,,,,,,,,6,,38,0
27936,note_on,2,0,7,,,,,,,,,6,,50,92
27936,note_on,2,0,5,,,,,,,,,4,,79,92
27982,note_on,142,0,4,,,,,,,,,3,,50,0
27982,note_on,142,0,3,,,,,,,,,2,,62,0
27982,note_on,142,0,2,,,,,,,,,1,,67,0
27982,note_on,142,0,1,,,,,,,,,0,,71,0
27984,note_on,2,0,1,,,,,,,,,0,,71,108
27984,note_on,2,0,4,,,,,,,,,3,,50,108
27984,note_on,2,0,2,,,,,,,,,1,,67,108
27984,note_on,2,0,3,,,,,,,,,2,,62,108
28030,note_on,46,0,2,,,,,,,,,1,,67,0
28030,note_on,46,0,1,,,,,,,,,0,,71,0
28030,note_on,94,0,5,,,,,,,,,4,,79,0
28030,note_on,46,0,3,,,,,,,,,2,,62,0
28030,note_on,94,0,7,,,,,,,,,6,,50,0
28030,note_on,46,0,4,,,,,,,,,3,,50,0
28032,note_on,2,0,1,,,,,,,,,0,,69,108
28032,note_on,2,0,2,,,,,,,,,1,,66,108
28032,note_on,2,0,3,,,,,,,,,2,,62,108
28032,note_on,2,0,7,,,,,,,,,6,,38,92
28032,note_on,2,0,5,,,,,,,,,4,,69,92
28032,note_on,2,0,4,,,,,,,,,3,,50,108
28126,note_on,94,0,7,,,,,,,,,6,,38,0
28126,note_on,94,0,5,,,,,,,,,4,,69,0
28128,note_on,2,0,5,,,,,,,,,4,,78,92
28128,note_on,2,0,7,,,,,,,,,6,,50,92
28176,note_on,336,0,6,,,,,,,,,5,,74,0
28192,note_on,160,0,1,,,,,,,,,0,,69,0
28192,note_on,160,0,2,,,,,,,,,1,,66,0
28192,note_on,160,0,4,,,,,,,,,3,,50,0
28192,note_on,160,0,3,,,,,,,,,2,,62,0
28222,note_on,94,0,7,,,,,,,,,6,,50,0
28222,note_on,94,0,5,,,,,,,,,4,,78,0
28224,note_on,32,0,2,,,,,,,,,1,,67,108
28224,note_on,0,0,5,,,,,,,,,4,,79,92
28224,note_on,2,0,7,,,,,,,,,6,,43,92
28224,note_on,0,0,5,,,,,,,,,4,,74,92
28224,note_on,32,0,1,,,,,,,,,0,,67,108
28224,note_on,32,0,3,,,,,,,,,2,,62,108
28224,note_on,32,0,4,,,,,,,,,3,,55,108
28224,note_on,2,0,5,,,,,,,,,4,,67,92
28384,note_on,160,0,7,,,,,,,,,6,,43,0
28384,note_on,160,0,4,,,,,,,,,3,,55,0
28384,note_on,160,0,1,,,,,,,,,0,,67,0
28384,note_on,160,0,3,,,,,,,,,2,,62,0
28384,note_on,0,0,5,,,,,,,,,4,,79,0
28384,note_on,0,0,5,,,,,,,,,4,,74,0
28384,note_on,160,0,5,,,,,,,,,4,,67,0
28384,note_on,160,0,2,,,,,,,,,1,,67,0
28416,note_on,32,0,7,,,,,,,,,6,,43,92
28416,note_on,32,0,5,,,,,,,,,4,,55,92
28448,note_on,32,0,5,,,,,,,,,4,,55,0
28448,note_on,32,0,7,,,,,,,,,6,,43,0
28512,note_on,64,0,5,,,,,,,,,4,,57,92
28512,note_on,64,0,7,,,,,,,,,6,,45,92
28544,note_on,32,0,5,,,,,,,,,4,,57,0
28544,note_on,32,0,7,,,,,,,,,6,,45,0
28560,note_on,16,0,5,,,,,,,,,4,,59,92
28560,note_on,16,0,7,,,,,,,,,6,,47,92
28592,note_on,32,0,7,,,,,,,,,6,,47,0
28592,note_on,32,0,5,,,,,,,,,4,,59,0
28608,note_on,16,0,5,,,,,,,,,4,,60,92
28608,note_on,16,0,7,,,,,,,,,6,,48,92
28640,note_on,32,0,5,,,,,,,,,4,,60,0
28640,note_on,32,0,7,,,,,,,,,6,,48,0
28656,note_on,16,0,7,,,,,,,,,6,,50,92
28656,note_on,16,0,5,,,,,,,,,4,,62,92
28688,note_on,32,0,5,,,,,,,,,4,,62,0
28688,note_on,32,0,7,,,,,,,,,6,,50,0
28704,note_on,16,0,5,,,,,,,,,4,,64,92
28704,note_on,16,0,7,,,,,,,,,6,,52,92
28736,note_on,32,0,5,,,,,,,,,4,,64,0
28736,note_on,32,0,7,,,,,,,,,6,,52,0
28752,note_on,16,0,7,,,,,,,,,6,,54,92
28752,note_on,16,0,5,,,,,,,,,4,,66,92
28784,note_on,32,0,5,,,,,,,,,4,,66,0
28784,note_on,32,0,7,,,,,,,,,6,,54,0
28800,note_on,16,0,5,,,,,,,,,4,,67,92
28800,note_on,416,0,3,,,,,,,,,2,,67,108
28800,note_on,16,0,7,,,,,,,,,6,,55,92
28800,note_on,416,0,1,,,,,,,,,0,,79,108
28800,note_on,416,0,2,,,,,,,,,1,,67,108
28800,note_on,416,0,4,,,,,,,,,3,,55,108
28832,note_on,32,0,7,,,,,,,,,6,,55,0
28832,note_on,32,0,5,,,,,,,,,4,,67,0
28896,note_on,64,0,7,,,,,,,,,6,,55,92
28896,note_on,64,0,5,,,,,,,,,4,,79,92
28928,note_on,32,0,7,,,,,,,,,6,,55,0
28928,note_on,32,0,5,,,,,,,,,4,,79,0
28992,note_on,64,0,7,,,,,,,,,6,,55,92
28992,note_on,64,0,5,,,,,,,,,4,,79,92
29024,note_on,32,0,7,,,,,,,,,6,,55,0
29024,note_on,32,0,5,,,,,,,,,4,,79,0
29088,note_on,64,0,5,,,,,,,,,4,,79,92
29088,note_on,64,0,7,,,,,,,,,6,,55,92
29120,note_on,32,0,7,,,,,,,,,6,,55,0
29120,note_on,32,0,5,,,,,,,,,4,,79,0
29184,note_on,64,0,5,,,,,,,,,4,,79,92
29184,note_on,64,0,7,,,,,,,,,6,,55,92
29216,note_on,32,0,7,,,,,,,,,6,,55,0
29278,note_on,94,0,5,,,,,,,,,4,,79,0
29280,note_on,2,0,5,,,,,,,,,4,,78,92
29280,note_on,64,0,7,,,,,,,,,6,,55,92
29312,note_on,32,0,7,,,,,,,,,6,,55,0
29326,note_on,46,0,5,,,,,,,,,4,,78,0
29328,note_on,528,0,4,,,,,,,,,3,,55,0
29328,note_on,528,0,1,,,,,,,,,0,,79,0
29328,note_on,528,0,3,,,,,,,,,2,,67,0
29328,note_on,528,0,2,,,,,,,,,1,,67,0
29328,note_on,2,0,5,,,,,,,,,4,,79,92
29374,note_on,46,0,5,,,,,,,,,4,,79,0
29376,note_on,48,0,2,,,,,,,,,1,,59,108
29376,note_on,48,0,3,,,,,,,,,2,,59,108
29376,note_on,2,0,5,,,,,,,,,4,,71,92
29376,note_on,48,0,1,,,,,,,,,0,,71,108
29376,note_on,64,0,7,,,,,,,,,6,,47,92
29376,note_on,48,0,4,,,,,,,,,3,,47,108
29408,note_on,32,0,7,,,,,,,,,6,,47,0
29408,note_on,32,0,5,,,,,,,,,4,,71,0
29472,note_on,64,0,7,,,,,,,,,6,,47,92
29472,note_on,64,0,5,,,,,,,,,4,,71,92
29504,note_on,32,0,5,,,,,,,,,4,,71,0
29504,note_on,32,0,7,,,,,,,,,6,,47,0
29568,note_on,64,0,5,,,,,,,,,4,,71,92
29568,note_on,64,0,7,,,,,,,,,6,,47,92
29600,note_on,32,0,7,,,,,,,,,6,,47,0
29600,note_on,32,0,5,,,,,,,,,4,,71,0
29664,note_on,64,0,7,,,,,,,,,6,,47,92
29664,note_on,64,0,5,,,,,,,,,4,,71,92
29696,note_on,32,0,5,,,,,,,,,4,,71,0
29696,note_on,32,0,7,,,,,,,,,6,,47,0
29712,note_on,336,0,1,,,,,,,,,0,,71,0
29712,note_on,336,0,2,,,,,,,,,1,,59,0
29712,note_on,336,0,3,,,,,,,,,2,,59,0
29712,note_on,336,0,4,,,,,,,,,3,,47,0
29760,note_on,64,0,7,,,,,,,,,6,,52,92
29760,note_on,48,0,4,,,,,,,,,3,,52,108
29760,note_on,48,0,2,,,,,,,,,1,,64,108
29760,note_on,48,0,1,,,,,,,,,0,,76,108
29760,note_on,64,0,5,,,,,,,,,4,,76,92
29760,note_on,48,0,3,,,,,,,,,2,,64,108
29792,note_on,32,0,5,,,,,,,,,4,,76,0
29792,note_on,32,0,7,,,,,,,,,6,,52,0
29856,note_on,64,0,5,,,,,,,,,4,,76,92
29856,note_on,64,0,7,,,,,,,,,6,,52,92
29888,note_on,32,0,7,,,,,,,,,6,,52,0
29888,note_on,32,0,5,,,,,,,,,4,,76,0
29920,note_on,160,0,3,,,,,,,,,2,,64,0
29920,note_on,160,0,4,,,,,,,,,3,,52,0
29920,note_on,160,0,2,,,,,,,,,1,,64,0
29920,note_on,160,0,1,,,,,,,,,0,,76,0
29952,note_on,64,0,7,,,,,,,,,6,,49,92
29952,note_on,64,0,5,,,,,,,,,4,,73,92
29952,note_on,32,0,4,,,,,,,,,3,,49,108
29952,note_on,32,0,2,,,,,,,,,1,,61,108
29952,note_on,32,0,1,,,,,,,,,0,,73,108
29952,note_on,32,0,3,,,,,,,,,2,,61,108
29984,note_on,32,0,7,,,,,,,,,6,,49,0
29984,note_on,32,0,5,,,,,,,,,4,,73,0
30048,note_on,64,0,7,,,,,,,,,6,,49,92
30048,note_on,64,0,5,,,,,,,,,4,,61,92
30080,note_on,32,0,7,,,,,,,,,6,,49,0
30080,note_on,32,0,5,,,,,,,,,4,,61,0
30144,note_on,64,0,5,,,,,,,,,4,,61,92
30144,note_on,64,0,7,,,,,,,,,6,,49,92
30176,note_on,32,0,7,,,,,,,,,6,,49,0
30176,note_on,32,0,5,,,,,,,,,4,,61,0
30240,note_on,64,0,7,,,,,,,,,6,,49,92
30240,note_on,64,0,5,,,,,,,,,4,,61,92
30272,note_on,32,0,7,,,,,,,,,6,,49,0
30272,note_on,32,0,5,,,,,,,,,4,,61,0
30336,note_on,64,0,5,,,,,,,,,4,,61,92
30336,note_on,64,0,7,,,,,,,,,6,,49,92
30368,note_on,32,0,7,,,,,,,,,6,,49,0
30430,note_on,94,0,5,,,,,,,,,4,,61,0
30432,note_on,64,0,7,,,,,,,,,6,,49,92
30432,note_on,2,0,5,,,,,,,,,4,,59,92
30464,note_on,32,0,7,,,,,,,,,6,,49,0
30478,note_on,526,0,3,,,,,,,,,2,,61,0
30478,note_on,526,0,4,,,,,,,,,3,,49,0
30478,note_on,526,0,2,,,,,,,,,1,,61,0
30478,note_on,526,0,1,,,,,,,,,0,,73,0
30478,note_on,46,0,5,,,,,,,,,4,,59,0
30480,note_on,2,0,2,,,,,,,,,1,,61,108
30480,note_on,2,0,5,,,,,,,,,4,,61,92
30480,note_on,2,0,1,,,,,,,,,0,,73,108
30480,note_on,2,0,3,,,,,,,,,2,,61,108
30480,note_on,2,0,4,,,,,,,,,3,,49,108
30526,note_on,46,0,1,,,,,,,,,0,,73,0
