tick,type,time,meta,track,tempo,key,numerator,denominator,clocks_per_click,notated_32nd_notes_per_beat,control,value,channel,program,pitch,note,velocity
91200,note_on,40,0,5,,,,,,,,,4,,,60,64
91200,note_on,120,0,4,,,,,,,,,3,,,63,64
91400,note_on,200,0,4,,,,,,,,,3,,,63,0
91400,note_on,200,0,6,,,,,,,,,5,,,56,0
91400,note_on,200,0,5,,,,,,,,,4,,,60,0
91440,note_on,40,0,4,,,,,,,,,3,,,63,64
91440,note_on,40,0,6,,,,,,,,,5,,,56,64
91440,note_on,40,0,5,,,,,,,,,4,,,60,64
91640,note_on,200,0,6,,,,,,,,,5,,,56,0
91640,note_on,200,0,4,,,,,,,,,3,,,63,0
91640,note_on,200,0,5,,,,,,,,,4,,,60,0
91680,note_on,40,0,6,,,,,,,,,5,,,56,64
91680,note_on,40,0,4,,,,,,,,,3,,,63,64
91680,note_on,40,0,5,,,,,,,,,4,,,60,64
91810,note_on,610,0,3,,,,,,,,,2,,,68,0
91880,note_on,200,0,6,,,,,,,,,5,,,56,0
91880,note_on,200,0,5,,,,,,,,,4,,,60,0
91880,note_on,200,0,4,,,,,,,,,3,,,63,0
91920,note_on,40,0,5,,,,,,,,,4,,,60,64
91920,note_on,110,0,3,,,,,,,,,2,,,72,88
91920,note_on,40,0,4,,,,,,,,,3,,,63,64
91920,note_on,40,0,6,,,,,,,,,5,,,56,64
92120,note_on,200,0,5,,,,,,,,,4,,,60,0
92120,note_on,200,0,4,,,,,,,,,3,,,63,0
92120,note_on,200,0,3,,,,,,,,,2,,,72,0
92120,note_on,200,0,6,,,,,,,,,5,,,56,0
92160,note_on,1520,0,7,,,,,,,,,6,,,55,64
92160,note_on,40,0,3,,,,,,,,,2,,,70,88
92160,note_on,1520,0,8,,,,,,,,,7,,,43,64
92400,note_on,280,0,4,,,,,,,,,3,,,63,64
92400,note_on,280,0,5,,,,,,,,,4,,,58,64
92400,note_on,280,0,6,,,,,,,,,5,,,55,64
92560,note_on,400,0,8,,,,,,,,,7,,,43,0
92560,note_on,400,0,7,,,,,,,,,6,,,55,0
92600,note_on,200,0,5,,,,,,,,,4,,,58,0
92600,note_on,200,0,4,,,,,,,,,3,,,63,0
92600,note_on,200,0,6,,,,,,,,,5,,,55,0
92640,note_on,40,0,5,,,,,,,,,4,,,58,64
92640,note_on,40,0,4,,,,,,,,,3,,,63,64
92640,note_on,40,0,6,,,,,,,,,5,,,55,64
92840,note_on,200,0,4,,,,,,,,,3,,,63,0
92840,note_on,200,0,6,,,,,,,,,5,,,55,0
92840,note_on,200,0,5,,,,,,,,,4,,,58,0
92880,note_on,40,0,5,,,,,,,,,4,,,58,64
92880,note_on,40,0,6,,,,,,,,,5,,,55,64
92880,note_on,40,0,4,,,,,,,,,3,,,63,64
92970,note_on,810,0,3,,,,,,,,,2,,,70,0
93080,note_on,200,0,6,,,,,,,,,5,,,55,0
93080,note_on,200,0,4,,,,,,,,,3,,,63,0
93080,note_on,200,0,5,,,,,,,,,4,,,58,0
93120,note_on,40,0,4,,,,,,,,,3,,,62,64
93120,note_on,40,0,5,,,,,,,,,4,,,58,64
93120,note_on,40,0,6,,,,,,,,,5,,,53,64
93120,note_on,150,0,3,,,,,,,,,2,,,68,88
93320,note_on,200,0,5,,,,,,,,,4,,,58,0
93360,note_on,40,0,5,,,,,,,,,4,,,58,64
93360,note_on,0,0,4,,,,,,,,,3,,,63,64
93360,note_on,240,0,4,,,,,,,,,3,,,62,0
93360,note_on,240,0,6,,,,,,,,,5,,,53,0
93360,note_on,0,0,6,,,,,,,,,5,,,51,64
93360,note_on,0,0,3,,,,,,,,,2,,,67,88
93360,note_on,240,0,3,,,,,,,,,2,,,68,0
93560,note_on,200,0,5,,,,,,,,,4,,,58,0
93600,note_on,240,0,3,,,,,,,,,2,,,67,0
93600,note_on,0,0,3,,,,,,,,,2,,,65,88
93600,note_on,240,0,6,,,,,,,,,5,,,51,0
93600,note_on,40,0,5,,,,,,,,,4,,,58,64
93600,note_on,0,0,6,,,,,,,,,5,,,50,64
93600,note_on,0,0,4,,,,,,,,,3,,,65,64
93600,note_on,240,0,4,,,,,,,,,3,,,63,0
93800,note_on,200,0,5,,,,,,,,,4,,,58,0
93840,note_on,40,0,5,,,,,,,,,4,,,58,64
93840,note_on,240,0,4,,,,,,,,,3,,,65,0
93840,note_on,240,0,3,,,,,,,,,2,,,65,0
93840,note_on,0,0,3,,,,,,,,,2,,,63,88
93840,note_on,240,0,6,,,,,,,,,5,,,50,0
93840,note_on,0,0,6,,,,,,,,,5,,,51,64
93840,note_on,0,0,4,,,,,,,,,3,,,67,64
94040,note_on,200,0,5,,,,,,,,,4,,,58,0
94040,note_on,200,0,3,,,,,,,,,2,,,63,0
94080,note_on,40,0,5,,,,,,,,,4,,,58,64
94080,note_on,40,0,3,,,,,,,,,2,,,62,88
94080,note_on,0,0,4,,,,,,,,,3,,,68,64
94080,note_on,0,0,6,,,,,,,,,5,,,53,64
94080,note_on,240,0,4,,,,,,,,,3,,,67,0
94080,note_on,240,0,6,,,,,,,,,5,,,51,0
94280,note_on,200,0,5,,,,,,,,,4,,,58,0
94320,note_on,240,0,3,,,,,,,,,2,,,62,0
94320,note_on,0,0,3,,,,,,,,,2,,,63,88
94320,note_on,0,0,4,,,,,,,,,3,,,67,64
94320,note_on,240,0,4,,,,,,,,,3,,,68,0
94320,note_on,0,0,6,,,,,,,,,5,,,55,64
94320,note_on,40,0,5,,,,,,,,,4,,,58,64
94320,note_on,240,0,6,,,,,,,,,5,,,53,0
94520,note_on,200,0,5,,,,,,,,,4,,,58,0
94560,note_on,240,0,3,,,,,,,,,2,,,63,0
94560,note_on,0,0,3,,,,,,,,,2,,,65,88
94560,note_on,0,0,4,,,,,,,,,3,,,65,64
94560,note_on,240,0,4,,,,,,,,,3,,,67,0
94560,note_on,40,0,5,,,,,,,,,4,,,58,64
94560,note_on,240,0,6,,,,,,,,,5,,,55,0
94560,note_on,0,0,6,,,,,,,,,5,,,56,64
94760,note_on,200,0,5,,,,,,,,,4,,,58,0
94800,note_on,0,0,4,,,,,,,,,3,,,63,64
94800,note_on,240,0,6,,,,,,,,,5,,,56,0
94800,note_on,40,0,5,,,,,,,,,4,,,58,64
94800,note_on,240,0,3,,,,,,,,,2,,,65,0
94800,note_on,0,0,3,,,,,,,,,2,,,67,88
94800,note_on,240,0,4,,,,,,,,,3,,,65,0
94800,note_on,0,0,6,,,,,,,,,5,,,55,64
95000,note_on,200,0,6,,,,,,,,,5,,,55,0
95000,note_on,200,0,5,,,,,,,,,4,,,58,0
95040,note_on,40,0,6,,,,,,,,,5,,,53,64
95040,note_on,40,0,5,,,,,,,,,4,,,58,64
95040,note_on,240,0,4,,,,,,,,,3,,,63,0
95040,note_on,0,0,4,,,,,,,,,3,,,62,64
95040,note_on,240,0,3,,,,,,,,,2,,,67,0
95040,note_on,0,0,3,,,,,,,,,2,,,68,88
95240,note_on,200,0,6,,,,,,,,,5,,,53,0
95240,note_on,200,0,5,,,,,,,,,4,,,58,0
95240,note_on,200,0,4,,,,,,,,,3,,,62,0
95280,note_on,40,0,6,,,,,,,,,5,,,53,64
95280,note_on,40,0,5,,,,,,,,,4,,,58,64
95280,note_on,40,0,4,,,,,,,,,3,,,62,64
95440,note_on,400,0,3,,,,,,,,,2,,,68,0
95480,note_on,200,0,5,,,,,,,,,4,,,58,0
95480,note_on,200,0,6,,,,,,,,,5,,,53,0
95480,note_on,200,0,4,,,,,,,,,3,,,62,0
95520,note_on,2960,0,8,,,,,,,,,7,,,46,64
95520,note_on,40,0,5,,,,,,,,,4,,,62,64
95520,note_on,40,0,6,,,,,,,,,5,,,58,64
95520,note_on,40,0,4,,,,,,,,,3,,,65,64
95520,note_on,2960,0,7,,,,,,,,,6,,,58,64
95520,note_on,80,0,3,,,,,,,,,2,,,68,88
95720,note_on,200,0,4,,,,,,,,,3,,,65,0
95720,note_on,200,0,6,,,,,,,,,5,,,58,0
95720,note_on,200,0,5,,,,,,,,,4,,,62,0
95760,note_on,40,0,6,,,,,,,,,5,,,58,64
95760,note_on,40,0,4,,,,,,,,,3,,,65,64
95760,note_on,40,0,5,,,,,,,,,4,,,62,64
95920,note_on,400,0,3,,,,,,,,,2,,,68,0
95920,note_on,400,0,7,,,,,,,,,6,,,58,0
95920,note_on,400,0,8,,,,,,,,,7,,,46,0
95960,note_on,200,0,6,,,,,,,,,5,,,58,0
95960,note_on,200,0,4,,,,,,,,,3,,,65,0
95960,note_on,200,0,5,,,,,,,,,4,,,62,0
96000,note_on,40,0,6,,,,,,,,,5,,,58,64
96000,note_on,80,0,8,,,,,,,,,7,,,39,64
96000,note_on,40,0,5,,,,,,,,,4,,,56,64
96000,note_on,40,0,4,,,,,,,,,3,,,62,64
96000,note_on,80,0,7,,,,,,,,,6,,,51,64
96000,note_on,80,0,3,,,,,,,,,2,,,66,88
96200,note_on,200,0,5,,,,,,,,,4,,,56,0
96200,note_on,200,0,4,,,,,,,,,3,,,62,0
96200,note_on,200,0,6,,,,,,,,,5,,,58,0
96240,note_on,40,0,5,,,,,,,,,4,,,56,64
96240,note_on,40,0,4,,,,,,,,,3,,,62,64
96240,note_on,40,0,6,,,,,,,,,5,,,58,64
96400,note_on,400,0,8,,,,,,,,,7,,,39,0
96400,note_on,400,0,7,,,,,,,,,6,,,51,0
96440,note_on,200,0,6,,,,,,,,,5,,,58,0
96440,note_on,200,0,4,,,,,,,,,3,,,62,0
96440,note_on,200,0,5,,,,,,,,,4,,,56,0
96480,note_on,40,0,6,,,,,,,,,5,,,58,64
96480,note_on,40,0,5,,,,,,,,,4,,,55,64
96480,note_on,80,0,8,,,,,,,,,7,,,51,64
96480,note_on,40,0,4,,,,,,,,,3,,,63,64
96480,note_on,0,0,3,,,,,,,,,2,,,67,88
96480,note_on,480,0,3,,,,,,,,,2,,,66,0
96480,note_on,80,0,7,,,,,,,,,6,,,63,64
96680,note_on,200,0,5,,,,,,,,,4,,,55,0
96680,note_on,200,0,4,,,,,,,,,3,,,63,0
96680,note_on,200,0,6,,,,,,,,,5,,,58,0
96720,note_on,40,0,6,,,,,,,,,5,,,51,64
96720,note_on,40,0,4,,,,,,,,,3,,,63,64
96720,note_on,40,0,5,,,,,,,,,4,,,55,64
96880,note_on,400,0,8,,,,,,,,,7,,,51,0
96880,note_on,400,0,7,,,,,,,,,6,,,63,0
96920,note_on,200,0,5,,,,,,,,,4,,,55,0
96920,note_on,200,0,6,,,,,,,,,5,,,51,0
96920,note_on,200,0,4,,,,,,,,,3,,,63,0
96960,note_on,480,0,3,,,,,,,,,2,,,67,0
96960,note_on,40,0,6,,,,,,,,,5,,,53,64
96960,note_on,40,0,4,,,,,,,,,3,,,62,64
96960,note_on,40,0,5,,,,,,,,,4,,,56,64
97160,note_on,200,0,4,,,,,,,,,3,,,62,0
97160,note_on,200,0,5,,,,,,,,,4,,,56,0
97160,note_on,200,0,6,,,,,,,,,5,,,53,0
97200,note_on,40,0,6,,,,,,,,,5,,,53,64
97200,note_on,40,0,4,,,,,,,,,3,,,62,64
97200,note_on,40,0,5,,,,,,,,,4,,,56,64
97400,note_on,200,0,5,,,,,,,,,4,,,56,0
97400,note_on,200,0,6,,,,,,,,,5,,,53,0
97400,note_on,200,0,4,,,,,,,,,3,,,62,0
97440,note_on,40,0,6,,,,,,,,,5,,,55,64
97440,note_on,40,0,5,,,,,,,,,4,,,58,64
97440,note_on,40,0,4,,,,,,,,,3,,,61,64
97640,note_on,200,0,4,,,,,,,,,3,,,61,0
97640,note_on,200,0,5,,,,,,,,,4,,,58,0
97640,note_on,200,0,6,,,,,,,,,5,,,55,0
97680,note_on,40,0,4,,,,,,,,,3,,,61,64
97680,note_on,40,0,5,,,,,,,,,4,,,58,64
97680,note_on,40,0,6,,,,,,,,,5,,,55,64
97880,note_on,200,0,5,,,,,,,,,4,,,58,0
97880,note_on,200,0,6,,,,,,,,,5,,,55,0
97880,note_on,200,0,4,,,,,,,,,3,,,61,0
97920,note_on,1040,0,8,,,,,,,,,7,,,44,64
97920,note_on,40,0,5,,,,,,,,,4,,,60,64
97920,note_on,40,0,4,,,,,,,,,3,,,60,64
97920,note_on,40,0,6,,,,,,,,,5,,,56,64
97920,note_on,960,0,3,,,,,,,,,2,,,60,88
97920,note_on,1040,0,7,,,,,,,,,6,,,56,64
98120,note_on,200,0,5,,,,,,,,,4,,,60,0
98120,note_on,200,0,6,,,,,,,,,5,,,56,0
98160,note_on,40,0,6,,,,,,,,,5,,,56,64
98160,note_on,40,0,5,,,,,,,,,4,,,60,64
98160,note_on,240,0,4,,,,,,,,,3,,,60,0
98160,note_on,0,0,4,,,,,,,,,3,,,63,64
98320,note_on,400,0,7,,,,,,,,,6,,,56,0
98320,note_on,400,0,8,,,,,,,,,7,,,44,0
98360,note_on,200,0,5,,,,,,,,,4,,,60,0
98360,note_on,200,0,6,,,,,,,,,5,,,56,0
98400,note_on,40,0,6,,,,,,,,,5,,,56,64
98400,note_on,40,0,5,,,,,,,,,4,,,60,64
98400,note_on,0,0,4,,,,,,,,,3,,,63,64
98400,note_on,240,0,4,,,,,,,,,3,,,63,0
98530,note_on,610,0,3,,,,,,,,,2,,,60,0
98600,note_on,200,0,6,,,,,,,,,5,,,56,0
98600,note_on,200,0,4,,,,,,,,,3,,,63,0
98600,note_on,200,0,5,,,,,,,,,4,,,60,0
98640,note_on,40,0,6,,,,,,,,,5,,,56,64
98640,note_on,110,0,3,,,,,,,,,2,,,63,88
98640,note_on,40,0,5,,,,,,,,,4,,,60,64
98640,note_on,40,0,4,,,,,,,,,3,,,63,64
98840,note_on,200,0,4,,,,,,,,,3,,,63,0
98840,note_on,200,0,6,,,,,,,,,5,,,56,0
98840,note_on,200,0,3,,,,,,,,,2,,,63,0
98840,note_on,200,0,5,,,,,,,,,4,,,60,0
98880,note_on,40,0,6,,,,,,,,,5,,,56,64
98880,note_on,40,0,3,,,,,,,,,2,,,68,88
98880,note_on,40,0,5,,,,,,,,,4,,,60,64
98880,note_on,40,0,4,,,,,,,,,3,,,63,64
99080,note_on,200,0,4,,,,,,,,,3,,,63,0
99080,note_on,200,0,6,,,,,,,,,5,,,56,0
99080,note_on,200,0,5,,,,,,,,,4,,,60,0
99120,note_on,40,0,4,,,,,,,,,3,,,63,64
99120,note_on,40,0,5,,,,,,,,,4,,,60,64
99120,note_on,40,0,6,,,,,,,,,5,,,56,64
99320,note_on,200,0,6,,,,,,,,,5,,,56,0
99320,note_on,200,0,4,,,,,,,,,3,,,63,0
99320,note_on,200,0,5,,,,,,,,,4,,,60,0
99360,note_on,40,0,6,,,,,,,,,5,,,56,64
99360,note_on,40,0,5,,,,,,,,,4,,,60,64
99360,note_on,40,0,4,,,,,,,,,3,,,63,64
99490,note_on,610,0,3,,,,,,,,,2,,,68,0
99560,note_on,200,0,4,,,,,,,,,3,,,63,0
99560,note_on,200,0,6,,,,,,,,,5,,,56,0
99560,note_on,200,0,5,,,,,,,,,4,,,60,0
99600,note_on,40,0,5,,,,,,,,,4,,,60,64
99600,note_on,40,0,6,,,,,,,,,5,,,56,64
99600,note_on,40,0,4,,,,,,,,,3,,,63,64
99600,note_on,110,0,3,,,,,,,,,2,,,72,88
99800,note_on,200,0,6,,,,,,,,,5,,,56,0
99800,note_on,200,0,3,,,,,,,,,2,,,72,0
99800,note_on,200,0,4,,,,,,,,,3,,,63,0
99800,note_on,200,0,5,,,,,,,,,4,,,60,0
99840,note_on,1520,0,7,,,,,,,,,6,,,55,64
99840,note_on,40,0,4,,,,,,,,,3,,,63,64
99840,note_on,40,0,5,,,,,,,,,4,,,58,64
99840,note_on,1520,0,8,,,,,,,,,7,,,43,64
99840,note_on,40,0,3,,,,,,,,,2,,,70,88
99840,note_on,40,0,6,,,,,,,,,5,,,55,64
100240,note_on,400,0,7,,,,,,,,,6,,,55,0
100240,note_on,400,0,4,,,,,,,,,3,,,63,0
100240,note_on,400,0,6,,,,,,,,,5,,,55,0
100240,note_on,400,0,5,,,,,,,,,4,,,58,0
100240,note_on,400,0,8,,,,,,,,,7,,,43,0
100320,note_on,80,0,6,,,,,,,,,5,,,58,64
100320,note_on,80,0,8,,,,,,,,,7,,,41,64
100320,note_on,80,0,5,,,,,,,,,4,,,62,64
100320,note_on,80,0,4,,,,,,,,,3,,,68,64
100320,note_on,80,0,7,,,,,,,,,6,,,53,64
100720,note_on,400,0,4,,,,,,,,,3,,,68,0
100720,note_on,400,0,5,,,,,,,,,4,,,62,0
100720,note_on,400,0,8,,,,,,,,,7,,,41,0
100720,note_on,400,0,7,,,,,,,,,6,,,53,0
100720,note_on,400,0,6,,,,,,,,,5,,,58,0
100800,note_on,80,0,4,,,,,,,,,3,,,67,64
100800,note_on,80,0,5,,,,,,,,,4,,,63,64
100800,note_on,80,0,6,,,,,,,,,5,,,58,64
100800,note_on,80,0,7,,,,,,,,,6,,,51,64
100800,note_on,80,0,8,,,,,,,,,7,,,39,64
101000,note_on,1160,0,3,,,,,,,,,2,,,70,0
101040,note_on,40,0,3,,,,,,,,,2,,,72,88
101160,note_on,120,0,3,,,,,,,,,2,,,72,0
101160,note_on,0,0,3,,,,,,,,,2,,,70,88
101200,note_on,400,0,8,,,,,,,,,7,,,39,0
101200,note_on,400,0,7,,,,,,,,,6,,,51,0
101200,note_on,400,0,5,,,,,,,,,4,,,63,0
101200,note_on,400,0,6,,,,,,,,,5,,,58,0
101200,note_on,400,0,4,,,,,,,,,3,,,67,0
101280,note_on,0,0,3,,,,,,,,,2,,,68,88
101280,note_on,120,0,3,,,,,,,,,2,,,70,0
101400,note_on,120,0,3,,,,,,,,,2,,,68,0
101400,note_on,0,0,3,,,,,,,,,2,,,67,88
101520,note_on,0,0,3,,,,,,,,,2,,,65,88
101520,note_on,120,0,3,,,,,,,,,2,,,67,0
101580,note_on,60,0,3,,,,,,,,,2,,,65,0
101640,note_on,60,0,3,,,,,,,,,2,,,63,88
101700,note_on,60,0,3,,,,,,,,,2,,,63,0
101760,note_on,560,0,5,,,,,,,,,4,,,67,64
101760,note_on,560,0,4,,,,,,,,,3,,,70,64
101760,note_on,60,0,3,,,,,,,,,2,,,70,88
102000,note_on,0,0,3,,,,,,,,,2,,,68,88
102000,note_on,240,0,3,,,,,,,,,2,,,70,0
102000,note_on,0,0,5,,,,,,,,,4,,,65,64
102000,note_on,240,0,5,,,,,,,,,4,,,67,0
102000,note_on,240,0,4,,,,,,,,,3,,,70,0
102000,note_on,0,0,4,,,,,,,,,3,,,68,64
102200,note_on,200,0,5,,,,,,,,,4,,,65,0
102200,note_on,200,0,3,,,,,,,,,2,,,68,0
102200,note_on,200,0,4,,,,,,,,,3,,,68,0
102240,note_on,40,0,5,,,,,,,,,4,,,63,64
102240,note_on,40,0,4,,,,,,,,,3,,,67,64
102240,note_on,40,0,3,,,,,,,,,2,,,67,88
102600,note_on,1400,0,6,,,,,,,,,5,,,60,64
102600,note_on,1400,0,7,,,,,,,,,6,,,57,64
102600,note_on,1400,0,8,,,,,,,,,7,,,45,64
102720,note_on,120,0,8,,,,,,,,,7,,,45,0
102720,note_on,0,0,8,,,,,,,,,7,,,46,64
102720,note_on,0,0,6,,,,,,,,,5,,,58,64
102720,note_on,120,0,6,,,,,,,,,5,,,60,0
102720,note_on,0,0,7,,,,,,,,,6,,,58,64
102720,note_on,120,0,7,,,,,,,,,6,,,57,0
103050,note_on,810,0,3,,,,,,,,,2,,,67,0
103200,note_on,0,0,6,,,,,,,,,5,,,56,64
103200,note_on,0,0,7,,,,,,,,,6,,,46,64
103200,note_on,480,0,7,,,,,,,,,6,,,58,0
103200,note_on,960,0,4,,,,,,,,,3,,,67,0
103200,note_on,0,0,4,,,,,,,,,3,,,65,64
103200,note_on,0,0,5,,,,,,,,,4,,,62,64
103200,note_on,960,0,5,,,,,,,,,4,,,63,0
103200,note_on,480,0,6,,,,,,,,,5,,,58,0
103200,note_on,480,0,8,,,,,,,,,7,,,46,0
103200,note_on,150,0,3,,,,,,,,,2,,,65,88
103200,note_on,0,0,8,,,,,,,,,7,,,34,64
103600,note_on,400,0,3,,,,,,,,,2,,,65,0
103600,note_on,400,0,6,,,,,,,,,5,,,56,0
103600,note_on,400,0,8,,,,,,,,,7,,,34,0
103600,note_on,400,0,5,,,,,,,,,4,,,62,0
103600,note_on,400,0,7,,,,,,,,,6,,,46,0
103680,note_on,80,0,3,,,,,,,,,2,,,63,88
103680,note_on,80,0,8,,,,,,,,,7,,,39,86
103680,note_on,80,0,5,,,,,,,,,4,,,63,86
103680,note_on,80,0,7,,,,,,,,,6,,,51,86
103680,note_on,80,0,6,,,,,,,,,5,,,55,86
103680,note_on,480,0,4,,,,,,,,,3,,,65,0
103680,note_on,0,0,4,,,,,,,,,3,,,63,64
103780,note_on,100,0,5,,,,,,,,,4,,,63,0
103800,note_on,20,0,5,,,,,,,,,4,,,58,86
103900,note_on,100,0,5,,,,,,,,,4,,,58,0
103920,note_on,21920,0,1,,,,,,,,,0,,,70,86
103920,note_on,21920,0,2,,,,,,,,,1,,,58,86
103920,note_on,20,0,5,,,,,,,,,4,,,63,86
104020,note_on,100,0,5,,,,,,,,,4,,,63,0
104020,note_on,100,0,2,,,,,,,,,1,,,58,0
104040,note_on,20,0,5,,,,,,,,,4,,,67,86
104040,note_on,20,0,2,,,,,,,,,1,,,58,86
104080,note_on,400,0,7,,,,,,,,,6,,,51,0
104080,note_on,400,0,6,,,,,,,,,5,,,55,0
104080,note_on,400,0,4,,,,,,,,,3,,,63,0
104080,note_on,400,0,3,,,,,,,,,2,,,63,0
104080,note_on,400,0,8,,,,,,,,,7,,,39,0
104120,note_on,200,0,1,,,,,,,,,0,,,70,0
104140,note_on,100,0,5,,,,,,,,,4,,,67,0
104140,note_on,100,0,2,,,,,,,,,1,,,58,0
104160,note_on,20,0,2,,,,,,,,,1,,,58,86
104160,note_on,40,0,1,,,,,,,,,0,,,70,86
104160,note_on,20,0,5,,,,,,,,,4,,,70,86
104260,note_on,100,0,5,,,,,,,,,4,,,70,0
104280,note_on,20,0,5,,,,,,,,,4,,,70,86
104360,note_on,200,0,1,,,,,,,,,0,,,70,0
104360,note_on,200,0,2,,,,,,,,,1,,,58,0
104380,note_on,100,0,5,,,,,,,,,4,,,70,0
104400,note_on,40,0,1,,,,,,,,,0,,,70,86
104400,note_on,320,0,7,,,,,,,,,6,,,46,86
104400,note_on,40,0,2,,,,,,,,,1,,,58,86
104400,note_on,0,0,4,,,,,,,,,3,,,70,86
104400,note_on,320,0,8,,,,,,,,,7,,,34,86
104400,note_on,320,0,6,,,,,,,,,5,,,58,86
104400,note_on,20,0,5,,,,,,,,,4,,,74,86
104400,note_on,320,0,4,,,,,,,,,3,,,82,86
104500,note_on,100,0,5,,,,,,,,,4,,,74,0
104520,note_on,20,0,5,,,,,,,,,4,,,77,86
104600,note_on,200,0,1,,,,,,,,,0,,,70,0
104600,note_on,200,0,2,,,,,,,,,1,,,58,0
104600,note_on,200,0,8,,,,,,,,,7,,,34,0
104600,note_on,200,0,4,,,,,,,,,3,,,82,0
104600,note_on,0,0,4,,,,,,,,,3,,,70,0
104600,note_on,200,0,7,,,,,,,,,6,,,46,0
104600,note_on,200,0,6,,,,,,,,,5,,,58,0
104620,note_on,100,0,5,,,,,,,,,4,,,77,0
104640,note_on,0,0,2,,,,,,,,,1,,,55,86
104640,note_on,0,0,4,,,,,,,,,3,,,70,86
104640,note_on,40,0,4,,,,,,,,,3,,,79,86
104640,note_on,20,0,5,,,,,,,,,4,,,75,86
104640,note_on,40,0,7,,,,,,,,,6,,,51,86
104640,note_on,40,0,1,,,,,,,,,0,,,75,86
104640,note_on,40,0,2,,,,,,,,,1,,,63,86
104640,note_on,40,0,6,,,,,,,,,5,,,63,86
104640,note_on,0,0,1,,,,,,,,,0,,,67,86
104640,note_on,40,0,8,,,,,,,,,7,,,39,86
104740,note_on,100,0,5,,,,,,,,,4,,,75,0
104760,note_on,20,0,5,,,,,,,,,4,,,70,86
104840,note_on,0,0,4,,,,,,,,,3,,,70,0
104840,note_on,200,0,4,,,,,,,,,3,,,79,0
104840,note_on,0,0,1,,,,,,,,,0,,,67,0
104840,note_on,200,0,1,,,,,,,,,0,,,75,0
104840,note_on,200,0,6,,,,,,,,,5,,,63,0
104840,note_on,0,0,2,,,,,,,,,1,,,55,0
104840,note_on,200,0,7,,,,,,,,,6,,,51,0
104840,note_on,200,0,2,,,,,,,,,1,,,63,0
104840,note_on,200,0,8,,,,,,,,,7,,,39,0
104860,note_on,100,0,5,,,,,,,,,4,,,70,0
104880,note_on,0,0,1,,,,,,,,,0,,,67,86
104880,note_on,40,0,7,,,,,,,,,6,,,51,86
104880,note_on,20,0,5,,,,,,,,,4,,,75,86
104880,note_on,40,0,2,,,,,,,,,1,,,63,86
104880,note_on,40,0,6,,,,,,,,,5,,,63,86
104880,note_on,40,0,8,,,,,,,,,7,,,39,86
104880,note_on,40,0,1,,,,,,,,,0,,,75,86
104880,note_on,0,0,2,,,,,,,,,1,,,55,86
104880,note_on,40,0,4,,,,,,,,,3,,,79,86
104880,note_on,0,0,4,,,,,,,,,3,,,70,86
104980,note_on,100,0,5,,,,,,,,,4,,,75,0
105000,note_on,20,0,5,,,,,,,,,4,,,70,86
105080,note_on,0,0,4,,,,,,,,,3,,,70,0
105080,note_on,200,0,1,,,,,,,,,0,,,75,0
105080,note_on,200,0,8,,,,,,,,,7,,,39,0
105080,note_on,200,0,6,,,,,,,,,5,,,63,0
105080,note_on,0,0,2,,,,,,,,,1,,,55,0
105080,note_on,200,0,4,,,,,,,,,3,,,79,0
105080,note_on,200,0,2,,,,,,,,,1,,,63,0
105080,note_on,0,0,1,,,,,,,,,0,,,67,0
105080,note_on,200,0,7,,,,,,,,,6,,,51,0
105100,note_on,100,0,5,,,,,,,,,4,,,70,0
105120,note_on,40,0,2,,,,,,,,,1,,,65,86
105120,note_on,40,0,4,,,,,,,,,3,,,82,86
105120,note_on,40,0,7,,,,,,,,,6,,,46,86
105120,note_on,40,0,8,,,,,,,,,7,,,34,86
105120,note_on,40,0,1,,,,,,,,,0,,,77,86
105120,note_on,40,0,6,,,,,,,,,5,,,56,86
105120,note_on,0,0,4,,,,,,,,,3,,,70,86
105120,note_on,0,0,1,,,,,,,,,0,,,70,86
105120,note_on,20,0,5,,,,,,,,,4,,,74,86
105120,note_on,0,0,2,,,,,,,,,1,,,58,86
105220,note_on,100,0,5,,,,,,,,,4,,,74,0
105240,note_on,20,0,5,,,,,,,,,4,,,77,86
105320,note_on,0,0,4,,,,,,,,,3,,,70,0
105320,note_on,200,0,4,,,,,,,,,3,,,82,0
105320,note_on,200,0,2,,,,,,,,,1,,,65,0
105320,note_on,0,0,2,,,,,,,,,1,,,58,0
105320,note_on,0,0,1,,,,,,,,,0,,,70,0
105320,note_on,200,0,1,,,,,,,,,0,,,77,0
105320,note_on,200,0,6,,,,,,,,,5,,,56,0
105320,note_on,200,0,8,,,,,,,,,7,,,34,0
105320,note_on,200,0,7,,,,,,,,,6,,,46,0
105340,note_on,100,0,5,,,,,,,,,4,,,77,0
105360,note_on,40,0,1,,,,,,,,,0,,,77,86
105360,note_on,40,0,2,,,,,,,,,1,,,65,86
105360,note_on,0,0,2,,,,,,,,,1,,,58,86
105360,note_on,40,0,8,,,,,,,,,7,,,34,86
105360,note_on,0,0,1,,,,,,,,,0,,,70,86
105360,note_on,20,0,5,,,,,,,,,4,,,74,86
105360,note_on,40,0,7,,,,,,,,,6,,,46,86
105360,note_on,0,0,4,,,,,,,,,3,,,70,86
105360,note_on,40,0,4,,,,,,,,,3,,,82,86
105360,note_on,40,0,6,,,,,,,,,5,,,56,86
105460,note_on,100,0,5,,,,,,,,,4,,,74,0
